,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023020704019828,LEC,8,16,800,291.70,233360.00
1,2,2023020703018052,GUFL,17,38,60,575.00,34500.00
2,3,2023020703018051,RLFL,4,11,10,350.00,3500.00
3,4,2023020703018050,RLFL,4,40,300,350.00,105000.00
4,5,2023020703018049,RLFL,4,45,200,350.00,70000.00
5,6,2023020703018048,RLFL,4,6,50,350.00,17500.00
6,7,2023020703018047,RLFL,4,35,410,349.90,143459.00
7,8,2023020703018046,RLFL,4,43,355,349.80,124179.00
8,9,2023020703018045,RLFL,4,4,200,349.50,69900.00
9,10,2023020703018044,RLFL,4,43,125,349.40,43675.00
10,11,2023020703018043,RLFL,4,25,155,349.30,54141.50
11,12,2023020703018042,RLFL,4,14,195,347.00,67665.00
12,13,2023020704019827,SHL,4,22,300,234.00,70200.00
13,14,2023020703018041,EDBL,5,53,10,360.00,3600.00
14,15,2023020704019826,DHPL,59,7,100,250.00,25000.00
15,16,2023020704019825,CGH,13,39,10,1364.80,13648.00
16,17,2023020703018040,DDBL,6,17,30,958.00,28740.00
17,18,2023020701017190,SBI,16,42,245,341.00,83545.00
18,19,2023020701017189,SBI,45,42,300,343.00,102900.00
19,20,2023020701017188,SBI,44,42,45,345.00,15525.00
20,21,2023020704019824,NIL,58,38,20,777.70,15554.00
21,22,2023020704019823,NHDL,58,39,326,395.00,128770.00
22,23,2023020704019822,NHDL,58,42,174,395.00,68730.00
23,24,2023020703018039,GFCL,45,38,10,520.00,5200.00
24,25,2023020704019821,API,45,47,100,296.00,29600.00
25,26,2023020705004857,SLI,45,51,40,444.00,17760.00
26,27,2023020705004856,SLI,45,38,60,444.00,26640.00
27,28,2023020703018038,WNLB,48,42,10,1044.00,10440.00
28,29,2023020701017187,SCB,40,34,170,545.00,92650.00
29,30,2023020701017186,SCB,13,34,30,545.00,16350.00
30,31,2023020704019820,API,37,47,100,296.00,29600.00
31,32,2023020705004855,SAHAS,44,34,40,586.00,23440.00
32,33,2023020705004854,SAHAS,44,42,10,586.00,5860.00
33,34,2023020705004853,SAHAS,44,42,10,586.00,5860.00
34,35,2023020705004852,SAHAS,44,57,10,586.00,5860.00
35,36,2023020705004851,SAHAS,44,49,10,586.00,5860.00
36,37,2023020705004850,SAHAS,44,50,10,586.00,5860.00
37,38,2023020705004849,SAHAS,44,42,10,586.00,5860.00
38,39,2023020701017185,UHEWA,29,48,300,469.00,140700.00
39,40,2023020701017184,UHEWA,29,45,10,469.00,4690.00
40,41,2023020701017183,UHEWA,29,58,30,468.90,14067.00
41,42,2023020701017182,UHEWA,29,46,100,468.90,46890.00
42,43,2023020701017181,UHEWA,29,59,10,468.00,4680.00
43,44,2023020701017180,UHEWA,29,45,50,468.00,23400.00
44,45,2023020701017179,UHEWA,29,58,10,468.00,4680.00
45,46,2023020701017178,UHEWA,29,16,490,468.00,229320.00
46,47,2023020703018037,PLI,49,43,20,531.50,10630.00
47,48,2023020701017177,SHIVM,13,25,20,545.70,10914.00
48,49,2023020704019819,UMHL,50,54,500,287.00,143500.00
49,50,2023020704019818,UMHL,7,54,200,287.00,57400.00
50,51,2023020701017176,SIKLES,21,16,50,487.90,24395.00
51,52,2023020701017175,SGHC,21,44,23,395.00,9085.00
52,53,2023020701017174,SGHC,21,48,10,395.00,3950.00
53,54,2023020701017173,SGHC,21,16,840,394.00,330960.00
54,55,2023020701017172,SGHC,21,22,100,393.70,39370.00
55,56,2023020701017171,SGHC,21,58,10,393.00,3930.00
56,57,2023020701017170,SGHC,21,22,10,392.70,3927.00
57,58,2023020701017169,SGHC,21,41,30,392.70,11781.00
58,59,2023020701017168,SGHC,21,45,10,392.70,3927.00
59,60,2023020701017167,SGHC,21,19,10,392.70,3927.00
60,61,2023020701017166,SGHC,21,28,110,392.00,43120.00
61,62,2023020701017165,SGHC,21,42,847,392.00,332024.00
62,63,2023020703018036,HIDCL,35,21,100,214.00,21400.00
63,64,2023020701017164,MHL,53,49,100,407.00,40700.00
64,65,2023020701017163,MHL,53,50,10,407.00,4070.00
65,66,2023020704019817,HDHPC,33,4,200,247.60,49520.00
66,67,2023020703018035,CFCL,14,22,10,359.00,3590.00
67,68,2023020704019816,NHDL,14,42,10,395.00,3950.00
68,69,2023020704019815,AKPL,50,22,10,422.00,4220.00
69,70,2023020703018034,PFL,50,59,10,439.90,4399.00
70,71,2023020701017162,KBL,8,45,10,195.00,1950.00
71,72,2023020701017161,SIKLES,4,16,30,487.90,14637.00
72,73,2023020701017160,SIKLES,4,22,10,487.80,4878.00
73,74,2023020704019814,PIC,25,20,10,661.90,6619.00
74,75,2023020703018033,KSBBL,38,40,30,343.00,10290.00
75,76,2023020703018032,KSBBL,38,43,70,343.00,24010.00
76,77,2023020701017159,BHL,38,58,10,370.00,3700.00
77,78,2023020704019813,UNHPL,38,49,10,259.90,2599.00
78,79,2023020704019812,AKPL,32,22,100,422.00,42200.00
79,80,2023020704019811,AKJCL,32,36,10,252.50,2525.00
80,81,2023020704019810,SJCL,4,32,100,324.10,32410.00
81,82,2023020701017158,HHL,5,42,20,301.00,6020.00
82,83,2023020701017157,GBD80/81,42,28,100,970.00,97000.00
83,84,2023020704019809,GLH,58,37,480,343.00,164640.00
84,85,2023020705004848,CYCL,45,44,10,1883.00,18830.00
85,86,2023020704019808,AKPL,45,22,40,422.00,16880.00
86,87,2023020701017156,SCB,48,34,50,547.00,27350.00
87,88,2023020704019807,PICL,48,49,559,483.00,269997.00
88,89,2023020704019806,PICL,48,53,120,482.90,57948.00
89,90,2023020704019805,PICL,48,5,100,482.80,48280.00
90,91,2023020704019804,PICL,48,52,27,481.90,13011.30
91,92,2023020704019803,PICL,48,5,80,481.90,38552.00
92,93,2023020704019802,PICL,48,14,20,481.80,9636.00
93,94,2023020704019801,PICL,48,17,94,480.00,45120.00
94,95,2023020704019800,JOSHI,28,51,10,293.50,2935.00
95,96,2023020701017155,BNT,28,58,20,13421.00,268420.00
96,97,2023020701017154,BNT,28,40,10,13421.00,134210.00
97,98,2023020701017153,BNT,28,17,10,13421.00,134210.00
98,99,2023020701017152,BNT,28,42,10,13420.00,134200.00
99,100,2023020701017151,BNT,28,45,10,13420.00,134200.00
100,101,2023020701017150,BNT,28,28,10,13410.00,134100.00
101,102,2023020703018031,SMFDB,33,35,102,1275.10,130060.20
102,103,2023020703018030,SMFDB,52,35,18,1275.30,22955.40
103,104,2023020704019799,AKJCL,34,36,512,252.50,129280.00
104,105,2023020704019798,AKJCL,34,6,200,252.00,50400.00
105,106,2023020704019797,AKJCL,34,34,100,252.00,25200.00
106,107,2023020704019796,AKJCL,34,3,10,252.00,2520.00
107,108,2023020704019795,AKJCL,34,10,178,252.00,44856.00
108,109,2023020704019794,HPPL,34,34,960,353.90,339744.00
109,110,2023020704019793,HPPL,34,11,100,353.90,35390.00
110,111,2023020704019792,HPPL,34,55,150,353.50,53025.00
111,112,2023020704019791,HPPL,34,4,200,352.90,70580.00
112,113,2023020704019790,HPPL,34,56,590,352.00,207680.00
113,114,2023020703018029,KSBBL,16,43,100,343.00,34300.00
114,115,2023020703018028,SKBBL,44,43,30,1242.00,37260.00
115,116,2023020701017149,SBI,44,42,960,345.00,331200.00
116,117,2023020701017148,SBI,44,43,500,345.00,172500.00
117,118,2023020701017147,SBI,44,20,35,345.00,12075.00
118,119,2023020701017146,SBI,44,20,70,345.00,24150.00
119,120,2023020701017145,SBI,44,40,202,345.00,69690.00
120,121,2023020701017144,SBI,44,17,100,344.90,34490.00
121,122,2023020701017143,SBI,44,44,88,344.90,30351.20
122,123,2023020701017142,EHPL,29,58,10,470.00,4700.00
123,124,2023020701017141,EHPL,29,47,10,470.00,4700.00
124,125,2023020701017140,EHPL,29,38,10,470.00,4700.00
125,126,2023020701017139,EHPL,29,43,10,470.00,4700.00
126,127,2023020701017138,EHPL,29,58,10,470.00,4700.00
127,128,2023020701017137,EHPL,29,17,10,470.00,4700.00
128,129,2023020701017136,EHPL,29,53,10,470.00,4700.00
129,130,2023020701017135,EHPL,29,42,10,470.00,4700.00
130,131,2023020701017134,EHPL,29,22,10,470.00,4700.00
131,132,2023020701017133,EHPL,29,34,10,470.00,4700.00
132,133,2023020701017132,EHPL,29,22,10,470.00,4700.00
133,134,2023020701017131,EHPL,29,49,10,470.00,4700.00
134,135,2023020701017130,EHPL,29,7,10,470.00,4700.00
135,136,2023020701017129,EHPL,29,7,10,470.00,4700.00
136,137,2023020701017128,EHPL,29,57,10,470.00,4700.00
137,138,2023020701017127,EHPL,29,49,10,469.50,4695.00
138,139,2023020701017126,EHPL,29,54,10,469.50,4695.00
139,140,2023020701017125,EHPL,29,32,10,469.00,4690.00
140,141,2023020701017124,EHPL,29,41,10,469.00,4690.00
141,142,2023020701017123,EHPL,29,6,10,468.10,4681.00
142,143,2023020701017122,EHPL,29,38,75,468.10,35107.50
143,144,2023020701017121,EHPL,29,40,10,468.00,4680.00
144,145,2023020701017120,EHPL,29,46,10,468.00,4680.00
145,146,2023020705004847,ULI,38,43,30,476.00,14280.00
146,147,2023020705004846,ULI,17,43,10,476.00,4760.00
147,148,2023020703018027,MLBBL,57,34,19,1119.00,21261.00
148,149,2023020704019789,UMRH,49,56,10,581.00,5810.00
149,150,2023020703018026,PFL,44,49,20,438.90,8778.00
150,151,2023020704019788,CHCL,50,22,10,492.00,4920.00
151,152,2023020703018025,RLI,38,8,10,442.60,4426.00
152,153,2023020703018024,RLI,38,58,10,442.50,4425.00
153,154,2023020703018023,NABBC,38,38,10,441.70,4417.00
154,155,2023020704019787,HEI,5,18,230,465.00,106950.00
155,156,2023020704019786,HEI,5,4,20,465.00,9300.00
156,157,2023020703018022,NADEP,39,41,10,768.00,7680.00
157,158,2023020703018021,JSLBB,39,7,12,1624.00,19488.00
158,159,2023020701017119,MHL,6,29,10,407.00,4070.00
159,160,2023020701017118,MHL,6,14,10,407.00,4070.00
160,161,2023020701017117,MHL,6,16,10,405.00,4050.00
161,162,2023020701017116,MHL,6,20,10,405.00,4050.00
162,163,2023020701017115,MHL,6,22,10,405.00,4050.00
163,164,2023020701017114,MHL,6,38,10,405.00,4050.00
164,165,2023020701017113,MHL,6,58,10,405.00,4050.00
165,166,2023020701017112,MHL,6,21,10,405.00,4050.00
166,167,2023020701017111,MHL,6,42,10,405.00,4050.00
167,168,2023020701017110,MHL,6,34,10,405.00,4050.00
168,169,2023020701017109,MHL,6,49,10,403.00,4030.00
169,170,2023020704019785,PMHPL,42,45,10,272.00,2720.00
170,171,2023020704019784,PMHPL,42,38,84,272.00,22848.00
171,172,2023020704019783,JOSHI,46,51,10,293.50,2935.00
172,173,2023020701017108,SCB,13,46,170,545.00,92650.00
173,174,2023020704019782,SSHL,58,33,20,265.00,5300.00
174,175,2023020704019781,HURJA,45,50,900,399.80,359820.00
175,176,2023020701017107,BHPL,58,38,80,558.90,44712.00
176,177,2023020703018020,SIFC,28,8,30,366.00,10980.00
177,178,2023020703018019,SIFC,28,59,58,366.00,21228.00
178,179,2023020704019780,JOSHI,3,51,1698,293.50,498363.00
179,180,2023020704019779,JOSHI,3,58,10,293.50,2935.00
180,181,2023020704019778,JOSHI,3,54,1150,293.00,336950.00
181,182,2023020704019777,JOSHI,3,14,10,293.00,2930.00
