,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024070904009962,PMHPL,42,46,20,227.00,4540.00
1,2,2024070903025893,MDB,42,66,10,564.90,5649.00
2,3,2024070903025892,GILB,39,41,10,1494.00,14940.00
3,4,2024070901025295,MSHL,37,57,100,657.90,65790.00
4,5,2024070901025294,CITY,40,39,65,743.00,48295.00
5,6,2024070901025293,CITY,41,39,65,743.00,48295.00
6,7,2024070901025292,CITY,16,39,10,743.00,7430.00
7,8,2024070901025291,CITY,88,39,350,743.20,260120.00
8,9,2024070901025290,CITY,4,39,10,746.00,7460.00
9,10,2024070901025289,SAMAJ,25,62,20,3410.00,68200.00
10,11,2024070901025288,EHPL,62,88,10,545.00,5450.00
11,12,2024070901025287,CLI,62,16,500,523.50,261750.00
12,13,2024070901025286,TVCL,62,21,10,479.50,4795.00
13,14,2024070903025891,SADBL,49,21,105,359.00,37695.00
14,15,2024070901025285,KDL,28,71,20,1164.00,23280.00
15,16,2024070904009961,SHL,33,6,667,440.00,293480.00
16,17,2024070904009960,SHL,6,6,333,440.00,146520.00
17,18,2024070903025890,HLBSL,74,46,60,1278.00,76680.00
18,19,2024070903025889,HLBSL,74,40,40,1277.00,51080.00
19,20,2024070903025888,SAPDBL,88,32,100,441.90,44190.00
20,21,2024070904009959,RURU,96,53,10,642.00,6420.00
21,22,2024070901025284,BNHC,96,28,10,742.00,7420.00
22,23,2024070903025887,NFS,96,58,10,815.00,8150.00
23,24,2024070901025283,BNHC,96,28,11,742.00,8162.00
24,25,2024070904009958,SHPC,47,49,100,318.40,31840.00
25,26,2024070903025886,SFCL,49,32,10,453.00,4530.00
26,27,2024070903025885,ACLBSL,35,34,10,1256.00,12560.00
27,28,2024070903025884,KRBL,35,39,10,501.00,5010.00
28,29,2024070903025883,MPFL,34,17,10,525.00,5250.00
29,30,2024070903025882,GFCL,34,4,10,626.00,6260.00
30,31,2024070905005566,ENL,34,51,10,1098.80,10988.00
31,32,2024070901025282,VLUCL,41,34,10,513.00,5130.00
32,33,2024070901025281,VLUCL,41,49,10,512.90,5129.00
33,34,2024070901025280,BNHC,60,28,10,742.00,7420.00
34,35,2024070903025881,MDB,69,66,50,564.90,28245.00
35,36,2024070901025279,TAMOR,59,16,100,432.00,43200.00
36,37,2024070901025278,SONA,59,3,20,450.00,9000.00
37,38,2024070901025277,SONA,59,58,10,450.00,4500.00
38,39,2024070901025276,SONA,59,58,10,450.00,4500.00
39,40,2024070901025275,SONA,59,49,10,450.00,4500.00
40,41,2024070903025880,MDB,69,66,20,564.90,11298.00
41,42,2024070903025879,LLBS,69,1,10,1275.00,12750.00
42,43,2024070903025878,HLBSL,38,40,10,1277.00,12770.00
43,44,2024070901025274,BNHC,29,28,10,742.00,7420.00
44,45,2024070901025273,MEL,63,42,290,223.80,64902.00
45,46,2024070901025272,MEL,63,14,200,223.70,44740.00
46,47,2024070901025271,MEL,63,52,10,223.60,2236.00
47,48,2024070903025877,CFCL,50,14,10,524.00,5240.00
