,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024051301021860,ANLB,48,3,10,2022.60,20226.00
1,2,2024051301021859,ANLB,48,57,10,2015.00,20150.00
2,3,2024051304006321,UPPER,16,32,50,164.70,8235.00
3,4,2024051301021858,HHL,32,34,30,337.00,10110.00
4,5,2024051301021857,HHL,32,25,10,337.00,3370.00
5,6,2024051301021856,HHL,32,48,70,335.50,23485.00
6,7,2024051301021855,AVYAN,62,38,10,830.00,8300.00
7,8,2024051303012872,GLBSL,62,33,20,2200.00,44000.00
8,9,2024051303012871,PFL,62,49,50,665.00,33250.00
9,10,2024051301021854,SCB,43,50,250,540.20,135050.00
10,11,2024051301021853,HBL,17,36,10,180.80,1808.00
11,12,2024051303012870,SWMF,22,22,10,790.00,7900.00
12,13,2024051303012869,SIFC,17,29,10,425.00,4250.00
13,14,2024051303012868,BFC,4,32,10,391.00,3910.00
14,15,2024051301021852,PPL,17,74,11,520.00,5720.00
15,16,2024051304006320,UAIL,4,56,50,560.10,28005.00
16,17,2024051305004775,NIFRA,13,35,55,200.00,11000.00
17,18,2024051305004774,NIFRA,7,35,1632,200.00,326400.00
18,19,2024051301021851,VLUCL,49,34,10,457.00,4570.00
19,20,2024051301021850,IHL,34,14,20,378.00,7560.00
20,21,2024051303012867,JFL,49,69,10,510.00,5100.00
21,22,2024051301021849,RAWA,34,36,20,465.00,9300.00
22,23,2024051304006319,CGH,34,91,40,785.00,31400.00
23,24,2024051303012866,GBLBS,33,29,30,784.80,23544.00
24,25,2024051303012865,GBLBS,33,6,55,784.00,43120.00
25,26,2024051303012864,GBLBS,33,55,15,781.00,11715.00
26,27,2024051303012863,GILB,34,64,100,1169.00,116900.00
27,28,2024051303012862,SFCL,59,34,10,344.00,3440.00
28,29,2024051301021848,HHL,63,48,30,335.50,10065.00
29,30,2024051301021847,PPL,26,74,10,520.00,5200.00
30,31,2024051303012861,SIFC,26,29,10,425.00,4250.00
31,32,2024051303012860,GUFL,22,55,150,713.20,106980.00
32,33,2024051301021846,NICA,43,44,100,363.00,36300.00
33,34,2024051301021845,HHL,32,19,400,335.00,134000.00
34,35,2024051303012859,PFL,41,16,1400,664.90,930860.00
35,36,2024051301021844,NBL,84,43,196,206.80,40532.80
36,37,2024051301021843,NBL,84,45,60,206.50,12390.00
37,38,2024051301021842,NBL,84,58,44,206.40,9081.60
38,39,2024051303012858,JBBL,52,49,138,297.00,40986.00
39,40,2024051303012857,JBBL,52,39,197,296.80,58469.60
40,41,2024051303012856,JBBL,52,13,40,296.80,11872.00
41,42,2024051303012855,JBBL,52,35,240,296.50,71160.00
42,43,2024051303012854,JBBL,52,35,150,296.40,44460.00
43,44,2024051303012853,JBBL,52,39,90,296.30,26667.00
44,45,2024051303012852,JBBL,52,19,195,296.00,57720.00
45,46,2024051303012851,JBBL,52,46,350,295.90,103565.00
46,47,2024051303012850,JBBL,52,48,100,295.00,29500.00
47,48,2024051303012849,PFL,52,49,10,665.00,6650.00
48,49,2024051304006318,AKJCL,38,1,610,202.00,123220.00
49,50,2024051303012848,SAPDBL,38,43,181,335.90,60797.90
50,51,2024051303012847,SAPDBL,38,38,50,335.00,16750.00
51,52,2024051303012846,SAPDBL,38,4,40,335.00,13400.00
52,53,2024051303012845,SAPDBL,38,47,29,333.00,9657.00
53,54,2024051301021841,MEHL,57,67,10,302.00,3020.00
54,55,2024051301021840,SGHC,53,48,10,314.90,3149.00
55,56,2024051304006317,NGPL,45,40,10,301.00,3010.00
56,57,2024051303012844,EDBL,32,45,70,387.50,27125.00
57,58,2024051303012843,LBBL,60,74,500,377.00,188500.00
58,59,2024051301021839,RAWA,42,36,10,465.00,4650.00
59,60,2024051303012842,MLBL,42,41,10,333.00,3330.00
60,61,2024051304006316,GLH,42,4,35,200.00,7000.00
61,62,2024051303012841,GUFL,72,17,10,713.70,7137.00
62,63,2024051304006315,RADHI,10,56,481,227.90,109619.90
63,64,2024051301021838,DOLTI,58,22,30,416.00,12480.00
64,65,2024051303012840,KRBL,58,59,50,455.00,22750.00
65,66,2024051303012839,KRBL,58,26,300,454.90,136470.00
66,67,2024051303012838,KRBL,58,64,150,454.00,68100.00
67,68,2024051303012837,VLBS,28,49,41,849.80,34841.80
68,69,2024051303012836,VLBS,28,52,79,849.60,67118.40
69,70,2024051303012835,VLBS,28,58,100,846.00,84600.00
70,71,2024051303012834,VLBS,28,51,20,845.90,16918.00
71,72,2024051303012833,VLBS,28,22,10,845.00,8450.00
72,73,2024051301021837,SGHC,32,48,10,314.90,3149.00
73,74,2024051301021836,ULHC,48,49,380,327.00,124260.00
74,75,2024051301021835,KBL,48,74,10,140.40,1404.00
75,76,2024051301021834,NWCL,67,74,10,740.00,7400.00
76,77,2024051301021833,MKHL,21,44,10,418.00,4180.00
77,78,2024051301021832,GCIL,21,13,10,477.90,4779.00
78,79,2024051301021831,SBL,50,56,110,228.80,25168.00
79,80,2024051303012832,SINDU,35,22,100,391.00,39100.00
80,81,2024051303012831,GBLBS,35,6,45,784.00,35280.00
81,82,2024051303012830,GBLBS,35,52,15,784.00,11760.00
82,83,2024051303012829,GBLBS,35,25,20,781.00,15620.00
83,84,2024051303012828,GBLBS,35,51,20,780.00,15600.00
84,85,2024051301021830,USHL,39,17,430,462.00,198660.00
85,86,2024051301021829,USHL,39,49,10,462.00,4620.00
86,87,2024051301021828,USHL,39,34,10,462.00,4620.00
87,88,2024051301021827,USHL,39,38,10,460.00,4600.00
88,89,2024051301021826,USHL,39,25,10,460.00,4600.00
89,90,2024051301021825,USHL,39,4,10,460.00,4600.00
90,91,2024051301021824,USHL,39,32,10,460.00,4600.00
91,92,2024051301021823,USHL,39,35,10,460.00,4600.00
92,93,2024051301021822,SBI,34,77,400,284.00,113600.00
93,94,2024051303012827,GMFIL,39,35,200,402.00,80400.00
94,95,2024051303012826,RSDC,34,11,25,712.00,17800.00
95,96,2024051303012825,RSDC,34,63,125,712.00,89000.00
96,97,2024051301021821,SNLI,49,49,40,455.50,18220.00
97,98,2024051303012824,RSDC,44,34,40,711.30,28452.00
98,99,2024051303012823,RSDC,13,34,10,711.40,7114.00
99,100,2024051303012822,RSDC,13,34,10,711.50,7115.00
100,101,2024051303012821,RSDC,13,34,10,711.60,7116.00
101,102,2024051303012820,RSDC,13,34,10,711.70,7117.00
102,103,2024051303012819,RSDC,13,34,10,711.80,7118.00
103,104,2024051303012818,RSDC,13,34,10,711.90,7119.00
104,105,2024051301021820,CYCL,66,34,10,1553.00,15530.00
105,106,2024051301021819,TVCL,64,14,80,470.00,37600.00
106,107,2024051301021818,TVCL,64,34,100,470.00,47000.00
