,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024051201021440,SMHL,60,75,10,429.00,4290.00
1,2,2024051201021439,SMHL,60,7,16,429.00,6864.00
2,3,2024051203014822,GUFL,22,34,100,713.00,71300.00
3,4,2024051203014821,NICLBSL,14,42,10,639.80,6398.00
4,5,2024051203014820,NICLBSL,14,26,170,639.70,108749.00
5,6,2024051203014819,NABBC,25,33,52,455.00,23660.00
6,7,2024051203014818,NABBC,45,33,10,455.10,4551.00
7,8,2024051203014817,NABBC,56,33,10,463.10,4631.00
8,9,2024051203014816,NABBC,56,33,28,470.00,13160.00
9,10,2024051203014815,SADBL,42,33,180,318.10,57258.00
10,11,2024051203014814,SADBL,22,33,200,318.10,63620.00
11,12,2024051203014813,SADBL,38,33,500,318.10,159050.00
12,13,2024051203014812,SADBL,58,33,20,318.10,6362.00
13,14,2024051203014811,SADBL,34,33,100,318.50,31850.00
14,15,2024051203014810,RLFL,41,42,10,388.00,3880.00
15,16,2024051204009356,CHCL,33,48,50,432.00,21600.00
16,17,2024051204009355,UPPER,20,42,10,162.50,1625.00
17,18,2024051203014809,NFS,47,34,500,532.00,266000.00
18,19,2024051204009354,BARUN,44,50,10,219.00,2190.00
19,20,2024051203014808,RSDC,67,25,70,724.90,50743.00
20,21,2024051203014807,RSDC,67,42,40,724.90,28996.00
21,22,2024051203014806,RSDC,67,81,490,724.90,355201.00
22,23,2024051203014805,RSDC,67,1,200,724.00,144800.00
23,24,2024051203014804,RSDC,67,37,150,723.00,108450.00
24,25,2024051203014803,RSDC,67,48,50,720.40,36020.00
25,26,2024051203014802,USLB,7,14,10,2163.40,21634.00
26,27,2024051203014801,PMLI,7,46,47,507.00,23829.00
27,28,2024051203014800,PMLI,7,39,100,506.90,50690.00
28,29,2024051203014799,PMLI,7,38,10,506.90,5069.00
29,30,2024051203014798,PMLI,7,90,30,506.50,15195.00
30,31,2024051203014797,PMLI,7,58,313,506.40,158503.20
31,32,2024051203014796,PMLI,7,21,10,506.00,5060.00
32,33,2024051203014795,PMLI,7,10,20,506.00,10120.00
33,34,2024051203014794,PMLI,7,58,10,506.00,5060.00
34,35,2024051203014793,PMLI,7,29,100,505.00,50500.00
35,36,2024051203014792,PMLI,7,35,250,505.00,126250.00
36,37,2024051203014791,PMLI,7,39,100,504.50,50450.00
37,38,2024051203014790,PMLI,7,48,10,503.90,5039.00
38,39,2024051201021438,SBI,26,45,10,271.40,2714.00
39,40,2024051203014789,NABBC,56,58,72,470.00,33840.00
40,41,2024051201021437,HBL,58,63,328,173.00,56744.00
41,42,2024051201021436,KBSH,28,34,10,1019.00,10190.00
42,43,2024051201021435,KBSH,28,42,10,1015.00,10150.00
43,44,2024051203014788,FMDBL,43,57,40,654.90,26196.00
44,45,2024051203014787,JFL,49,28,10,511.00,5110.00
45,46,2024051201021434,HATHY,32,29,43,816.10,35092.30
46,47,2024051201021433,HATHY,54,29,100,816.20,81620.00
47,48,2024051201021432,HATHY,45,29,37,816.20,30199.40
48,49,2024051203014786,PFL,48,52,450,656.00,295200.00
49,50,2024051204009353,SGIC,52,58,10,541.00,5410.00
50,51,2024051204009352,SGIC,52,4,159,541.00,86019.00
51,52,2024051204009351,UPPER,14,85,78,162.20,12651.60
52,53,2024051203014785,RLFL,42,52,98,390.00,38220.00
53,54,2024051203014784,RLFL,42,4,100,390.00,39000.00
54,55,2024051203014783,RLFL,42,57,450,390.00,175500.00
55,56,2024051203014782,RLFL,42,58,113,390.00,44070.00
56,57,2024051203014781,RLFL,42,58,255,389.00,99195.00
57,58,2024051203014780,RLFL,42,11,280,388.80,108864.00
58,59,2024051203014779,RLFL,42,45,1000,388.00,388000.00
59,60,2024051203014778,RLFL,42,25,100,387.90,38790.00
60,61,2024051203014777,RLFL,42,45,364,387.00,140868.00
61,62,2024051203014776,RLFL,42,49,40,386.50,15460.00
62,63,2024051203014775,RLFL,42,45,100,385.40,38540.00
63,64,2024051203014774,RLFL,42,65,100,385.30,38530.00
64,65,2024051201021431,PPL,50,18,10,514.00,5140.00
65,66,2024051203014773,NFS,50,34,10,532.00,5320.00
66,67,2024051201021430,KBL,48,38,10,132.20,1322.00
67,68,2024051205004146,SMATA,41,80,100,920.00,92000.00
68,69,2024051203014772,PFL,71,58,10,659.00,6590.00
69,70,2024051203014771,GILB,59,62,10,1123.00,11230.00
70,71,2024051201021429,VLUCL,22,34,20,454.00,9080.00
71,72,2024051204009350,CGH,34,33,10,794.50,7945.00
72,73,2024051201021428,MKHL,21,59,10,417.80,4178.00
73,74,2024051203014770,SHINE,16,63,10,392.50,3925.00
74,75,2024051201021427,RHGCL,69,16,100,347.00,34700.00
75,76,2024051203014769,SFCL,13,53,20,344.00,6880.00
76,77,2024051201021426,SPL,22,54,80,640.10,51208.00
77,78,2024051203014768,PROFL,88,6,170,341.00,57970.00
78,79,2024051203014767,PROFL,88,17,130,340.00,44200.00
79,80,2024051201021425,IHL,88,5,10,379.90,3799.00
80,81,2024051204009349,NHPC,4,49,95,144.00,13680.00
81,82,2024051204009348,NHPC,4,44,155,143.10,22180.50
82,83,2024051203014766,KSBBL,4,57,222,378.00,83916.00
83,84,2024051203014765,KSBBL,4,43,500,377.80,188900.00
84,85,2024051203014764,KSBBL,4,14,220,377.60,83072.00
85,86,2024051203014763,KSBBL,4,59,58,377.50,21895.00
86,87,2024051203014762,GUFL,22,36,40,713.00,28520.00
87,88,2024051203014761,PFL,48,33,50,656.00,32800.00
88,89,2024051205004145,HRL,41,57,31,567.00,17577.00
89,90,2024051205004144,HRL,41,55,156,567.00,88452.00
90,91,2024051205004143,HRL,41,55,305,567.00,172935.00
91,92,2024051203014760,MLBL,42,33,511,330.30,168783.30
92,93,2024051203014759,MLBL,45,33,100,330.40,33040.00
93,94,2024051203014758,MLBL,3,33,154,330.40,50881.60
94,95,2024051201021424,GCIL,35,33,10,484.00,4840.00
95,96,2024051203014757,GBLBS,35,52,50,773.00,38650.00
96,97,2024051201021423,BHPL,35,16,10,548.00,5480.00
97,98,2024051203014756,ALICL,44,44,99,563.00,55737.00
98,99,2024051203014755,ALICL,44,33,50,560.00,28000.00
99,100,2024051203014754,ALICL,44,25,50,560.00,28000.00
100,101,2024051203014753,ALICL,44,35,1000,560.00,560000.00
101,102,2024051203014752,ALICL,44,34,13,560.00,7280.00
102,103,2024051203014751,ALICL,44,28,376,559.90,210522.40
103,104,2024051203014750,ALICL,44,65,12,559.00,6708.00
104,105,2024051203014749,SWBBL,44,36,10,763.00,7630.00
105,106,2024051203014748,SHINE,7,63,10,392.50,3925.00
106,107,2024051203014747,DDBL,8,45,193,695.00,134135.00
107,108,2024051203014746,SIFC,45,53,20,426.00,8520.00
108,109,2024051203014745,SIFC,45,22,80,425.00,34000.00
109,110,2024051203014744,ILBS,45,62,200,1365.00,273000.00
110,111,2024051204009347,CGH,49,19,30,790.20,23706.00
111,112,2024051204009346,CGH,62,19,10,790.30,7903.00
112,113,2024051201021422,MEHL,43,42,21,305.00,6405.00
113,114,2024051201021421,MAKAR,38,19,10,357.00,3570.00
114,115,2024051204009345,RURU,38,42,100,503.50,50350.00
115,116,2024051204009344,NICL,38,26,50,842.00,42100.00
116,117,2024051201021420,VLUCL,42,6,10,456.60,4566.00
117,118,2024051203014743,MDB,68,25,51,464.00,23664.00
