,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024032505003928,ENL,1,49,10,770.00,7700.00
1,2,2024032504007931,JOSHI,56,1,166,335.00,55610.00
2,3,2024032501021773,PHCL,59,54,80,323.80,25904.00
3,4,2024032501021772,PHCL,59,52,10,323.50,3235.00
4,5,2024032501021771,PHCL,59,51,10,323.00,3230.00
5,6,2024032503010604,SWMF,45,33,100,715.10,71510.00
6,7,2024032504007930,MHNL,4,33,10,240.00,2400.00
7,8,2024032504007929,MHNL,54,33,10,242.70,2427.00
8,9,2024032501021770,SHIVM,66,17,86,527.00,45322.00
9,10,2024032501021769,SHIVM,38,17,234,527.00,123318.00
10,11,2024032501021768,SHIVM,84,17,180,527.10,94878.00
11,12,2024032501021767,SMHL,17,71,60,441.70,26502.00
12,13,2024032501021766,SMHL,17,49,10,441.00,4410.00
13,14,2024032501021765,SMHL,17,41,10,440.60,4406.00
14,15,2024032501021764,SMHL,17,57,10,440.60,4406.00
15,16,2024032501021763,SMHL,17,22,10,440.50,4405.00
16,17,2024032501021762,BGWT,65,19,60,650.00,39000.00
17,18,2024032501021761,BGWT,65,59,140,649.00,90860.00
18,19,2024032504007928,NGPL,58,70,630,296.00,186480.00
19,20,2024032501021760,CKHL,70,74,10,607.00,6070.00
20,21,2024032501021759,CKHL,70,45,20,606.90,12138.00
21,22,2024032501021758,NRM,53,26,20,387.50,7750.00
22,23,2024032501021757,NRM,53,26,200,386.90,77380.00
23,24,2024032501021756,NRM,53,36,110,386.00,42460.00
24,25,2024032501021755,NRM,53,22,50,386.00,19300.00
25,26,2024032501021754,NRM,53,13,10,385.80,3858.00
26,27,2024032501021753,NRM,53,49,10,385.00,3850.00
27,28,2024032503010603,GUFL,71,32,11,872.00,9592.00
28,29,2024032501021752,SONA,71,19,20,484.00,9680.00
29,30,2024032501021751,MMKJL,71,42,10,414.90,4149.00
30,31,2024032501021750,BHL,71,65,10,337.00,3370.00
31,32,2024032501021749,SBI,94,41,100,288.00,28800.00
32,33,2024032503010602,GBLBS,35,51,10,623.00,6230.00
33,34,2024032503010601,SADBL,35,41,100,300.40,30040.00
34,35,2024032501021748,BNL,32,48,10,18276.50,182765.00
35,36,2024032504007927,PPCL,32,32,10,247.50,2475.00
36,37,2024032504007926,GLH,32,34,10,219.00,2190.00
37,38,2024032501021747,DLBS,62,51,10,1544.00,15440.00
38,39,2024032501021746,DLBS,62,62,100,1544.00,154400.00
39,40,2024032501021745,PPL,49,62,206,427.00,87962.00
40,41,2024032501021744,PPL,32,62,10,431.50,4315.00
41,42,2024032501021743,PPL,49,62,10,432.00,4320.00
42,43,2024032501021742,PPL,45,62,20,432.00,8640.00
43,44,2024032501021741,PPL,71,62,574,432.00,247968.00
44,45,2024032501021740,PPL,94,62,70,432.10,30247.00
45,46,2024032501021739,PPL,34,62,10,433.00,4330.00
46,47,2024032501021738,PPL,94,62,100,433.10,43310.00
47,48,2024032503010600,GILB,62,35,10,908.90,9089.00
48,49,2024032503010599,ALICL,62,39,71,567.00,40257.00
49,50,2024032503010598,ALICL,62,28,200,566.90,113380.00
