,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024062403026740,MLBSL,17,62,10,1900.10,19001.00
1,2,2024062403026739,MLBSL,45,62,49,1900.10,93104.90
2,3,2024062403026738,SDLBSL,62,8,20,1442.00,28840.00
3,4,2024062401024271,KBL,93,49,10,136.50,1365.00
4,5,2024062401024270,MKLB,72,38,10,1399.80,13998.00
5,6,2024062401024269,MKLB,72,8,50,1385.10,69255.00
6,7,2024062403026737,ILBS,72,70,11,1184.90,13033.90
7,8,2024062403026736,ILBS,72,45,19,1180.00,22420.00
8,9,2024062401024268,BNHC,60,34,10,675.00,6750.00
9,10,2024062405005713,NIFRA,7,42,17,189.60,3223.20
10,11,2024062405005712,NIFRA,58,42,264,189.60,50054.40
11,12,2024062405005711,NIFRA,59,42,319,189.60,60482.40
12,13,2024062405005710,NIFRA,45,42,50,190.00,9500.00
13,14,2024062405005709,NIFRA,42,42,250,190.00,47500.00
14,15,2024062405005708,NIFRA,39,42,200,190.00,38000.00
15,16,2024062403026735,PFL,41,42,1400,678.00,949200.00
16,17,2024062403026734,PFL,57,42,100,678.20,67820.00
17,18,2024062403026733,PROFL,42,48,100,415.00,41500.00
18,19,2024062401024267,SCB,17,55,205,560.40,114882.00
19,20,2024062404009793,NHPC,53,38,10,142.40,1424.00
20,21,2024062404009792,NLG,53,45,50,748.00,37400.00
21,22,2024062401024266,LVF2,17,42,500,8.31,4155.00
22,23,2024062404009791,API,85,45,50,170.30,8515.00
23,24,2024062403026732,GUFL,41,34,360,769.90,277164.00
24,25,2024062401024265,ULBSL,45,22,10,1986.00,19860.00
25,26,2024062404009790,UPCL,41,34,470,188.30,88501.00
26,27,2024062403026731,PROFL,50,48,10,415.00,4150.00
27,28,2024062404009789,RADHI,50,58,10,255.00,2550.00
28,29,2024062405005707,ENL,34,49,10,979.00,9790.00
29,30,2024062401024264,ADBL,28,29,100,265.00,26500.00
30,31,2024062401024263,NRM,28,59,10,385.00,3850.00
31,32,2024062401024262,SMJC,91,49,765,397.80,304317.00
32,33,2024062401024261,SMJC,91,42,10,397.80,3978.00
33,34,2024062401024260,SMJC,91,33,225,397.00,89325.00
34,35,2024062404009788,PMHPL,41,46,10,229.00,2290.00
35,36,2024062401024259,KBL,41,49,20,136.50,2730.00
36,37,2024062403026730,SDLBSL,58,5,10,1249.60,12496.00
37,38,2024062404009787,PPCL,88,16,220,236.10,51942.00
38,39,2024062401024258,TAMOR,70,48,10,390.00,3900.00
39,40,2024062401024257,NESDO,84,42,20,2048.00,40960.00
40,41,2024062403026729,PMLI,58,7,10,493.00,4930.00
41,42,2024062403026728,HLBSL,70,35,350,1298.00,454300.00
42,43,2024062401024256,BHPL,35,35,30,679.80,20394.00
43,44,2024062401024255,BHPL,35,35,70,679.70,47579.00
44,45,2024062403026727,USLB,71,70,10,1769.00,17690.00
45,46,2024062401024254,VLUCL,52,63,10,512.50,5125.00
46,47,2024062401024253,JALPA,13,58,10,1300.00,13000.00
47,48,2024062403026726,SIFC,13,58,10,462.00,4620.00
48,49,2024062403026725,GFCL,26,22,10,613.00,6130.00
49,50,2024062401024252,CKHL,26,34,362,599.90,217163.80
50,51,2024062401024251,CKHL,26,48,10,599.70,5997.00
51,52,2024062401024250,CKHL,26,7,10,599.70,5997.00
52,53,2024062401024249,CKHL,26,49,10,598.00,5980.00
53,54,2024062401024248,CKHL,26,58,10,598.00,5980.00
54,55,2024062401024247,CKHL,26,45,10,597.80,5978.00
55,56,2024062401024246,CKHL,26,61,88,597.30,52562.40
56,57,2024062403026724,CORBL,96,43,55,530.00,29150.00
57,58,2024062403026723,CORBL,96,39,45,530.00,23850.00
58,59,2024062401024245,AVYAN,64,64,80,954.00,76320.00
59,60,2024062401024244,AVYAN,64,53,10,953.00,9530.00
60,61,2024062401024243,AVYAN,64,56,10,953.00,9530.00
61,62,2024062401024242,MKJC,88,41,10,593.20,5932.00
62,63,2024062403026722,GFCL,88,22,10,613.00,6130.00
63,64,2024062401024241,SARBTM,39,52,10,778.00,7780.00
64,65,2024062403026721,LLBS,69,28,10,1209.00,12090.00
65,66,2024062403026720,SDLBSL,69,8,10,1442.00,14420.00
66,67,2024062403026719,SDLBSL,69,8,10,1442.00,14420.00
67,68,2024062403026718,WNLB,29,59,20,1489.00,29780.00
68,69,2024062403026717,WNLB,29,45,50,1480.00,74000.00
69,70,2024062403026716,WNLB,29,22,50,1480.00,74000.00
70,71,2024062403026715,WNLB,29,28,10,1479.00,14790.00
71,72,2024062403026714,WNLB,29,46,114,1478.90,168594.60
72,73,2024062403026713,HLBSL,70,57,50,1298.00,64900.00
73,74,2024062403026712,RLFL,57,35,10,440.00,4400.00
74,75,2024062403026711,SWBBL,44,43,10,865.00,8650.00
75,76,2024062403026710,MFIL,49,43,10,563.00,5630.00
76,77,2024062401024240,USHEC,65,47,300,449.00,134700.00
77,78,2024062404009786,AKJCL,49,40,10,210.00,2100.00
78,79,2024062401024239,BNHC,39,65,1500,671.00,1006500.00
79,80,2024062403026709,GFCL,62,22,10,613.00,6130.00
80,81,2024062401024238,SMJC,44,7,500,394.00,197000.00
81,82,2024062403026708,JFL,72,22,10,599.00,5990.00
82,83,2024062403026707,NADEP,60,56,72,827.00,59544.00
83,84,2024062403026706,NADEP,60,45,15,825.00,12375.00
84,85,2024062403026705,NADEP,60,45,63,825.00,51975.00
85,86,2024062403026704,NADEP,60,17,300,825.00,247500.00
86,87,2024062403026703,NADEP,60,4,50,824.90,41245.00
87,88,2024062401024237,NESDO,32,55,15,2030.00,30450.00
88,89,2024062401024236,NESDO,14,55,30,2032.00,60960.00
89,90,2024062401024235,NESDO,14,55,10,2032.20,20322.00
90,91,2024062403026702,SDLBSL,17,8,11,1442.00,15862.00
91,92,2024062401024234,UNLB,54,17,20,2020.00,40400.00
92,93,2024062403026701,KMCDB,77,59,26,1091.80,28386.80
93,94,2024062403026700,KMCDB,77,59,24,1088.90,26133.60
94,95,2024062401024233,SBL,50,45,26,246.00,6396.00
95,96,2024062401024232,SBL,50,11,21,246.00,5166.00
96,97,2024062401024231,SBL,50,33,78,245.00,19110.00
97,98,2024062401024230,SBL,50,58,491,244.90,120245.90
98,99,2024062401024229,SBL,50,37,384,244.80,94003.20
99,100,2024062403026699,NABBC,22,62,10,545.00,5450.00
100,101,2024062403026698,SFCL,50,70,20,463.00,9260.00
101,102,2024062401024228,KBSH,29,34,90,1530.00,137700.00
102,103,2024062401024227,KBSH,41,34,10,1531.00,15310.00
103,104,2024062403026697,JBBL,94,34,300,287.00,86100.00
104,105,2024062401024226,TVCL,34,63,10,475.00,4750.00
105,106,2024062403026696,MPFL,34,63,10,529.00,5290.00
106,107,2024062401024225,NYADI,41,26,10,310.00,3100.00
107,108,2024062401024224,NYADI,41,25,10,309.50,3095.00
108,109,2024062403026695,PFL,41,35,22,679.00,14938.00
109,110,2024062403026694,PFL,41,50,28,679.00,19012.00
110,111,2024062401024223,SBI,5,58,340,293.00,99620.00
111,112,2024062401024222,SBI,5,41,24,293.00,7032.00
112,113,2024062401024221,SBI,5,1,674,291.00,196134.00
113,114,2024062401024220,SBI,5,58,30,291.00,8730.00
114,115,2024062401024219,SBI,5,45,500,290.00,145000.00
115,116,2024062401024218,SBI,5,45,60,289.90,17394.00
116,117,2024062404009785,JOSHI,43,38,10,298.00,2980.00
117,118,2024062401024217,DORDI,14,7,50,417.20,20860.00
118,119,2024062403026693,HLBSL,70,35,93,1298.00,120714.00
119,120,2024062403026692,HLBSL,70,14,100,1297.40,129740.00
120,121,2024062403026691,HLBSL,70,45,143,1297.00,185471.00
121,122,2024062403026690,HLBSL,70,28,12,1297.00,15564.00
122,123,2024062403026689,HLBSL,70,38,91,1296.00,117936.00
123,124,2024062403026688,SFCL,45,70,10,463.00,4630.00
124,125,2024062403026687,MFIL,45,43,10,563.00,5630.00
125,126,2024062401024216,BHPL,45,35,10,679.70,6797.00
126,127,2024062403026686,GFCL,57,45,290,610.00,176900.00
127,128,2024062403026685,GFCL,16,45,50,610.00,30500.00
128,129,2024062403026684,GFCL,38,45,50,610.00,30500.00
129,130,2024062403026683,GFCL,57,45,25,610.00,15250.00
130,131,2024062403026682,GFCL,58,45,85,610.00,51850.00
131,132,2024062401024215,NRM,45,68,100,385.00,38500.00
132,133,2024062403026681,GBLBS,33,13,47,782.00,36754.00
133,134,2024062403026680,GBLBS,33,13,60,781.00,46860.00
134,135,2024062403026679,GBLBS,33,4,30,780.00,23400.00
135,136,2024062403026678,GBLBS,33,13,40,780.00,31200.00
136,137,2024062403026677,GBLBS,33,53,10,780.00,7800.00
137,138,2024062403026676,GBLBS,33,56,15,780.00,11700.00
138,139,2024062403026675,GBLBS,33,45,17,780.00,13260.00
139,140,2024062403026674,GBLBS,33,29,36,780.00,28080.00
140,141,2024062403026673,GBLBS,33,13,20,779.90,15598.00
141,142,2024062403026672,GBLBS,33,45,15,778.50,11677.50
142,143,2024062403026671,GBLBS,33,58,10,778.00,7780.00
143,144,2024062404009784,AKJCL,35,40,50,210.00,10500.00
144,145,2024062404009783,LEC,83,35,50,179.40,8970.00
145,146,2024062401024214,MANDU,50,10,200,1036.00,207200.00
146,147,2024062401024213,RFPL,3,58,10,368.00,3680.00
147,148,2024062401024212,RFPL,3,44,10,368.00,3680.00
148,149,2024062401024211,RFPL,3,57,73,368.00,26864.00
149,150,2024062401024210,JALPA,13,58,10,1300.00,13000.00
150,151,2024062401024209,MANDU,50,40,10,1036.00,10360.00
151,152,2024062401024208,PHCL,11,52,10,319.00,3190.00
152,153,2024062401024207,TVCL,58,63,10,475.00,4750.00
153,154,2024062404009782,SHPC,45,59,50,318.60,15930.00
154,155,2024062403026670,MERO,64,65,85,713.90,60681.50
155,156,2024062403026669,MERO,64,40,15,713.90,10708.50
156,157,2024062403026668,MERO,64,32,55,712.00,39160.00
157,158,2024062403026667,MERO,64,65,45,712.00,32040.00
158,159,2024062404009781,PMHPL,48,46,10,229.00,2290.00
159,160,2024062401024206,MAKAR,4,38,10,428.30,4283.00
160,161,2024062401024205,BNT,22,38,10,12680.00,126800.00
161,162,2024062401024204,NRM,38,49,10,385.00,3850.00
162,163,2024062401024203,NRM,38,34,10,384.00,3840.00
163,164,2024062405005706,CIT,39,34,10,2095.00,20950.00
164,165,2024062403026666,SLBBL,56,44,10,817.00,8170.00
165,166,2024062401024202,TPC,56,38,10,540.50,5405.00
166,167,2024062401024201,TPC,56,42,10,540.00,5400.00
167,168,2024062401024200,TPC,56,39,81,540.00,43740.00
168,169,2024062401024199,TPC,56,32,40,540.00,21600.00
169,170,2024062403026665,MERO,56,22,30,711.00,21330.00
170,171,2024062403026664,SLBSL,68,25,10,1229.00,12290.00
171,172,2024062401024198,MKCL,28,69,400,1114.00,445600.00
172,173,2024062403026663,SDLBSL,69,20,21,1331.00,27951.00
173,174,2024062403026662,RLFL,47,35,20,440.00,8800.00
174,175,2024062403026661,JFL,41,21,158,598.00,94484.00
