,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023022704010476,UPCL,44,45,200,255.00,51000.00
1,2,2023022704010475,UPCL,44,21,1000,254.90,254900.00
2,3,2023022704010474,UPCL,44,45,500,254.90,127450.00
3,4,2023022704010473,UPCL,44,21,550,254.00,139700.00
4,5,2023022704010472,UPCL,44,45,382,253.90,96989.80
5,6,2023022704010471,UPCL,44,57,200,253.80,50760.00
6,7,2023022704010470,UPCL,44,39,825,253.00,208725.00
7,8,2023022703011983,CFCL,59,45,10,323.00,3230.00
8,9,2023022701011082,CZBIL,5,17,50,187.00,9350.00
9,10,2023022704010469,KKHC,42,46,10,253.80,2538.00
10,11,2023022704010468,RADHI,45,5,10,264.00,2640.00
11,12,2023022703011982,MLBL,32,41,45,325.00,14625.00
12,13,2023022703011981,MLBL,32,44,200,324.30,64860.00
13,14,2023022703011980,MLBL,32,29,200,324.00,64800.00
14,15,2023022703011979,MLBL,32,35,775,324.00,251100.00
15,16,2023022703011978,MLBL,32,26,480,324.00,155520.00
16,17,2023022703011977,MLBL,32,41,50,323.90,16195.00
17,18,2023022703011976,MLBL,32,54,90,323.00,29070.00
18,19,2023022703011975,BFC,32,49,10,332.10,3321.00
19,20,2023022703011974,CBBL,6,38,10,1072.00,10720.00
20,21,2023022703011973,CBBL,6,8,40,1072.00,42880.00
21,22,2023022704010467,RIDI,32,16,10,359.00,3590.00
22,23,2023022704010466,LGIL,39,49,10,504.00,5040.00
23,24,2023022704010465,BARUN,57,57,100,267.80,26780.00
24,25,2023022705003797,JBLB,49,22,10,2169.00,21690.00
25,26,2023022704010464,KPCL,1,38,10,381.30,3813.00
26,27,2023022701011081,PPL,34,44,100,310.00,31000.00
27,28,2023022701011080,SHIVM,49,20,10,500.10,5001.00
28,29,2023022705003796,SPC,28,50,20,580.00,11600.00
29,30,2023022705003795,BNHC,28,58,240,433.50,104040.00
30,31,2023022705003794,BNHC,28,42,10,431.50,4315.00
31,32,2023022705003793,BNHC,28,45,100,431.50,43150.00
32,33,2023022705003792,BNHC,28,45,100,431.40,43140.00
33,34,2023022705003791,BNHC,28,13,10,431.40,4314.00
34,35,2023022705003790,BNHC,28,13,10,431.30,4313.00
35,36,2023022705003789,BNHC,28,51,10,430.40,4304.00
36,37,2023022705003788,BNHC,28,58,20,429.90,8598.00
37,38,2023022701011079,RHGCL,49,38,10,365.00,3650.00
38,39,2023022703011972,SIFC,4,26,10,327.00,3270.00
39,40,2023022701011078,PCBL,56,48,10,207.50,2075.00
40,41,2023022701011077,PCBL,56,50,100,207.00,20700.00
41,42,2023022701011076,KBL,56,1,10,180.40,1804.00
42,43,2023022703011971,NRN,18,45,30,486.00,14580.00
43,44,2023022703011970,NRN,18,35,10,485.00,4850.00
44,45,2023022703011969,NRN,18,16,50,485.00,24250.00
45,46,2023022703011968,NRN,18,42,10,484.00,4840.00
46,47,2023022701011075,KBL,8,1,10,180.40,1804.00
47,48,2023022704010463,NHDL,32,8,10,403.40,4034.00
48,49,2023022701011074,RFPL,17,7,10,304.00,3040.00
49,50,2023022704010462,KKHC,25,46,10,253.80,2538.00
50,51,2023022703011967,GUFL,58,25,44,520.00,22880.00
51,52,2023022703011966,GUFL,54,25,40,520.00,20800.00
52,53,2023022703011965,GUFL,52,25,36,520.10,18723.60
53,54,2023022703011964,GUFL,42,25,30,521.10,15633.00
54,55,2023022703011963,GUFL,58,25,50,521.20,26060.00
55,56,2023022703011962,JBBL,42,16,10,278.00,2780.00
56,57,2023022703011961,CFCL,14,45,10,323.00,3230.00
57,58,2023022704010461,JOSHI,32,38,10,275.00,2750.00
58,59,2023022701011073,USHEC,38,36,10,348.00,3480.00
59,60,2023022703011960,LBBL,22,4,10,343.80,3438.00
60,61,2023022703011959,MPFL,22,1,60,330.00,19800.00
61,62,2023022704010460,GLH,17,50,10,318.00,3180.00
62,63,2023022704010459,LEC,50,14,10,284.00,2840.00
63,64,2023022703011958,NIFRA,38,42,50,222.80,11140.00
64,65,2023022704010458,HPPL,34,3,131,318.00,41658.00
65,66,2023022704010457,HPPL,34,34,300,318.00,95400.00
66,67,2023022704010456,HPPL,34,58,100,318.00,31800.00
67,68,2023022704010455,HPPL,34,42,100,318.00,31800.00
68,69,2023022704010454,HPPL,34,59,10,318.00,3180.00
69,70,2023022704010453,HPPL,34,33,700,317.00,221900.00
70,71,2023022704010452,HPPL,34,47,10,317.00,3170.00
71,72,2023022704010451,HPPL,34,35,10,316.20,3162.00
72,73,2023022704010450,HPPL,34,49,20,316.00,6320.00
73,74,2023022704010449,HPPL,34,46,100,316.00,31600.00
74,75,2023022704010448,HPPL,34,40,20,316.00,6320.00
75,76,2023022704010447,HPPL,34,45,100,315.00,31500.00
76,77,2023022704010446,HPPL,34,51,30,315.00,9450.00
77,78,2023022704010445,HPPL,34,33,129,315.00,40635.00
78,79,2023022704010444,HPPL,34,26,240,314.00,75360.00
79,80,2023022705003787,ENL,58,26,170,666.40,113288.00
80,81,2023022705003786,ENL,40,26,100,666.50,66650.00
81,82,2023022705003785,ENL,6,26,60,667.00,40020.00
82,83,2023022705003784,ENL,50,26,70,668.00,46760.00
83,84,2023022705003783,ULBSL,19,34,10,2020.00,20200.00
84,85,2023022705003782,ULBSL,19,58,10,1980.00,19800.00
85,86,2023022705003781,ULBSL,19,6,15,1948.20,29223.00
86,87,2023022705003780,ULBSL,19,45,20,1948.20,38964.00
87,88,2023022705003779,ULBSL,19,36,10,1945.00,19450.00
88,89,2023022705003778,ULBSL,19,7,10,1910.00,19100.00
89,90,2023022705003777,JBLB,49,21,10,2170.00,21700.00
90,91,2023022704010443,HDHPC,43,35,20,229.00,4580.00
91,92,2023022705003776,SPC,29,50,20,580.00,11600.00
92,93,2023022703011957,MLBL,46,54,10,323.00,3230.00
93,94,2023022703011956,MLBL,46,48,40,320.20,12808.00
94,95,2023022704010442,UPCL,25,53,10,251.10,2511.00
95,96,2023022701011072,NICA,19,16,500,812.00,406000.00
96,97,2023022701011071,EBL,33,33,30,512.00,15360.00
97,98,2023022703011955,HIDCL,37,45,473,196.00,92708.00
98,99,2023022703011954,HIDCL,49,45,20,196.00,3920.00
99,100,2023022703011953,HIDCL,22,45,25,196.00,4900.00
100,101,2023022703011952,HIDCL,35,45,142,196.00,27832.00
101,102,2023022703011951,HIDCL,38,45,170,196.20,33354.00
102,103,2023022703011950,HIDCL,58,45,70,197.00,13790.00
103,104,2023022703011949,HIDCL,46,45,300,197.00,59100.00
104,105,2023022703011948,AKBSL,57,32,10,950.00,9500.00
105,106,2023022701011070,SGHC,22,29,40,389.60,15584.00
106,107,2023022703011947,NFS,50,57,10,309.00,3090.00
107,108,2023022703011946,NLBBL,38,55,10,693.00,6930.00
108,109,2023022703011945,FMDBL,34,58,20,599.00,11980.00
109,110,2023022704010441,GLH,17,55,120,318.00,38160.00
110,111,2023022704010440,GLH,34,55,480,319.00,153120.00
111,112,2023022701011069,RHGCL,20,38,125,365.00,45625.00
112,113,2023022701011068,RHGCL,20,46,10,365.00,3650.00
113,114,2023022701011067,RHGCL,20,35,10,365.00,3650.00
114,115,2023022701011066,RHGCL,20,41,10,365.00,3650.00
115,116,2023022701011065,RHGCL,20,14,20,364.10,7282.00
116,117,2023022701011064,RHGCL,20,17,200,364.10,72820.00
117,118,2023022701011063,RHGCL,20,58,100,364.10,36410.00
118,119,2023022701011062,RHGCL,20,38,500,364.00,182000.00
119,120,2023022701011061,RHGCL,20,55,15,364.00,5460.00
120,121,2023022701011060,RHGCL,20,13,10,364.00,3640.00
121,122,2023022701011059,RHGCL,20,6,200,364.00,72800.00
122,123,2023022701011058,RHGCL,20,49,10,364.00,3640.00
123,124,2023022701011057,RHGCL,20,38,10,364.00,3640.00
124,125,2023022701011056,RHGCL,20,17,110,364.00,40040.00
125,126,2023022701011055,RHGCL,20,17,100,363.80,36380.00
126,127,2023022701011054,RHGCL,20,17,100,363.20,36320.00
127,128,2023022701011053,RHGCL,20,17,100,363.10,36310.00
128,129,2023022701011052,RHGCL,20,20,100,363.00,36300.00
129,130,2023022701011051,RHGCL,20,26,50,363.00,18150.00
130,131,2023022701011050,RHGCL,20,41,10,363.00,3630.00
131,132,2023022701011049,RHGCL,20,58,10,363.00,3630.00
132,133,2023022701011048,RHGCL,20,58,10,362.50,3625.00
133,134,2023022701011047,RHGCL,20,54,10,362.00,3620.00
134,135,2023022701011046,RHGCL,20,34,20,362.00,7240.00
135,136,2023022701011045,RHGCL,20,55,10,362.00,3620.00
136,137,2023022701011044,RHGCL,20,17,50,362.00,18100.00
137,138,2023022701011043,RHGCL,20,20,100,362.00,36200.00
138,139,2023022704010439,GHL,28,25,381,275.00,104775.00
139,140,2023022704010438,GHL,28,52,919,275.00,252725.00
140,141,2023022704010437,GHL,28,45,200,273.90,54780.00
141,142,2023022704010436,RBCL,28,37,10,13247.00,132470.00
142,143,2023022704010435,PPCL,46,45,10,357.50,3575.00
143,144,2023022701011042,EHPL,29,43,20,466.70,9334.00
144,145,2023022703011944,NRIC,47,37,10,799.00,7990.00
145,146,2023022704010434,STC,56,52,10,4325.00,43250.00
146,147,2023022705003775,SPC,59,50,100,580.00,58000.00
147,148,2023022705003774,SHLB,16,34,10,1679.00,16790.00
148,149,2023022704010433,LGIL,10,49,10,504.00,5040.00
149,150,2023022703011943,NFS,41,43,50,306.00,15300.00
150,151,2023022704010432,NGPL,41,43,244,275.10,67124.40
151,152,2023022704010431,NGPL,41,43,56,275.10,15405.60
152,153,2023022703011942,GBBL,38,25,50,367.00,18350.00
153,154,2023022703011941,SIFC,48,26,10,327.00,3270.00
154,155,2023022705003773,ADLB,26,49,10,1650.00,16500.00
155,156,2023022704010430,MHNL,26,28,10,304.70,3047.00
156,157,2023022705003772,SPC,28,50,20,580.00,11600.00
157,158,2023022704010429,SHPC,44,49,100,313.10,31310.00
158,159,2023022701011041,PHCL,58,19,1000,360.00,360000.00
159,160,2023022703011940,NFS,33,44,150,305.00,45750.00
160,161,2023022703011939,NFS,49,44,50,305.00,15250.00
161,162,2023022705003771,NYADI,38,3,10,341.50,3415.00
162,163,2023022701011040,SGHC,25,29,360,389.60,140256.00
163,164,2023022701011039,SGHC,25,19,100,389.00,38900.00
164,165,2023022701011038,SGHC,25,4,200,389.00,77800.00
165,166,2023022701011037,SGHC,25,54,950,389.00,369550.00
166,167,2023022701011036,SGHC,25,7,1000,388.00,388000.00
167,168,2023022701011035,SGHC,25,22,10,384.40,3844.00
168,169,2023022701011034,SGHC,25,35,10,384.00,3840.00
169,170,2023022701011033,SGHC,25,44,300,384.00,115200.00
170,171,2023022701011032,SGHC,25,21,200,384.00,76800.00
171,172,2023022701011031,SGHC,25,7,10,383.00,3830.00
172,173,2023022701011030,SGHC,25,18,500,383.00,191500.00
173,174,2023022701011029,SGHC,25,52,10,382.50,3825.00
174,175,2023022701011028,SGHC,25,39,10,382.00,3820.00
175,176,2023022701011027,SGHC,25,28,490,382.00,187180.00
176,177,2023022701011026,SGHC,25,38,10,380.40,3804.00
177,178,2023022701011025,SGHC,25,58,10,378.60,3786.00
178,179,2023022701011024,SGHC,25,11,100,378.40,37840.00
179,180,2023022701011023,SGHC,25,22,10,378.40,3784.00
180,181,2023022701011022,SGHC,25,19,100,378.00,37800.00
181,182,2023022701011021,SGHC,25,4,10,378.00,3780.00
182,183,2023022701011020,SGHC,25,11,100,378.00,37800.00
183,184,2023022701011019,SGHC,25,35,10,378.00,3780.00
184,185,2023022701011018,SGHC,25,35,10,377.50,3775.00
185,186,2023022701011017,SGHC,25,44,800,377.00,301600.00
186,187,2023022701011016,SGHC,25,21,200,377.00,75400.00
187,188,2023022701011015,SGHC,25,21,490,377.00,184730.00
188,189,2023022701011014,EBL,44,33,55,512.00,28160.00
189,190,2023022701011013,NICA,19,14,170,812.00,138040.00
190,191,2023022701011012,NICA,49,14,30,812.00,24360.00
191,192,2023022704010428,UPCL,58,39,75,253.00,18975.00
192,193,2023022701011011,BHDC,50,58,10,418.00,4180.00
193,194,2023022703011938,NRIC,58,37,81,799.00,64719.00
194,195,2023022703011937,NRIC,58,33,19,798.00,15162.00
195,196,2023022701011010,DORDI,22,53,10,323.00,3230.00
196,197,2023022701011009,BHDC,43,59,10,418.90,4189.00
197,198,2023022703011936,GFCL,33,38,140,463.00,64820.00
198,199,2023022703011935,GFCL,5,38,50,463.10,23155.00
199,200,2023022703011934,GFCL,54,38,10,465.00,4650.00
200,201,2023022703011933,GFCL,51,38,100,465.00,46500.00
201,202,2023022703011932,GFCL,5,38,50,466.00,23300.00
202,203,2023022703011931,GFCL,58,38,50,466.00,23300.00
203,204,2023022703011930,GFCL,36,38,300,466.00,139800.00
204,205,2023022705003770,RULB,34,19,12,775.00,9300.00
205,206,2023022705003769,TPC,28,32,12,438.00,5256.00
206,207,2023022705003768,SPC,49,59,100,583.00,58300.00
207,208,2023022701011008,SIKLES,4,58,10,466.00,4660.00
208,209,2023022704010427,API,14,40,80,258.20,20656.00
209,210,2023022704010426,CHCL,44,58,20,465.90,9318.00
210,211,2023022704010425,SHL,45,49,100,226.00,22600.00
211,212,2023022703011929,SMFBS,14,56,30,1489.00,44670.00
212,213,2023022705003767,ENL,58,14,10,675.00,6750.00
213,214,2023022705003766,ENL,58,58,10,673.00,6730.00
214,215,2023022703011928,CBBL,58,8,10,1072.00,10720.00
215,216,2023022704010424,STC,6,52,10,4325.00,43250.00
216,217,2023022704010423,MHNL,1,57,1000,300.50,300500.00
217,218,2023022704010422,KKHC,32,54,1000,249.10,249100.00
218,219,2023022703011927,KRBL,52,59,10,279.00,2790.00
219,220,2023022704010421,HDHPC,43,35,515,229.00,117935.00
220,221,2023022704010420,KPCL,1,38,10,381.30,3813.00
221,222,2023022701011007,USHEC,26,45,10,350.00,3500.00
222,223,2023022704010419,UMHL,11,21,22,263.00,5786.00
223,224,2023022701011006,PRVU,49,37,10,186.00,1860.00
224,225,2023022701011005,SGHC,47,21,10,377.00,3770.00
225,226,2023022701011004,PRVU,42,8,596,185.70,110677.20
226,227,2023022704010418,NGPL,45,38,70,277.00,19390.00
227,228,2023022704010417,NGPL,45,34,30,276.00,8280.00
228,229,2023022704010416,NGPL,41,14,119,275.10,32736.90
229,230,2023022704010415,NGPL,42,14,881,275.50,242715.50
230,231,2023022701011003,EHPL,52,58,10,465.00,4650.00
231,232,2023022703011926,MFIL,58,42,175,451.00,78925.00
232,233,2023022703011925,KLBSL,46,32,10,701.10,7011.00
233,234,2023022703011924,USLB,36,44,280,839.00,234920.00
234,235,2023022703011923,ICFC,58,38,110,448.30,49313.00
235,236,2023022704010414,NGPL,42,48,389,275.50,107169.50
236,237,2023022704010413,NGPL,48,48,161,275.50,44355.50
237,238,2023022703011922,SADBL,26,36,300,340.00,102000.00
238,239,2023022703011921,SADBL,26,22,120,340.00,40800.00
239,240,2023022703011920,SADBL,26,57,642,340.00,218280.00
240,241,2023022703011919,SADBL,26,32,50,340.00,17000.00
241,242,2023022703011918,SADBL,26,38,25,340.00,8500.00
242,243,2023022703011917,SADBL,26,34,712,340.00,242080.00
243,244,2023022703011916,SADBL,26,32,10,340.00,3400.00
244,245,2023022703011915,SADBL,26,44,206,339.80,69998.80
245,246,2023022703011914,SADBL,26,38,1700,339.80,577660.00
246,247,2023022703011913,SADBL,26,51,100,339.00,33900.00
247,248,2023022703011912,SADBL,26,35,1000,339.00,339000.00
248,249,2023022703011911,SADBL,26,8,10,339.00,3390.00
249,250,2023022703011910,SADBL,26,39,180,338.70,60966.00
250,251,2023022703011909,SADBL,26,42,100,338.70,33870.00
251,252,2023022703011908,SADBL,26,26,10,338.70,3387.00
252,253,2023022703011907,SADBL,26,59,150,338.00,50700.00
253,254,2023022703011906,SADBL,26,38,152,338.00,51376.00
254,255,2023022703011905,SADBL,26,1,150,338.00,50700.00
255,256,2023022703011904,SADBL,26,25,215,338.00,72670.00
256,257,2023022703011903,SADBL,26,45,500,337.90,168950.00
257,258,2023022703011902,SADBL,26,38,64,337.90,21625.60
258,259,2023022703011901,SADBL,26,43,100,337.80,33780.00
259,260,2023022705003765,SPC,28,29,20,583.40,11668.00
260,261,2023022701011002,PPL,28,28,190,307.10,58349.00
261,262,2023022701011001,PPL,34,28,10,309.90,3099.00
262,263,2023022701011000,GVL,4,13,180,459.70,82746.00
263,264,2023022701010999,GVL,4,38,10,458.00,4580.00
264,265,2023022701010998,GVL,4,45,200,458.00,91600.00
265,266,2023022701010997,GVL,4,14,10,458.00,4580.00
266,267,2023022701010996,GVL,4,13,100,457.90,45790.00
267,268,2023022705003764,SAHAS,54,56,10,530.00,5300.00
268,269,2023022704010412,RIDI,41,8,300,355.00,106500.00
269,270,2023022703011900,NMBMF,25,43,10,625.00,6250.00
270,271,2023022701010995,SGHC,25,45,10,377.00,3770.00
271,272,2023022701010994,SGHC,25,39,10,377.00,3770.00
272,273,2023022701010993,SGHC,25,28,200,376.00,75200.00
273,274,2023022701010992,SGHC,25,21,200,376.00,75200.00
274,275,2023022701010991,SGHC,25,21,200,375.00,75000.00
275,276,2023022701010990,SGHC,25,21,200,375.00,75000.00
276,277,2023022701010989,SGHC,25,35,10,374.30,3743.00
277,278,2023022701010988,SGHC,25,7,10,374.00,3740.00
278,279,2023022701010987,SGHC,25,52,60,374.00,22440.00
279,280,2023022701010986,SGHC,25,59,1090,373.70,407333.00
280,281,2023022701010985,SGHC,25,58,10,373.00,3730.00
281,282,2023022701010984,NIMB,50,32,70,206.00,14420.00
282,283,2023022701010983,NIMB,50,52,170,206.00,35020.00
283,284,2023022701010982,NIMB,50,40,200,206.00,41200.00
284,285,2023022701010981,NIMB,50,51,121,205.90,24913.90
285,286,2023022701010980,NIMB,50,18,39,205.80,8026.20
286,287,2023022705003763,SPC,34,29,140,583.40,81676.00
287,288,2023022705003762,SPC,34,28,860,583.40,501724.00
288,289,2023022701010979,PPL,48,44,10,310.00,3100.00
289,290,2023022703011899,NFS,49,43,200,306.00,61200.00
290,291,2023022704010411,AKPL,49,34,10,398.00,3980.00
291,292,2023022704010410,NHPC,35,41,10,250.00,2500.00
292,293,2023022703011898,SHINE,56,41,160,343.80,55008.00
293,294,2023022703011897,SHINE,56,44,100,343.00,34300.00
294,295,2023022703011896,SHINE,56,26,20,342.00,6840.00
295,296,2023022703011895,SHINE,56,26,20,341.90,6838.00
296,297,2023022703011894,NRN,18,1,12,484.00,5808.00
297,298,2023022703011893,NRN,18,50,110,480.00,52800.00
298,299,2023022703011892,NRN,18,55,78,480.00,37440.00
299,300,2023022704010409,TRH,58,34,500,502.00,251000.00
300,301,2023022704010408,TRH,58,59,250,502.00,125500.00
301,302,2023022704010407,TRH,58,34,1000,501.00,501000.00
302,303,2023022704010406,TRH,58,19,500,500.00,250000.00
303,304,2023022704010405,TRH,58,7,100,495.70,49570.00
304,305,2023022704010404,TRH,58,17,400,495.70,198280.00
305,306,2023022704010403,TRH,58,34,50,495.00,24750.00
306,307,2023022704010402,TRH,58,49,3000,495.00,1485000.00
307,308,2023022704010401,TRH,58,17,300,495.00,148500.00
308,309,2023022704010400,TRH,58,35,70,495.00,34650.00
309,310,2023022704010399,TRH,58,49,240,494.90,118776.00
310,311,2023022704010398,TRH,58,41,40,493.00,19720.00
311,312,2023022701010978,SIKLES,21,26,10,466.00,4660.00
312,313,2023022704010397,AHPC,53,39,15,304.00,4560.00
313,314,2023022704010396,AHPC,44,39,35,304.00,10640.00
314,315,2023022705003761,MKJC,43,45,10,467.00,4670.00
315,316,2023022704010395,SHPC,44,49,57,313.10,17846.70
316,317,2023022704010394,SHPC,44,49,50,313.50,15675.00
317,318,2023022704010393,SHPC,6,49,50,314.00,15700.00
318,319,2023022704010392,SHPC,51,49,2000,314.60,629200.00
319,320,2023022704010391,SHPC,48,49,200,315.00,63000.00
320,321,2023022704010390,SHPC,51,49,643,315.00,202545.00
321,322,2023022701010977,DORDI,13,53,30,323.00,9690.00
322,323,2023022703011891,CBBL,19,8,50,1072.00,53600.00
323,324,2023022704010389,HDHPC,37,35,20,228.10,4562.00
324,325,2023022703011890,NLIC,3,47,130,697.00,90610.00
325,326,2023022703011889,NLIC,3,47,30,695.00,20850.00
326,327,2023022703011888,NMBMF,33,43,10,625.00,6250.00
327,328,2023022704010388,SHPC,5,38,100,319.90,31990.00
328,329,2023022701010976,NBL,57,5,45,268.00,12060.00
329,330,2023022704010387,SICL,45,42,19,750.00,14250.00
330,331,2023022704010386,SICL,45,45,50,749.00,37450.00
331,332,2023022704010385,SICL,45,21,130,748.60,97318.00
332,333,2023022704010384,SICL,45,13,111,747.00,82917.00
333,334,2023022704010383,SICL,45,52,30,745.00,22350.00
334,335,2023022704010382,SICL,45,6,100,745.00,74500.00
335,336,2023022704010381,SICL,45,40,10,745.00,7450.00
336,337,2023022704010380,SICL,45,55,50,744.10,37205.00
337,338,2023022703011887,CBBL,32,8,100,1072.00,107200.00
338,339,2023022705003760,MBJC,32,57,10,308.70,3087.00
339,340,2023022701010975,NABIL,57,34,50,661.00,33050.00
340,341,2023022701010974,PHCL,58,57,290,360.00,104400.00
341,342,2023022703011886,NFS,49,54,150,305.00,45750.00
342,343,2023022705003759,ULI,34,14,10,419.90,4199.00
343,344,2023022704010379,RHPL,34,50,10,305.90,3059.00
344,345,2023022704010378,RHPL,34,51,80,305.50,24440.00
345,346,2023022701010973,GBIME,49,49,11,197.00,2167.00
346,347,2023022701010972,PPL,35,44,10,310.00,3100.00
347,348,2023022704010377,SIC,40,35,23,660.00,15180.00
348,349,2023022704010376,OHL,58,26,100,559.00,55900.00
349,350,2023022704010375,OHL,58,45,150,558.00,83700.00
