,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024122404014455,JOSHI,13,39,10,511.40,5114.00
1,2,2024122404014454,HURJA,33,48,952,232.60,221435.20
2,3,2024122404014453,HURJA,33,57,50,232.50,11625.00
3,4,2024122404014452,HURJA,33,75,20,232.50,4650.00
4,5,2024122404014451,HURJA,33,35,178,232.40,41367.20
5,6,2024122404014450,LEC,56,10,204,203.60,41534.40
6,7,2024122404014449,LEC,90,10,48,203.60,9772.80
7,8,2024122404014448,LEC,45,10,75,203.70,15277.50
8,9,2024122404014447,LEC,58,10,30,203.70,6111.00
9,10,2024122404014446,LEC,41,10,100,203.70,20370.00
10,11,2024122404014445,LEC,3,10,43,203.70,8759.10
11,12,2024122401023272,IHL,33,1,10,698.60,6986.00
12,13,2024122401023271,IHL,33,1,10,698.50,6985.00
13,14,2024122401023270,IHL,33,45,117,698.00,81666.00
14,15,2024122401023269,IHL,33,43,341,698.00,238018.00
15,16,2024122401023268,IHL,33,4,10,698.00,6980.00
16,17,2024122401023267,IHL,33,4,10,698.00,6980.00
17,18,2024122401023266,IHL,33,16,200,697.90,139580.00
18,19,2024122401023265,IHL,33,57,10,697.00,6970.00
19,20,2024122401023264,IHL,33,42,10,695.00,6950.00
20,21,2024122401023263,IHL,33,58,10,695.00,6950.00
21,22,2024122401023262,IHL,33,34,20,694.90,13898.00
22,23,2024122401023261,IHL,33,34,147,694.00,102018.00
23,24,2024122401023260,IHL,33,65,20,693.00,13860.00
24,25,2024122401023259,IHL,33,32,80,692.90,55432.00
25,26,2024122403016557,NFS,72,1,50,1074.90,53745.00
26,27,2024122404014444,AKPL,14,1,250,236.30,59075.00
27,28,2024122401023258,MEHL,57,1,100,472.00,47200.00
28,29,2024122403016556,NFS,45,88,50,1075.00,53750.00
29,30,2024122403016555,BFC,45,42,200,722.00,144400.00
30,31,2024122401023257,MEHL,45,1,20,472.00,9440.00
31,32,2024122403016554,NLIC,39,38,10,770.00,7700.00
32,33,2024122401023256,NABIL,16,50,10,501.00,5010.00
33,34,2024122404014443,MEN,4,77,91,728.20,66266.20
34,35,2024122404014442,MEN,34,77,100,728.90,72890.00
35,36,2024122403016553,JFL,72,50,10,908.00,9080.00
36,37,2024122405010633,BBC,72,13,10,5997.90,59979.00
37,38,2024122403016552,MLBBL,41,19,32,1722.00,55104.00
38,39,2024122403016551,MLBBL,41,49,168,1722.00,289296.00
