,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024062301023777,BNHC,29,5,10,725.90,7259.00
1,2,2024062303021067,BFC,94,54,202,474.00,95748.00
2,3,2024062303021066,GLBSL,58,29,10,1782.10,17821.00
3,4,2024062301023776,MEL,34,29,10,225.00,2250.00
4,5,2024062304010756,SSHL,36,17,55,173.60,9548.00
5,6,2024062304010755,SSHL,38,17,30,173.80,5214.00
6,7,2024062301023775,SMHL,88,60,10,619.00,6190.00
7,8,2024062303021065,SDLBSL,39,57,70,1360.70,95249.00
8,9,2024062303021064,SDLBSL,39,62,10,1360.70,13607.00
9,10,2024062303021063,SDLBSL,39,65,45,1360.70,61231.50
10,11,2024062301023774,ANLB,39,34,10,2400.00,24000.00
11,12,2024062301023773,BNHC,34,5,10,725.90,7259.00
12,13,2024062304010754,BARUN,64,57,500,303.00,151500.00
13,14,2024062304010753,GLH,34,17,10,215.00,2150.00
14,15,2024062301023772,HATHY,46,50,10,890.00,8900.00
15,16,2024062303021062,SDLBSL,69,65,10,1360.70,13607.00
16,17,2024062303021061,SDLBSL,69,65,10,1360.70,13607.00
17,18,2024062303021060,SDLBSL,69,65,25,1360.70,34017.50
18,19,2024062301023771,GVL,72,3,70,565.00,39550.00
19,20,2024062301023770,GVL,80,3,200,565.00,113000.00
20,21,2024062301023769,GVL,66,3,700,565.00,395500.00
21,22,2024062301023768,GVL,66,3,470,565.00,265550.00
22,23,2024062301023767,GVL,45,3,100,567.00,56700.00
23,24,2024062301023766,MHL,62,41,85,539.00,45815.00
24,25,2024062301023765,MHL,62,32,100,538.90,53890.00
25,26,2024062301023764,MHL,62,16,50,538.00,26900.00
26,27,2024062301023763,MHL,62,35,50,536.00,26800.00
27,28,2024062301023762,MHL,62,57,10,536.00,5360.00
28,29,2024062301023761,MHL,62,21,205,535.00,109675.00
29,30,2024062303021059,SDLBSL,62,32,100,1350.00,135000.00
30,31,2024062305005913,NRN,58,67,600,657.00,394200.00
31,32,2024062303021058,RSDC,49,41,37,657.10,24312.70
32,33,2024062303021057,RSDC,62,41,13,657.10,8542.30
33,34,2024062303021056,SIFC,41,57,10,473.90,4739.00
34,35,2024062303021055,GMFIL,60,39,20,444.50,8890.00
35,36,2024062303021054,PROFL,47,45,10,427.10,4271.00
36,37,2024062301023760,SHIVM,47,6,10,486.00,4860.00
37,38,2024062301023759,SHIVM,47,65,34,486.00,16524.00
38,39,2024062301023758,SHIVM,47,50,228,486.00,110808.00
39,40,2024062301023757,SHIVM,47,38,20,486.00,9720.00
40,41,2024062301023756,SHIVM,47,63,50,486.00,24300.00
41,42,2024062301023755,SHIVM,47,62,228,486.00,110808.00
42,43,2024062301023754,SHIVM,47,49,10,485.00,4850.00
43,44,2024062301023753,SHIVM,47,57,20,485.00,9700.00
44,45,2024062301023752,SHIVM,47,44,900,484.90,436410.00
45,46,2024062304010752,JOSHI,36,53,140,294.50,41230.00
46,47,2024062301023751,MHCL,36,21,60,400.10,24006.00
47,48,2024062303021053,EDBL,59,74,295,378.90,111775.50
48,49,2024062303021052,EDBL,59,42,205,378.90,77674.50
49,50,2024062303021051,PFL,41,59,25,662.90,16572.50
50,51,2024062301023750,ADBL,25,88,100,260.00,26000.00
51,52,2024062301023749,ADBL,25,26,500,260.00,130000.00
52,53,2024062301023748,ADBL,25,26,200,260.00,52000.00
53,54,2024062301023747,ADBL,25,48,150,260.00,39000.00
54,55,2024062301023746,ADBL,25,17,50,260.00,13000.00
