,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023100801041624,MHL,38,8,10,314.00,3140.00
1,2,2023100801041623,MHL,22,8,50,314.10,15705.00
2,3,2023100801041622,MHL,21,8,100,314.10,31410.00
3,4,2023100801041621,MHL,71,8,30,315.00,9450.00
4,5,2023100801041620,MHL,26,8,50,315.00,15750.00
5,6,2023100804007650,CHCL,42,57,65,473.30,30764.50
6,7,2023100804007649,GHL,38,44,142,210.00,29820.00
7,8,2023100804007648,GHL,58,44,250,210.00,52500.00
8,9,2023100804007647,GHL,55,44,1000,210.00,210000.00
9,10,2023100804007646,GHL,11,44,50,210.00,10500.00
10,11,2023100804007645,GHL,34,44,10,210.00,2100.00
11,12,2023100804007644,GHL,18,44,50,210.00,10500.00
12,13,2023100804007643,GHL,38,44,10,210.10,2101.00
13,14,2023100804007642,GHL,41,44,200,210.70,42140.00
14,15,2023100804007641,GHL,46,44,20,210.70,4214.00
15,16,2023100804007640,GHL,49,44,10,210.70,2107.00
16,17,2023100804007639,GHL,14,44,50,210.80,10540.00
17,18,2023100804007638,GHL,42,44,25,211.00,5275.00
18,19,2023100804007637,GHL,87,44,183,211.00,38613.00
19,20,2023100803006790,JBBL,45,25,60,293.10,17586.00
20,21,2023100803006789,JBBL,57,25,50,293.10,14655.00
21,22,2023100803006788,JBBL,56,25,50,293.10,14655.00
22,23,2023100803006787,SIFC,34,45,122,330.00,40260.00
23,24,2023100801041619,CLI,49,49,10,432.30,4323.00
24,25,2023100801041618,HHL,58,29,100,205.20,20520.00
25,26,2023100804007636,API,45,54,200,177.20,35440.00
26,27,2023100803006786,SJLIC,45,45,9,515.00,4635.00
27,28,2023100801041617,SBI,58,45,10,314.10,3141.00
28,29,2023100801041616,PCBL,45,34,20,181.50,3630.00
29,30,2023100803006785,PROFL,58,21,100,329.00,32900.00
30,31,2023100805003107,CHDC,71,49,10,986.00,9860.00
31,32,2023100803006784,KRBL,52,38,10,272.00,2720.00
32,33,2023100801041615,CLI,49,42,10,432.30,4323.00
33,34,2023100803006783,MDB,42,3,10,402.70,4027.00
34,35,2023100801041614,AHL,42,21,10,343.00,3430.00
35,36,2023100801041613,AHL,42,49,10,340.00,3400.00
36,37,2023100804007635,SSHL,38,58,10,150.00,1500.00
37,38,2023100804007634,SSHL,38,58,295,149.00,43955.00
38,39,2023100804007633,SSHL,38,36,40,148.90,5956.00
39,40,2023100803006782,NICLBSL,38,56,10,639.00,6390.00
40,41,2023100801041612,HHL,33,45,10,206.80,2068.00
41,42,2023100801041611,CLI,49,40,10,432.30,4323.00
42,43,2023100804007632,RHPL,22,59,10,264.00,2640.00
43,44,2023100803006781,GRDBL,20,5,10,312.00,3120.00
44,45,2023100801041610,PPL,62,45,10,242.00,2420.00
45,46,2023100801041609,PPL,62,25,200,242.00,48400.00
46,47,2023100801041608,PPL,62,57,500,242.00,121000.00
47,48,2023100801041607,PPL,62,33,60,237.50,14250.00
48,49,2023100801041606,PPL,62,56,130,237.40,30862.00
49,50,2023100801041605,PPL,62,34,500,235.30,117650.00
50,51,2023100801041604,PPL,62,29,20,235.30,4706.00
51,52,2023100801041603,PPL,62,29,20,233.40,4668.00
52,53,2023100801041602,PPL,62,41,150,232.50,34875.00
53,54,2023100801041601,PPL,62,11,50,232.50,11625.00
54,55,2023100801041600,PPL,62,26,50,232.00,11600.00
55,56,2023100801041599,PPL,62,35,81,232.00,18792.00
56,57,2023100801041598,PPL,62,29,10,232.00,2320.00
57,58,2023100801041597,PPL,62,39,200,232.00,46400.00
58,59,2023100801041596,PPL,62,19,10,232.00,2320.00
59,60,2023100801041595,PPL,62,48,550,231.90,127545.00
60,61,2023100801041594,PPL,62,14,10,231.90,2319.00
61,62,2023100801041593,PPL,62,4,100,231.30,23130.00
62,63,2023100801041592,PPL,62,58,10,231.20,2312.00
63,64,2023100801041591,PPL,62,7,10,231.00,2310.00
64,65,2023100801041590,PPL,62,58,10,231.00,2310.00
65,66,2023100801041589,PPL,62,21,10,231.00,2310.00
66,67,2023100801041588,PPL,62,35,10,231.00,2310.00
67,68,2023100801041587,PPL,62,41,10,231.00,2310.00
68,69,2023100801041586,PPL,62,46,10,231.00,2310.00
69,70,2023100801041585,PPL,62,29,20,230.90,4618.00
70,71,2023100801041584,PPL,62,42,10,230.00,2300.00
71,72,2023100801041583,PPL,62,41,10,230.00,2300.00
72,73,2023100801041582,PPL,62,35,10,230.00,2300.00
73,74,2023100801041581,PPL,62,58,44,230.00,10120.00
74,75,2023100801041580,GCIL,62,58,10,448.00,4480.00
75,76,2023100801041579,GCIL,62,55,10,448.00,4480.00
76,77,2023100801041578,GCIL,62,54,50,447.90,22395.00
77,78,2023100801041577,GCIL,62,6,10,447.00,4470.00
78,79,2023100801041576,GCIL,62,36,10,447.00,4470.00
79,80,2023100801041575,GCIL,62,51,20,447.00,8940.00
80,81,2023100801041574,GCIL,62,34,20,447.00,8940.00
81,82,2023100801041573,GCIL,62,17,50,445.20,22260.00
82,83,2023100801041572,GCIL,62,42,30,445.00,13350.00
83,84,2023100801041571,GCIL,62,34,10,445.00,4450.00
84,85,2023100801041570,GCIL,62,21,10,445.00,4450.00
85,86,2023100801041569,GCIL,62,58,10,445.00,4450.00
86,87,2023100801041568,GCIL,62,58,10,445.00,4450.00
87,88,2023100801041567,GCIL,62,39,500,445.00,222500.00
88,89,2023100801041566,ILI,50,46,10,486.00,4860.00
89,90,2023100801041565,KBL,48,52,10,157.80,1578.00
