,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024050604006694,NGPL,7,21,100,305.00,30500.00
1,2,2024050603014698,RSDC,34,29,70,710.00,49700.00
2,3,2024050603014697,CORBL,1,72,10,450.00,4500.00
3,4,2024050604006693,SHEL,58,35,10,149.00,1490.00
4,5,2024050603014696,KSBBL,58,26,100,368.60,36860.00
5,6,2024050603014695,MERO,58,48,10,667.00,6670.00
6,7,2024050603014694,MERO,58,43,10,667.00,6670.00
7,8,2024050603014693,MERO,58,38,10,666.00,6660.00
8,9,2024050603014692,MERO,58,38,10,665.00,6650.00
9,10,2024050603014691,MERO,58,21,100,664.00,66400.00
10,11,2024050601023173,BNHC,36,70,30,437.90,13137.00
11,12,2024050604006692,MEN,36,3,131,520.90,68237.90
12,13,2024050604006691,MEN,36,13,49,520.90,25524.10
13,14,2024050605004144,HRL,1,26,25,575.10,14377.50
14,15,2024050605004143,HRL,36,26,25,575.10,14377.50
15,16,2024050605004142,HRL,42,26,30,575.10,17253.00
16,17,2024050605004141,HRL,57,26,50,575.10,28755.00
17,18,2024050605004140,HRL,21,26,20,575.20,11504.00
18,19,2024050605004139,HRL,19,26,10,575.20,5752.00
19,20,2024050605004138,HRL,85,26,40,576.00,23040.00
20,21,2024050601023172,SBI,11,38,150,273.00,40950.00
21,22,2024050601023171,NRM,38,34,21,352.90,7410.90
22,23,2024050601023170,NRM,38,34,39,352.80,13759.20
23,24,2024050604006690,AKJCL,38,43,35,205.90,7206.50
24,25,2024050604006689,AKJCL,38,94,35,205.00,7175.00
25,26,2024050601023169,SMJC,71,43,20,348.00,6960.00
26,27,2024050603014690,GUFL,34,71,322,700.00,225400.00
27,28,2024050603014689,GUFL,45,71,100,700.00,70000.00
28,29,2024050603014688,GUFL,49,71,10,700.00,7000.00
29,30,2024050603014687,GUFL,32,71,10,700.00,7000.00
30,31,2024050603014686,GUFL,42,71,150,700.00,105000.00
31,32,2024050603014685,GUFL,26,71,500,700.00,350000.00
32,33,2024050603014684,GUFL,25,71,50,700.00,35000.00
33,34,2024050603014683,GUFL,45,71,100,700.00,70000.00
34,35,2024050603014682,GUFL,46,71,30,700.00,21000.00
35,36,2024050603014681,GUFL,20,71,10,700.00,7000.00
36,37,2024050603014680,GUFL,67,71,100,700.10,70010.00
37,38,2024050603014679,GUFL,52,71,20,700.10,14002.00
38,39,2024050603014678,GUFL,13,71,25,700.70,17517.50
39,40,2024050603014677,GUFL,52,71,100,701.00,70100.00
40,41,2024050603014676,GUFL,70,71,20,701.00,14020.00
41,42,2024050603014675,GUFL,50,71,50,701.00,35050.00
42,43,2024050603014674,GUFL,32,71,100,701.00,70100.00
43,44,2024050603014673,GUFL,34,71,50,701.50,35075.00
44,45,2024050603014672,GUFL,32,71,353,701.90,247770.70
45,46,2024050601023168,SCB,5,39,10,513.50,5135.00
46,47,2024050603014671,ILBS,33,66,499,1180.00,588820.00
47,48,2024050603014670,ILBS,62,66,80,1180.00,94400.00
48,49,2024050603014669,ILBS,45,66,31,1181.00,36611.00
49,50,2024050603014668,ILBS,33,66,10,1181.00,11810.00
50,51,2024050603014667,ILBS,3,66,51,1181.10,60236.10
51,52,2024050603014666,ILBS,57,66,20,1181.20,23624.00
52,53,2024050603014665,SMFBS,25,34,91,1291.00,117481.00
53,54,2024050601023167,BHPL,35,52,50,540.00,27000.00
54,55,2024050604006688,UMRH,80,49,370,330.00,122100.00
55,56,2024050604006687,UMRH,80,62,1000,330.00,330000.00
56,57,2024050601023166,KBL,48,48,10,132.30,1323.00
57,58,2024050601023165,GVL,8,45,100,431.00,43100.00
58,59,2024050601023164,GVL,8,41,150,431.00,64650.00
59,60,2024050601023163,GVL,8,42,10,430.90,4309.00
60,61,2024050603014664,GLBSL,74,5,13,1825.00,23725.00
61,62,2024050603014663,GLBSL,74,62,81,1825.00,147825.00
62,63,2024050601023162,RHGCL,69,74,1290,344.50,444405.00
63,64,2024050603014662,NFS,20,32,10,520.00,5200.00
64,65,2024050603014661,CFCL,19,44,10,389.00,3890.00
65,66,2024050603014660,PFL,62,45,10,662.40,6624.00
66,67,2024050601023161,PRVU,22,57,10,135.00,1350.00
67,68,2024050601023160,SMJC,37,43,10,348.00,3480.00
68,69,2024050601023159,SMJC,37,22,20,347.00,6940.00
69,70,2024050601023158,SMJC,37,51,10,346.00,3460.00
70,71,2024050603014659,NLICL,34,11,149,527.00,78523.00
71,72,2024050601023157,CITY,16,42,10,580.00,5800.00
72,73,2024050601023156,CITY,16,58,10,580.00,5800.00
73,74,2024050601023155,CITY,16,32,10,580.00,5800.00
74,75,2024050601023154,CITY,16,58,10,580.00,5800.00
75,76,2024050601023153,CITY,16,43,10,580.00,5800.00
76,77,2024050601023152,CITY,16,68,32,579.90,18556.80
77,78,2024050601023151,CITY,16,57,10,578.30,5783.00
78,79,2024050604006686,JOSHI,41,45,10,325.00,3250.00
79,80,2024050604006685,NGPL,45,21,70,305.00,21350.00
80,81,2024050601023150,BEDC,42,21,10,362.10,3621.00
81,82,2024050604006684,GLH,49,57,300,201.20,60360.00
82,83,2024050601023149,MKHL,21,41,10,407.00,4070.00
83,84,2024050601023148,ILI,93,72,20,542.00,10840.00
84,85,2024050601023147,MKHL,53,41,10,407.00,4070.00
85,86,2024050603014658,GFCL,34,58,10,458.90,4589.00
86,87,2024050605004137,BBC,34,49,10,3699.80,36998.00
87,88,2024050601023146,SBI,5,34,13,277.90,3612.70
88,89,2024050601023145,SBI,5,45,90,277.80,25002.00
89,90,2024050601023144,SBI,5,55,72,276.10,19879.20
90,91,2024050601023143,SBI,5,38,50,276.00,13800.00
91,92,2024050605004136,NIFRA,47,55,492,193.90,95398.80
92,93,2024050605004135,NIFRA,34,55,400,194.00,77600.00
93,94,2024050605004134,NIFRA,36,55,20,194.00,3880.00
94,95,2024050605004133,NIFRA,49,55,25,194.00,4850.00
95,96,2024050605004132,NIFRA,34,55,63,194.00,12222.00
96,97,2024050604006683,NGPL,91,21,10,305.00,3050.00
97,98,2024050604006682,UPPER,58,22,20,162.80,3256.00
98,99,2024050601023142,RAWA,36,28,10,475.00,4750.00
99,100,2024050605004131,NRIC,56,42,1000,675.00,675000.00
100,101,2024050605004130,NRIC,56,16,51,675.00,34425.00
101,102,2024050605004129,NRIC,56,42,322,675.00,217350.00
102,103,2024050605004128,NRIC,56,25,30,674.00,20220.00
103,104,2024050603014657,MPFL,34,60,420,432.00,181440.00
104,105,2024050603014656,MPFL,35,60,200,433.00,86600.00
105,106,2024050603014655,MPFL,66,60,70,433.90,30373.00
106,107,2024050604006681,SPDL,60,13,434,226.50,98301.00
107,108,2024050604006680,SPDL,60,45,100,226.50,22650.00
108,109,2024050604006679,SPDL,60,22,166,226.50,37599.00
109,110,2024050603014654,GILB,60,52,10,1010.00,10100.00
110,111,2024050601023141,TSHL,60,13,10,510.00,5100.00
111,112,2024050601023140,TSHL,60,52,10,507.90,5079.00
112,113,2024050601023139,PCBL,39,7,10,189.70,1897.00
113,114,2024050601023138,UHEWA,35,34,10,384.00,3840.00
114,115,2024050601023137,UHEWA,35,35,40,383.00,15320.00
115,116,2024050604006678,LEC,11,52,10,181.00,1810.00
116,117,2024050603014653,ICFC,52,36,15,516.00,7740.00
117,118,2024050601023136,NIMB,51,17,875,151.00,132125.00
118,119,2024050604006677,AKJCL,54,94,25,205.00,5125.00
119,120,2024050604006676,UMHL,54,42,20,231.50,4630.00
120,121,2024050604006675,IGI,6,38,173,524.30,90703.90
121,122,2024050604006674,IGI,94,38,500,525.00,262500.00
122,123,2024050604006673,IGI,42,38,190,525.00,99750.00
123,124,2024050604006672,IGI,59,38,100,525.10,52510.00
124,125,2024050604006671,IGI,16,38,97,525.10,50934.70
125,126,2024050604006670,IGI,44,38,100,525.20,52520.00
126,127,2024050604006669,IGI,38,38,50,525.20,26260.00
127,128,2024050604006668,NICL,68,38,130,814.20,105846.00
128,129,2024050604006667,NICL,4,38,200,815.00,163000.00
129,130,2024050604006666,NICL,41,38,50,815.10,40755.00
130,131,2024050604006665,NICL,53,38,120,817.00,98040.00
131,132,2024050601023135,MEHL,43,45,21,304.00,6384.00
132,133,2024050601023134,CLI,62,38,146,463.10,67612.60
133,134,2024050601023133,CLI,49,38,184,463.10,85210.40
134,135,2024050601023132,CLI,49,38,190,463.10,87989.00
135,136,2024050601023131,HHL,34,40,291,338.80,98590.80
136,137,2024050601023130,HHL,4,40,661,339.00,224079.00
137,138,2024050603014652,ALICL,44,43,45,545.00,24525.00
138,139,2024050603014651,ALICL,44,42,200,544.00,108800.00
139,140,2024050603014650,ALICL,44,13,90,544.00,48960.00
140,141,2024050603014649,ALICL,44,36,15,543.90,8158.50
141,142,2024050603014648,SWBBL,44,57,10,755.00,7550.00
142,143,2024050603014647,ACLBSL,62,62,10,813.50,8135.00
143,144,2024050601023129,SNLI,22,36,30,589.00,17670.00
144,145,2024050603014646,HLBSL,18,1,10,778.90,7789.00
145,146,2024050604006664,UNHPL,45,6,1265,219.50,277667.50
146,147,2024050604006663,UNHPL,45,85,50,219.00,10950.00
147,148,2024050604006662,UNHPL,45,55,50,219.00,10950.00
148,149,2024050604006661,UNHPL,45,57,60,219.00,13140.00
149,150,2024050603014645,GUFL,32,42,100,701.90,70190.00
150,151,2024050604006660,PRIN,5,49,24,763.10,18314.40
151,152,2024050603014644,SDLBSL,26,42,66,847.00,55902.00
152,153,2024050603014643,SDLBSL,43,42,122,850.00,103700.00
153,154,2024050601023128,HHL,21,14,10,344.70,3447.00
154,155,2024050603014642,VLBS,28,13,15,805.00,12075.00
155,156,2024050603014641,VLBS,28,13,101,804.00,81204.00
156,157,2024050603014640,VLBS,28,58,25,801.80,20045.00
157,158,2024050603014639,VLBS,28,33,50,800.00,40000.00
158,159,2024050603014638,VLBS,28,34,57,799.90,45594.30
159,160,2024050603014637,VLBS,28,41,269,797.00,214393.00
160,161,2024050603014636,VLBS,28,11,33,797.00,26301.00
161,162,2024050603014635,VLBS,28,6,50,796.90,39845.00
162,163,2024050601023127,KBL,52,84,5000,132.00,660000.00
163,164,2024050601023126,CITY,34,49,10,578.00,5780.00
164,165,2024050604006659,SHEL,75,35,10,149.00,1490.00
165,166,2024050604006658,SHEL,55,35,10,149.00,1490.00
166,167,2024050603014634,NABBC,38,58,100,424.40,42440.00
167,168,2024050603014633,NABBC,38,58,100,430.00,43000.00
168,169,2024050604006657,JOSHI,36,45,840,325.00,273000.00
169,170,2024050604006656,JOSHI,36,49,50,325.00,16250.00
170,171,2024050604006655,JOSHI,36,22,100,324.90,32490.00
171,172,2024050604006654,JOSHI,36,7,10,324.90,3249.00
172,173,2024050601023125,KDL,47,86,70,777.90,54453.00
173,174,2024050601023124,KDL,47,55,20,777.20,15544.00
174,175,2024050601023123,KDL,47,41,10,777.20,7772.00
175,176,2024050601023122,KDL,47,38,10,776.30,7763.00
176,177,2024050601023121,KDL,47,5,40,776.00,31040.00
177,178,2024050603014632,ALBSL,70,64,22,774.00,17028.00
178,179,2024050603014631,GBLBS,33,62,200,675.00,135000.00
179,180,2024050603014630,PROFL,71,43,10,330.00,3300.00
180,181,2024050601023120,KBSH,58,14,33,1012.00,33396.00
181,182,2024050601023119,KBSH,19,14,20,1013.40,20268.00
182,183,2024050601023118,KBSH,38,14,10,1015.00,10150.00
183,184,2024050601023117,KBSH,38,14,10,1020.00,10200.00
184,185,2024050601023116,KBSH,38,14,10,1021.00,10210.00
185,186,2024050601023115,KBSH,38,14,10,1021.00,10210.00
186,187,2024050601023114,KBSH,38,14,10,1022.00,10220.00
187,188,2024050601023113,KBSH,38,14,20,1025.00,20500.00
188,189,2024050601023112,KBSH,38,14,20,1030.00,20600.00
189,190,2024050601023111,KBSH,38,14,34,1031.00,35054.00
190,191,2024050601023110,KBSH,38,14,23,1033.00,23759.00
191,192,2024050603014629,MFIL,25,1,15,512.90,7693.50
192,193,2024050601023109,HHL,63,14,25,344.70,8617.50
193,194,2024050601023108,RFPL,65,58,10,343.00,3430.00
194,195,2024050601023107,HDL,52,14,25,1338.00,33450.00
195,196,2024050603014628,SWMF,16,50,200,757.20,151440.00
196,197,2024050604006653,RADHI,67,59,40,227.00,9080.00
197,198,2024050604006652,RADHI,67,3,10,226.90,2269.00
198,199,2024050603014627,GILB,62,52,100,1010.00,101000.00
199,200,2024050603014626,LICN,41,33,10,1265.00,12650.00
200,201,2024050603014625,ACLBSL,95,49,10,824.00,8240.00
201,202,2024050604006651,API,17,42,500,163.60,81800.00
202,203,2024050601023106,HHL,42,14,315,344.70,108580.50
203,204,2024050601023105,HHL,42,14,110,344.70,37917.00
204,205,2024050601023104,HHL,42,36,650,344.00,223600.00
205,206,2024050601023103,HHL,42,32,100,344.00,34400.00
206,207,2024050601023102,HHL,42,19,10,344.00,3440.00
207,208,2024050601023101,HHL,42,41,200,344.00,68800.00
208,209,2024050601023100,HHL,42,54,100,343.90,34390.00
209,210,2024050601023099,HHL,42,58,15,339.10,5086.50
210,211,2024050603014624,MNBBL,34,56,10,344.90,3449.00
211,212,2024050601023098,RHGCL,69,68,50,344.50,17225.00
212,213,2024050601023097,RHGCL,69,10,50,344.50,17225.00
213,214,2024050601023096,RHGCL,69,65,200,344.00,68800.00
214,215,2024050601023095,RHGCL,69,38,200,344.00,68800.00
215,216,2024050601023094,RHGCL,69,45,100,343.00,34300.00
216,217,2024050601023093,RHGCL,69,74,1000,343.00,343000.00
217,218,2024050601023092,RHGCL,69,57,200,341.00,68200.00
218,219,2024050601023091,RHGCL,69,25,100,341.00,34100.00
219,220,2024050601023090,RHGCL,69,52,100,341.00,34100.00
220,221,2024050603014623,SHINE,55,42,74,385.90,28556.60
221,222,2024050604006650,RIDI,6,58,79,162.70,12853.30
222,223,2024050601023089,EBL,33,38,10,497.90,4979.00
223,224,2024050601023088,EBL,33,1,20,497.30,9946.00
224,225,2024050605004127,NRIC,17,25,20,674.00,13480.00
225,226,2024050601023087,VLUCL,35,14,10,454.00,4540.00
226,227,2024050603014622,KLBSL,35,85,20,899.00,17980.00
227,228,2024050603014621,KLBSL,35,17,30,898.90,26967.00
228,229,2024050603014620,KLBSL,35,32,10,887.40,8874.00
229,230,2024050603014619,KLBSL,35,57,10,886.00,8860.00
230,231,2024050601023086,SARBTM,35,22,10,765.90,7659.00
231,232,2024050601023085,SONA,56,51,10,437.60,4376.00
