,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023061203009647,GUFL,28,34,345,521.50,179917.50
1,2,2023061203009646,GUFL,28,38,130,521.40,67782.00
2,3,2023061203009645,GUFL,28,47,16,520.00,8320.00
3,4,2023061203009644,GUFL,28,57,100,519.90,51990.00
4,5,2023061203009643,GUFL,28,58,29,519.80,15074.20
5,6,2023061203009642,GUFL,28,52,500,519.00,259500.00
6,7,2023061203009641,GUFL,28,52,500,519.00,259500.00
7,8,2023061203009640,GUFL,28,52,500,519.00,259500.00
8,9,2023061203009639,GUFL,28,52,500,519.00,259500.00
9,10,2023061203009638,GUFL,28,57,20,519.00,10380.00
10,11,2023061203009637,GUFL,28,28,270,519.00,140130.00
11,12,2023061203009636,GUFL,28,1,90,518.00,46620.00
12,13,2023061201022265,BHPL,14,58,10,458.60,4586.00
13,14,2023061203009635,NLIC,58,17,470,661.90,311093.00
14,15,2023061203009634,KRBL,13,54,250,278.00,69500.00
15,16,2023061203009633,KRBL,34,54,50,278.10,13905.00
16,17,2023061204014090,SHPC,5,5,10,375.70,3757.00
17,18,2023061204014089,UPCL,42,18,50,233.10,11655.00
18,19,2023061204014088,UPCL,40,18,100,234.00,23400.00
19,20,2023061201022264,SMH,29,14,10,558.00,5580.00
20,21,2023061201022263,SMH,29,58,10,558.00,5580.00
21,22,2023061201022262,SMH,29,58,10,557.00,5570.00
22,23,2023061201022261,SMH,29,35,10,556.80,5568.00
23,24,2023061201022260,SMH,29,58,10,556.00,5560.00
24,25,2023061204014087,RIDI,32,52,20,280.00,5600.00
25,26,2023061204014086,RIDI,32,26,50,279.00,13950.00
26,27,2023061201022259,MHL,32,58,10,353.00,3530.00
27,28,2023061203009632,LICN,39,28,10,1415.00,14150.00
28,29,2023061203009631,LICN,39,53,10,1414.00,14140.00
29,30,2023061205003942,NIFRA,39,4,10,218.00,2180.00
30,31,2023061204014085,LEC,50,39,10,255.00,2550.00
31,32,2023061201022258,NYADI,50,35,10,302.90,3029.00
32,33,2023061205003941,RMF1,43,49,100,7.35,735.00
