,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2025010503014504,NABBC,56,59,17,947.70,16110.90
1,2,2025010503014503,NABBC,45,59,20,947.80,18956.00
2,3,2025010503014502,NABBC,21,59,50,948.00,47400.00
3,4,2025010503014501,NABBC,69,59,13,950.00,12350.00
4,5,2025010501022153,TPC,38,64,118,540.00,63720.00
5,6,2025010501022152,TPC,38,40,90,539.80,48582.00
6,7,2025010501022151,TPC,38,55,30,539.00,16170.00
7,8,2025010501022150,TPC,38,17,10,536.00,5360.00
8,9,2025010501022149,TPC,38,11,350,535.00,187250.00
9,10,2025010501022148,TPC,38,42,60,534.50,32070.00
10,11,2025010501022147,TPC,38,56,46,534.50,24587.00
11,12,2025010503014500,MLBBL,38,11,10,1600.00,16000.00
12,13,2025010503014499,CFCL,57,48,10,580.00,5800.00
13,14,2025010501022146,RHGCL,87,48,50,595.00,29750.00
14,15,2025010503014498,PFL,17,41,190,515.10,97869.00
15,16,2025010503014497,PFL,52,41,10,515.10,5151.00
16,17,2025010501022145,RHGCL,41,48,20,595.00,11900.00
17,18,2025010501022144,RHGCL,41,48,10,595.00,5950.00
18,19,2025010501022143,RHGCL,41,13,70,594.50,41615.00
19,20,2025010501022142,AHL,41,41,20,730.90,14618.00
20,21,2025010501022141,AHL,41,47,31,725.00,22475.00
21,22,2025010503014496,JBBL,96,26,10,369.00,3690.00
22,23,2025010504011534,SPDL,44,41,422,331.00,139682.00
23,24,2025010504011533,SPDL,44,16,300,330.90,99270.00
24,25,2025010504011532,SPDL,44,14,150,330.00,49500.00
25,26,2025010504011531,SPDL,44,42,26,330.00,8580.00
26,27,2025010504011530,SPDL,44,49,549,330.00,181170.00
27,28,2025010504011529,SPDL,44,45,53,329.50,17463.50
28,29,2025010503014495,NLIC,39,47,10,765.00,7650.00
29,30,2025010501022140,ULBSL,74,35,18,4840.00,87120.00
30,31,2025010501022139,ULBSL,74,62,10,4840.00,48400.00
31,32,2025010501022138,ULBSL,74,66,150,4835.00,725250.00
32,33,2025010501022137,ULBSL,74,48,250,4800.00,1200000.00
33,34,2025010503014494,CORBL,71,71,10,1669.00,16690.00
34,35,2025010503014493,SINDU,55,34,52,830.00,43160.00
35,36,2025010503014492,SINDU,55,20,100,827.50,82750.00
36,37,2025010503014491,SINDU,55,16,300,827.50,248250.00
37,38,2025010503014490,SINDU,55,91,10,825.00,8250.00
38,39,2025010503014489,SINDU,55,91,10,823.00,8230.00
39,40,2025010503014488,SINDU,55,18,78,820.00,63960.00
40,41,2025010503014487,MNBBL,57,55,100,370.70,37070.00
41,42,2025010501022136,MKHL,53,5,10,628.00,6280.00
42,43,2025010505012976,PHCL,35,71,1000,570.20,570200.00
43,44,2025010503014486,LBBL,72,33,12,465.00,5580.00
44,45,2025010503014485,LBBL,72,49,20,464.00,9280.00
45,46,2025010503014484,LBBL,72,62,28,464.00,12992.00
46,47,2025010501022135,TVCL,88,71,10,649.00,6490.00
47,48,2025010501022134,MCHL,56,49,10,637.00,6370.00
48,49,2025010504011528,RHPL,62,58,10,448.00,4480.00
49,50,2025010501022133,HEIP,62,38,10,477.00,4770.00
50,51,2025010503014483,NMBMF,56,26,10,690.00,6900.00
51,52,2025010503014482,NMBMF,56,6,30,689.80,20694.00
52,53,2025010503014481,NMBMF,56,41,380,686.00,260680.00
53,54,2025010504011527,RURU,36,57,20,675.00,13500.00
54,55,2025010501022132,SMHL,65,21,85,1361.00,115685.00
55,56,2025010501022131,SMHL,65,65,150,1361.00,204150.00
56,57,2025010501022130,SMHL,65,47,10,1361.00,13610.00
57,58,2025010501022129,SMHL,65,65,200,1360.70,272140.00
58,59,2025010501022128,SMHL,65,21,150,1360.00,204000.00
59,60,2025010501022127,SMHL,65,65,100,1360.00,136000.00
60,61,2025010501022126,SMHL,65,29,10,1358.60,13586.00
61,62,2025010501022125,SMHL,65,45,10,1358.00,13580.00
62,63,2025010501022124,SMHL,65,62,100,1358.00,135800.00
63,64,2025010501022123,SMHL,65,75,20,1358.00,27160.00
64,65,2025010501022122,SMHL,65,45,10,1358.00,13580.00
65,66,2025010501022121,SMHL,65,58,100,1358.00,135800.00
66,67,2025010501022120,SMHL,65,39,20,1358.00,27160.00
67,68,2025010501022119,SMHL,65,44,10,1356.80,13568.00
68,69,2025010501022118,SMHL,65,38,30,1356.60,40698.00
69,70,2025010501022117,SMHL,65,56,200,1356.60,271320.00
70,71,2025010501022116,SMHL,65,28,10,1356.60,13566.00
71,72,2025010501022115,SMHL,65,45,10,1356.60,13566.00
72,73,2025010501022114,SMHL,65,55,10,1356.50,13565.00
73,74,2025010501022113,SMHL,65,58,10,1356.00,13560.00
74,75,2025010501022112,SMHL,65,42,225,1356.00,305100.00
75,76,2025010501022111,SMHL,65,77,100,1356.00,135600.00
76,77,2025010501022110,SMHL,65,14,50,1355.00,67750.00
77,78,2025010501022109,SMHL,65,51,10,1355.00,13550.00
78,79,2025010501022108,SMHL,65,77,100,1354.00,135400.00
79,80,2025010501022107,SMHL,65,65,100,1352.60,135260.00
80,81,2025010501022106,SMHL,65,14,40,1350.40,54016.00
81,82,2025010501022105,SMHL,65,53,10,1350.00,13500.00
82,83,2025010501022104,SMHL,65,42,30,1350.00,40500.00
83,84,2025010501022103,SMHL,65,66,500,1350.00,675000.00
84,85,2025010501022102,SMHL,65,42,10,1350.00,13500.00
85,86,2025010501022101,SMHL,65,37,10,1350.00,13500.00
86,87,2025010501022100,SMHL,65,4,10,1350.00,13500.00
87,88,2025010501022099,SMHL,65,17,10,1350.00,13500.00
88,89,2025010501022098,SMHL,65,17,10,1350.00,13500.00
89,90,2025010501022097,SMHL,65,22,10,1350.00,13500.00
90,91,2025010501022096,SMHL,65,45,10,1350.00,13500.00
91,92,2025010501022095,SMHL,65,52,10,1350.00,13500.00
92,93,2025010501022094,SMHL,65,34,10,1349.00,13490.00
93,94,2025010501022093,SMHL,65,55,10,1349.00,13490.00
94,95,2025010501022092,SMHL,65,66,490,1349.00,661010.00
95,96,2025010501022091,RHGCL,56,48,40,595.00,23800.00
