,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023031603006485,NADEP,17,33,190,542.30,103037.00
1,2,2023031603006484,NADEP,7,33,10,543.20,5432.00
2,3,2023031601012172,SHIVM,56,20,10,429.70,4297.00
3,4,2023031603006483,SIFC,48,16,10,324.90,3249.00
4,5,2023031604005696,PMHPL,56,52,10,248.00,2480.00
5,6,2023031601012171,HDL,41,33,10,2015.00,20150.00
6,7,2023031603006482,GUFL,52,14,10,510.00,5100.00
7,8,2023031603006481,NRN,18,35,11,470.00,5170.00
8,9,2023031601012170,RHGCL,28,4,10,338.30,3383.00
9,10,2023031603006480,PROFL,28,45,10,331.00,3310.00
10,11,2023031603006479,BFC,38,3,50,326.20,16310.00
11,12,2023031604005695,JOSHI,3,56,200,280.90,56180.00
12,13,2023031604005694,TRH,29,58,20,460.00,9200.00
13,14,2023031604005693,TRH,56,58,50,460.00,23000.00
14,15,2023031604005692,TRH,48,58,100,460.00,46000.00
15,16,2023031604005691,TRH,41,58,100,460.00,46000.00
16,17,2023031604005690,TRH,45,58,100,461.00,46100.00
17,18,2023031604005689,TRH,45,58,300,461.00,138300.00
18,19,2023031604005688,TRH,33,58,250,461.00,115250.00
19,20,2023031604005687,TRH,56,58,300,461.10,138330.00
20,21,2023031604005686,TRH,19,58,100,462.00,46200.00
21,22,2023031604005685,TRH,38,58,152,462.00,70224.00
22,23,2023031601012169,UHEWA,53,58,30,415.10,12453.00
23,24,2023031601012168,SRBL,16,50,10,183.00,1830.00
24,25,2023031603006478,NRIC,47,58,10,735.00,7350.00
25,26,2023031601012167,PCBL,44,47,10,203.30,2033.00
26,27,2023031604005684,NHPC,19,38,10,244.90,2449.00
27,28,2023031604005683,SJCL,20,1,430,305.70,131451.00
28,29,2023031604005682,SJCL,20,13,200,305.60,61120.00
29,30,2023031604005681,SJCL,20,52,100,305.50,30550.00
30,31,2023031604005680,SJCL,20,32,40,305.00,12200.00
31,32,2023031603006477,GFCL,41,21,50,448.00,22400.00
32,33,2023031601012166,SGHC,25,40,39,395.60,15428.40
33,34,2023031601012165,SGHC,25,13,10,395.00,3950.00
34,35,2023031601012164,SGHC,25,38,10,395.00,3950.00
35,36,2023031603006476,SKBBL,59,41,10,826.00,8260.00
36,37,2023031603006475,SKBBL,47,41,10,826.00,8260.00
37,38,2023031603006474,PLI,5,21,10,443.90,4439.00
38,39,2023031604005679,KPCL,38,50,10,392.00,3920.00
39,40,2023031601012163,SHIVM,5,51,80,429.80,34384.00
40,41,2023031603006473,PFL,20,52,23,380.00,8740.00
41,42,2023031601012162,SBL,28,35,200,263.00,52600.00
42,43,2023031601012161,SBL,28,58,889,263.00,233807.00
43,44,2023031603006472,ICFC,28,58,10,428.00,4280.00
44,45,2023031604005678,NICL,25,14,65,514.00,33410.00
45,46,2023031603006471,LLBS,36,35,200,720.30,144060.00
46,47,2023031603006470,LLBS,36,35,300,720.30,216090.00
47,48,2023031603006469,LLBS,43,35,100,721.00,72100.00
48,49,2023031603006468,LLBS,14,35,100,722.00,72200.00
49,50,2023031603006467,KRBL,6,46,134,275.00,36850.00
50,51,2023031604005677,PICL,58,47,60,414.00,24840.00
51,52,2023031603006466,SMATA,45,3,11,619.00,6809.00
52,53,2023031603006465,SMATA,45,17,25,618.00,15450.00
