,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023081403007912,SJLIC,53,49,10,580.90,5809.00
1,2,2023081405003089,HIDCL,1,7,18,175.10,3151.80
2,3,2023081401050199,MKHL,51,58,10,275.40,2754.00
3,4,2023081401050198,MHCL,49,21,10,192.00,1920.00
4,5,2023081401050197,MHCL,49,58,10,192.00,1920.00
5,6,2023081401050196,MHCL,49,6,10,192.00,1920.00
6,7,2023081401050195,MHCL,49,32,10,191.10,1911.00
7,8,2023081401050194,MHCL,49,58,10,191.00,1910.00
8,9,2023081401050193,MHCL,49,45,10,191.00,1910.00
9,10,2023081401050192,MHCL,49,26,10,191.00,1910.00
10,11,2023081401050191,MHCL,49,35,10,191.00,1910.00
11,12,2023081401050190,MHCL,49,40,10,191.00,1910.00
12,13,2023081401050189,MHCL,49,45,10,191.00,1910.00
13,14,2023081401050188,MHCL,49,34,10,191.00,1910.00
14,15,2023081401050187,MHCL,49,33,10,191.00,1910.00
15,16,2023081401050186,MHCL,49,16,10,191.00,1910.00
16,17,2023081401050185,MHCL,49,49,10,191.00,1910.00
17,18,2023081401050184,MHCL,49,35,10,190.90,1909.00
18,19,2023081401050183,MHCL,49,17,10,190.50,1905.00
19,20,2023081401050182,MHCL,49,58,10,190.00,1900.00
20,21,2023081401050181,MHCL,49,45,10,190.00,1900.00
21,22,2023081401050180,MHCL,49,58,10,190.00,1900.00
22,23,2023081401050179,MHCL,49,49,310,190.00,58900.00
23,24,2023081401050178,GCIL,46,49,10,524.00,5240.00
24,25,2023081401050177,ILI,34,49,10,589.90,5899.00
25,26,2023081401050176,TPC,17,37,10,345.00,3450.00
26,27,2023081401050175,SMHL,33,22,10,359.90,3599.00
27,28,2023081405003088,MMF1,16,34,100,7.30,730.00
28,29,2023081404007640,HEI,33,32,50,595.00,29750.00
29,30,2023081401050174,SHIVM,19,42,10,577.00,5770.00
30,31,2023081401050173,SHIVM,13,42,100,577.00,57700.00
31,32,2023081401050172,SBL,4,22,184,258.00,47472.00
32,33,2023081401050171,SBL,4,43,85,258.00,21930.00
33,34,2023081401050170,SBL,4,22,10,257.90,2579.00
34,35,2023081401050169,SBL,4,19,21,257.80,5413.80
35,36,2023081401050168,SHIVM,22,34,170,577.00,98090.00
36,37,2023081401050167,SHIVM,55,34,25,577.10,14427.50
