,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023113003004013,USLB,38,49,10,687.00,6870.00
1,2,2023113003004012,GUFL,21,34,10,505.00,5050.00
2,3,2023113001025742,EHPL,17,25,50,318.20,15910.00
3,4,2023113001025741,MHCL,17,35,10,211.00,2110.00
4,5,2023113001025740,HATHY,52,58,20,422.00,8440.00
5,6,2023113003004011,SAPDBL,64,53,180,226.00,40680.00
6,7,2023113001025739,MEL,35,52,10,166.00,1660.00
7,8,2023113004005759,LEC,22,35,10,142.50,1425.00
8,9,2023113001025738,AHL,62,49,10,341.90,3419.00
9,10,2023113003004010,FMDBL,18,62,50,571.00,28550.00
10,11,2023113004005758,SHEL,62,43,10,245.90,2459.00
11,12,2023113001025737,SIKLES,62,49,110,388.00,42680.00
12,13,2023113001025736,MMKJL,43,40,10,279.00,2790.00
13,14,2023113001025735,MMKJL,43,58,10,278.00,2780.00
14,15,2023113001025734,MMKJL,43,42,10,278.00,2780.00
15,16,2023113001025733,MMKJL,43,72,10,278.00,2780.00
16,17,2023113001025732,MMKJL,43,54,10,276.40,2764.00
17,18,2023113001025731,SBL,18,55,50,230.00,11500.00
18,19,2023113001025730,SBL,18,45,250,229.90,57475.00
19,20,2023113001025729,SBL,18,4,400,229.00,91600.00
20,21,2023113001025728,SBL,18,72,100,228.90,22890.00
21,22,2023113001025727,SBL,18,38,68,228.80,15558.40
22,23,2023113001025726,MCHL,45,34,400,240.30,96120.00
23,24,2023113001025725,MCHL,49,34,500,240.30,120150.00
24,25,2023113001025724,MCHL,57,34,100,240.30,24030.00
25,26,2023113001025723,SONA,45,34,412,293.00,120716.00
26,27,2023113001025722,SONA,10,34,1500,293.00,439500.00
27,28,2023113001025721,SONA,34,34,40,293.00,11720.00
28,29,2023113001025720,SONA,35,34,1000,293.00,293000.00
29,30,2023113001025719,SONA,44,34,280,293.00,82040.00
30,31,2023113001025718,SONA,45,34,1500,293.10,439650.00
31,32,2023113001025717,SONA,36,34,250,293.10,73275.00
32,33,2023113001025716,SONA,14,34,203,293.10,59499.30
33,34,2023113001025715,SONA,43,34,200,293.20,58640.00
34,35,2023113001025714,SONA,43,34,100,293.20,29320.00
35,36,2023113001025713,SONA,32,34,185,293.20,54242.00
36,37,2023113001025712,SONA,62,34,330,294.00,97020.00
37,38,2023113001025711,SRLI,34,5,10,444.50,4445.00
38,39,2023113003004009,PFL,3,49,54,331.00,17874.00
39,40,2023113003004008,PFL,57,49,300,331.00,99300.00
40,41,2023113003004007,PFL,34,49,50,331.00,16550.00
41,42,2023113003004006,PFL,1,49,40,331.00,13240.00
42,43,2023113003004005,PFL,48,49,10,332.00,3320.00
43,44,2023113003004004,PFL,88,49,46,332.00,15272.00
44,45,2023113004005757,IGI,35,21,200,472.00,94400.00
45,46,2023113001025710,EHPL,29,25,20,318.20,6364.00
46,47,2023113001025709,SPHL,22,66,10,392.00,3920.00
47,48,2023113001025708,PHCL,44,42,10,228.10,2281.00
48,49,2023113001025707,GBIME,45,57,10,198.00,1980.00
49,50,2023113001025706,GBIME,45,58,100,197.30,19730.00
50,51,2023113001025705,SONA,62,45,100,294.00,29400.00
51,52,2023113003004003,MPFL,1,50,11,278.00,3058.00
52,53,2023113001025704,GVL,49,51,150,346.00,51900.00
53,54,2023113001025703,GVL,53,51,50,346.00,17300.00
54,55,2023113001025702,GVL,47,51,20,346.20,6924.00
55,56,2023113001025701,GVL,65,51,30,346.20,10386.00
56,57,2023113001025700,SHIVM,57,47,50,480.00,24000.00
57,58,2023113003004002,WNLB,47,49,10,711.00,7110.00
58,59,2023113004005756,SHPC,5,43,10,315.00,3150.00
59,60,2023113001025699,SRLI,5,5,10,444.50,4445.00
60,61,2023113004005755,PMHPL,41,29,840,195.00,163800.00
61,62,2023113004005754,PMHPL,41,45,160,195.00,31200.00
62,63,2023113004005753,API,66,3,241,156.90,37812.90
63,64,2023113001025698,SNLI,51,19,10,463.00,4630.00
64,65,2023113003004001,ICFC,14,42,10,448.00,4480.00
65,66,2023113001025697,SAHAS,18,42,10,442.50,4425.00
66,67,2023113001025696,CLI,19,34,440,440.00,193600.00
67,68,2023113004005752,PRIN,71,34,24,652.00,15648.00
68,69,2023113004005751,PRIN,71,46,10,650.90,6509.00
69,70,2023113004005750,PRIN,71,46,10,650.00,6500.00
70,71,2023113004005749,PRIN,71,6,186,642.00,119412.00
71,72,2023113001025695,PPL,32,33,10,214.00,2140.00
72,73,2023113001025694,ULHC,58,70,100,224.00,22400.00
73,74,2023113004005748,PMHPL,25,45,10,195.00,1950.00
74,75,2023113004005747,HDHPC,16,70,250,121.20,30300.00
75,76,2023113001025693,SONA,62,52,10,294.00,2940.00
76,77,2023113001025692,CLI,19,58,10,440.00,4400.00
77,78,2023113004005746,TRH,58,58,10,779.00,7790.00
78,79,2023113001025691,CLI,19,58,10,440.00,4400.00
79,80,2023113003004000,NICLBSL,38,21,10,584.90,5849.00
80,81,2023113003003999,NICLBSL,38,50,100,584.00,58400.00
81,82,2023113003003998,NICLBSL,38,53,10,580.00,5800.00
82,83,2023113003003997,NICLBSL,38,17,100,580.00,58000.00
83,84,2023113003003996,NICLBSL,38,40,10,580.00,5800.00
84,85,2023113003003995,NICLBSL,38,38,10,580.00,5800.00
85,86,2023113003003994,NICLBSL,38,7,80,579.80,46384.00
86,87,2023113003003993,MLBL,65,26,10,304.80,3048.00
87,88,2023113003003992,KRBL,36,26,163,275.40,44890.20
88,89,2023113003003991,KRBL,43,26,162,276.00,44712.00
89,90,2023113001025690,DORDI,45,57,20,205.40,4108.00
90,91,2023113001025689,MANDU,52,47,10,501.20,5012.00
91,92,2023113001025688,GCIL,62,75,200,427.00,85400.00
92,93,2023113001025687,SONA,62,58,10,294.00,2940.00
93,94,2023113001025686,SONA,62,53,50,294.00,14700.00
94,95,2023113003003990,FMDBL,57,62,20,570.30,11406.00
95,96,2023113005001517,NTC,41,41,10,865.00,8650.00
96,97,2023113005001516,CHDC,11,53,10,915.00,9150.00
97,98,2023113001025685,MCHL,22,19,80,241.00,19280.00
98,99,2023113001025684,MCHL,45,19,15,241.00,3615.00
99,100,2023113001025683,PCBL,44,11,15,192.90,2893.50
100,101,2023113001025682,PCBL,44,49,150,192.90,28935.00
101,102,2023113001025681,PCBL,44,5,40,192.80,7712.00
102,103,2023113001025680,PCBL,44,34,100,192.00,19200.00
103,104,2023113001025679,PCBL,44,22,490,191.90,94031.00
104,105,2023113001025678,PCBL,44,29,90,191.00,17190.00
105,106,2023113003003989,CORBL,57,28,10,320.00,3200.00
106,107,2023113005001515,CHDC,59,58,10,915.00,9150.00
107,108,2023113005001514,NTC,41,13,306,860.00,263160.00
108,109,2023113005001513,NTC,42,13,50,861.00,43050.00
109,110,2023113005001512,NTC,4,13,20,861.00,17220.00
110,111,2023113005001511,NTC,45,13,50,861.10,43055.00
111,112,2023113001025677,PCBL,21,29,10,191.00,1910.00
112,113,2023113005001510,CHDC,69,47,10,915.00,9150.00
113,114,2023113005001509,CMF1,17,14,5000,8.05,40250.00
114,115,2023113005001508,CMF1,17,5,2700,8.05,21735.00
115,116,2023113005001507,CMF1,17,46,1500,8.00,12000.00
116,117,2023113003003988,BFC,52,37,10,294.00,2940.00
117,118,2023113001025676,CLI,19,58,10,440.00,4400.00
118,119,2023113004005745,DHPL,54,26,10,142.00,1420.00
119,120,2023113001025675,SGHC,53,52,10,219.80,2198.00
120,121,2023113001025674,SRLI,42,5,90,444.50,40005.00
121,122,2023113001025673,MEHL,42,34,10,196.00,1960.00
122,123,2023113001025672,USHL,45,45,10,332.00,3320.00
123,124,2023113001025671,CITY,40,4,10,559.00,5590.00
124,125,2023113003003987,LICN,41,34,10,1405.00,14050.00
125,126,2023113001025670,SPHL,42,66,1400,392.00,548800.00
126,127,2023113001025669,SPHL,6,66,100,392.00,39200.00
127,128,2023113001025668,SPHL,74,66,100,392.00,39200.00
128,129,2023113001025667,SPHL,29,66,790,392.00,309680.00
129,130,2023113001025666,SPHL,38,66,661,392.10,259178.10
130,131,2023113001025665,TAMOR,25,48,50,245.20,12260.00
131,132,2023113004005744,NICL,39,13,350,775.20,271320.00
132,133,2023113001025664,KBL,39,22,530,150.90,79977.00
133,134,2023113001025663,KBL,39,26,200,150.90,30180.00
134,135,2023113001025662,KBL,39,28,100,150.90,15090.00
135,136,2023113001025661,KBL,39,34,170,150.80,25636.00
136,137,2023113001025660,PRVU,44,14,100,156.00,15600.00
137,138,2023113003003986,GUFL,28,34,10,505.00,5050.00
138,139,2023113001025659,PPL,44,51,10,214.00,2140.00
139,140,2023113005001506,STC,84,49,25,5043.00,126075.00
140,141,2023113005001505,STC,84,13,20,5019.50,100390.00
141,142,2023113005001504,STC,84,26,10,5013.00,50130.00
142,143,2023113001025658,DOLTI,34,45,10,205.00,2050.00
143,144,2023113001025657,DOLTI,34,29,50,205.00,10250.00
144,145,2023113001025656,SNLI,51,49,10,463.00,4630.00
145,146,2023113004005743,HDHPC,19,70,200,121.20,24240.00
146,147,2023113004005742,HDHPC,44,70,1505,121.20,182406.00
147,148,2023113004005741,SHL,64,69,1000,423.00,423000.00
148,149,2023113004005740,SHL,57,69,100,423.30,42330.00
149,150,2023113004005739,SHL,1,69,100,423.30,42330.00
150,151,2023113004005738,SHL,46,69,300,425.00,127500.00
151,152,2023113001025655,AVYAN,38,44,98,607.00,59486.00
152,153,2023113001025654,AVYAN,38,6,10,605.00,6050.00
153,154,2023113001025653,AVYAN,38,48,10,605.00,6050.00
154,155,2023113001025652,AVYAN,38,57,10,604.00,6040.00
155,156,2023113001025651,AVYAN,38,49,22,604.00,13288.00
156,157,2023113004005737,PMHPL,29,45,10,195.00,1950.00
157,158,2023113004005736,MEN,22,40,25,589.50,14737.50
158,159,2023113004005735,BPCL,38,58,10,298.90,2989.00
159,160,2023113001025650,CLI,19,38,10,440.00,4400.00
160,161,2023113001025649,KBSH,52,10,30,744.00,22320.00
161,162,2023113001025648,KBSH,22,10,40,745.00,29800.00
162,163,2023113001025647,KBSH,14,10,10,745.00,7450.00
163,164,2023113004005734,SHEL,62,54,50,244.00,12200.00
164,165,2023113004005733,SHEL,62,54,10,245.00,2450.00
165,166,2023113003003985,SHINE,14,26,50,350.00,17500.00
166,167,2023113001025646,ILI,64,58,10,497.10,4971.00
167,168,2023113004005732,SGIC,20,34,10,453.90,4539.00
168,169,2023113001025645,MKJC,50,5,10,334.00,3340.00
169,170,2023113005001503,NRIC,45,42,359,622.00,223298.00
170,171,2023113005001502,NRIC,56,42,141,622.10,87716.10
171,172,2023113005001501,ENL,64,34,10,845.00,8450.00
172,173,2023113005001500,ENL,64,5,10,840.00,8400.00
173,174,2023113005001499,ENL,64,48,10,835.00,8350.00
174,175,2023113005001498,ENL,64,14,10,833.00,8330.00
175,176,2023113005001497,ENL,64,25,12,833.00,9996.00
176,177,2023113005001496,ENL,64,16,10,833.00,8330.00
177,178,2023113005001495,ENL,64,35,20,818.00,16360.00
178,179,2023113005001494,ENL,64,1,10,817.00,8170.00
179,180,2023113004005731,SHL,46,43,500,425.00,212500.00
180,181,2023113004005730,SHL,46,38,200,423.40,84680.00
181,182,2023113001025644,SPL,5,46,200,707.50,141500.00
182,183,2023113001025643,SPL,58,46,60,710.00,42600.00
183,184,2023113001025642,NBL,43,5,1000,239.00,239000.00
184,185,2023113001025641,SONA,32,11,400,293.20,117280.00
185,186,2023113001025640,RAWA,34,26,10,374.90,3749.00
186,187,2023113001025639,RAWA,34,34,10,368.30,3683.00
187,188,2023113003003984,MFIL,55,34,30,515.00,15450.00
188,189,2023113003003983,MFIL,41,34,120,515.00,61800.00
189,190,2023113003003982,MFIL,53,34,50,515.10,25755.00
190,191,2023113001025638,CITY,67,56,10,559.00,5590.00
191,192,2023113003003981,ALICL,71,54,100,622.00,62200.00
192,193,2023113003003980,ALICL,71,45,30,621.00,18630.00
193,194,2023113003003979,JBBL,13,10,10,273.00,2730.00
194,195,2023113005001493,NBF3,16,45,100,7.23,723.00
195,196,2023113001025637,HATHY,52,26,100,422.00,42200.00
196,197,2023113001025636,SONA,32,58,10,293.20,2932.00
197,198,2023113001025635,GCIL,50,14,10,424.00,4240.00
198,199,2023113004005729,LEC,57,74,10,143.90,1439.00
199,200,2023113003003978,HLBSL,62,33,10,540.00,5400.00
200,201,2023113003003977,HLBSL,62,66,50,539.70,26985.00
201,202,2023113003003976,HLBSL,62,34,10,539.50,5395.00
202,203,2023113003003975,SWMF,48,43,10,557.50,5575.00
203,204,2023113004005728,SPDL,3,34,250,173.50,43375.00
204,205,2023113004005727,SPDL,18,34,200,173.50,34700.00
205,206,2023113004005726,SPDL,49,34,200,173.50,34700.00
