,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024110601015688,GVL,56,20,10,550.00,5500.00
1,2,2024110603015294,KRBL,14,6,10,688.80,6888.00
2,3,2024110604013394,UPPER,14,64,100,215.90,21590.00
3,4,2024110605010862,NRN,7,57,67,905.00,60635.00
4,5,2024110605010861,NRN,7,66,152,905.00,137560.00
5,6,2024110605010860,NRN,7,6,500,905.00,452500.00
6,7,2024110605010859,NRN,7,1,10,905.00,9050.00
7,8,2024110605010858,NRN,7,41,10,905.00,9050.00
8,9,2024110605010857,NRN,7,51,200,904.90,180980.00
9,10,2024110605010856,NRN,7,32,15,904.00,13560.00
10,11,2024110605010855,NRN,7,14,46,904.00,41584.00
11,12,2024110604013393,SALICO,33,64,10,773.70,7737.00
12,13,2024110605010854,PHCL,74,45,10,608.00,6080.00
13,14,2024110601015687,MKHC,49,4,10,390.00,3900.00
14,15,2024110601015686,RHGCL,70,49,155,442.00,68510.00
15,16,2024110604013392,CHL,26,47,10,357.40,3574.00
16,17,2024110601015685,BHDC,5,58,10,636.00,6360.00
17,18,2024110601015684,BHDC,5,42,50,635.00,31750.00
18,19,2024110601015683,BHDC,5,97,10,635.00,6350.00
19,20,2024110601015682,BHDC,5,42,10,635.00,6350.00
20,21,2024110601015681,BHDC,5,51,10,635.00,6350.00
21,22,2024110601015680,BHDC,5,26,10,634.90,6349.00
22,23,2024110601015679,BHDC,5,42,10,633.50,6335.00
23,24,2024110601015678,BHDC,5,26,50,633.40,31670.00
24,25,2024110601015677,BHDC,5,1,10,633.40,6334.00
25,26,2024110601015676,IHL,26,91,10,537.90,5379.00
26,27,2024110601015675,DOLTI,62,62,10,624.00,6240.00
27,28,2024110601015674,SBL,50,54,18,336.00,6048.00
28,29,2024110601015673,SBL,50,17,52,336.00,17472.00
29,30,2024110604013391,CHCL,50,48,11,589.80,6487.80
30,31,2024110605010853,RNLI,88,34,90,517.00,46530.00
31,32,2024110604013390,RADHI,60,45,10,402.00,4020.00
32,33,2024110605010852,ILI,38,21,184,500.00,92000.00
33,34,2024110605010851,ILI,26,21,16,500.10,8001.60
34,35,2024110603015293,NMLBBL,56,98,10,778.00,7780.00
35,36,2024110603015292,NFS,41,3,10,1421.90,14219.00
36,37,2024110601015672,MKJC,34,41,60,485.00,29100.00
37,38,2024110603015291,NFS,41,34,200,1421.90,284380.00
38,39,2024110603015290,NFS,41,3,1250,1421.90,1777375.00
39,40,2024110604013389,PPCL,34,65,10,264.50,2645.00
40,41,2024110605010850,CIT,47,58,5,2177.00,10885.00
41,42,2024110605010849,CIT,56,58,30,2178.00,65340.00
42,43,2024110605010848,CIT,17,58,10,2178.00,21780.00
43,44,2024110605010847,CIT,35,58,20,2178.00,43560.00
44,45,2024110601015671,HHL,58,66,10,460.00,4600.00
45,46,2024110601015670,RFPL,58,8,10,734.00,7340.00
46,47,2024110605010846,HRL,58,48,200,870.00,174000.00
47,48,2024110601015669,DORDI,58,53,10,466.00,4660.00
48,49,2024110605010845,SMJC,58,36,10,593.50,5935.00
49,50,2024110601015668,CITY,77,29,10,877.00,8770.00
50,51,2024110601015667,CITY,77,45,10,877.00,8770.00
51,52,2024110601015666,CITY,77,38,100,876.00,87600.00
52,53,2024110601015665,CITY,77,51,150,875.00,131250.00
53,54,2024110601015664,CITY,77,58,10,875.00,8750.00
54,55,2024110601015663,CITY,77,38,200,875.00,175000.00
55,56,2024110601015662,CITY,77,49,10,873.00,8730.00
56,57,2024110601015661,CITY,77,58,10,873.00,8730.00
57,58,2024110605010844,SMJC,10,36,50,593.50,29675.00
58,59,2024110603015289,NFS,41,17,10,1421.90,14219.00
59,60,2024110603015288,MPFL,43,38,100,755.00,75500.00
60,61,2024110601015660,PRVU,62,17,719,242.20,174141.80
61,62,2024110601015659,PRVU,57,17,100,242.20,24220.00
62,63,2024110601015658,PRVU,32,17,500,242.50,121250.00
63,64,2024110601015657,PRVU,45,17,50,242.50,12125.00
64,65,2024110601015656,PRVU,45,17,300,242.50,72750.00
65,66,2024110601015655,PRVU,22,17,20,242.50,4850.00
66,67,2024110601015654,PRVU,63,17,1000,243.00,243000.00
67,68,2024110601015653,PRVU,1,17,100,243.00,24300.00
68,69,2024110601015652,PRVU,38,17,250,243.00,60750.00
69,70,2024110601015651,PRVU,8,17,80,243.00,19440.00
70,71,2024110601015650,PRVU,5,17,270,243.00,65610.00
71,72,2024110601015649,PRVU,38,17,15,243.20,3648.00
72,73,2024110603015287,KRBL,71,6,10,688.80,6888.00
73,74,2024110605010843,PHCL,71,45,10,608.00,6080.00
74,75,2024110604013388,UMHL,95,7,1000,357.00,357000.00
75,76,2024110603015286,NFS,72,87,10,1425.00,14250.00
76,77,2024110603015285,NFS,11,87,10,1425.00,14250.00
77,78,2024110601015648,KBSH,8,41,11,2710.00,29810.00
78,79,2024110604013387,SPDL,41,57,10,334.00,3340.00
79,80,2024110604013386,BARUN,70,17,10,392.00,3920.00
80,81,2024110604013385,HURJA,52,58,10,214.60,2146.00
81,82,2024110603015284,BFC,58,45,30,653.00,19590.00
82,83,2024110603015283,BFC,34,45,299,653.00,195247.00
83,84,2024110604013384,GLH,45,33,81,251.30,20355.30
84,85,2024110603015282,MATRI,45,25,10,1405.00,14050.00
85,86,2024110601015647,MBL,39,38,10,251.70,2517.00
86,87,2024110605010842,HIDCL,1,56,912,273.00,248976.00
87,88,2024110605010841,CLI,42,86,111,681.30,75624.30
88,89,2024110605010840,CLI,42,35,100,681.20,68120.00
89,90,2024110605010839,CLI,42,14,1575,681.20,1072890.00
90,91,2024110605010838,CLI,42,41,100,681.20,68120.00
91,92,2024110605010837,CLI,42,10,10,681.20,6812.00
92,93,2024110605010836,CLI,42,58,10,681.00,6810.00
93,94,2024110605010835,CLI,42,49,10,681.00,6810.00
94,95,2024110605010834,CLI,42,57,10,681.00,6810.00
95,96,2024110605010833,CLI,42,32,10,681.00,6810.00
96,97,2024110605010832,CLI,42,14,107,681.00,72867.00
97,98,2024110605010831,CLI,42,20,10,680.50,6805.00
98,99,2024110605010830,CLI,42,58,10,680.40,6804.00
99,100,2024110605010829,CLI,42,58,10,680.40,6804.00
100,101,2024110605010828,CLI,42,51,10,680.40,6804.00
101,102,2024110605010827,CLI,42,13,20,680.40,13608.00
102,103,2024110605010826,CLI,42,32,10,680.30,6803.00
103,104,2024110605010825,CLI,42,17,500,680.30,340150.00
104,105,2024110605010824,CLI,42,22,377,680.00,256360.00
105,106,2024110605010823,CLI,42,58,10,675.00,6750.00
106,107,2024110604013383,UAIL,34,4,10,687.10,6871.00
107,108,2024110601015646,USHEC,25,48,10,571.00,5710.00
108,109,2024110603015281,GMFIL,14,25,20,648.90,12978.00
109,110,2024110604013382,API,57,14,1045,289.70,302736.50
110,111,2024110604013381,API,41,14,100,289.80,28980.00
111,112,2024110604013380,API,50,14,2000,289.80,579600.00
112,113,2024110604013379,API,41,14,20,289.80,5796.00
113,114,2024110604013378,API,75,14,150,289.80,43470.00
114,115,2024110604013377,API,49,14,1000,289.80,289800.00
115,116,2024110604013376,API,58,14,185,289.90,53631.50
116,117,2024110601015645,HIDCLP,42,14,242,182.40,44140.80
117,118,2024110601015644,HIDCLP,52,14,100,182.40,18240.00
118,119,2024110601015643,HIDCLP,43,14,1180,182.50,215350.00
119,120,2024110603015280,SINDU,14,49,30,729.00,21870.00
120,121,2024110603015279,SINDU,14,19,20,726.00,14520.00
121,122,2024110601015642,MAKAR,65,49,350,596.20,208670.00
122,123,2024110604013375,SSHL,49,22,50,222.80,11140.00
123,124,2024110604013374,HDHPC,49,38,50,213.00,10650.00
124,125,2024110604013373,HDHPC,49,35,751,213.00,159963.00
125,126,2024110604013372,HDHPC,49,48,50,212.90,10645.00
126,127,2024110603015278,NFS,41,99,50,1421.90,71095.00
