,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2022121403004131,NABBC,43,42,10,363.00,3630.00
1,2,2022121401006309,CCBL,51,44,50,190.00,9500.00
2,3,2022121401006308,CCBL,51,25,300,190.00,57000.00
3,4,2022121403004130,MNBBL,54,25,20,417.00,8340.00
4,5,2022121403004129,MNBBL,16,25,250,417.00,104250.00
5,6,2022121403004128,MNBBL,58,25,93,417.00,38781.00
6,7,2022121401006307,NABIL,25,25,10,808.00,8080.00
7,8,2022121403004127,NIFRA,38,42,685,186.00,127410.00
8,9,2022121403004126,NIFRA,38,42,205,186.00,38130.00
9,10,2022121403004125,NIFRA,38,14,64,185.00,11840.00
10,11,2022121403004124,NIFRA,38,57,30,185.00,5550.00
11,12,2022121403004123,NIFRA,38,38,16,185.00,2960.00
12,13,2022121404003929,RIDI,55,56,50,479.30,23965.00
13,14,2022121401006306,GVL,48,34,35,306.00,10710.00
14,15,2022121401006305,GVL,58,34,10,306.00,3060.00
15,16,2022121401006304,GVL,43,34,35,306.30,10720.50
16,17,2022121403004122,GMFIL,41,34,100,304.00,30400.00
17,18,2022121403004121,GMFIL,44,34,100,304.00,30400.00
18,19,2022121403004120,GMFIL,39,34,150,305.00,45750.00
19,20,2022121403004119,GMFIL,10,34,70,307.30,21511.00
20,21,2022121404003928,MEN,59,54,12,709.60,8515.20
21,22,2022121404003927,MEN,19,54,100,710.00,71000.00
22,23,2022121404003926,MEN,43,54,113,713.00,80569.00
23,24,2022121404003925,MEN,59,54,20,713.10,14262.00
24,25,2022121404003924,MEN,34,54,20,717.00,14340.00
25,26,2022121404003923,MEN,6,54,45,718.10,32314.50
26,27,2022121401006303,SIKLES,43,33,10,379.00,3790.00
27,28,2022121401006302,KBL,48,43,66,184.20,12157.20
28,29,2022121401006301,KBL,34,43,10,184.30,1843.00
29,30,2022121401006300,KBL,46,43,40,184.40,7376.00
30,31,2022121401006299,KBL,46,43,23,184.50,4243.50
31,32,2022121401006298,KBL,26,43,211,184.60,38950.60
32,33,2022121403004118,GUFL,28,45,10,522.00,5220.00
33,34,2022121403004117,JBBL,35,25,200,275.00,55000.00
34,35,2022121403004116,JBBL,34,25,200,276.00,55200.00
35,36,2022121404003922,HEI,50,48,435,361.20,157122.00
36,37,2022121403004115,GRDBL,32,33,10,233.00,2330.00
37,38,2022121403004114,GRDBL,32,49,150,230.00,34500.00
38,39,2022121405001026,MKJC,50,28,10,405.00,4050.00
39,40,2022121403004113,NTC,50,38,10,909.00,9090.00
40,41,2022121404003921,KPCL,55,38,10,314.00,3140.00
41,42,2022121404003920,API,38,45,10,210.00,2100.00
42,43,2022121404003919,RIDI,22,52,30,480.00,14400.00
43,44,2022121401006297,ULBSL,22,45,10,3462.00,34620.00
44,45,2022121403004112,GUFL,3,45,70,522.00,36540.00
45,46,2022121403004111,GUFL,3,13,10,521.90,5219.00
46,47,2022121403004110,GUFL,3,13,10,521.80,5218.00
47,48,2022121403004109,GUFL,3,13,10,521.70,5217.00
48,49,2022121403004108,GUFL,3,13,10,521.60,5216.00
49,50,2022121403004107,GUFL,3,13,10,521.50,5215.00
50,51,2022121403004106,GUFL,3,13,10,521.40,5214.00
51,52,2022121403004105,GUFL,3,13,10,520.80,5208.00
52,53,2022121403004104,GUFL,3,13,10,520.60,5206.00
53,54,2022121403004103,GUFL,3,13,10,520.50,5205.00
54,55,2022121403004102,GUFL,3,14,140,520.00,72800.00
55,56,2022121403004101,GUFL,3,45,400,520.00,208000.00
56,57,2022121401006296,EBL,33,45,10,441.00,4410.00
57,58,2022121404003918,API,33,45,50,210.00,10500.00
58,59,2022121404003917,NGPL,41,4,137,205.50,28153.50
59,60,2022121401006295,BHL,35,56,30,249.60,7488.00
60,61,2022121404003916,NGPL,41,36,50,205.50,10275.00
61,62,2022121401006294,SGHC,25,13,10,260.30,2603.00
62,63,2022121401006293,SGHC,25,13,10,260.20,2602.00
63,64,2022121401006292,SGHC,25,13,10,260.10,2601.00
64,65,2022121401006291,SGHC,25,43,200,260.00,52000.00
65,66,2022121401006290,SGHC,25,54,10,260.00,2600.00
66,67,2022121401006289,SGHC,25,58,10,260.00,2600.00
67,68,2022121401006288,SGHC,25,4,10,260.00,2600.00
68,69,2022121401006287,SGHC,25,58,10,260.00,2600.00
69,70,2022121401006286,SGHC,25,29,20,259.10,5182.00
70,71,2022121401006285,SGHC,25,13,10,258.90,2589.00
71,72,2022121401006284,SGHC,25,13,10,258.80,2588.00
72,73,2022121401006283,SGHC,25,13,10,258.70,2587.00
73,74,2022121401006282,SGHC,25,13,10,258.60,2586.00
74,75,2022121401006281,SGHC,25,7,10,258.00,2580.00
75,76,2022121401006280,SGHC,25,35,10,258.00,2580.00
76,77,2022121401006279,SGHC,25,42,10,258.00,2580.00
77,78,2022121401006278,SGHC,25,58,10,257.00,2570.00
78,79,2022121401006277,SGHC,25,32,10,256.50,2565.00
79,80,2022121401006276,SGHC,25,21,600,256.00,153600.00
80,81,2022121401006275,SGHC,25,19,10,255.90,2559.00
81,82,2022121401006274,SGHC,25,58,10,254.20,2542.00
82,83,2022121401006273,SPHL,32,59,10,358.00,3580.00
83,84,2022121404003915,GHL,34,7,11,190.50,2095.50
84,85,2022121404003914,GHL,10,7,39,191.00,7449.00
85,86,2022121403004100,KSBBL,59,28,10,306.00,3060.00
86,87,2022121404003913,RIDI,41,52,10,480.00,4800.00
87,88,2022121404003912,API,5,45,10,210.00,2100.00
88,89,2022121403004099,GUFL,14,45,1000,520.00,520000.00
89,90,2022121404003911,UPPER,35,19,24,389.00,9336.00
90,91,2022121404003910,UPPER,51,19,250,389.00,97250.00
91,92,2022121404003909,SHL,45,16,100,221.00,22100.00
92,93,2022121401006272,PCBL,56,45,400,226.00,90400.00
93,94,2022121401006271,PCBL,56,34,20,226.00,4520.00
94,95,2022121401006270,PCBL,56,54,100,226.00,22600.00
95,96,2022121401006269,PCBL,56,35,130,225.90,29367.00
96,97,2022121401006268,PCBL,56,48,250,225.60,56400.00
97,98,2022121401006267,PCBL,56,39,500,225.50,112750.00
98,99,2022121401006266,PCBL,56,40,100,225.40,22540.00
99,100,2022121401006265,SPHL,29,59,10,358.00,3580.00
100,101,2022121401006264,SPHL,29,36,10,357.00,3570.00
101,102,2022121401006263,ADBL,33,33,50000,311.10,15555000.00
102,103,2022121401006262,SBI,5,49,25,279.00,6975.00
103,104,2022121404003908,UNHPL,45,32,61,190.00,11590.00
104,105,2022121404003907,UNHPL,45,14,470,189.90,89253.00
105,106,2022121404003906,UNHPL,45,25,39,189.90,7406.10
106,107,2022121404003905,UNHPL,45,49,500,189.80,94900.00
107,108,2022121404003904,UNHPL,45,55,220,189.50,41690.00
108,109,2022121404003903,UNHPL,45,6,10,189.50,1895.00
109,110,2022121405001025,SAHAS,13,46,10,450.00,4500.00
110,111,2022121401006261,HDL,13,58,10,3815.00,38150.00
111,112,2022121401006260,USHEC,36,38,30,249.00,7470.00
112,113,2022121404003902,AIL,50,48,50,365.00,18250.00
113,114,2022121404003901,AIL,17,48,20,365.00,7300.00
114,115,2022121401006259,NBL,32,54,10,276.00,2760.00
115,116,2022121404003900,NICL,50,46,10,422.00,4220.00
116,117,2022121403004098,HIDCL,53,7,109,165.10,17995.90
117,118,2022121403004097,HIDCL,49,7,25,165.20,4130.00
118,119,2022121403004096,HIDCL,4,7,66,165.50,10923.00
119,120,2022121403004095,CIT,49,49,200,1855.00,371000.00
120,121,2022121403004094,CIT,49,45,48,1855.00,89040.00
121,122,2022121403004093,CIT,49,58,60,1854.00,111240.00
122,123,2022121403004092,CIT,49,50,11,1853.00,20383.00
123,124,2022121403004091,NLIC,11,19,71,604.20,42898.20
124,125,2022121403004090,NLIC,13,19,20,604.20,12084.00
125,126,2022121403004089,NLIC,36,19,59,604.60,35671.40
126,127,2022121404003899,RIDI,45,52,11,480.00,5280.00
127,128,2022121404003898,RIDI,45,41,189,480.00,90720.00
