,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024100601020152,SNLI,34,58,10,597.10,5971.00
1,2,2024100601020151,RHGCL,34,54,10,389.00,3890.00
2,3,2024100603015952,GUFL,34,41,20,776.00,15520.00
3,4,2024100604015121,NGPL,34,28,590,437.00,257830.00
4,5,2024100604015120,SHEL,49,50,10,248.50,2485.00
5,6,2024100601020150,CYCL,83,49,479,1535.60,735552.40
6,7,2024100601020149,CYCL,77,49,11,1539.90,16938.90
7,8,2024100601020148,CYCL,58,49,10,1540.10,15401.00
8,9,2024100605018635,NRN,58,49,10,964.00,9640.00
9,10,2024100603015951,GRDBL,71,49,10,723.20,7232.00
10,11,2024100601020147,MAKAR,32,29,10,479.00,4790.00
11,12,2024100603015950,JSLBB,62,36,10,1662.60,16626.00
12,13,2024100605018634,NBF3,49,49,3500,8.50,29750.00
13,14,2024100601020146,MEHL,55,21,500,377.90,188950.00
14,15,2024100601020145,MEHL,55,46,500,377.70,188850.00
15,16,2024100603015949,PFL,32,37,32,665.00,21280.00
16,17,2024100603015948,PFL,32,34,50,665.00,33250.00
17,18,2024100603015947,PFL,32,7,18,665.00,11970.00
18,19,2024100601020144,MSHL,32,55,50,957.00,47850.00
19,20,2024100601020143,MSHL,32,58,100,956.00,95600.00
20,21,2024100601020142,MSHL,32,41,50,953.70,47685.00
21,22,2024100601020141,MSHL,32,4,10,950.00,9500.00
22,23,2024100601020140,MSHL,32,64,10,950.00,9500.00
23,24,2024100601020139,MSHL,32,22,10,950.00,9500.00
24,25,2024100601020138,MSHL,32,16,10,950.00,9500.00
25,26,2024100601020137,MSHL,32,45,10,950.00,9500.00
26,27,2024100601020136,MSHL,32,17,80,950.00,76000.00
27,28,2024100601020135,MSHL,32,19,100,949.00,94900.00
28,29,2024100601020134,MSHL,32,38,10,948.60,9486.00
29,30,2024100601020133,MSHL,32,40,55,948.00,52140.00
30,31,2024100601020132,UHEWA,32,91,20,503.00,10060.00
31,32,2024100605018633,SONA,32,21,200,496.00,99200.00
32,33,2024100605018632,SONA,32,47,300,496.00,148800.00
33,34,2024100605018631,NRN,58,32,500,964.00,482000.00
34,35,2024100604015119,AHPC,13,57,10,276.00,2760.00
35,36,2024100604015118,HEI,52,18,100,668.10,66810.00
36,37,2024100604015117,HEI,52,7,12,668.00,8016.00
37,38,2024100604015116,HEI,52,34,62,667.00,41354.00
38,39,2024100601020131,MKJC,77,61,10,479.00,4790.00
39,40,2024100604015115,NHPC,45,5,337,220.00,74140.00
40,41,2024100604015114,NHPC,45,5,500,220.00,110000.00
41,42,2024100604015113,NHPC,45,5,1000,220.00,220000.00
42,43,2024100604015112,NHPC,1,5,100,220.00,22000.00
43,44,2024100604015111,NHPC,47,5,63,220.00,13860.00
44,45,2024100604015110,SPDL,44,49,14,319.00,4466.00
45,46,2024100604015109,SPDL,44,8,100,319.00,31900.00
46,47,2024100604015108,SPDL,44,90,100,318.00,31800.00
47,48,2024100604015107,SPDL,44,44,200,318.00,63600.00
48,49,2024100604015106,SPDL,44,85,94,317.10,29807.40
49,50,2024100604015105,SPDL,44,90,100,317.00,31700.00
50,51,2024100604015104,SPDL,44,44,500,317.00,158500.00
51,52,2024100604015103,SPDL,44,17,34,317.00,10778.00
52,53,2024100604015102,SPDL,44,51,500,316.20,158100.00
53,54,2024100604015101,SPDL,44,56,50,316.10,15805.00
54,55,2024100604015100,SPDL,44,45,500,315.00,157500.00
55,56,2024100604015099,SPDL,44,4,50,315.00,15750.00
56,57,2024100604015098,SPDL,44,21,100,315.00,31500.00
57,58,2024100604015097,SPDL,44,49,330,315.00,103950.00
58,59,2024100604015096,SPDL,44,43,50,315.00,15750.00
59,60,2024100604015095,SPDL,44,25,278,315.00,87570.00
60,61,2024100603015946,SLBBL,52,44,100,1033.00,103300.00
61,62,2024100603015945,EDBL,44,99,14,665.00,9310.00
62,63,2024100603015944,EDBL,44,43,21,664.00,13944.00
63,64,2024100601020130,TAMOR,25,58,230,484.00,111320.00
64,65,2024100603015943,SLBBL,52,25,300,1033.00,309900.00
65,66,2024100601020129,UNLB,38,45,30,2518.00,75540.00
66,67,2024100601020128,UNLB,38,57,20,2517.00,50340.00
