,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023020201012895,PPL,14,59,180,300.90,54162.00
1,2,2023020201012894,PPL,35,59,480,301.00,144480.00
2,3,2023020205003476,RULB,55,42,20,911.00,18220.00
3,4,2023020205003475,RULB,55,48,70,910.00,63700.00
4,5,2023020204012395,AKPL,50,50,10,401.00,4010.00
5,6,2023020203010876,ALICL,50,57,100,670.00,67000.00
6,7,2023020203010875,GLBSL,38,45,10,800.00,8000.00
7,8,2023020203010874,GLBSL,7,45,30,800.00,24000.00
8,9,2023020203010873,GLBSL,19,45,10,803.10,8031.00
9,10,2023020203010872,NICLBSL,34,43,10,745.00,7450.00
10,11,2023020204012394,AKPL,38,50,10,401.00,4010.00
11,12,2023020204012393,NHPC,35,41,350,247.90,86765.00
12,13,2023020204012392,LGIL,29,45,54,538.90,29100.60
13,14,2023020201012893,EHPL,29,58,10,477.00,4770.00
14,15,2023020201012892,DORDI,4,17,50,302.00,15100.00
15,16,2023020203010871,GUFL,28,34,26,549.00,14274.00
16,17,2023020203010870,GUFL,28,21,100,548.00,54800.00
17,18,2023020203010869,GUFL,28,22,40,548.00,21920.00
18,19,2023020203010868,GUFL,28,25,20,547.00,10940.00
19,20,2023020203010867,GUFL,28,51,100,545.00,54500.00
20,21,2023020203010866,GUFL,28,29,100,543.00,54300.00
21,22,2023020203010865,GUFL,28,42,14,543.00,7602.00
22,23,2023020204012391,BARUN,28,35,10,250.00,2500.00
23,24,2023020201012891,EHPL,22,36,10,476.00,4760.00
24,25,2023020203010864,NICLBSL,34,49,21,745.00,15645.00
25,26,2023020203010863,NICLBSL,57,49,40,745.00,29800.00
26,27,2023020203010862,NICLBSL,43,49,39,746.00,29094.00
27,28,2023020201012890,BHDC,58,48,10,394.10,3941.00
28,29,2023020201012889,MHL,21,32,10,374.80,3748.00
29,30,2023020203010861,EDBL,5,6,10,345.00,3450.00
30,31,2023020203010860,HIDCL,16,34,50,195.30,9765.00
31,32,2023020205003474,SAHAS,58,48,10,575.00,5750.00
32,33,2023020201012888,BHPL,58,1,50,573.00,28650.00
33,34,2023020201012887,SPHL,58,58,90,492.90,44361.00
34,35,2023020201012886,SPHL,58,35,10,492.00,4920.00
35,36,2023020201012885,SPHL,26,49,10,492.00,4920.00
36,37,2023020201012884,SPHL,26,35,10,491.00,4910.00
37,38,2023020201012883,SPHL,26,49,10,490.00,4900.00
38,39,2023020204012390,GLH,14,29,10,323.90,3239.00
39,40,2023020204012389,GLH,14,46,40,322.00,12880.00
40,41,2023020204012388,JOSHI,46,39,100,260.00,26000.00
41,42,2023020204012387,GLH,39,36,30,319.00,9570.00
42,43,2023020204012386,GLH,17,46,10,320.00,3200.00
43,44,2023020204012385,SGIC,17,34,10,488.00,4880.00
44,45,2023020201012882,SHIVM,55,37,510,509.00,259590.00
45,46,2023020201012881,SHIVM,55,37,490,509.00,249410.00
46,47,2023020205003473,NYADI,50,58,10,333.00,3330.00
47,48,2023020204012384,RIDI,16,58,50,360.90,18045.00
48,49,2023020205003472,DLBS,40,49,17,1297.00,22049.00
49,50,2023020205003471,DLBS,40,44,13,1280.00,16640.00
50,51,2023020204012383,API,34,45,200,278.00,55600.00
51,52,2023020204012382,SHPC,43,28,100,322.30,32230.00
52,53,2023020204012381,CHCL,45,28,742,466.00,345772.00
53,54,2023020204012380,HPPL,4,4,10,334.90,3349.00
54,55,2023020204012379,SPDL,57,4,40,327.70,13108.00
55,56,2023020205003470,MKJC,28,37,10,459.00,4590.00
56,57,2023020205003469,MKJC,28,57,40,458.00,18320.00
57,58,2023020201012880,SGHC,25,45,130,375.00,48750.00
58,59,2023020201012879,SGHC,25,39,460,374.90,172454.00
59,60,2023020201012878,SGHC,25,34,10,373.00,3730.00
60,61,2023020201012877,PCBL,56,44,10,215.70,2157.00
61,62,2023020201012876,PCBL,56,33,100,215.00,21500.00
62,63,2023020201012875,PCBL,56,59,309,214.00,66126.00
63,64,2023020201012874,PCBL,56,39,50,213.40,10670.00
64,65,2023020201012873,RHGCL,57,34,10,303.40,3034.00
65,66,2023020201012872,HIDCLP,58,36,300,103.50,31050.00
66,67,2023020204012378,NHPC,39,58,30,247.00,7410.00
67,68,2023020204012377,NHPC,26,58,100,247.10,24710.00
68,69,2023020204012376,NHPC,43,58,1000,247.10,247100.00
69,70,2023020204012375,NHPC,49,58,10,247.10,2471.00
70,71,2023020204012374,NHPC,44,58,200,247.20,49440.00
71,72,2023020204012373,NHPC,58,58,50,247.20,12360.00
72,73,2023020204012372,NHPC,38,58,100,247.30,24730.00
73,74,2023020204012371,NHPC,45,58,10,247.30,2473.00
74,75,2023020201012871,PHCL,19,35,10,383.00,3830.00
75,76,2023020201012870,RHGCL,57,52,10,303.40,3034.00
76,77,2023020201012869,SPHL,51,35,10,490.00,4900.00
77,78,2023020204012370,GLH,39,47,10,319.00,3190.00
78,79,2023020204012369,AHPC,53,13,50,293.00,14650.00
79,80,2023020204012368,AHPC,21,13,170,293.00,49810.00
80,81,2023020204012367,AHPC,33,13,260,293.00,76180.00
81,82,2023020204012366,AHPC,34,13,72,293.00,21096.00
82,83,2023020201012868,KBL,8,50,10,189.70,1897.00
83,84,2023020201012867,BHPL,59,1,40,573.00,22920.00
84,85,2023020201012866,BHPL,59,58,10,570.00,5700.00
85,86,2023020203010859,JBBL,16,34,10,299.00,2990.00
86,87,2023020205003468,SLI,45,51,10,425.00,4250.00
87,88,2023020204012365,HDHPC,45,38,10,233.00,2330.00
88,89,2023020201012865,USHEC,38,33,30,369.40,11082.00
89,90,2023020201012864,USHEC,38,34,10,367.40,3674.00
90,91,2023020201012863,USHEC,38,58,10,367.00,3670.00
91,92,2023020201012862,USHEC,38,58,10,367.00,3670.00
92,93,2023020201012861,USHEC,38,38,10,367.00,3670.00
93,94,2023020201012860,USHEC,38,38,10,365.00,3650.00
94,95,2023020201012859,USHEC,38,49,10,364.00,3640.00
95,96,2023020201012858,USHEC,38,58,10,364.00,3640.00
96,97,2023020203010858,ICFC,38,34,67,453.00,30351.00
97,98,2023020203010857,NIFRA,34,29,39,219.40,8556.60
98,99,2023020203010856,NIFRA,42,29,15,219.50,3292.50
99,100,2023020201012857,DORDI,48,57,90,300.10,27009.00
100,101,2023020201012856,DORDI,7,57,500,300.30,150150.00
101,102,2023020201012855,DORDI,48,57,100,300.50,30050.00
102,103,2023020201012854,DORDI,59,57,90,300.90,27081.00
103,104,2023020201012853,DORDI,46,57,20,301.40,6028.00
