,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024100901013026,MHCL,57,62,10,404.30,4043.00
1,2,2024100903008565,GFCL,74,21,30,1062.00,31860.00
2,3,2024100901013025,TPC,44,36,100,468.00,46800.00
3,4,2024100904008941,NICL,48,7,21,1009.00,21189.00
4,5,2024100901013024,EBL,58,45,100,613.10,61310.00
5,6,2024100901013023,MLBS,29,34,10,1610.00,16100.00
6,7,2024100904008940,IGI,29,64,10,609.00,6090.00
7,8,2024100901013022,HBL,45,29,10,261.50,2615.00
8,9,2024100904008939,NHPC,72,58,100,221.90,22190.00
9,10,2024100904008938,NGPL,43,58,300,430.00,129000.00
10,11,2024100903008564,NMLBBL,56,10,10,793.90,7939.00
11,12,2024100901013021,SIKLES,35,19,10,699.90,6999.00
12,13,2024100901013020,SIKLES,35,21,50,699.80,34990.00
13,14,2024100901013019,SIKLES,35,13,40,699.60,27984.00
14,15,2024100901013018,SIKLES,35,58,10,693.00,6930.00
15,16,2024100901013017,SIKLES,35,6,40,692.00,27680.00
16,17,2024100904008937,NLG,55,59,50,1305.00,65250.00
17,18,2024100901013016,EHPL,6,60,11,852.20,9374.20
18,19,2024100901013015,ULBSL,49,77,80,3282.00,262560.00
19,20,2024100901013014,ULBSL,49,28,10,3280.00,32800.00
20,21,2024100901013013,ULBSL,49,4,10,3260.00,32600.00
21,22,2024100901013012,SANIMA,65,52,55,342.30,18826.50
22,23,2024100901013011,SANIMA,64,52,85,342.30,29095.50
23,24,2024100904008936,SHPC,42,49,100,545.00,54500.00
24,25,2024100904008935,SHPC,48,49,1131,545.00,616395.00
25,26,2024100904008934,SHPC,45,49,300,545.30,163590.00
26,27,2024100905009599,CHDC,39,94,10,1745.00,17450.00
27,28,2024100904008933,SHEL,49,42,10,240.00,2400.00
28,29,2024100901013010,HHL,34,48,10,428.00,4280.00
29,30,2024100903008563,GRDBL,20,49,10,714.50,7145.00
30,31,2024100903008562,SADBL,35,34,90,422.80,38052.00
31,32,2024100903008561,SADBL,34,34,200,423.00,84600.00
32,33,2024100903008560,SADBL,55,34,1000,423.00,423000.00
33,34,2024100903008559,SADBL,37,34,200,423.50,84700.00
34,35,2024100904008932,MHNL,49,49,10,273.00,2730.00
35,36,2024100904008931,MHNL,49,51,480,271.00,130080.00
36,37,2024100901013009,ULHC,54,53,10,386.00,3860.00
37,38,2024100904008930,JOSHI,17,34,300,318.00,95400.00
38,39,2024100905009598,NIFRA,26,52,190,286.30,54397.00
39,40,2024100901013008,MCHL,52,37,10,492.00,4920.00
40,41,2024100903008558,SINDU,14,6,10,651.00,6510.00
41,42,2024100903008557,ILBS,62,49,50,996.00,49800.00
42,43,2024100903008556,RLFL,17,62,162,615.20,99662.40
43,44,2024100903008555,RLFL,21,62,28,615.90,17245.20
44,45,2024100903008554,MDB,62,45,103,638.70,65786.10
45,46,2024100903008553,MDB,62,57,100,637.80,63780.00
46,47,2024100903008552,MDB,62,45,197,636.90,125469.30
47,48,2024100903008551,NMLBBL,25,25,1,780.00,780.00
48,49,2024100903008550,NLIC,16,48,10,840.00,8400.00
49,50,2024100904008929,IGI,38,51,50,606.90,30345.00
50,51,2024100901013007,GBIME,47,44,11,253.70,2790.70
51,52,2024100901013006,GBIME,47,57,100,253.70,25370.00
52,53,2024100901013005,GBIME,47,55,50,253.50,12675.00
