,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023052201011948,SMJC,44,58,430,258.00,110940.00
1,2,2023052201011947,SMJC,44,41,10,258.00,2580.00
2,3,2023052201011946,BHPL,17,21,80,460.00,36800.00
3,4,2023052201011945,BHPL,17,22,100,459.00,45900.00
4,5,2023052201011944,BHPL,17,3,10,455.90,4559.00
5,6,2023052201011943,BHPL,17,8,10,455.00,4550.00
6,7,2023052201011942,GVL,25,50,10,410.00,4100.00
7,8,2023052201011941,SAHAS,39,36,249,528.00,131472.00
8,9,2023052201011940,SAHAS,39,29,20,527.30,10546.00
9,10,2023052201011939,SAHAS,39,38,10,527.30,5273.00
10,11,2023052201011938,SAHAS,39,59,10,527.00,5270.00
11,12,2023052201011937,SAHAS,39,54,100,527.00,52700.00
12,13,2023052201011936,SAHAS,39,53,10,527.00,5270.00
13,14,2023052201011935,SAHAS,39,35,10,527.00,5270.00
14,15,2023052201011934,SAHAS,39,46,10,527.00,5270.00
15,16,2023052201011933,SAHAS,39,42,61,526.30,32104.30
16,17,2023052201011932,SAHAS,39,22,650,525.00,341250.00
17,18,2023052201011931,SAHAS,39,58,10,525.00,5250.00
18,19,2023052201011930,SAHAS,39,42,70,524.20,36694.00
19,20,2023052201011929,SAHAS,39,51,10,524.20,5242.00
20,21,2023052201011928,SAHAS,39,14,30,524.00,15720.00
21,22,2023052201011927,SAHAS,39,25,250,524.00,131000.00
22,23,2023052201011926,NIMB,22,20,10,181.10,1811.00
23,24,2023052203004552,SWBBL,6,38,11,735.20,8087.20
24,25,2023052203004551,SWBBL,32,38,10,736.00,7360.00
25,26,2023052204007085,HURJA,18,58,10,290.00,2900.00
26,27,2023052201011925,BNHC,33,34,10,382.90,3829.00
27,28,2023052201011924,BNHC,33,45,45,380.00,17100.00
28,29,2023052205002161,STC,33,49,10,3849.00,38490.00
29,30,2023052205002160,STC,33,49,11,3835.00,42185.00
30,31,2023052203004550,LICN,57,28,10,1316.00,13160.00
31,32,2023052201011923,EBL,56,57,10,534.00,5340.00
32,33,2023052203004549,ALBSL,49,49,10,692.00,6920.00
33,34,2023052204007084,GLH,6,49,10,289.00,2890.00
34,35,2023052201011922,PCBL,44,39,10,193.50,1935.00
35,36,2023052201011921,KBL,8,35,10,165.80,1658.00
36,37,2023052204007083,SPDL,34,44,20,283.50,5670.00
37,38,2023052201011920,UNL,19,38,10,26700.00,267000.00
38,39,2023052201011919,UNL,19,38,10,26700.00,267000.00
39,40,2023052201011918,NICA,39,44,30,705.90,21177.00
