,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023060104007662,JOSHI,28,4,10,286.60,2866.00
1,2,2023060104007661,JOSHI,28,11,100,281.00,28100.00
2,3,2023060104007660,JOSHI,28,45,50,281.00,14050.00
3,4,2023060104007659,JOSHI,28,57,1000,281.00,281000.00
4,5,2023060104007658,JOSHI,28,50,700,281.00,196700.00
5,6,2023060103005199,ICFC,28,57,20,405.00,8100.00
6,7,2023060104007657,SHPC,37,34,10,339.00,3390.00
7,8,2023060103005198,PFL,45,58,10,348.90,3489.00
8,9,2023060104007656,LEC,48,45,10,240.00,2400.00
9,10,2023060104007655,LEC,48,45,40,237.00,9480.00
10,11,2023060104007654,LEC,48,44,460,237.00,109020.00
11,12,2023060101014525,KBL,48,45,10,162.00,1620.00
12,13,2023060101014524,SMJC,42,44,10,253.50,2535.00
13,14,2023060104007653,PMHPL,52,14,100,216.00,21600.00
14,15,2023060101014523,PPL,29,35,10,263.70,2637.00
15,16,2023060101014522,SMH,29,49,30,511.00,15330.00
16,17,2023060101014521,SMH,29,34,10,510.00,5100.00
17,18,2023060101014520,SMH,29,45,80,505.90,40472.00
18,19,2023060101014519,NICA,21,32,10,713.50,7135.00
19,20,2023060101014518,NICA,21,44,100,713.50,71350.00
20,21,2023060101014517,BHPL,17,55,10,440.00,4400.00
21,22,2023060104007652,UPPER,17,5,250,428.50,107125.00
22,23,2023060104007651,UPCL,22,40,25,221.00,5525.00
23,24,2023060105002536,RMF1,35,49,100,7.21,721.00
24,25,2023060103005197,MLBL,34,13,10,291.00,2910.00
25,26,2023060101014516,BHPL,58,6,10,440.00,4400.00
26,27,2023060105002535,NRIC,33,58,36,671.00,24156.00
27,28,2023060105002534,NRIC,44,58,115,671.10,77176.50
28,29,2023060105002533,NRIC,57,58,15,674.00,10110.00
29,30,2023060105002532,NRN,18,5,10,451.90,4519.00
30,31,2023060105002531,NIFRA,37,25,20,211.90,4238.00
31,32,2023060105002530,NIFRA,37,19,480,211.90,101712.00
32,33,2023060104007650,NLG,38,57,41,614.00,25174.00
33,34,2023060104007649,NLG,38,49,59,613.00,36167.00
34,35,2023060101014515,AVYAN,38,56,39,599.00,23361.00
35,36,2023060101014514,AVYAN,38,53,20,599.00,11980.00
36,37,2023060103005196,MLBL,37,19,360,289.30,104148.00
37,38,2023060103005195,MLBL,44,19,100,289.40,28940.00
38,39,2023060103005194,MLBL,58,19,80,290.00,23200.00
39,40,2023060103005193,MLBL,58,19,500,290.00,145000.00
40,41,2023060103005192,SFCL,38,50,14,263.00,3682.00
41,42,2023060103005191,SFCL,25,50,100,263.00,26300.00
42,43,2023060103005190,SFCL,43,50,50,263.00,13150.00
43,44,2023060103005189,SFCL,38,50,25,263.10,6577.50
44,45,2023060103005188,SFCL,58,50,100,263.50,26350.00
45,46,2023060103005187,SFCL,45,50,151,263.50,39788.50
46,47,2023060104007648,UNHPL,57,13,10,209.00,2090.00
47,48,2023060101014513,PCBL,44,16,56,192.00,10752.00
48,49,2023060101014512,PCBL,44,25,444,191.00,84804.00
49,50,2023060103005186,SJLIC,35,55,458,434.60,199046.80
50,51,2023060103005185,SJLIC,22,55,10,435.00,4350.00
51,52,2023060103005184,SJLIC,38,55,12,435.00,5220.00
52,53,2023060103005183,SJLIC,34,55,10,435.00,4350.00
53,54,2023060103005182,SJLIC,14,55,210,435.00,91350.00
54,55,2023060101014511,PHCL,58,21,900,312.10,280890.00
55,56,2023060101014510,SGHC,21,58,150,284.00,42600.00
56,57,2023060101014509,MHCL,14,45,60,217.00,13020.00
57,58,2023060101014508,SMJC,29,43,10,253.60,2536.00
58,59,2023060104007647,BARUN,41,33,10,238.90,2389.00
59,60,2023060103005181,NADEP,59,56,10,519.00,5190.00
60,61,2023060103005180,SJLIC,14,34,90,435.00,39150.00
61,62,2023060101014507,KBL,56,45,1099,162.00,178038.00
62,63,2023060101014506,KBL,56,45,342,162.00,55404.00
63,64,2023060101014505,KBL,56,35,59,162.00,9558.00
64,65,2023060101014504,KBL,56,43,50,161.80,8090.00
65,66,2023060101014503,KBL,56,43,450,161.80,72810.00
66,67,2023060104007646,UNHPL,58,13,10,209.00,2090.00
67,68,2023060101014502,ANLB,29,58,10,1892.00,18920.00
68,69,2023060101014501,TPC,17,28,10,389.00,3890.00
69,70,2023060103005179,MLBSL,51,38,13,1802.00,23426.00
70,71,2023060104007645,SHEL,38,49,10,289.00,2890.00
71,72,2023060105002529,NRN,8,33,10,444.00,4440.00
72,73,2023060104007644,RADHI,35,59,20,238.00,4760.00
73,74,2023060101014500,SHIVM,50,50,181,458.00,82898.00
74,75,2023060104007643,UMHL,4,40,22,221.00,4862.00
75,76,2023060104007642,UMHL,4,6,198,220.00,43560.00
76,77,2023060103005178,ICFC,14,57,10,405.00,4050.00
77,78,2023060103005177,ICFC,14,14,30,404.90,12147.00
78,79,2023060101014499,EBL,40,29,20,528.00,10560.00
79,80,2023060104007641,SALICO,14,41,10,615.20,6152.00
80,81,2023060103005176,LICN,41,38,10,1285.00,12850.00
81,82,2023060104007640,UNHPL,19,13,170,209.00,35530.00
82,83,2023060104007639,UNHPL,34,13,100,209.10,20910.00
83,84,2023060103005175,NABBC,43,49,10,361.60,3616.00
84,85,2023060103005174,ILBS,34,57,10,615.00,6150.00
85,86,2023060101014498,SGHC,42,58,40,284.00,11360.00
86,87,2023060101014497,SGHC,42,43,10,282.00,2820.00
87,88,2023060101014496,HIDCLP,56,58,10,101.00,1010.00
88,89,2023060101014495,SMJC,42,32,10,253.50,2535.00
89,90,2023060101014494,PRVU,45,13,11,161.00,1771.00
90,91,2023060101014493,PRVU,45,13,10,161.00,1610.00
91,92,2023060101014492,PRVU,45,36,30,161.00,4830.00
92,93,2023060101014491,PRVU,45,45,69,161.00,11109.00
93,94,2023060101014490,EBL,33,29,110,528.00,58080.00
94,95,2023060101014489,NBL,33,58,50,252.00,12600.00
95,96,2023060101014488,NBL,33,32,200,251.00,50200.00
96,97,2023060101014487,MKJC,50,34,10,388.60,3886.00
97,98,2023060101014486,PPL,50,35,10,263.70,2637.00
98,99,2023060104007638,CGH,5,29,10,1089.00,10890.00
99,100,2023060101014485,DORDI,6,14,180,252.00,45360.00
100,101,2023060101014484,MKLB,41,13,10,679.90,6799.00
101,102,2023060101014483,MKLB,41,48,50,667.50,33375.00
102,103,2023060101014482,MKLB,41,5,21,660.00,13860.00
103,104,2023060101014481,MKLB,41,57,10,655.80,6558.00
104,105,2023060104007637,CHCL,59,49,82,505.00,41410.00
105,106,2023060104007636,CHCL,59,38,317,505.00,160085.00
106,107,2023060104007635,CHCL,59,29,100,504.90,50490.00
107,108,2023060104007634,CHCL,59,6,180,504.90,90882.00
108,109,2023060104007633,CHCL,59,6,42,504.50,21189.00
109,110,2023060104007632,CHCL,59,29,100,504.00,50400.00
110,111,2023060104007631,CHCL,59,16,179,504.00,90216.00
111,112,2023060104007630,RIDI,57,34,62,257.00,15934.00
112,113,2023060101014480,MHCL,39,45,10,217.00,2170.00
113,114,2023060104007629,HEI,11,32,40,461.00,18440.00
114,115,2023060104007628,AHPC,32,57,10,278.00,2780.00
115,116,2023060101014479,SHIVM,34,58,30,457.50,13725.00
116,117,2023060103005173,RLFL,13,58,50,275.00,13750.00
117,118,2023060103005172,RLFL,34,58,50,275.00,13750.00
118,119,2023060103005171,RLFL,4,58,130,275.00,35750.00
119,120,2023060105002528,HIDCL,18,42,100,182.80,18280.00
120,121,2023060103005170,CBBL,36,53,50,861.00,43050.00
121,122,2023060104007627,KPCL,45,22,10,362.00,3620.00
122,123,2023060101014478,BHL,38,3,10,270.30,2703.00
123,124,2023060101014477,MKHC,35,45,10,236.00,2360.00
124,125,2023060103005169,NLIC,4,33,15,652.00,9780.00
125,126,2023060101014476,NICA,57,44,100,713.50,71350.00
126,127,2023060101014475,MKHL,13,57,25,286.10,7152.50
127,128,2023060101014474,MKHL,22,57,120,286.10,34332.00
128,129,2023060101014473,MKHL,46,57,15,286.20,4293.00
129,130,2023060101014472,MKHL,57,57,10,286.20,2862.00
130,131,2023060101014471,MKHL,45,57,10,287.00,2870.00
131,132,2023060104007626,API,44,51,10,227.50,2275.00
132,133,2023060101014470,ANLB,29,52,10,1892.00,18920.00
133,134,2023060101014469,KBL,52,43,50,161.80,8090.00
134,135,2023060101014468,EBL,25,29,190,528.00,100320.00
135,136,2023060101014467,EBL,25,38,10,528.00,5280.00
136,137,2023060104007625,MHNL,14,35,20,270.30,5406.00
137,138,2023060104007624,MHNL,14,33,200,270.30,54060.00
138,139,2023060104007623,MHNL,14,17,1000,270.30,270300.00
139,140,2023060104007622,MHNL,14,52,50,270.30,13515.00
140,141,2023060104007621,MHNL,14,33,200,268.70,53740.00
141,142,2023060104007620,MHNL,14,34,40,268.70,10748.00
142,143,2023060105002527,CIT,41,42,100,2138.00,213800.00
143,144,2023060105002526,CIT,41,33,50,2137.00,106850.00
144,145,2023060103005168,KSBBL,41,13,1000,283.00,283000.00
145,146,2023060101014466,RFPL,49,34,10,252.00,2520.00
146,147,2023060101014465,RFPL,49,58,10,252.00,2520.00
147,148,2023060104007619,HURJA,34,4,200,268.00,53600.00
148,149,2023060104007618,RHPL,34,41,10,283.00,2830.00
149,150,2023060104007617,NGPL,8,42,23,246.00,5658.00
150,151,2023060104007616,KPCL,32,22,10,362.00,3620.00
151,152,2023060105002525,NBF3,18,42,300,7.28,2184.00
152,153,2023060101014464,SMHL,47,44,10,395.00,3950.00
153,154,2023060103005167,DDBL,53,26,10,683.00,6830.00
154,155,2023060103005166,LICN,28,38,10,1270.00,12700.00
155,156,2023060104007615,UMHL,36,11,10,218.50,2185.00
156,157,2023060101014463,MHCL,34,58,10,215.00,2150.00
157,158,2023060101014462,MHCL,34,49,10,215.00,2150.00
158,159,2023060101014461,MHCL,34,49,10,214.00,2140.00
159,160,2023060104007614,SSHL,39,6,10,199.80,1998.00
160,161,2023060101014460,NESDO,28,56,15,2029.00,30435.00
161,162,2023060101014459,NESDO,28,38,10,2025.00,20250.00
162,163,2023060101014458,NESDO,28,33,40,2024.00,80960.00
163,164,2023060101014457,NESDO,28,55,35,2020.00,70700.00
164,165,2023060104007613,SHPC,45,38,380,337.00,128060.00
165,166,2023060104007612,SHPC,22,38,70,337.10,23597.00
166,167,2023060104007611,SHPC,38,38,50,338.00,16900.00
167,168,2023060101014456,MBJC,45,35,10,285.00,2850.00
168,169,2023060101014455,MBJC,45,57,10,284.00,2840.00
169,170,2023060101014454,MBJC,45,55,10,284.00,2840.00
170,171,2023060101014453,MBJC,45,56,10,284.00,2840.00
171,172,2023060101014452,KDL,52,3,10,737.00,7370.00
172,173,2023060101014451,ANLB,29,50,10,1892.00,18920.00
173,174,2023060104007610,HEI,35,14,72,462.00,33264.00
174,175,2023060104007609,HEI,35,34,50,462.00,23100.00
175,176,2023060104007608,API,5,51,10,227.50,2275.00
176,177,2023060101014450,SMHL,58,52,10,390.00,3900.00
177,178,2023060105002524,NIFRA,39,21,54,211.60,11426.40
178,179,2023060101014449,SHIVM,22,50,50,458.00,22900.00
179,180,2023060101014448,SGHC,42,34,100,280.00,28000.00
180,181,2023060104007607,UMHL,42,6,10,220.00,2200.00
