,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023080601031756,SMH,22,6,50,594.00,29700.00
1,2,2023080601031755,SMH,32,6,20,594.00,11880.00
2,3,2023080601031754,SMH,51,6,10,594.00,5940.00
3,4,2023080601031753,SMH,58,6,20,594.10,11882.00
4,5,2023080603009518,GUFL,39,35,450,534.00,240300.00
5,6,2023080603009517,SWMF,21,13,10,679.10,6791.00
6,7,2023080601031752,AVYAN,58,39,10,719.10,7191.00
7,8,2023080601031751,SANIMA,39,60,500,297.00,148500.00
8,9,2023080601031750,BHL,38,58,10,244.00,2440.00
9,10,2023080603009516,MFIL,49,19,100,506.00,50600.00
10,11,2023080601031749,TPC,17,29,39,350.00,13650.00
11,12,2023080601031748,TPC,17,45,10,348.00,3480.00
12,13,2023080601031747,TPC,17,57,10,347.00,3470.00
13,14,2023080601031746,TPC,17,49,10,346.00,3460.00
14,15,2023080601031745,TPC,17,11,10,345.00,3450.00
15,16,2023080601031744,TPC,17,58,10,345.00,3450.00
16,17,2023080601031743,TPC,17,58,10,345.00,3450.00
17,18,2023080601031742,EHPL,17,32,10,308.00,3080.00
18,19,2023080601031741,ADBL,58,33,100,265.00,26500.00
19,20,2023080601031740,KBL,8,22,20,164.70,3294.00
20,21,2023080601031739,KBL,41,22,100,164.80,16480.00
21,22,2023080601031738,MKHL,7,34,10,268.00,2680.00
22,23,2023080601031737,MKHL,7,59,10,268.00,2680.00
23,24,2023080601031736,MKHL,7,14,10,268.00,2680.00
24,25,2023080601031735,MKHL,7,58,10,268.00,2680.00
25,26,2023080601031734,MKHL,7,54,10,267.90,2679.00
26,27,2023080601031733,MKHL,7,58,10,267.00,2670.00
27,28,2023080601031732,MKHL,7,42,10,267.00,2670.00
28,29,2023080601031731,MKHL,7,45,10,267.00,2670.00
29,30,2023080601031730,MKHL,7,40,10,267.00,2670.00
30,31,2023080601031729,MKHL,7,50,209,266.00,55594.00
31,32,2023080601031728,SCB,34,33,546,556.70,303958.20
32,33,2023080601031727,SCB,13,33,100,557.00,55700.00
33,34,2023080601031726,DORDI,45,43,10,229.00,2290.00
34,35,2023080601031725,DORDI,45,58,10,228.00,2280.00
35,36,2023080601031724,SAHAS,45,58,10,465.00,4650.00
36,37,2023080601031723,RAWA,56,39,10,360.00,3600.00
37,38,2023080601031722,HHL,45,58,20,228.90,4578.00
38,39,2023080601031721,RHGCL,34,13,10,221.10,2211.00
39,40,2023080601031720,RHGCL,34,55,10,219.00,2190.00
40,41,2023080603009515,MFIL,34,45,10,507.00,5070.00
41,42,2023080601031719,NABIL,34,17,10,612.00,6120.00
42,43,2023080603009514,NFS,50,46,10,311.90,3119.00
43,44,2023080604008573,AHPC,57,6,121,227.10,27479.10
44,45,2023080601031718,MKHL,7,6,11,260.00,2860.00
45,46,2023080601031717,MKHL,7,6,19,264.00,5016.00
46,47,2023080601031716,MKHL,7,6,90,265.00,23850.00
47,48,2023080601031715,NBL,28,57,10,257.00,2570.00
48,49,2023080603009513,GUFL,39,21,10,534.00,5340.00
49,50,2023080601031714,MEL,49,47,10,202.00,2020.00
50,51,2023080601031713,SMJC,25,4,10,237.90,2379.00
51,52,2023080604008572,IGI,14,38,228,519.00,118332.00
52,53,2023080604008571,IGI,14,8,100,518.90,51890.00
53,54,2023080604008570,IGI,14,42,100,518.90,51890.00
54,55,2023080604008569,IGI,14,47,100,518.90,51890.00
55,56,2023080604008568,IGI,14,16,66,518.00,34188.00
56,57,2023080601031712,ADBL,41,58,533,264.60,141031.80
57,58,2023080601031711,ADBL,7,58,13,264.60,3439.80
58,59,2023080601031710,ADBL,44,58,100,264.60,26460.00
59,60,2023080601031709,ADBL,6,58,550,264.70,145585.00
60,61,2023080601031708,ADBL,44,58,50,264.80,13240.00
61,62,2023080601031707,ADBL,21,58,500,265.00,132500.00
62,63,2023080601031706,ADBL,58,58,500,265.00,132500.00
63,64,2023080601031705,ADBL,8,58,100,265.00,26500.00
64,65,2023080601031704,ADBL,59,58,100,265.00,26500.00
