,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023110703003358,SADBL,50,40,10,284.80,2848.00
1,2,2023110704004112,UMRH,21,14,10,354.00,3540.00
2,3,2023110704004111,UMRH,21,49,10,353.00,3530.00
3,4,2023110703003357,GUFL,21,28,10,510.00,5100.00
4,5,2023110701031290,IHL,39,49,10,235.00,2350.00
5,6,2023110701031289,IHL,39,35,10,235.00,2350.00
6,7,2023110701031288,SANIMA,1,55,10,239.50,2395.00
7,8,2023110701031287,SONA,58,53,10,257.00,2570.00
8,9,2023110701031286,RNLI,35,52,10,414.00,4140.00
9,10,2023110701031285,SONA,58,25,10,257.00,2570.00
10,11,2023110704004110,LEC,57,25,400,138.60,55440.00
11,12,2023110704004109,LEC,59,25,100,139.00,13900.00
12,13,2023110701031284,SPHL,64,11,29,480.00,13920.00
13,14,2023110701031283,SMH,42,17,60,511.30,30678.00
14,15,2023110701031282,SMH,53,17,50,512.10,25605.00
15,16,2023110701031281,SMH,42,17,40,512.20,20488.00
16,17,2023110701031280,SMH,72,17,50,513.10,25655.00
17,18,2023110703003356,KSBBL,45,22,10,297.20,2972.00
18,19,2023110701031279,SONA,58,49,10,257.00,2570.00
19,20,2023110701031278,SONA,58,58,10,257.00,2570.00
20,21,2023110701031277,PCBL,44,34,10,183.70,1837.00
21,22,2023110703003355,PROFL,34,38,90,287.00,25830.00
22,23,2023110701031276,SONA,58,38,10,257.00,2570.00
23,24,2023110704004108,SHL,38,49,100,434.00,43400.00
24,25,2023110701031275,NRM,57,41,100,220.00,22000.00
25,26,2023110701031274,ULHC,41,46,10,249.80,2498.00
26,27,2023110701031273,CITY,50,62,10,570.90,5709.00
27,28,2023110704004107,DHPL,57,42,100,142.00,14200.00
28,29,2023110701031272,MEHL,69,25,80,194.90,15592.00
29,30,2023110701031271,MEHL,69,39,20,194.30,3886.00
30,31,2023110701031270,MEHL,69,8,10,194.30,1943.00
31,32,2023110701031269,MEHL,69,58,10,194.00,1940.00
32,33,2023110701031268,MEHL,69,49,10,193.00,1930.00
33,34,2023110701031267,MEHL,69,49,10,193.00,1930.00
34,35,2023110701031266,MEHL,69,56,10,193.00,1930.00
35,36,2023110701031265,MEHL,69,6,10,193.00,1930.00
36,37,2023110701031264,MEHL,69,42,40,192.90,7716.00
37,38,2023110704004106,BARUN,25,28,55,203.00,11165.00
38,39,2023110704004105,BARUN,58,28,45,206.10,9274.50
39,40,2023110701031263,HATHY,28,1,73,377.00,27521.00
40,41,2023110701031262,HATHY,28,21,60,377.00,22620.00
41,42,2023110701031261,HATHY,28,45,20,376.00,7520.00
42,43,2023110701031260,HATHY,28,19,547,376.00,205672.00
43,44,2023110704004104,NHPC,57,50,77,129.00,9933.00
44,45,2023110701031259,NICA,28,58,384,505.50,194112.00
45,46,2023110701031258,NICA,28,6,200,505.40,101080.00
46,47,2023110701031257,NICA,28,29,50,505.00,25250.00
47,48,2023110701031256,NICA,28,58,55,505.00,27775.00
48,49,2023110701031255,NICA,28,16,10,505.00,5050.00
49,50,2023110701031254,NICA,28,55,10,505.00,5050.00
50,51,2023110701031253,NICA,28,33,60,505.00,30300.00
51,52,2023110701031252,NICA,28,38,20,503.00,10060.00
52,53,2023110701031251,NICA,28,43,200,503.00,100600.00
53,54,2023110701031250,NICA,28,57,90,503.00,45270.00
54,55,2023110701031249,NICA,28,58,20,503.00,10060.00
55,56,2023110701031248,NICA,28,17,100,502.90,50290.00
56,57,2023110701031247,NICA,28,34,189,502.00,94878.00
57,58,2023110701031246,NICA,28,38,500,501.90,250950.00
58,59,2023110701031245,NICA,28,20,112,500.10,56011.20
59,60,2023110701031244,MSHL,65,43,10,320.70,3207.00
60,61,2023110701031243,SNLI,56,25,10,424.00,4240.00
61,62,2023110701031242,CYCL,43,11,20,1000.20,20004.00
62,63,2023110704004103,BARUN,59,56,10,208.90,2089.00
63,64,2023110701031241,KBL,8,32,10,151.00,1510.00
64,65,2023110701031240,RNLI,13,38,10,415.00,4150.00
65,66,2023110701031239,RNLI,13,38,60,415.00,24900.00
66,67,2023110701031238,RNLI,13,38,10,415.00,4150.00
67,68,2023110701031237,RNLI,13,58,10,415.00,4150.00
68,69,2023110701031236,RNLI,13,46,10,415.00,4150.00
69,70,2023110701031235,RNLI,13,57,10,415.00,4150.00
70,71,2023110701031234,RNLI,13,45,10,415.00,4150.00
71,72,2023110701031233,RNLI,13,56,10,414.80,4148.00
72,73,2023110701031232,RNLI,13,35,10,414.50,4145.00
73,74,2023110701031231,RNLI,13,56,10,414.50,4145.00
74,75,2023110701031230,RNLI,13,49,10,414.30,4143.00
75,76,2023110701031229,RNLI,13,49,10,414.30,4143.00
76,77,2023110701031228,RNLI,13,6,30,414.30,12429.00
77,78,2023110704004102,SHPC,41,62,10,293.00,2930.00
78,79,2023110701031227,SONA,35,34,10,257.10,2571.00
79,80,2023110701031226,HHL,34,25,20,194.90,3898.00
80,81,2023110704004101,SHPC,5,38,10,295.40,2954.00
81,82,2023110703003354,NLIC,56,34,10,642.00,6420.00
82,83,2023110701031225,SONA,35,49,10,257.10,2571.00
83,84,2023110704004100,SGIC,17,49,360,427.00,153720.00
84,85,2023110704004099,SGIC,45,49,300,427.00,128100.00
85,86,2023110704004098,SGIC,85,49,500,427.10,213550.00
86,87,2023110704004097,SGIC,37,49,40,428.00,17120.00
87,88,2023110704004096,SHL,58,16,150,433.90,65085.00
88,89,2023110704004095,SHL,58,44,100,433.90,43390.00
89,90,2023110704004094,SHL,58,19,200,433.80,86760.00
90,91,2023110704004093,SHL,58,50,200,433.00,86600.00
91,92,2023110704004092,SHL,58,55,100,433.00,43300.00
92,93,2023110704004091,SHL,58,42,250,433.00,108250.00
93,94,2023110701031224,CLI,58,65,570,403.00,229710.00
94,95,2023110701031223,CLI,58,35,10,403.00,4030.00
95,96,2023110701031222,CLI,58,58,10,403.00,4030.00
96,97,2023110701031221,CLI,58,42,10,403.00,4030.00
97,98,2023110701031220,CLI,58,57,10,403.00,4030.00
98,99,2023110701031219,CLI,58,22,10,403.00,4030.00
99,100,2023110701031218,CLI,58,45,10,403.00,4030.00
100,101,2023110701031217,CLI,58,42,20,403.00,8060.00
101,102,2023110701031216,CLI,58,34,130,402.90,52377.00
102,103,2023110701031215,CLI,58,57,10,402.90,4029.00
103,104,2023110701031214,CLI,58,59,40,402.90,16116.00
104,105,2023110701031213,CLI,58,51,60,402.50,24150.00
105,106,2023110701031212,CLI,58,43,100,402.50,40250.00
106,107,2023110701031211,CLI,58,7,10,402.40,4024.00
