,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023032804008374,UPCL,8,44,100,255.00,25500.00
1,2,2023032801015224,MKHC,6,7,10,342.00,3420.00
2,3,2023032801015223,MKHC,6,49,10,342.00,3420.00
3,4,2023032801015222,MKHC,6,6,40,342.00,13680.00
4,5,2023032801015221,MKHC,6,34,10,342.00,3420.00
5,6,2023032801015220,MKHC,6,22,10,342.00,3420.00
6,7,2023032801015219,MKHC,6,7,10,342.00,3420.00
7,8,2023032801015218,MKHC,6,58,10,342.00,3420.00
8,9,2023032804008373,UPPER,58,36,180,472.00,84960.00
9,10,2023032804008372,UPPER,58,6,100,471.90,47190.00
10,11,2023032804008371,UPPER,58,29,90,471.90,42471.00
11,12,2023032804008370,UPPER,58,49,130,470.00,61100.00
12,13,2023032801015217,SPHL,58,29,10,435.00,4350.00
13,14,2023032801015216,KBL,44,56,50,174.90,8745.00
14,15,2023032801015215,KBL,44,21,100,174.00,17400.00
15,16,2023032801015214,KBL,44,50,615,174.00,107010.00
16,17,2023032801015213,KBL,44,46,450,173.90,78255.00
17,18,2023032804008369,API,11,16,220,262.50,57750.00
18,19,2023032801015212,SPL,39,55,10,544.00,5440.00
19,20,2023032801015211,SPL,39,35,10,544.00,5440.00
20,21,2023032801015210,ADBL,39,51,200,247.30,49460.00
21,22,2023032803009507,GBLBS,45,58,30,480.00,14400.00
22,23,2023032801015209,DORDI,25,25,70,310.70,21749.00
23,24,2023032801015208,DORDI,25,25,60,310.70,18642.00
24,25,2023032801015207,DORDI,52,25,130,311.00,40430.00
25,26,2023032801015206,DORDI,22,25,10,315.90,3159.00
26,27,2023032804008368,BPCL,32,32,100,319.20,31920.00
27,28,2023032803009506,ALICL,32,5,11,622.00,6842.00
28,29,2023032801015205,SGHC,59,28,100,385.00,38500.00
29,30,2023032801015204,SPL,46,35,10,544.00,5440.00
30,31,2023032803009505,SAPDBL,35,22,40,248.50,9940.00
31,32,2023032803009504,SMB,49,48,10,920.00,9200.00
32,33,2023032803009503,PROFL,28,16,10,323.00,3230.00
33,34,2023032804008367,NHPC,34,34,137,245.00,33565.00
34,35,2023032803009502,NRIC,49,34,80,766.00,61280.00
35,36,2023032803009501,SHINE,34,22,10,324.00,3240.00
36,37,2023032805002821,ULI,38,41,70,396.00,27720.00
37,38,2023032805002820,ULI,39,41,10,396.10,3961.00
38,39,2023032805002819,ULI,21,41,50,402.00,20100.00
39,40,2023032801015203,EBL,41,44,50,490.00,24500.00
40,41,2023032803009500,LICN,41,8,10,1345.90,13459.00
41,42,2023032803009499,HIDCL,6,35,10,197.00,1970.00
42,43,2023032804008366,API,49,58,181,262.00,47422.00
43,44,2023032804008365,API,58,58,19,262.00,4978.00
44,45,2023032804008364,SHPC,44,19,10,333.00,3330.00
45,46,2023032804008363,SJCL,38,56,10,309.00,3090.00
46,47,2023032804008362,AHPC,58,47,500,303.00,151500.00
47,48,2023032803009498,GUFL,45,48,10,510.00,5100.00
48,49,2023032801015202,USHEC,39,36,14,357.00,4998.00
49,50,2023032801015201,USHEC,39,59,10,355.00,3550.00
50,51,2023032801015200,USHEC,39,49,126,355.00,44730.00
51,52,2023032801015199,PHCL,14,37,10,362.00,3620.00
