,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023030505002670,SHLB,16,42,20,1510.00,30200.00
1,2,2023030504007541,RADHI,35,4,1000,250.40,250400.00
2,3,2023030503009854,PFL,20,29,50,365.30,18265.00
3,4,2023030501010199,SHIVM,34,20,30,450.00,13500.00
4,5,2023030503009853,WNLB,48,48,10,844.00,8440.00
5,6,2023030501010198,SGHC,21,45,20,387.00,7740.00
6,7,2023030503009852,SHINE,28,41,11,334.80,3682.80
7,8,2023030504007540,HEI,33,32,10,419.00,4190.00
8,9,2023030504007539,HEI,33,55,50,417.00,20850.00
9,10,2023030503009851,MNBBL,16,38,135,385.50,52042.50
10,11,2023030503009850,MNBBL,44,38,10,385.60,3856.00
11,12,2023030503009849,KSBBL,34,14,10,309.00,3090.00
12,13,2023030504007538,UMHL,39,21,25,268.00,6700.00
13,14,2023030504007537,UMHL,39,36,50,267.90,13395.00
14,15,2023030504007536,UMHL,39,33,25,266.90,6672.50
15,16,2023030501010197,PHCL,45,57,90,337.50,30375.00
16,17,2023030503009848,BFC,41,51,100,319.50,31950.00
17,18,2023030503009847,PLIC,50,53,50,404.00,20200.00
18,19,2023030504007535,SHPC,5,22,10,307.50,3075.00
19,20,2023030501010196,PPL,35,46,10,304.00,3040.00
20,21,2023030501010195,PPL,32,46,50,304.00,15200.00
21,22,2023030501010194,KBL,8,36,10,177.90,1779.00
22,23,2023030503009846,CBBL,33,1,55,999.00,54945.00
23,24,2023030503009845,CBBL,58,1,20,999.50,19990.00
24,25,2023030503009844,CBBL,55,1,20,999.90,19998.00
25,26,2023030501010193,PPL,28,46,10,304.00,3040.00
26,27,2023030504007534,LEC,7,29,10,275.00,2750.00
27,28,2023030501010192,SGHC,25,22,10,373.20,3732.00
28,29,2023030501010191,SGHC,35,22,10,376.00,3760.00
29,30,2023030501010190,SGHC,35,22,30,376.00,11280.00
30,31,2023030503009843,NLIC,6,37,80,653.00,52240.00
31,32,2023030503009842,NLIC,6,41,44,653.00,28732.00
32,33,2023030501010189,SRBL,57,16,10,183.00,1830.00
33,34,2023030501010188,PCBL,56,38,50,202.00,10100.00
34,35,2023030503009841,MNBBL,35,53,30,386.00,11580.00
35,36,2023030501010187,PPL,29,46,50,304.00,15200.00
36,37,2023030501010186,UHEWA,48,35,10,406.00,4060.00
37,38,2023030503009840,NFS,54,58,10,294.00,2940.00
38,39,2023030503009839,NFS,54,55,10,293.00,2930.00
39,40,2023030503009838,NFS,54,32,50,293.00,14650.00
40,41,2023030503009837,CORBL,14,49,50,297.00,14850.00
41,42,2023030504007533,SHPC,13,22,100,307.50,30750.00
42,43,2023030501010185,SGHC,28,45,20,387.00,7740.00
43,44,2023030504007532,NIBLPF,55,5,2000,8.65,17300.00
44,45,2023030503009836,NADEP,25,43,10,565.00,5650.00
45,46,2023030503009835,NADEP,25,51,15,563.00,8445.00
