,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023100303004120,ALBSL,62,62,50,730.00,36500.00
1,2,2023100303004119,ALBSL,62,66,50,720.00,36000.00
2,3,2023100301043802,RNLI,19,51,10,460.30,4603.00
3,4,2023100301043801,MBL,62,13,85,213.70,18164.50
4,5,2023100301043800,MBL,62,52,375,213.60,80100.00
5,6,2023100301043799,MBL,62,57,250,213.50,53375.00
6,7,2023100301043798,MBL,62,57,10,212.70,2127.00
7,8,2023100301043797,USHL,29,35,10,353.00,3530.00
8,9,2023100303004118,PFL,42,16,10,358.00,3580.00
9,10,2023100301043796,SMHL,18,35,50,340.30,17015.00
10,11,2023100301043795,SMHL,19,35,40,340.40,13616.00
11,12,2023100301043794,SMHL,19,35,10,341.00,3410.00
12,13,2023100305002163,NRN,35,74,160,418.00,66880.00
13,14,2023100303004117,PROFL,36,62,10,305.00,3050.00
14,15,2023100301043793,BEDC,34,33,10,218.00,2180.00
15,16,2023100303004116,JBBL,34,44,50,299.90,14995.00
16,17,2023100301043792,SBI,58,45,300,320.00,96000.00
17,18,2023100301043791,MHCL,45,35,860,209.70,180342.00
18,19,2023100301043790,MHCL,45,38,140,208.00,29120.00
19,20,2023100301043789,CZBIL,45,53,10,178.40,1784.00
20,21,2023100301043788,CZBIL,45,37,40,178.00,7120.00
21,22,2023100301043787,CZBIL,45,43,200,176.30,35260.00
22,23,2023100301043786,SHIVM,58,45,25,531.00,13275.00
23,24,2023100304005011,UAIL,42,45,246,557.00,137022.00
24,25,2023100304005010,UAIL,52,45,101,557.00,56257.00
25,26,2023100301043785,TPC,17,46,10,345.00,3450.00
26,27,2023100301043784,SNLI,62,49,10,464.00,4640.00
27,28,2023100304005009,JOSHI,49,17,60,208.00,12480.00
28,29,2023100301043783,BHPL,52,4,10,446.00,4460.00
29,30,2023100301043782,BHPL,52,21,10,445.00,4450.00
30,31,2023100303004115,GUFL,72,52,10,529.00,5290.00
31,32,2023100303004114,HLI,32,37,10,415.00,4150.00
32,33,2023100304005008,DHPL,54,18,300,145.10,43530.00
33,34,2023100304005007,DHPL,49,18,100,146.00,14600.00
34,35,2023100301043781,KDL,39,54,10,819.80,8198.00
35,36,2023100301043780,KDL,39,34,10,815.00,8150.00
36,37,2023100301043779,KDL,39,42,10,810.00,8100.00
37,38,2023100301043778,ULHC,38,16,10,262.00,2620.00
38,39,2023100301043777,RNLI,19,38,10,460.30,4603.00
39,40,2023100303004113,KSBBL,32,57,100,315.00,31500.00
40,41,2023100303004112,KSBBL,28,57,100,316.00,31600.00
41,42,2023100304005006,HURJA,57,62,10,241.50,2415.00
42,43,2023100304005005,IGI,33,51,301,495.30,149085.30
43,44,2023100304005004,IGI,38,51,10,496.00,4960.00
44,45,2023100301043776,MKHL,62,39,40,269.90,10796.00
45,46,2023100301043775,MKHL,62,17,30,265.00,7950.00
46,47,2023100301043774,BHL,42,17,180,241.00,43380.00
47,48,2023100301043773,BHL,42,49,20,240.00,4800.00
48,49,2023100301043772,BHL,42,33,10,239.70,2397.00
49,50,2023100301043771,BHL,42,49,250,238.10,59525.00
50,51,2023100301043770,BHL,42,49,250,238.10,59525.00
51,52,2023100301043769,BHL,42,49,240,236.90,56856.00
52,53,2023100301043768,BHL,42,49,250,236.90,59225.00
53,54,2023100301043767,BHL,42,49,190,236.80,44992.00
54,55,2023100301043766,BHL,42,44,10,235.00,2350.00
55,56,2023100301043765,CITY,4,7,10,619.00,6190.00
56,57,2023100301043764,CITY,4,42,10,618.00,6180.00
57,58,2023100301043763,CITY,4,58,10,617.90,6179.00
58,59,2023100301043762,CITY,4,52,10,617.00,6170.00
59,60,2023100301043761,SCB,51,10,36,536.00,19296.00
60,61,2023100301043760,SCB,49,10,20,536.00,10720.00
61,62,2023100301043759,SCB,63,10,100,536.10,53610.00
62,63,2023100301043758,SCB,26,10,50,536.20,26810.00
63,64,2023100301043757,SCB,25,10,14,536.30,7508.20
64,65,2023100301043756,SCB,44,10,100,536.40,53640.00
65,66,2023100301043755,SCB,42,10,100,536.50,53650.00
66,67,2023100301043754,SCB,45,10,10,537.00,5370.00
67,68,2023100301043753,SCB,14,10,30,538.00,16140.00
68,69,2023100301043752,SCB,57,10,40,538.00,21520.00
69,70,2023100301043751,NABIL,35,1,10,584.00,5840.00
70,71,2023100301043750,BEDC,41,35,10,217.10,2171.00
71,72,2023100301043749,MEHL,36,59,50,233.00,11650.00
72,73,2023100303004111,GRDBL,20,58,10,322.00,3220.00
73,74,2023100303004110,GRDBL,20,38,10,320.00,3200.00
74,75,2023100303004109,NICLBSL,43,56,10,657.00,6570.00
75,76,2023100305002162,ENL,64,45,100,842.00,84200.00
76,77,2023100301043748,KBL,40,45,1000,159.00,159000.00
77,78,2023100305002161,SMATA,49,38,34,696.00,23664.00
78,79,2023100305002160,SMATA,49,6,16,645.00,10320.00
79,80,2023100301043747,PHCL,58,55,50,284.00,14200.00
