,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023031501011362,SHIVM,57,34,55,433.00,23815.00
1,2,2023031501011361,SHIVM,58,34,200,433.00,86600.00
2,3,2023031501011360,SHIVM,56,34,80,433.00,34640.00
3,4,2023031501011359,SHIVM,5,34,25,433.00,10825.00
4,5,2023031501011358,SHIVM,58,34,20,433.10,8662.00
5,6,2023031501011357,SHIVM,41,34,20,433.10,8662.00
6,7,2023031501011356,SHIVM,6,34,200,433.10,86620.00
7,8,2023031501011355,SHIVM,45,34,350,433.10,151585.00
8,9,2023031501011354,SHIVM,58,34,50,434.00,21700.00
9,10,2023031504005315,RADHI,34,19,10,259.00,2590.00
10,11,2023031504005314,NGPL,21,44,10,273.80,2738.00
11,12,2023031501011353,HEIP,50,43,10,282.20,2822.00
12,13,2023031504005313,DHPL,50,8,45,230.00,10350.00
13,14,2023031501011352,NICA,44,45,200,748.00,149600.00
14,15,2023031503006934,SFCL,44,40,10,290.00,2900.00
15,16,2023031503006933,SFCL,44,58,10,289.00,2890.00
16,17,2023031505001878,ULI,32,18,10,405.00,4050.00
17,18,2023031505001877,ULI,32,14,10,405.00,4050.00
18,19,2023031504005312,JOSHI,32,5,100,272.90,27290.00
19,20,2023031503006932,PROFL,17,34,120,339.00,40680.00
20,21,2023031501011351,PHCL,17,53,10,362.90,3629.00
21,22,2023031501011350,SHIVM,46,42,10,434.80,4348.00
22,23,2023031501011349,SHIVM,49,42,10,434.80,4348.00
23,24,2023031504005311,AKPL,55,28,10,407.00,4070.00
24,25,2023031501011348,DORDI,22,57,10,315.00,3150.00
25,26,2023031501011347,DORDI,22,44,10,315.00,3150.00
26,27,2023031501011346,DORDI,22,38,10,315.00,3150.00
27,28,2023031501011345,DORDI,22,58,10,314.90,3149.00
28,29,2023031501011344,DORDI,22,56,10,314.80,3148.00
29,30,2023031504005310,HDHPC,26,59,10,224.40,2244.00
30,31,2023031504005309,NGPL,28,44,20,273.80,5476.00
31,32,2023031501011343,NICA,42,45,20,748.00,14960.00
32,33,2023031501011342,DORDI,32,47,35,312.50,10937.50
33,34,2023031504005308,SHL,34,21,400,223.90,89560.00
34,35,2023031504005307,SHL,34,32,100,223.80,22380.00
35,36,2023031504005306,SHL,34,17,200,223.30,44660.00
36,37,2023031503006931,GLICL,48,16,108,402.00,43416.00
37,38,2023031503006930,GLICL,48,21,534,401.90,214614.60
38,39,2023031503006929,GLICL,48,5,100,401.50,40150.00
39,40,2023031501011341,NIMB,36,10,10,193.20,1932.00
40,41,2023031501011340,KBL,56,26,10,178.00,1780.00
41,42,2023031503006928,SJLIC,58,4,1038,452.10,469279.80
42,43,2023031503006927,SJLIC,34,4,126,458.00,57708.00
43,44,2023031501011339,USHEC,50,56,10,355.00,3550.00
44,45,2023031501011338,USHEC,50,58,10,354.00,3540.00
45,46,2023031505001876,SPC,50,58,10,499.80,4998.00
46,47,2023031501011337,SPHL,51,51,10,448.00,4480.00
47,48,2023031501011336,UHEWA,59,38,10,414.90,4149.00
48,49,2023031504005305,RIDI,49,16,500,344.00,172000.00
49,50,2023031503006926,NRN,18,25,10,463.90,4639.00
50,51,2023031501011335,SGHC,25,14,365,395.00,144175.00
51,52,2023031503006925,NABBC,58,53,10,411.00,4110.00
52,53,2023031504005304,KPCL,38,21,10,385.00,3850.00
53,54,2023031505001875,NESDO,28,48,10,2355.00,23550.00
54,55,2023031505001874,NESDO,28,48,100,2345.00,234500.00
55,56,2023031503006924,PROFL,28,34,15,339.00,5085.00
56,57,2023031503006923,PROFL,28,41,100,337.50,33750.00
57,58,2023031503006922,PROFL,28,57,105,334.00,35070.00
58,59,2023031505001873,BNHC,28,58,20,424.90,8498.00
59,60,2023031505001872,BNHC,28,52,80,421.00,33680.00
60,61,2023031501011334,BNT,28,40,10,12350.00,123500.00
61,62,2023031501011333,KBL,8,26,10,178.00,1780.00
62,63,2023031501011332,RFPL,44,47,10,295.20,2952.00
63,64,2023031504005303,STC,33,42,15,3750.00,56250.00
64,65,2023031504005302,STC,33,34,155,3710.00,575050.00
65,66,2023031501011331,NIMB,41,10,100,193.20,19320.00
66,67,2023031501011330,NICA,25,41,250,748.00,187000.00
67,68,2023031501011329,UHEWA,48,38,10,414.90,4149.00
68,69,2023031501011328,UHEWA,48,45,10,414.90,4149.00
69,70,2023031503006921,BFC,19,57,10,325.40,3254.00
70,71,2023031504005301,PMHPL,56,48,10,247.90,2479.00
71,72,2023031501011327,PCBL,56,45,10,202.50,2025.00
72,73,2023031505001871,SAHAS,56,36,25,540.00,13500.00
73,74,2023031501011326,BHDC,59,57,10,459.00,4590.00
74,75,2023031501011325,BHDC,59,56,170,458.00,77860.00
75,76,2023031501011324,BHDC,59,35,60,457.00,27420.00
76,77,2023031501011323,BHDC,59,3,100,456.00,45600.00
77,78,2023031501011322,BHDC,59,43,10,456.00,4560.00
78,79,2023031501011321,BHDC,59,25,15,455.90,6838.50
79,80,2023031501011320,BHDC,59,57,10,455.90,4559.00
80,81,2023031501011319,BHDC,59,16,200,455.00,91000.00
81,82,2023031501011318,BHDC,59,54,100,455.00,45500.00
82,83,2023031501011317,BHDC,59,58,10,455.00,4550.00
83,84,2023031501011316,BHDC,59,58,50,455.00,22750.00
84,85,2023031501011315,BHDC,59,16,20,454.50,9090.00
85,86,2023031501011314,BHDC,59,58,10,454.00,4540.00
86,87,2023031501011313,BHDC,59,36,10,453.00,4530.00
87,88,2023031501011312,BHDC,59,57,100,452.00,45200.00
88,89,2023031501011311,BHDC,59,49,45,451.00,20295.00
89,90,2023031501011310,BHDC,59,22,10,451.00,4510.00
90,91,2023031501011309,BHDC,59,49,10,450.00,4500.00
91,92,2023031501011308,BHDC,59,57,10,450.00,4500.00
92,93,2023031501011307,BHDC,59,17,600,450.00,270000.00
93,94,2023031501011306,BHDC,59,57,40,450.00,18000.00
94,95,2023031501011305,BHDC,59,35,10,450.00,4500.00
95,96,2023031501011304,BHDC,59,49,50,450.00,22500.00
96,97,2023031501011303,BHDC,59,57,30,450.00,13500.00
97,98,2023031501011302,BHDC,59,16,200,450.00,90000.00
98,99,2023031501011301,BHDC,59,34,10,450.00,4500.00
99,100,2023031501011300,BHDC,59,11,10,449.90,4499.00
100,101,2023031501011299,BHDC,59,53,100,443.00,44300.00
101,102,2023031504005300,RURU,58,14,11,795.10,8746.10
102,103,2023031503006920,JFL,14,16,50,382.00,19100.00
103,104,2023031501011298,BHPL,17,58,20,525.10,10502.00
104,105,2023031505001870,ENL,38,46,10,665.00,6650.00
105,106,2023031501011297,SMHL,29,28,200,387.20,77440.00
106,107,2023031505001869,ENL,52,22,10,665.00,6650.00
107,108,2023031504005299,SHPC,5,45,10,321.00,3210.00
108,109,2023031501011296,SHIVM,48,36,200,434.90,86980.00
109,110,2023031504005298,NGPL,33,4,85,270.20,22967.00
110,111,2023031504005297,NGPL,57,4,1000,270.40,270400.00
111,112,2023031504005296,NGPL,4,4,115,270.50,31107.50
112,113,2023031503006919,GUFL,11,29,50,507.00,25350.00
113,114,2023031504005295,JOSHI,46,5,40,272.90,10916.00
114,115,2023031504005294,JOSHI,46,35,1000,272.80,272800.00
115,116,2023031504005293,JOSHI,46,22,20,272.00,5440.00
116,117,2023031504005292,JOSHI,46,48,340,271.00,92140.00
117,118,2023031504005291,SPDL,49,25,200,304.80,60960.00
118,119,2023031505001868,AVYAN,38,57,10,640.00,6400.00
119,120,2023031505001867,AVYAN,38,32,10,640.00,6400.00
120,121,2023031505001866,AVYAN,38,35,10,640.00,6400.00
121,122,2023031505001865,AVYAN,38,37,40,640.00,25600.00
122,123,2023031505001864,AVYAN,38,26,20,636.00,12720.00
123,124,2023031505001863,AVYAN,38,18,10,635.00,6350.00
124,125,2023031505001862,AVYAN,38,58,10,635.00,6350.00
125,126,2023031505001861,AVYAN,38,58,10,635.00,6350.00
126,127,2023031505001860,AVYAN,38,34,100,635.00,63500.00
127,128,2023031505001859,AVYAN,38,34,10,634.00,6340.00
128,129,2023031505001858,AVYAN,38,58,40,630.30,25212.00
129,130,2023031505001857,AVYAN,38,41,20,630.00,12600.00
