,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024100801014612,MSHL,64,57,545,1037.30,565328.50
1,2,2024100801014611,MSHL,64,14,218,1037.30,226131.40
2,3,2024100801014610,MSHL,64,39,25,1037.30,25932.50
3,4,2024100801014609,MSHL,64,64,10,1037.30,10373.00
4,5,2024100801014608,MSHL,64,56,20,1037.30,20746.00
5,6,2024100801014607,MSHL,64,45,100,1037.00,103700.00
6,7,2024100801014606,MSHL,64,19,100,1037.00,103700.00
7,8,2024100801014605,MSHL,64,22,110,1037.00,114070.00
8,9,2024100801014604,MSHL,64,57,90,1037.00,93330.00
9,10,2024100801014603,MSHL,64,58,100,1036.00,103600.00
10,11,2024100801014602,MSHL,64,77,980,1035.00,1014300.00
11,12,2024100801014601,MSHL,64,64,10,1020.20,10202.00
12,13,2024100801014600,MSHL,64,40,100,1020.00,102000.00
13,14,2024100801014599,MSHL,64,38,500,1020.00,510000.00
14,15,2024100801014598,MSHL,64,57,50,1019.00,50950.00
15,16,2024100801014597,MSHL,64,36,100,1015.00,101500.00
16,17,2024100801014596,MSHL,64,33,100,1010.00,101000.00
17,18,2024100801014595,MSHL,64,13,50,999.00,49950.00
18,19,2024100801014594,MSHL,64,71,200,998.00,199600.00
19,20,2024100801014593,MSHL,64,48,500,958.80,479400.00
20,21,2024100801014592,MSHL,64,74,10,958.80,9588.00
21,22,2024100801014591,MSHL,64,58,500,958.80,479400.00
22,23,2024100801014590,MSHL,64,45,150,958.00,143700.00
23,24,2024100801014589,MSHL,64,71,200,958.00,191600.00
24,25,2024100801014588,MSHL,64,52,40,953.70,38148.00
25,26,2024100801014587,MSHL,64,71,180,953.00,171540.00
26,27,2024100801014586,MSHL,64,39,10,948.60,9486.00
27,28,2024100801014585,MSHL,64,48,162,948.00,153576.00
28,29,2024100801014584,MSHL,64,58,10,948.00,9480.00
29,30,2024100801014583,MSHL,64,71,300,948.00,284400.00
30,31,2024100801014582,MSHL,64,39,10,948.00,9480.00
31,32,2024100801014581,MSHL,64,71,200,948.00,189600.00
32,33,2024100801014580,MSHL,64,71,90,947.90,85311.00
33,34,2024100801014579,MSHL,64,71,139,947.00,131633.00
34,35,2024100801014578,MSHL,64,44,10,943.00,9430.00
35,36,2024100801014577,MSHL,64,38,10,943.00,9430.00
36,37,2024100801014576,MSHL,64,71,10,942.00,9420.00
37,38,2024100801014575,MSHL,64,58,10,941.00,9410.00
38,39,2024100801014574,MSHL,64,56,247,940.00,232180.00
39,40,2024100803011763,NADEP,64,57,11,1066.90,11735.90
40,41,2024100801014573,MLBS,29,37,10,1642.20,16422.00
41,42,2024100801014572,MLBS,29,49,20,1634.00,32680.00
42,43,2024100801014571,MLBS,29,1,90,1628.00,146520.00
43,44,2024100803011762,NFS,11,42,10,1427.00,14270.00
44,45,2024100801014570,NICA,71,29,15,480.00,7200.00
45,46,2024100801014569,NICA,71,13,46,480.00,22080.00
46,47,2024100801014568,NICA,71,37,139,480.00,66720.00
47,48,2024100801014567,NICA,71,34,100,479.90,47990.00
48,49,2024100801014566,GVL,74,45,263,559.00,147017.00
49,50,2024100801014565,GVL,74,34,10,558.00,5580.00
50,51,2024100801014564,GVL,74,3,10,557.00,5570.00
51,52,2024100801014563,GVL,74,44,1000,556.00,556000.00
52,53,2024100801014562,GVL,74,3,500,554.00,277000.00
53,54,2024100801014561,GVL,74,3,100,553.80,55380.00
54,55,2024100801014560,GVL,74,49,10,553.50,5535.00
55,56,2024100801014559,GVL,74,48,107,550.00,58850.00
56,57,2024100803011761,LBBL,72,16,50,482.00,24100.00
57,58,2024100803011760,LBBL,72,14,10,481.90,4819.00
58,59,2024100803011759,LBBL,72,14,10,481.80,4818.00
59,60,2024100803011758,LBBL,72,14,10,481.70,4817.00
60,61,2024100803011757,LBBL,72,14,10,481.60,4816.00
61,62,2024100803011756,LBBL,72,14,10,481.50,4815.00
62,63,2024100805009132,PHCL,35,71,30,390.00,11700.00
63,64,2024100805009131,PHCL,65,71,90,390.00,35100.00
64,65,2024100801014558,NICA,17,71,250,478.00,119500.00
65,66,2024100801014557,GBIME,32,22,80,251.10,20088.00
66,67,2024100801014556,RAWA,32,18,10,707.00,7070.00
67,68,2024100801014555,HIDCLP,45,42,100,174.10,17410.00
68,69,2024100803011755,BFC,32,51,10,611.00,6110.00
69,70,2024100801014554,MAKAR,33,54,10,469.70,4697.00
70,71,2024100803011754,MERO,56,42,20,770.00,15400.00
71,72,2024100804010363,UPPER,47,56,63,217.00,13671.00
72,73,2024100804010362,UPPER,44,56,609,217.00,132153.00
73,74,2024100804010361,UPPER,19,56,150,217.20,32580.00
74,75,2024100804010360,UPPER,58,56,10,217.20,2172.00
75,76,2024100803011753,NICLBSL,41,57,20,745.00,14900.00
76,77,2024100805009130,CLI,41,22,10,644.00,6440.00
77,78,2024100805009129,CLI,41,56,85,642.90,54646.50
78,79,2024100801014553,RAWA,88,18,10,707.00,7070.00
79,80,2024100801014552,CZBIL,48,33,10,250.90,2509.00
80,81,2024100801014551,CZBIL,48,58,50,250.40,12520.00
81,82,2024100801014550,EHPL,60,48,50,821.00,41050.00
82,83,2024100803011752,PROFL,3,45,10,622.00,6220.00
83,84,2024100805009128,NRN,42,6,115,935.00,107525.00
84,85,2024100805009127,NRN,11,6,200,935.00,187000.00
85,86,2024100805009126,NRN,21,6,35,935.00,32725.00
86,87,2024100804010359,API,8,22,154,299.00,46046.00
87,88,2024100804010358,API,8,32,446,299.00,133354.00
88,89,2024100801014549,TSHL,8,39,11,1027.00,11297.00
89,90,2024100801014548,HHL,48,53,10,428.30,4283.00
90,91,2024100805009125,SAHAS,45,42,65,469.90,30543.50
91,92,2024100804010357,CGH,53,94,10,951.00,9510.00
92,93,2024100805009124,SMJC,52,45,50,533.10,26655.00
93,94,2024100803011751,SLBBL,58,36,137,1008.00,138096.00
94,95,2024100803011750,SLBBL,58,38,100,1008.00,100800.00
95,96,2024100803011749,SLBBL,58,49,20,1008.00,20160.00
96,97,2024100803011748,SLBBL,58,28,500,1007.00,503500.00
97,98,2024100803011747,SLBBL,58,41,50,1007.00,50350.00
98,99,2024100803011746,SLBBL,58,17,193,997.00,192421.00
99,100,2024100801014547,BHDC,50,57,10,590.00,5900.00
100,101,2024100801014546,BHDC,50,21,90,590.00,53100.00
101,102,2024100805009123,HATHY,49,65,2,1402.00,2804.00
102,103,2024100803011745,PFL,1,10,17,620.00,10540.00
103,104,2024100803011744,NLIC,65,49,189,843.00,159327.00
104,105,2024100803011743,NLIC,65,45,40,843.00,33720.00
105,106,2024100803011742,NLIC,65,14,76,842.00,63992.00
106,107,2024100803011741,NLIC,65,45,50,841.00,42050.00
107,108,2024100803011740,NLIC,65,55,70,841.00,58870.00
108,109,2024100803011739,NLIC,65,11,120,841.00,100920.00
109,110,2024100803011738,NLIC,65,21,30,840.80,25224.00
110,111,2024100803011737,NLIC,65,49,200,840.00,168000.00
111,112,2024100803011736,NLIC,65,38,100,839.00,83900.00
112,113,2024100803011735,NLIC,65,58,55,839.00,46145.00
113,114,2024100803011734,NLIC,65,6,10,839.00,8390.00
114,115,2024100803011733,NLIC,65,46,60,838.00,50280.00
115,116,2024100801014545,KDL,55,75,100,1058.40,105840.00
116,117,2024100801014544,KDL,26,75,10,1058.50,10585.00
117,118,2024100801014543,KDL,44,75,90,1060.00,95400.00
118,119,2024100804010356,SHPC,35,45,10,549.80,5498.00
119,120,2024100803011732,PFL,35,58,10,624.00,6240.00
120,121,2024100801014542,SMH,16,53,10,1087.00,10870.00
121,122,2024100803011731,BFC,41,16,10,604.00,6040.00
122,123,2024100803011730,MPFL,21,55,10,698.00,6980.00
123,124,2024100801014541,TSHL,28,70,10,1028.00,10280.00
124,125,2024100801014540,TSHL,28,70,10,1028.00,10280.00
125,126,2024100801014539,TSHL,28,70,10,1028.00,10280.00
126,127,2024100801014538,SRLI,13,49,50,447.90,22395.00
127,128,2024100801014537,KDL,44,91,10,1060.00,10600.00
128,129,2024100803011729,NFS,91,32,10,1450.00,14500.00
129,130,2024100803011728,NMLBBL,34,48,15,784.00,11760.00
130,131,2024100801014536,ULBSL,38,77,20,3220.00,64400.00
131,132,2024100801014535,C30MF,38,33,500,10.58,5290.00
132,133,2024100803011727,GLBSL,58,38,10,1647.00,16470.00
133,134,2024100803011726,MATRI,60,47,10,1435.00,14350.00
134,135,2024100801014534,DOLTI,19,48,30,544.00,16320.00
135,136,2024100801014533,SPC,70,42,10,529.90,5299.00
