,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023061304018232,SHPC,5,28,10,383.70,3837.00
1,2,2023061304018231,SHPC,54,28,50,383.70,19185.00
2,3,2023061301034393,HBL,32,42,20,218.40,4368.00
3,4,2023061301034392,KLBS,29,14,10,859.50,8595.00
4,5,2023061301034391,MKLB,29,59,10,718.00,7180.00
5,6,2023061301034390,MKLB,29,49,10,717.00,7170.00
6,7,2023061301034389,MKLB,29,57,10,715.00,7150.00
7,8,2023061303012552,GUFL,28,7,140,540.00,75600.00
8,9,2023061303012551,GUFL,28,57,30,540.00,16200.00
9,10,2023061303012550,GUFL,28,22,30,540.00,16200.00
10,11,2023061303012549,GUFL,28,50,300,540.00,162000.00
11,12,2023061303012548,GUFL,28,38,150,539.90,80985.00
12,13,2023061303012547,GUFL,28,34,100,539.80,53980.00
13,14,2023061303012546,GUFL,28,53,500,535.00,267500.00
14,15,2023061303012545,GUFL,28,21,1500,535.00,802500.00
15,16,2023061303012544,GUFL,28,55,100,535.00,53500.00
16,17,2023061303012543,GUFL,28,14,100,533.00,53300.00
17,18,2023061303012542,GUFL,28,53,20,532.00,10640.00
18,19,2023061303012541,GUFL,28,28,1000,531.00,531000.00
19,20,2023061303012540,GUFL,28,34,30,530.00,15900.00
20,21,2023061305005582,NTC,46,28,10,788.00,7880.00
21,22,2023061301034388,BHPL,59,44,60,496.00,29760.00
22,23,2023061301034387,SPC,52,17,10,434.30,4343.00
23,24,2023061301034386,SPC,29,17,70,434.40,30408.00
24,25,2023061301034385,SPC,52,17,100,441.00,44100.00
25,26,2023061304018230,BARUN,22,38,10,276.00,2760.00
26,27,2023061304018229,JOSHI,21,45,10,280.00,2800.00
27,28,2023061301034384,RFPL,25,21,700,293.10,205170.00
28,29,2023061303012539,NLICL,37,52,100,608.20,60820.00
29,30,2023061303012538,NLICL,37,52,100,608.20,60820.00
30,31,2023061304018228,KPCL,6,17,12,402.90,4834.80
31,32,2023061304018227,CHCL,25,55,30,565.00,16950.00
32,33,2023061304018226,CHCL,25,1,100,565.00,56500.00
33,34,2023061304018225,CHCL,25,19,114,565.00,64410.00
34,35,2023061304018224,CHCL,25,45,10,564.90,5649.00
35,36,2023061304018223,CHCL,25,43,70,564.90,39543.00
36,37,2023061304018222,CHCL,25,25,200,564.00,112800.00
37,38,2023061304018221,CHCL,25,13,476,564.00,268464.00
38,39,2023061301034383,KBL,8,52,10,164.80,1648.00
39,40,2023061304018220,SALICO,34,47,10,728.90,7289.00
40,41,2023061303012537,CFCL,34,26,290,325.00,94250.00
41,42,2023061303012536,CFCL,34,38,10,324.00,3240.00
42,43,2023061304018219,UMHL,48,45,10,246.60,2466.00
43,44,2023061301034382,SMHL,47,43,370,442.00,163540.00
44,45,2023061301034381,SMHL,34,43,210,442.10,92841.00
45,46,2023061301034380,SMHL,49,43,230,442.20,101706.00
46,47,2023061301034379,SMHL,19,43,190,442.30,84037.00
47,48,2023061301034378,SPHL,26,42,165,400.10,66016.50
48,49,2023061304018218,SHEL,38,16,11,317.90,3496.90
49,50,2023061303012535,CFCL,34,38,90,324.00,29160.00
50,51,2023061304018217,NHPC,25,39,549,221.10,121383.90
51,52,2023061304018216,NHPC,33,39,100,221.10,22110.00
52,53,2023061304018215,NHPC,40,39,40,221.10,8844.00
53,54,2023061304018214,NHPC,16,39,200,222.00,44400.00
54,55,2023061304018213,NHPC,55,39,444,222.00,98568.00
55,56,2023061305005581,NTC,1,28,10,788.00,7880.00
56,57,2023061304018212,RADHI,16,49,10,260.00,2600.00
57,58,2023061301034377,SHIVM,44,1,100,506.50,50650.00
58,59,2023061303012534,NFS,32,29,20,297.00,5940.00
59,60,2023061301034376,USHEC,19,42,10,315.00,3150.00
60,61,2023061303012533,GMFIL,29,55,10,335.00,3350.00
61,62,2023061301034375,SMH,29,58,40,565.90,22636.00
62,63,2023061301034374,BHDC,50,28,1000,415.00,415000.00
63,64,2023061304018211,HEI,44,11,81,550.00,44550.00
64,65,2023061301034373,PHCL,17,48,101,365.00,36865.00
65,66,2023061301034372,PHCL,17,13,100,365.00,36500.00
66,67,2023061301034371,PHCL,17,4,10,365.00,3650.00
67,68,2023061301034370,PHCL,17,47,200,365.00,73000.00
68,69,2023061301034369,PHCL,17,58,10,365.00,3650.00
69,70,2023061301034368,PHCL,17,35,10,365.00,3650.00
70,71,2023061301034367,PHCL,17,35,10,365.00,3650.00
71,72,2023061301034366,PHCL,17,26,50,364.00,18200.00
72,73,2023061301034365,PHCL,17,38,10,364.00,3640.00
73,74,2023061301034364,PHCL,17,56,399,363.90,145196.10
74,75,2023061301034363,PHCL,17,21,10,363.80,3638.00
75,76,2023061301034362,PHCL,17,34,10,363.50,3635.00
76,77,2023061301034361,PHCL,17,34,10,363.50,3635.00
77,78,2023061301034360,PHCL,17,58,10,363.00,3630.00
78,79,2023061301034359,PHCL,17,58,10,362.00,3620.00
79,80,2023061301034358,PHCL,17,45,50,360.00,18000.00
80,81,2023061301034357,PCBL,44,39,10,193.00,1930.00
81,82,2023061303012532,NICLBSL,17,52,353,647.00,228391.00
82,83,2023061303012531,NICLBSL,17,17,100,645.00,64500.00
83,84,2023061303012530,NICLBSL,17,21,10,645.00,6450.00
84,85,2023061303012529,NICLBSL,17,41,37,644.00,23828.00
85,86,2023061301034356,MKJC,44,41,10,414.90,4149.00
86,87,2023061301034355,KBL,44,52,70,164.80,11536.00
87,88,2023061301034354,KBL,44,35,180,164.70,29646.00
88,89,2023061304018210,HDHPC,53,59,25,166.30,4157.50
89,90,2023061303012528,GUFL,3,34,10,530.00,5300.00
90,91,2023061303012527,GILB,25,42,72,864.90,62272.80
91,92,2023061303012526,GILB,25,58,10,861.00,8610.00
92,93,2023061303012525,GILB,25,7,73,861.00,62853.00
93,94,2023061303012524,GILB,25,45,100,860.00,86000.00
94,95,2023061303012523,GILB,25,18,20,860.00,17200.00
95,96,2023061303012522,GILB,25,45,180,860.00,154800.00
96,97,2023061303012521,GILB,25,22,25,859.90,21497.50
97,98,2023061303012520,GILB,25,43,20,859.80,17196.00
98,99,2023061305005580,NRIC,47,19,10,750.00,7500.00
99,100,2023061304018209,SPDL,55,36,10,298.70,2987.00
100,101,2023061301034353,MBL,34,51,10,231.00,2310.00
101,102,2023061303012519,LICN,41,43,10,1489.90,14899.00
102,103,2023061304018208,SHL,16,57,100,386.00,38600.00
103,104,2023061305005579,NTC,57,28,20,788.00,15760.00
104,105,2023061303012518,NLIC,59,42,16,679.10,10865.60
105,106,2023061301034352,AVYAN,38,53,10,683.00,6830.00
106,107,2023061301034351,AVYAN,38,58,103,681.00,70143.00
107,108,2023061301034350,AVYAN,38,34,100,680.00,68000.00
108,109,2023061301034349,AVYAN,38,34,10,679.00,6790.00
109,110,2023061301034348,KDL,38,13,10,915.00,9150.00
110,111,2023061301034347,KDL,38,38,10,914.00,9140.00
111,112,2023061304018207,API,14,59,50,253.50,12675.00
112,113,2023061304018206,API,19,59,80,253.60,20288.00
113,114,2023061305005578,NIFRA,39,16,10,225.50,2255.00
114,115,2023061301034346,MBJC,45,57,10,330.00,3300.00
115,116,2023061301034345,MBJC,45,28,10,330.00,3300.00
116,117,2023061301034344,MBJC,45,34,50,330.00,16500.00
117,118,2023061301034343,MBJC,45,26,35,329.90,11546.50
118,119,2023061301034342,MBJC,45,22,40,329.90,13196.00
119,120,2023061301034341,MBJC,45,51,10,329.50,3295.00
120,121,2023061301034340,MBJC,45,53,150,329.00,49350.00
121,122,2023061301034339,MBJC,45,8,10,329.00,3290.00
122,123,2023061301034338,MBJC,45,4,10,328.10,3281.00
123,124,2023061301034337,MBJC,45,16,138,328.00,45264.00
124,125,2023061301034336,MBJC,45,45,10,328.00,3280.00
125,126,2023061301034335,MBJC,45,4,10,328.00,3280.00
126,127,2023061301034334,MBJC,45,41,10,328.00,3280.00
127,128,2023061304018205,GLH,39,50,10,288.00,2880.00
128,129,2023061301034333,DORDI,45,56,45,289.90,13045.50
129,130,2023061301034332,DORDI,45,45,10,289.50,2895.00
130,131,2023061301034331,DORDI,45,35,10,289.00,2890.00
131,132,2023061301034330,DORDI,45,39,10,289.00,2890.00
132,133,2023061301034329,DORDI,45,21,10,288.00,2880.00
