,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023052801022865,SHIVM,17,51,150,468.20,70230.00
1,2,2023052803008388,GFCL,6,45,50,460.00,23000.00
2,3,2023052803008387,GFCL,6,21,50,460.00,23000.00
3,4,2023052803008386,GFCL,6,19,150,459.00,68850.00
4,5,2023052803008385,GFCL,6,41,250,458.00,114500.00
5,6,2023052805004650,NIFRA,44,58,100,224.00,22400.00
6,7,2023052803008384,NLICL,44,45,757,600.00,454200.00
7,8,2023052803008383,NLICL,44,50,100,600.00,60000.00
8,9,2023052803008382,NLICL,44,13,30,600.00,18000.00
9,10,2023052803008381,NLICL,44,19,113,600.00,67800.00
10,11,2023052801022864,TAMOR,59,56,96,272.70,26179.20
11,12,2023052801022863,TAMOR,7,56,90,272.80,24552.00
12,13,2023052801022862,TAMOR,58,56,31,272.90,8459.90
13,14,2023052801022861,TAMOR,42,56,25,273.00,6825.00
14,15,2023052801022860,TAMOR,3,56,118,273.00,32214.00
15,16,2023052801022859,TAMOR,57,56,40,273.50,10940.00
16,17,2023052803008380,KSBBL,35,35,491,299.00,146809.00
17,18,2023052803008379,KSBBL,35,7,10,298.00,2980.00
18,19,2023052803008378,KSBBL,35,47,49,297.90,14597.10
19,20,2023052804011771,SPDL,17,48,12,281.00,3372.00
20,21,2023052805004649,HIDCL,57,50,324,189.00,61236.00
21,22,2023052805004648,HIDCL,36,50,176,189.00,33264.00
22,23,2023052801022858,NYADI,50,49,10,285.00,2850.00
23,24,2023052801022857,SRLI,53,41,225,415.00,93375.00
24,25,2023052801022856,SRLI,47,41,240,415.20,99648.00
25,26,2023052801022855,SRLI,48,41,25,417.00,10425.00
26,27,2023052803008377,NLBBL,49,41,64,606.00,38784.00
27,28,2023052803008376,NLBBL,33,41,11,606.00,6666.00
28,29,2023052803008375,NLBBL,51,41,25,606.10,15152.50
29,30,2023052801022854,TAMOR,29,42,10,277.00,2770.00
30,31,2023052801022853,TAMOR,29,16,10,276.00,2760.00
31,32,2023052801022852,TAMOR,29,57,10,274.50,2745.00
32,33,2023052805004647,HIDCL,36,49,324,189.00,61236.00
33,34,2023052805004646,HIDCL,58,49,500,189.00,94500.00
34,35,2023052805004645,HIDCL,14,49,30,189.00,5670.00
35,36,2023052805004644,HIDCL,17,49,100,189.00,18900.00
36,37,2023052805004643,HIDCL,14,49,500,189.00,94500.00
37,38,2023052805004642,HIDCL,37,49,130,189.00,24570.00
38,39,2023052805004641,HIDCL,34,49,200,189.10,37820.00
39,40,2023052801022851,RFPL,38,49,160,269.50,43120.00
40,41,2023052804011770,PMHPL,34,54,10,228.00,2280.00
