,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024031901029394,SHIVM,6,14,92,549.00,50508.00
1,2,2024031901029393,SHIVM,1,14,200,549.00,109800.00
2,3,2024031901029392,SHIVM,50,14,208,549.00,114192.00
3,4,2024031903019221,SAPDBL,19,14,10,317.50,3175.00
4,5,2024031903019220,PFL,33,14,103,405.90,41807.70
5,6,2024031903019219,SLBBL,34,41,10,683.00,6830.00
6,7,2024031903019218,GUFL,34,16,10,860.00,8600.00
7,8,2024031901029391,NRM,34,35,50,401.00,20050.00
8,9,2024031905004653,ENL,77,58,10,773.00,7730.00
9,10,2024031905004652,HRL,25,58,10,618.00,6180.00
10,11,2024031905004651,HRL,25,45,20,618.00,12360.00
11,12,2024031905004650,HRL,25,18,57,618.00,35226.00
12,13,2024031903019217,GUFL,25,16,10,860.00,8600.00
13,14,2024031904010400,NGPL,34,17,932,310.00,288920.00
14,15,2024031904010399,NGPL,34,35,68,306.80,20862.40
15,16,2024031904010398,SGIC,44,34,44,545.60,24006.40
16,17,2024031904010397,SGIC,16,34,146,545.60,79657.60
17,18,2024031904010396,SGIC,53,34,10,545.70,5457.00
18,19,2024031903019216,MLBBL,34,60,10,928.00,9280.00
19,20,2024031903019215,GFCL,34,42,10,478.10,4781.00
20,21,2024031901029390,SRLI,4,17,10,464.00,4640.00
21,22,2024031903019214,BFC,4,32,10,359.00,3590.00
22,23,2024031901029389,SNLI,47,17,20,622.30,12446.00
23,24,2024031904010395,GLH,58,47,50,222.30,11115.00
24,25,2024031904010394,UPPER,34,48,86,180.80,15548.80
25,26,2024031904010393,RIDI,34,21,10,189.80,1898.00
26,27,2024031904010392,IGI,17,32,90,544.00,48960.00
27,28,2024031901029388,SAMAJ,17,54,10,2090.00,20900.00
28,29,2024031901029387,SAMAJ,17,3,50,2070.00,103500.00
29,30,2024031901029386,SAMAJ,17,35,10,2060.00,20600.00
30,31,2024031901029385,SAMAJ,17,6,10,2060.00,20600.00
31,32,2024031901029384,HDL,34,49,10,1569.00,15690.00
32,33,2024031904010391,NGPL,91,35,10,306.80,3068.00
33,34,2024031905004649,SMATA,34,10,10,705.00,7050.00
34,35,2024031901029383,MHL,58,1,10,396.00,3960.00
35,36,2024031904010390,AKPL,34,38,300,183.00,54900.00
36,37,2024031901029382,SHIVM,69,50,20,549.50,10990.00
37,38,2024031901029381,PRVU,22,13,10,145.00,1450.00
38,39,2024031901029380,TVCL,10,58,265,507.00,134355.00
39,40,2024031901029379,TVCL,14,58,100,508.00,50800.00
40,41,2024031901029378,TVCL,75,58,20,508.00,10160.00
41,42,2024031901029377,TVCL,19,58,50,509.00,25450.00
42,43,2024031901029376,TVCL,46,58,15,509.60,7644.00
43,44,2024031901029375,TVCL,51,58,50,510.00,25500.00
44,45,2024031901029374,TVCL,45,58,100,510.00,51000.00
45,46,2024031901029373,TVCL,68,58,500,510.00,255000.00
46,47,2024031901029372,TVCL,58,58,100,511.00,51100.00
47,48,2024031901029371,TVCL,57,58,100,511.00,51100.00
48,49,2024031901029370,TVCL,39,58,150,511.00,76650.00
49,50,2024031901029369,TVCL,3,58,50,511.10,25555.00
50,51,2024031901029368,TVCL,33,58,200,511.20,102240.00
51,52,2024031901029367,TVCL,58,58,50,511.60,25580.00
52,53,2024031901029366,TVCL,38,58,50,511.60,25580.00
53,54,2024031903019213,SAPDBL,19,58,20,317.50,6350.00
54,55,2024031901029365,SHIVM,50,58,20,549.00,10980.00
55,56,2024031901029364,SNLI,22,17,20,622.30,12446.00
56,57,2024031901029363,TVCL,58,42,10,516.00,5160.00
57,58,2024031901029362,PHCL,43,58,500,326.00,163000.00
58,59,2024031901029361,ULHC,58,36,270,324.70,87669.00
59,60,2024031901029360,ULHC,58,62,700,324.50,227150.00
60,61,2024031901029359,ULHC,58,57,10,323.00,3230.00
61,62,2024031901029358,ULHC,58,34,10,323.00,3230.00
62,63,2024031901029357,ULHC,58,38,10,321.30,3213.00
63,64,2024031902000133,SARBTM,44,51,50,611.60,30580.00
64,65,2024031903019212,JSLBB,42,21,20,1036.00,20720.00
65,66,2024031903019211,SINDU,21,49,10,363.50,3635.00
66,67,2024031903019210,PROFL,13,58,20,330.00,6600.00
67,68,2024031901029356,KBL,48,45,521,142.30,74138.30
68,69,2024031901029355,KBL,48,7,300,142.30,42690.00
69,70,2024031901029354,KBL,48,29,1000,142.00,142000.00
70,71,2024031901029353,KBL,48,26,50,142.00,7100.00
71,72,2024031901029352,KBL,48,34,81,142.00,11502.00
72,73,2024031901029351,KBL,48,42,73,141.90,10358.70
73,74,2024031901029350,KBL,48,46,10,141.80,1418.00
74,75,2024031901029349,KBL,48,41,1000,141.50,141500.00
75,76,2024031901029348,KBL,48,4,365,141.50,51647.50
76,77,2024031901029347,ADBL,54,48,44,234.40,10313.60
77,78,2024031901029346,PHCL,48,57,10,330.00,3300.00
78,79,2024031903019209,GBLBS,22,42,50,614.00,30700.00
79,80,2024031903019208,MERO,22,42,51,591.20,30151.20
80,81,2024031903019207,MERO,40,42,60,591.30,35478.00
81,82,2024031904010389,RIDI,42,21,10,189.80,1898.00
82,83,2024031901029345,SMH,50,13,20,687.90,13758.00
83,84,2024031903019206,NLIC,26,34,20,610.00,12200.00
84,85,2024031901029344,PPL,49,37,100,400.00,40000.00
85,86,2024031901029343,PPL,49,29,50,400.00,20000.00
86,87,2024031903019205,JSLBB,29,45,10,1044.00,10440.00
87,88,2024031904010388,RADHI,42,6,100,246.10,24610.00
88,89,2024031901029342,BNHC,29,64,90,550.00,49500.00
89,90,2024031901029341,BNHC,29,1,50,534.40,26720.00
90,91,2024031901029340,BNHC,29,68,100,534.40,53440.00
91,92,2024031901029339,BNHC,29,41,50,534.40,26720.00
92,93,2024031901029338,BNHC,29,58,100,534.00,53400.00
93,94,2024031901029337,BNHC,29,57,10,531.50,5315.00
94,95,2024031901029336,BNHC,29,57,50,530.40,26520.00
95,96,2024031901029335,BNHC,29,13,100,530.40,53040.00
96,97,2024031901029334,BNHC,29,43,40,530.40,21216.00
97,98,2024031901029333,BNHC,29,64,25,530.40,13260.00
98,99,2024031901029332,BNHC,29,48,100,530.00,53000.00
99,100,2024031901029331,BNHC,29,88,100,530.00,53000.00
100,101,2024031901029330,BNHC,29,71,100,530.00,53000.00
101,102,2024031901029329,BNHC,29,55,10,530.00,5300.00
102,103,2024031901029328,BNHC,29,45,50,530.00,26500.00
103,104,2024031901029327,BNHC,29,38,30,529.50,15885.00
104,105,2024031901029326,BNHC,29,25,10,529.40,5294.00
105,106,2024031901029325,BNHC,29,48,10,529.30,5293.00
106,107,2024031901029324,BNHC,29,53,109,529.00,57661.00
107,108,2024031901029323,BNHC,29,41,10,523.30,5233.00
108,109,2024031901029322,BNHC,29,22,10,523.20,5232.00
109,110,2024031901029321,SMH,16,42,10,685.00,6850.00
110,111,2024031901029320,PPL,56,58,10,405.00,4050.00
111,112,2024031901029319,PPL,56,34,10,405.00,4050.00
112,113,2024031901029318,PPL,56,46,10,405.00,4050.00
113,114,2024031901029317,PPL,56,22,80,405.00,32400.00
114,115,2024031901029316,PPL,56,46,300,405.00,121500.00
115,116,2024031901029315,PPL,56,35,10,405.00,4050.00
116,117,2024031901029314,PPL,56,45,10,405.00,4050.00
117,118,2024031901029313,PPL,56,41,10,405.00,4050.00
118,119,2024031901029312,PPL,56,42,10,405.00,4050.00
119,120,2024031901029311,PPL,56,44,10,405.00,4050.00
120,121,2024031901029310,PPL,56,34,10,405.00,4050.00
121,122,2024031901029309,PPL,56,47,10,405.00,4050.00
122,123,2024031901029308,PPL,56,42,260,405.00,105300.00
123,124,2024031901029307,PPL,56,57,10,404.80,4048.00
124,125,2024031901029306,PPL,56,1,100,404.70,40470.00
125,126,2024031901029305,PPL,56,32,10,404.00,4040.00
126,127,2024031901029304,PPL,56,21,10,404.00,4040.00
127,128,2024031901029303,PPL,56,52,10,404.00,4040.00
128,129,2024031901029302,PPL,56,41,10,404.00,4040.00
129,130,2024031901029301,PPL,56,21,10,404.00,4040.00
130,131,2024031901029300,PPL,56,57,50,403.90,20195.00
131,132,2024031901029299,PPL,56,53,10,403.00,4030.00
132,133,2024031901029298,PPL,56,45,80,403.00,32240.00
133,134,2024031901029297,PPL,56,36,10,403.00,4030.00
134,135,2024031901029296,PPL,56,58,10,403.00,4030.00
135,136,2024031901029295,PPL,56,21,135,403.00,54405.00
136,137,2024031901029294,PPL,56,42,39,403.00,15717.00
137,138,2024031901029293,PPL,56,29,10,402.90,4029.00
138,139,2024031901029292,PPL,56,32,200,402.00,80400.00
139,140,2024031901029291,PPL,56,57,30,402.00,12060.00
140,141,2024031901029290,PPL,56,38,50,401.90,20095.00
141,142,2024031901029289,PPL,56,49,120,400.20,48024.00
142,143,2024031901029288,PPL,56,17,850,400.10,340085.00
143,144,2024031901029287,TAMOR,34,49,70,380.40,26628.00
144,145,2024031901029286,TAMOR,56,49,80,380.50,30440.00
145,146,2024031901029285,TAMOR,19,49,200,380.50,76100.00
146,147,2024031901029284,TAMOR,22,49,170,380.60,64702.00
147,148,2024031904010387,UNHPL,26,19,99,238.00,23562.00
148,149,2024031904010386,UNHPL,21,19,50,238.00,11900.00
149,150,2024031904010385,UNHPL,6,19,50,239.00,11950.00
150,151,2024031901029283,SANIMA,65,49,292,241.00,70372.00
151,152,2024031901029282,SANIMA,13,49,100,241.00,24100.00
152,153,2024031901029281,SANIMA,41,49,100,241.00,24100.00
153,154,2024031901029280,SANIMA,16,49,100,241.00,24100.00
154,155,2024031901029279,SANIMA,57,49,15,241.10,3616.50
155,156,2024031901029278,SANIMA,4,49,100,241.10,24110.00
156,157,2024031901029277,SANIMA,29,49,41,241.20,9889.20
157,158,2024031901029276,EBL,45,58,90,512.80,46152.00
158,159,2024031903019204,HLBSL,19,45,100,705.10,70510.00
159,160,2024031903019203,MDB,45,45,10,425.80,4258.00
160,161,2024031901029275,MCHL,35,42,30,337.00,10110.00
161,162,2024031901029274,UNLB,28,44,50,1579.00,78950.00
162,163,2024031901029273,UNLB,28,48,10,1575.00,15750.00
163,164,2024031901029272,UNLB,28,58,10,1575.00,15750.00
164,165,2024031901029271,UNLB,28,8,10,1575.00,15750.00
165,166,2024031901029270,UNLB,28,57,50,1575.00,78750.00
166,167,2024031901029269,UNLB,28,47,30,1574.00,47220.00
167,168,2024031901029268,UNLB,28,5,10,1573.00,15730.00
168,169,2024031903019202,RSDC,33,44,112,586.00,65632.00
169,170,2024031903019201,RSDC,33,54,25,586.00,14650.00
170,171,2024031903019200,RSDC,33,21,38,586.00,22268.00
171,172,2024031903019199,RSDC,33,45,10,585.00,5850.00
172,173,2024031903019198,RSDC,33,25,100,585.00,58500.00
173,174,2024031903019197,RSDC,33,22,21,585.00,12285.00
174,175,2024031903019196,RSDC,33,11,200,582.00,116400.00
175,176,2024031903019195,RSDC,33,25,20,581.90,11638.00
176,177,2024031903019194,RSDC,33,59,150,581.00,87150.00
177,178,2024031903019193,RSDC,33,57,180,581.00,104580.00
178,179,2024031903019192,RSDC,33,45,24,580.90,13941.60
179,180,2024031903019191,RSDC,33,58,120,580.90,69708.00
180,181,2024031901029267,PPL,49,36,200,400.00,80000.00
181,182,2024031901029266,PPL,71,17,150,400.10,60015.00
182,183,2024031901029265,PPL,71,33,250,400.10,100025.00
183,184,2024031904010384,SHL,33,14,100,452.90,45290.00
184,185,2024031904010383,SHL,33,58,431,452.50,195027.50
185,186,2024031904010382,SHL,33,25,100,451.00,45100.00
186,187,2024031904010381,SHL,33,52,100,450.00,45000.00
187,188,2024031904010380,SHL,33,34,200,450.00,90000.00
188,189,2024031903019190,LICN,51,39,30,1370.00,41100.00
189,190,2024031903019189,MPFL,43,67,10,387.00,3870.00
190,191,2024031901029264,SHIVM,72,19,10,550.00,5500.00
191,192,2024031903019188,GLBSL,62,57,36,1370.80,49348.80
192,193,2024031903019187,GLBSL,62,4,100,1346.40,134640.00
193,194,2024031903019186,GLBSL,62,41,164,1305.00,214020.00
194,195,2024031903019185,ALBSL,62,33,10,720.00,7200.00
195,196,2024031905004648,NIFRA,53,60,10,210.00,2100.00
196,197,2024031903019184,ALICL,62,73,20,578.00,11560.00
197,198,2024031903019183,ALICL,62,88,138,578.00,79764.00
198,199,2024031901029263,RFPL,62,43,70,379.00,26530.00
199,200,2024031901029262,NMB,53,38,10,188.50,1885.00
200,201,2024031903019182,NUBL,62,65,10,660.00,6600.00
201,202,2024031903019181,NUBL,62,42,20,655.00,13100.00
202,203,2024031903019180,NICLBSL,62,42,10,605.00,6050.00
203,204,2024031903019179,KRBL,6,62,292,407.00,118844.00
204,205,2024031903019178,KRBL,57,62,100,407.30,40730.00
205,206,2024031903019177,KRBL,25,62,200,407.50,81500.00
206,207,2024031903019176,KRBL,16,62,10,407.70,4077.00
207,208,2024031903019175,KRBL,44,62,250,408.00,102000.00
208,209,2024031903019174,JBBL,32,49,36,307.00,11052.00
209,210,2024031903019173,JBBL,32,11,500,306.90,153450.00
210,211,2024031903019172,JBBL,32,25,214,306.00,65484.00
211,212,2024031903019171,PMLI,7,52,20,544.00,10880.00
212,213,2024031901029261,NICA,44,7,53,417.20,22111.60
213,214,2024031901029260,MANDU,65,47,108,719.20,77673.60
214,215,2024031901029259,MANDU,65,14,530,719.20,381176.00
215,216,2024031901029258,MANDU,65,25,10,719.10,7191.00
216,217,2024031901029257,MANDU,65,38,10,719.10,7191.00
217,218,2024031901029256,MANDU,65,38,10,719.10,7191.00
218,219,2024031901029255,MANDU,65,21,10,719.00,7190.00
219,220,2024031901029254,MANDU,65,57,200,719.00,143800.00
