,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024022704007575,SHL,40,34,130,437.10,56823.00
1,2,2024022703004967,JBBL,34,58,40,293.00,11720.00
2,3,2024022703004966,JBBL,34,35,10,293.00,2930.00
3,4,2024022703004965,FMDBL,62,62,10,588.90,5889.00
4,5,2024022701024020,SHIVM,81,16,100,485.10,48510.00
5,6,2024022701024019,SPC,34,64,10,661.00,6610.00
6,7,2024022703004964,SKBBL,25,83,65,817.00,53105.00
7,8,2024022703004963,SKBBL,42,83,20,818.00,16360.00
8,9,2024022703004962,RSDC,45,64,28,521.00,14588.00
9,10,2024022703004961,RSDC,4,64,69,521.00,35949.00
10,11,2024022701024018,MMKJL,65,62,10,433.00,4330.00
11,12,2024022701024017,NIMB,17,14,10,164.00,1640.00
12,13,2024022701024016,NIMB,17,26,280,163.90,45892.00
13,14,2024022704007574,CHCL,50,50,10,463.00,4630.00
14,15,2024022704007573,RADHI,67,14,100,251.80,25180.00
15,16,2024022705004387,NRIC,94,56,12,746.00,8952.00
16,17,2024022701024015,NRM,53,21,30,357.40,10722.00
17,18,2024022701024014,RAWA,70,58,10,469.00,4690.00
18,19,2024022703004960,MPFL,45,55,10,358.50,3585.00
19,20,2024022704007572,JOSHI,45,4,10,389.90,3899.00
20,21,2024022703004959,SJLIC,55,45,50,470.00,23500.00
21,22,2024022703004958,SJLIC,34,45,100,470.00,47000.00
22,23,2024022703004957,SJLIC,48,45,10,470.00,4700.00
23,24,2024022703004956,SJLIC,41,45,37,470.00,17390.00
24,25,2024022701024013,MHCL,35,56,11,552.80,6080.80
25,26,2024022701024012,MHCL,35,56,12,552.80,6633.60
26,27,2024022701024011,HHL,5,39,10,355.40,3554.00
27,28,2024022701024010,BGWT,34,7,25,579.00,14475.00
28,29,2024022704007571,AKJCL,7,29,10,224.00,2240.00
29,30,2024022704007570,JOSHI,45,40,20,385.00,7700.00
30,31,2024022704007569,JOSHI,21,40,300,385.00,115500.00
31,32,2024022704007568,JOSHI,8,40,180,385.10,69318.00
32,33,2024022704007567,AHPC,7,37,200,185.00,37000.00
33,34,2024022703004955,ICFC,32,17,30,493.50,14805.00
34,35,2024022705004386,CHDC,71,22,99,979.00,96921.00
35,36,2024022705004385,CHDC,71,21,10,978.70,9787.00
36,37,2024022705004384,CHDC,71,21,10,978.50,9785.00
37,38,2024022701024009,HHL,71,39,50,355.40,17770.00
38,39,2024022705004383,CHDC,71,77,10,978.00,9780.00
39,40,2024022705004382,CHDC,71,17,10,978.00,9780.00
40,41,2024022705004381,CHDC,71,58,10,978.00,9780.00
41,42,2024022705004380,CHDC,71,47,20,977.50,19550.00
42,43,2024022705004379,CHDC,71,21,150,977.00,146550.00
43,44,2024022705004378,CHDC,71,58,10,977.00,9770.00
44,45,2024022701024008,MHCL,71,57,10,552.00,5520.00
45,46,2024022705004377,CHDC,71,35,41,977.00,40057.00
46,47,2024022705004376,CHDC,71,19,10,976.50,9765.00
47,48,2024022705004375,CHDC,71,13,200,975.00,195000.00
48,49,2024022705004374,CHDC,71,38,10,975.00,9750.00
49,50,2024022705004373,CHDC,71,41,10,975.00,9750.00
50,51,2024022701024007,PPL,71,34,10,334.60,3346.00
51,52,2024022701024006,SMJC,71,37,10,386.00,3860.00
52,53,2024022701024005,SMJC,71,35,10,385.00,3850.00
53,54,2024022701024004,SMJC,71,36,10,385.00,3850.00
54,55,2024022704007566,GLH,38,58,200,212.00,42400.00
55,56,2024022701024003,ULBSL,49,3,10,1076.00,10760.00
56,57,2024022701024002,CLI,42,52,10,434.10,4341.00
57,58,2024022704007565,CGH,42,32,150,824.00,123600.00
58,59,2024022704007564,CGH,42,33,50,823.90,41195.00
59,60,2024022704007563,NICL,85,42,10,825.00,8250.00
60,61,2024022701024001,HIDCLP,42,55,10,101.00,1010.00
61,62,2024022705004372,NIFRA,55,51,105,208.10,21850.50
62,63,2024022701024000,SPC,62,88,100,603.50,60350.00
63,64,2024022701023999,MMKJL,4,62,10,433.00,4330.00
64,65,2024022703004954,NFS,69,42,10,357.90,3579.00
65,66,2024022703004953,GUFL,69,34,10,628.00,6280.00
66,67,2024022703004952,NICLBSL,53,57,400,536.10,214440.00
67,68,2024022701023998,SPC,28,64,330,661.00,218130.00
68,69,2024022701023997,SPC,28,65,10,618.10,6181.00
69,70,2024022701023996,SPC,28,33,300,618.00,185400.00
70,71,2024022701023995,SPC,28,44,50,618.00,30900.00
71,72,2024022701023994,SPC,28,58,20,618.00,12360.00
72,73,2024022701023993,SPC,28,42,100,615.50,61550.00
73,74,2024022701023992,SPC,28,39,30,615.00,18450.00
74,75,2024022701023991,SPC,28,11,50,615.00,30750.00
75,76,2024022701023990,SPC,28,64,10,612.00,6120.00
76,77,2024022701023989,SPC,28,64,20,611.40,12228.00
77,78,2024022701023988,SPC,28,64,10,611.30,6113.00
78,79,2024022701023987,SPC,28,35,10,611.20,6112.00
79,80,2024022701023986,SPC,28,64,10,611.20,6112.00
80,81,2024022701023985,SPC,28,64,10,611.10,6111.00
81,82,2024022701023984,SPC,28,64,100,611.00,61100.00
82,83,2024022701023983,SPC,28,11,10,610.00,6100.00
83,84,2024022701023982,SPC,28,33,110,610.00,67100.00
84,85,2024022701023981,SPC,28,64,20,608.00,12160.00
85,86,2024022705004371,NTC,28,51,374,843.90,315618.60
86,87,2024022705004370,NTC,28,55,60,843.00,50580.00
87,88,2024022705004369,NTC,28,51,566,840.00,475440.00
88,89,2024022701023980,NBL,54,35,93,219.00,20367.00
89,90,2024022704007562,JOSHI,62,4,10,389.90,3899.00
90,91,2024022701023979,KBL,48,54,57,143.00,8151.00
91,92,2024022701023978,KBL,48,59,93,143.00,13299.00
92,93,2024022703004951,FOWAD,34,29,20,1015.00,20300.00
93,94,2024022704007561,AKJCL,34,29,54,224.00,12096.00
94,95,2024022704007560,AKJCL,34,3,330,224.00,73920.00
95,96,2024022704007559,AKJCL,34,54,116,223.00,25868.00
96,97,2024022701023977,VLUCL,34,43,10,519.00,5190.00
97,98,2024022705004368,CIT,34,42,10,2055.00,20550.00
98,99,2024022703004950,SLBBL,29,44,10,578.50,5785.00
99,100,2024022704007558,RURU,34,35,10,719.00,7190.00
100,101,2024022701023976,SHIVM,81,65,70,485.10,33957.00
101,102,2024022703004949,NFS,50,42,10,357.90,3579.00
102,103,2024022703004948,SINDU,84,45,20,320.00,6400.00
103,104,2024022704007557,SGIC,84,34,160,512.90,82064.00
104,105,2024022704007556,SGIC,84,45,100,512.90,51290.00
105,106,2024022704007555,SGIC,84,50,40,512.90,20516.00
106,107,2024022704007554,SGIC,84,14,100,512.00,51200.00
107,108,2024022704007553,SGIC,84,14,50,512.00,25600.00
108,109,2024022704007552,SGIC,84,59,10,512.00,5120.00
109,110,2024022704007551,SGIC,84,22,40,511.90,20476.00
110,111,2024022704007550,SGIC,84,14,100,510.00,51000.00
111,112,2024022701023975,ULHC,45,25,50,325.00,16250.00
112,113,2024022704007549,AKPL,1,45,150,179.00,26850.00
113,114,2024022704007548,AKPL,17,45,500,179.00,89500.00
114,115,2024022704007547,AKPL,26,45,164,179.00,29356.00
115,116,2024022701023974,DOLTI,45,57,10,386.00,3860.00
116,117,2024022703004947,GLBSL,38,45,12,972.00,11664.00
117,118,2024022703004946,GLBSL,38,58,50,955.00,47750.00
118,119,2024022703004945,GLBSL,38,7,10,955.00,9550.00
119,120,2024022703004944,GLBSL,38,6,45,955.00,42975.00
120,121,2024022703004943,GLBSL,38,38,23,954.00,21942.00
121,122,2024022703004942,GLBSL,38,17,10,950.00,9500.00
122,123,2024022703004941,GLBSL,38,39,30,949.90,28497.00
123,124,2024022704007546,IGI,38,35,200,532.80,106560.00
124,125,2024022703004940,CBBL,35,43,22,830.00,18260.00
125,126,2024022703004939,CBBL,35,55,55,827.00,45485.00
126,127,2024022703004938,CBBL,35,56,283,826.00,233758.00
127,128,2024022705004367,HRL,65,35,450,610.00,274500.00
128,129,2024022705004366,HRL,4,35,50,610.10,30505.00
129,130,2024022704007545,MHNL,35,11,10,253.90,2539.00
130,131,2024022704007544,GHL,59,34,472,153.00,72216.00
131,132,2024022704007543,GHL,59,41,30,153.00,4590.00
132,133,2024022704007542,GHL,59,57,500,153.00,76500.00
