,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024040203009202,SHINE,42,34,113,371.00,41923.00
1,2,2024040203009201,SHINE,42,5,442,370.00,163540.00
2,3,2024040205003762,CHDC,18,21,10,907.00,9070.00
3,4,2024040205003761,CHDC,18,14,10,907.00,9070.00
4,5,2024040204008002,DHPL,3,35,20,196.00,3920.00
5,6,2024040204008001,MHNL,4,4,10,236.60,2366.00
6,7,2024040203009200,BFC,4,58,10,337.00,3370.00
7,8,2024040201025262,RHGCL,85,17,30,323.00,9690.00
8,9,2024040203009199,ILBS,22,81,10,907.80,9078.00
9,10,2024040204008000,API,51,47,10,175.90,1759.00
10,11,2024040203009198,GUFL,22,6,100,880.00,88000.00
11,12,2024040204007999,UNHPL,42,51,292,231.60,67627.20
12,13,2024040204007998,AKPL,5,57,300,174.90,52470.00
13,14,2024040203009197,GMFIL,51,34,10,357.00,3570.00
14,15,2024040201025261,SRLI,14,53,10,440.00,4400.00
15,16,2024040204007997,TRH,58,49,100,809.00,80900.00
16,17,2024040201025260,RFPL,32,36,58,409.00,23722.00
17,18,2024040201025259,RFPL,32,38,190,408.30,77577.00
18,19,2024040201025258,RFPL,32,45,10,408.00,4080.00
19,20,2024040201025257,RFPL,32,17,10,408.00,4080.00
20,21,2024040204007996,GLH,32,49,10,216.90,2169.00
21,22,2024040201025256,MKHC,33,75,10,330.10,3301.00
22,23,2024040203009196,GUFL,41,39,50,879.90,43995.00
23,24,2024040204007995,SGIC,58,57,200,533.00,106600.00
24,25,2024040203009195,GUFL,21,6,10,880.00,8800.00
25,26,2024040205003760,CHDC,21,14,40,907.00,36280.00
26,27,2024040201025255,PPL,21,71,3000,594.00,1782000.00
27,28,2024040204007994,JOSHI,57,45,570,332.10,189297.00
28,29,2024040204007993,JOSHI,35,45,500,332.10,166050.00
29,30,2024040204007992,JOSHI,1,45,250,332.30,83075.00
30,31,2024040201025254,ULHC,45,58,10,343.90,3439.00
31,32,2024040201025253,ULHC,45,73,50,342.00,17100.00
32,33,2024040204007991,GHL,56,59,10,150.90,1509.00
33,34,2024040201025252,NYADI,65,38,210,307.00,64470.00
34,35,2024040201025251,NYADI,65,25,100,307.00,30700.00
