,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023090401020324,BNHC,50,41,10,280.00,2800.00
1,2,2023090404005226,MEN,18,29,10,867.00,8670.00
2,3,2023090401020323,AVYAN,38,67,50,624.00,31200.00
3,4,2023090404005225,SSHL,39,22,425,144.90,61582.50
4,5,2023090404005224,SSHL,39,49,60,144.80,8688.00
5,6,2023090404005223,SSHL,39,39,15,144.00,2160.00
6,7,2023090401020322,KDL,39,32,40,865.00,34600.00
7,8,2023090401020321,ILI,62,45,10,559.00,5590.00
8,9,2023090401020320,ILI,62,8,10,559.00,5590.00
9,10,2023090401020319,ILI,62,58,10,559.00,5590.00
10,11,2023090401020318,ILI,62,8,10,559.00,5590.00
11,12,2023090401020317,ILI,62,58,10,559.00,5590.00
12,13,2023090401020316,ILI,62,58,10,559.00,5590.00
13,14,2023090401020315,ILI,62,56,10,559.00,5590.00
14,15,2023090401020314,ILI,62,34,10,559.00,5590.00
15,16,2023090401020313,ILI,62,58,10,559.00,5590.00
16,17,2023090401020312,ILI,62,52,60,559.00,33540.00
17,18,2023090401020311,ILI,62,54,30,559.00,16770.00
18,19,2023090401020310,ILI,62,39,10,559.00,5590.00
19,20,2023090401020309,ILI,62,57,10,559.00,5590.00
20,21,2023090401020308,ILI,62,57,10,559.00,5590.00
21,22,2023090401020307,ILI,62,40,80,559.00,44720.00
22,23,2023090401020306,ILI,62,45,10,559.00,5590.00
23,24,2023090401020305,ILI,62,57,10,559.00,5590.00
24,25,2023090401020304,ILI,62,57,10,559.00,5590.00
25,26,2023090401020303,ILI,62,29,10,559.00,5590.00
26,27,2023090401020302,ILI,62,7,10,559.00,5590.00
27,28,2023090401020301,ILI,62,32,10,558.90,5589.00
28,29,2023090401020300,ILI,62,54,10,558.90,5589.00
29,30,2023090401020299,ILI,62,42,90,558.90,50301.00
30,31,2023090401020298,ILI,62,58,10,558.90,5589.00
31,32,2023090401020297,ILI,62,51,10,558.90,5589.00
32,33,2023090401020296,ILI,62,17,10,558.90,5589.00
33,34,2023090401020295,ILI,62,57,100,558.00,55800.00
34,35,2023090401020294,ILI,62,49,10,558.00,5580.00
35,36,2023090401020293,ILI,62,58,10,558.00,5580.00
36,37,2023090401020292,ILI,62,51,10,558.00,5580.00
37,38,2023090401020291,ILI,62,58,10,558.00,5580.00
38,39,2023090401020290,ILI,62,57,10,558.00,5580.00
39,40,2023090401020289,ILI,62,57,10,558.00,5580.00
40,41,2023090401020288,ILI,62,22,25,558.00,13950.00
41,42,2023090401020287,ILI,62,59,10,558.00,5580.00
42,43,2023090401020286,ILI,62,51,10,558.00,5580.00
43,44,2023090401020285,ILI,62,58,10,558.00,5580.00
44,45,2023090401020284,ILI,62,38,10,558.00,5580.00
45,46,2023090401020283,ILI,62,42,10,558.00,5580.00
46,47,2023090401020282,ILI,62,46,10,558.00,5580.00
47,48,2023090401020281,ILI,62,11,10,558.00,5580.00
48,49,2023090401020280,ILI,62,45,10,558.00,5580.00
49,50,2023090401020279,ILI,62,14,20,558.00,11160.00
50,51,2023090401020278,ILI,62,58,10,558.00,5580.00
51,52,2023090401020277,ILI,62,45,10,558.00,5580.00
52,53,2023090401020276,ILI,62,40,10,558.00,5580.00
53,54,2023090401020275,ILI,62,14,10,558.00,5580.00
54,55,2023090401020274,ILI,62,58,10,558.00,5580.00
55,56,2023090401020273,ILI,62,38,10,558.00,5580.00
56,57,2023090401020272,ILI,62,42,10,557.90,5579.00
57,58,2023090401020271,ILI,62,21,10,557.50,5575.00
58,59,2023090401020270,ILI,62,35,10,557.40,5574.00
59,60,2023090401020269,ILI,62,58,10,557.40,5574.00
60,61,2023090401020268,ILI,62,42,10,557.40,5574.00
61,62,2023090401020267,ILI,62,58,10,557.30,5573.00
62,63,2023090401020266,ILI,62,55,10,557.20,5572.00
63,64,2023090401020265,ILI,62,55,10,557.20,5572.00
64,65,2023090401020264,ILI,62,6,10,557.20,5572.00
65,66,2023090401020263,ILI,62,58,10,557.20,5572.00
66,67,2023090401020262,ILI,62,42,10,557.20,5572.00
67,68,2023090401020261,ILI,62,21,10,557.10,5571.00
68,69,2023090401020260,ILI,62,49,10,557.00,5570.00
69,70,2023090401020259,ILI,62,34,10,557.00,5570.00
70,71,2023090401020258,ILI,62,11,10,557.00,5570.00
71,72,2023090401020257,ILI,62,25,10,557.00,5570.00
72,73,2023090401020256,ILI,62,34,10,556.00,5560.00
73,74,2023090405002193,NTC,19,42,32,859.00,27488.00
74,75,2023090405002192,NTC,19,10,100,859.00,85900.00
75,76,2023090405002191,NTC,19,34,59,859.00,50681.00
76,77,2023090405002190,NTC,19,34,10,859.00,8590.00
