,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023051003002519,GUFL,14,33,10,480.00,4800.00
1,2,2023051001008348,NIMB,17,20,10,180.30,1803.00
2,3,2023051004003802,AHPC,32,58,20,277.00,5540.00
3,4,2023051001008347,DORDI,32,26,10,269.90,2699.00
4,5,2023051004003801,PPCL,46,46,10,325.00,3250.00
5,6,2023051001008346,EHPL,49,29,10,340.70,3407.00
6,7,2023051004003800,JOSHI,16,26,96,258.00,24768.00
7,8,2023051004003799,JOSHI,16,50,440,257.00,113080.00
8,9,2023051004003798,JOSHI,16,49,64,256.00,16384.00
9,10,2023051001008345,SMJC,34,29,10,245.50,2455.00
10,11,2023051001008344,MHCL,56,4,10,218.00,2180.00
11,12,2023051001008343,KBL,8,57,10,164.80,1648.00
12,13,2023051003002518,VLBS,39,3,18,565.50,10179.00
13,14,2023051005001431,NRIC,3,1,20,673.00,13460.00
14,15,2023051005001430,NRIC,3,33,65,673.00,43745.00
15,16,2023051004003797,AHPC,25,29,50,276.00,13800.00
16,17,2023051004003796,HPPL,16,37,177,271.00,47967.00
17,18,2023051003002517,LBBL,4,1,100,335.30,33530.00
18,19,2023051005001429,NTC,5,48,10,794.00,7940.00
19,20,2023051003002516,SFCL,45,57,10,263.00,2630.00
20,21,2023051005001428,HIDCL,59,8,124,178.00,22072.00
21,22,2023051005001427,HIDCL,59,25,26,177.90,4625.40
22,23,2023051001008342,NABIL,34,28,201,590.00,118590.00
23,24,2023051004003795,NHDL,34,58,10,367.30,3673.00
24,25,2023051004003794,OHL,34,28,10,572.10,5721.00
25,26,2023051004003793,OHL,34,16,100,572.00,57200.00
26,27,2023051001008341,HIDCLP,22,36,40,98.00,3920.00
27,28,2023051001008340,SPC,50,34,10,410.00,4100.00
28,29,2023051003002515,NUBL,44,54,63,530.00,33390.00
29,30,2023051003002514,NUBL,51,54,200,530.10,106020.00
30,31,2023051001008339,PCBL,56,39,10,194.00,1940.00
31,32,2023051001008338,KBL,56,57,100,164.80,16480.00
32,33,2023051003002513,CBBL,26,45,20,787.00,15740.00
33,34,2023051003002512,CBBL,26,41,10,786.00,7860.00
34,35,2023051004003792,HDHPC,58,35,1000,163.60,163600.00
35,36,2023051001008337,KDL,3,58,10,717.00,7170.00
36,37,2023051001008336,SMHL,47,21,70,389.00,27230.00
37,38,2023051003002511,GUFL,39,33,10,480.00,4800.00
38,39,2023051003002510,LICN,41,28,10,1270.00,12700.00
39,40,2023051001008335,NESDO,28,14,10,2017.00,20170.00
40,41,2023051003002509,PROFL,28,6,10,290.00,2900.00
41,42,2023051003002508,PROFL,28,50,70,286.00,20020.00
42,43,2023051003002507,KSBBL,33,52,10,299.50,2995.00
43,44,2023051001008334,SMHL,36,21,90,389.00,35010.00
44,45,2023051001008333,PHCL,58,53,60,310.00,18600.00
45,46,2023051001008332,BHPL,17,28,100,471.00,47100.00
46,47,2023051001008331,BHPL,17,13,30,449.80,13494.00
47,48,2023051001008330,BHPL,17,48,50,445.00,22250.00
48,49,2023051001008329,BHPL,17,32,10,445.00,4450.00
49,50,2023051001008328,BHPL,17,17,10,445.00,4450.00
50,51,2023051001008327,BHPL,17,17,20,444.00,8880.00
51,52,2023051001008326,BHPL,17,17,10,443.20,4432.00
52,53,2023051001008325,BHPL,17,17,10,443.00,4430.00
53,54,2023051004003791,UMHL,50,48,990,223.00,220770.00
54,55,2023051004003790,UMHL,58,48,10,223.00,2230.00
55,56,2023051004003789,HPPL,48,39,10,275.00,2750.00
56,57,2023051001008324,MAKAR,38,16,10,253.00,2530.00
57,58,2023051001008323,MAKAR,38,16,10,253.00,2530.00
58,59,2023051001008322,MAKAR,38,58,10,253.00,2530.00
59,60,2023051001008321,MAKAR,38,58,10,253.00,2530.00
60,61,2023051001008320,MAKAR,38,49,10,252.00,2520.00
61,62,2023051001008319,MAKAR,38,58,10,252.00,2520.00
62,63,2023051001008318,MAKAR,38,13,10,252.00,2520.00
63,64,2023051001008317,MAKAR,38,52,10,252.00,2520.00
64,65,2023051001008316,MAKAR,38,41,10,250.00,2500.00
65,66,2023051001008315,MAKAR,38,45,10,250.00,2500.00
66,67,2023051001008314,MAKAR,38,4,10,250.00,2500.00
67,68,2023051001008313,MAKAR,38,45,10,250.00,2500.00
68,69,2023051001008312,MAKAR,38,57,10,250.00,2500.00
69,70,2023051001008311,MAKAR,38,58,10,250.00,2500.00
70,71,2023051001008310,MAKAR,38,58,10,250.00,2500.00
71,72,2023051001008309,MAKAR,38,38,10,250.00,2500.00
72,73,2023051001008308,MAKAR,38,48,10,250.00,2500.00
73,74,2023051001008307,MAKAR,38,45,10,250.00,2500.00
74,75,2023051001008306,MAKAR,38,45,10,250.00,2500.00
75,76,2023051001008305,MAKAR,38,57,10,250.00,2500.00
76,77,2023051001008304,MAKAR,38,45,10,250.00,2500.00
77,78,2023051001008303,MAKAR,38,48,10,250.00,2500.00
78,79,2023051001008302,MAKAR,38,13,10,250.00,2500.00
79,80,2023051001008301,MAKAR,38,48,10,250.00,2500.00
80,81,2023051001008300,MAKAR,38,36,10,250.00,2500.00
81,82,2023051001008299,MAKAR,38,8,10,250.00,2500.00
82,83,2023051001008298,MAKAR,38,35,10,250.00,2500.00
83,84,2023051001008297,MAKAR,38,41,10,250.00,2500.00
84,85,2023051001008296,MAKAR,38,56,10,250.00,2500.00
85,86,2023051001008295,MAKAR,38,34,10,250.00,2500.00
86,87,2023051001008294,MAKAR,38,39,10,250.00,2500.00
87,88,2023051001008293,MAKAR,38,48,10,250.00,2500.00
88,89,2023051001008292,MAKAR,38,58,10,250.00,2500.00
89,90,2023051001008291,MAKAR,38,57,10,250.00,2500.00
90,91,2023051001008290,MAKAR,38,58,10,250.00,2500.00
91,92,2023051001008289,MAKAR,38,34,10,249.40,2494.00
92,93,2023051001008288,MAKAR,38,42,10,249.30,2493.00
93,94,2023051001008287,MAKAR,38,38,10,249.00,2490.00
94,95,2023051001008286,MAKAR,38,22,10,249.00,2490.00
95,96,2023051001008285,MAKAR,38,36,10,249.00,2490.00
96,97,2023051004003788,SHEL,38,14,10,286.90,2869.00
97,98,2023051003002506,MLBL,46,58,20,300.00,6000.00
98,99,2023051001008284,SPC,29,34,10,410.00,4100.00
99,100,2023051004003787,NLG,55,45,10,601.00,6010.00
100,101,2023051001008283,MAKAR,43,42,10,247.90,2479.00
101,102,2023051003002505,CBBL,51,7,10,785.00,7850.00
102,103,2023051001008282,SGHC,25,3,200,297.00,59400.00
103,104,2023051001008281,SGHC,25,3,190,297.00,56430.00
104,105,2023051001008280,PHCL,58,19,500,310.00,155000.00
105,106,2023051003002504,MPFL,38,58,50,295.70,14785.00
106,107,2023051003002503,MPFL,57,58,200,299.90,59980.00
107,108,2023051003002502,MPFL,41,58,25,300.00,7500.00
108,109,2023051003002501,MPFL,32,58,100,300.10,30010.00
109,110,2023051003002500,MPFL,59,58,50,300.20,15010.00
110,111,2023051003002499,MPFL,59,58,20,300.20,6004.00
111,112,2023051003002498,SJLIC,3,33,72,414.10,29815.20
112,113,2023051001008279,MKHC,51,34,450,243.00,109350.00
113,114,2023051001008278,MKHC,32,34,20,243.00,4860.00
114,115,2023051001008277,MKHC,38,34,30,243.10,7293.00
115,116,2023051004003786,AKJCL,34,26,160,206.80,33088.00
116,117,2023051004003785,AKJCL,34,50,230,205.00,47150.00
117,118,2023051001008276,SPL,20,45,10,520.00,5200.00
118,119,2023051001008275,SPL,20,13,10,517.00,5170.00
119,120,2023051004003784,HDHPC,38,14,50,164.00,8200.00
120,121,2023051001008274,NBL,51,38,815,247.20,201468.00
121,122,2023051001008273,NBL,28,38,175,247.30,43277.50
122,123,2023051001008272,NBL,52,38,10,247.50,2475.00
123,124,2023051001008271,BHL,38,34,10,299.00,2990.00
124,125,2023051005001426,NRN,32,53,10,440.00,4400.00
125,126,2023051003002497,JBBL,13,34,10,255.00,2550.00
126,127,2023051001008270,SBL,5,38,20,247.00,4940.00
127,128,2023051001008269,NESDO,59,14,10,2017.00,20170.00
