,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024032104009066,HEI,66,41,10,592.00,5920.00
1,2,2024032101023448,MMKJL,59,74,100,419.50,41950.00
2,3,2024032101023447,RHGCL,45,53,10,290.00,2900.00
3,4,2024032101023446,MEHL,51,45,10,288.00,2880.00
4,5,2024032103015255,MSLB,45,16,10,1069.00,10690.00
5,6,2024032101023445,DLBS,26,38,100,1408.00,140800.00
6,7,2024032101023444,DLBS,26,13,10,1265.80,12658.00
7,8,2024032101023443,DLBS,26,40,49,1265.80,62024.20
8,9,2024032101023442,DLBS,26,42,120,1265.80,151896.00
9,10,2024032101023441,DLBS,26,13,10,1265.00,12650.00
10,11,2024032101023440,DLBS,26,28,10,1259.70,12597.00
11,12,2024032101023439,DLBS,26,52,20,1258.00,25160.00
12,13,2024032101023438,DLBS,26,49,50,1254.00,62700.00
13,14,2024032101023437,DLBS,26,42,10,1254.00,12540.00
14,15,2024032101023436,DLBS,26,62,10,1252.00,12520.00
15,16,2024032101023435,DLBS,26,51,10,1250.70,12507.00
16,17,2024032101023434,DLBS,26,43,14,1250.50,17507.00
17,18,2024032101023433,DLBS,26,45,10,1245.70,12457.00
18,19,2024032101023432,DLBS,26,58,10,1245.00,12450.00
19,20,2024032101023431,DLBS,26,45,10,1241.40,12414.00
20,21,2024032105004548,CIT,26,45,20,2114.00,42280.00
21,22,2024032101023430,RHGCL,57,26,10,287.00,2870.00
22,23,2024032101023429,PPL,16,29,400,414.00,165600.00
23,24,2024032101023428,PPL,16,49,10,414.00,4140.00
24,25,2024032101023427,PPL,16,4,10,414.00,4140.00
25,26,2024032101023426,PPL,16,57,10,413.00,4130.00
26,27,2024032101023425,PPL,16,21,10,413.00,4130.00
27,28,2024032101023424,PPL,16,58,60,412.10,24726.00
28,29,2024032103015254,KLBSL,57,55,10,1020.00,10200.00
29,30,2024032105004547,NTC,57,44,10,854.00,8540.00
30,31,2024032101023423,PPL,16,57,10,412.00,4120.00
31,32,2024032103015253,SKBBL,36,34,10,855.00,8550.00
32,33,2024032104009065,CGH,51,37,20,822.00,16440.00
33,34,2024032104009064,KKHC,51,43,10,242.90,2429.00
34,35,2024032103015252,NFS,45,28,300,398.00,119400.00
35,36,2024032103015251,GUFL,32,28,92,855.00,78660.00
36,37,2024032103015250,GUFL,22,28,50,855.00,42750.00
37,38,2024032103015249,GUFL,34,28,10,855.00,8550.00
38,39,2024032103015248,GUFL,52,28,10,855.00,8550.00
39,40,2024032103015247,GUFL,53,28,500,855.00,427500.00
40,41,2024032103015246,GUFL,42,28,20,855.00,17100.00
41,42,2024032103015245,GUFL,57,28,55,855.00,47025.00
42,43,2024032103015244,GUFL,56,28,100,855.00,85500.00
43,44,2024032103015243,GUFL,32,28,50,855.00,42750.00
44,45,2024032103015242,GUFL,34,28,100,855.00,85500.00
45,46,2024032103015241,GUFL,47,28,10,855.00,8550.00
46,47,2024032103015240,GUFL,58,28,100,855.00,85500.00
47,48,2024032103015239,GUFL,57,28,20,855.00,17100.00
48,49,2024032103015238,GUFL,35,28,39,855.00,33345.00
49,50,2024032103015237,GUFL,69,28,50,855.00,42750.00
50,51,2024032103015236,GUFL,38,28,59,855.00,50445.00
51,52,2024032103015235,GUFL,41,28,50,855.00,42750.00
52,53,2024032103015234,GUFL,16,28,100,855.00,85500.00
53,54,2024032103015233,GUFL,1,28,800,855.00,684000.00
54,55,2024032103015232,GUFL,16,28,200,855.00,171000.00
55,56,2024032103015231,GUFL,34,28,100,855.00,85500.00
56,57,2024032103015230,GUFL,47,28,50,855.00,42750.00
57,58,2024032103015229,GUFL,37,28,200,855.00,171000.00
58,59,2024032103015228,GUFL,55,28,1000,855.00,855000.00
59,60,2024032103015227,GUFL,19,28,40,855.00,34200.00
60,61,2024032103015226,GUFL,34,28,60,855.00,51300.00
61,62,2024032103015225,GUFL,6,28,50,855.00,42750.00
62,63,2024032103015224,GUFL,4,28,50,855.00,42750.00
63,64,2024032103015223,GUFL,59,28,50,855.00,42750.00
64,65,2024032103015222,GUFL,58,28,30,855.00,25650.00
65,66,2024032103015221,GUFL,63,28,774,855.00,661770.00
66,67,2024032103015220,GUFL,41,28,5373,872.00,4685256.00
67,68,2024032103015219,MNBBL,38,38,10,361.00,3610.00
68,69,2024032104009063,JOSHI,38,35,10,335.00,3350.00
69,70,2024032101023422,CZBIL,38,32,10,163.80,1638.00
70,71,2024032101023421,PHCL,58,59,160,337.00,53920.00
71,72,2024032101023420,PHCL,58,8,50,331.60,16580.00
72,73,2024032101023419,PHCL,58,45,70,331.50,23205.00
73,74,2024032101023418,PHCL,58,80,100,331.50,33150.00
74,75,2024032101023417,PHCL,58,67,100,331.50,33150.00
75,76,2024032101023416,PHCL,58,6,40,331.50,13260.00
76,77,2024032101023415,PHCL,58,51,10,331.00,3310.00
77,78,2024032101023414,PHCL,58,49,10,331.00,3310.00
78,79,2024032101023413,PHCL,58,11,120,331.00,39720.00
79,80,2024032101023412,PHCL,58,49,340,330.90,112506.00
80,81,2024032103015218,HLBSL,65,60,10,698.00,6980.00
81,82,2024032101023411,NRM,21,4,52,383.30,19931.60
