,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023012901017145,CBL,34,14,198,228.50,45243.00
1,2,2023012903012368,JBBL,1,34,200,304.20,60840.00
2,3,2023012903012367,JBBL,42,34,43,304.20,13080.60
3,4,2023012903012366,NTC,17,44,10,852.00,8520.00
4,5,2023012903012365,NTC,45,44,10,852.00,8520.00
5,6,2023012903012364,NTC,45,44,100,852.00,85200.00
6,7,2023012903012363,NTC,58,44,15,852.00,12780.00
7,8,2023012905005113,NESDO,36,58,20,3380.00,67600.00
8,9,2023012903012362,NTC,57,44,40,852.00,34080.00
9,10,2023012903012361,NTC,35,44,100,852.00,85200.00
10,11,2023012903012360,NTC,22,44,50,852.00,42600.00
11,12,2023012903012359,NTC,48,44,250,853.00,213250.00
12,13,2023012903012358,NTC,38,44,20,853.00,17060.00
13,14,2023012903012357,NTC,54,44,10,853.00,8530.00
14,15,2023012903012356,NTC,35,44,140,853.20,119448.00
15,16,2023012903012355,NTC,46,44,65,854.00,55510.00
16,17,2023012903012354,NTC,17,44,50,855.00,42750.00
17,18,2023012903012353,NTC,43,44,20,855.00,17100.00
18,19,2023012903012352,NTC,47,44,100,855.00,85500.00
19,20,2023012903012351,NTC,21,44,60,855.00,51300.00
20,21,2023012901017144,KBL,49,51,300,195.00,58500.00
21,22,2023012905005112,SAHAS,45,45,10,608.10,6081.00
22,23,2023012904017347,BBC,16,45,10,3450.00,34500.00
23,24,2023012901017143,NABIL,43,37,10,702.50,7025.00
24,25,2023012901017142,PHCL,38,57,20,361.80,7236.00
25,26,2023012901017141,PHCL,38,38,10,361.50,3615.00
26,27,2023012901017140,PHCL,38,6,10,361.40,3614.00
27,28,2023012901017139,PHCL,38,49,10,361.10,3611.00
28,29,2023012901017138,PHCL,38,16,10,361.00,3610.00
29,30,2023012901017137,PHCL,38,38,40,361.00,14440.00
30,31,2023012901017136,PHCL,38,58,10,361.00,3610.00
