,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024020601033040,MBJC,52,8,250,323.00,80750.00
1,2,2024020601033039,MBJC,4,8,100,323.00,32300.00
2,3,2024020601033038,MBJC,32,8,820,323.00,264860.00
3,4,2024020605017060,HRL,39,41,60,704.90,42294.00
4,5,2024020605017059,HRL,39,21,40,704.50,28180.00
5,6,2024020605017058,HRL,39,17,100,704.20,70420.00
6,7,2024020605017057,NRIC,25,39,100,818.00,81800.00
7,8,2024020603006414,GBBL,60,48,50,380.00,19000.00
8,9,2024020603006413,GBBL,60,19,150,380.00,57000.00
9,10,2024020603006412,GBBL,60,58,211,380.00,80180.00
10,11,2024020603006411,GBBL,60,44,70,379.50,26565.00
11,12,2024020604010045,SHPC,5,29,10,354.00,3540.00
12,13,2024020601033037,GVL,74,17,10,450.00,4500.00
13,14,2024020601033036,HHL,35,45,200,323.00,64600.00
14,15,2024020601033035,SPL,45,21,10,700.00,7000.00
15,16,2024020601033034,BHL,38,34,10,300.90,3009.00
16,17,2024020601033033,RAWA,34,13,470,524.00,246280.00
17,18,2024020601033032,RAWA,34,48,25,523.90,13097.50
18,19,2024020601033031,RAWA,34,49,60,523.90,31434.00
19,20,2024020601033030,RAWA,34,57,145,523.80,75951.00
20,21,2024020601033029,RAWA,34,49,10,523.00,5230.00
21,22,2024020601033028,RAWA,34,57,10,523.00,5230.00
22,23,2024020601033027,RAWA,34,17,10,523.00,5230.00
23,24,2024020601033026,RAWA,34,11,10,522.00,5220.00
24,25,2024020601033025,RAWA,34,49,10,522.00,5220.00
25,26,2024020601033024,RAWA,34,29,100,520.50,52050.00
26,27,2024020601033023,RAWA,34,64,100,520.00,52000.00
27,28,2024020601033022,RAWA,34,49,40,520.00,20800.00
28,29,2024020601033021,RAWA,34,34,10,520.00,5200.00
29,30,2024020601033020,UNLB,16,42,10,1228.00,12280.00
30,31,2024020603006410,JSLBB,34,39,10,865.50,8655.00
31,32,2024020603006409,JSLBB,34,57,20,850.10,17002.00
32,33,2024020603006408,JSLBB,34,26,30,850.00,25500.00
33,34,2024020603006407,KMCDB,62,49,10,654.90,6549.00
34,35,2024020601033019,EHPL,34,58,10,428.00,4280.00
35,36,2024020601033018,EHPL,34,33,80,428.00,34240.00
36,37,2024020601033017,PPL,5,19,10,359.80,3598.00
37,38,2024020601033016,MHCL,88,19,20,517.00,10340.00
38,39,2024020604010044,KPCL,49,43,50,438.00,21900.00
39,40,2024020603006406,CORBL,17,7,10,403.20,4032.00
40,41,2024020601033015,NRM,35,56,10,390.00,3900.00
41,42,2024020605017056,NRN,35,44,10,592.00,5920.00
42,43,2024020601033014,KDL,47,54,10,820.00,8200.00
43,44,2024020601033013,SHIVM,6,28,200,506.00,101200.00
44,45,2024020601033012,MKHL,6,22,106,358.00,37948.00
45,46,2024020601033011,MKHL,6,88,100,358.00,35800.00
46,47,2024020601033010,MKHL,6,58,10,356.00,3560.00
47,48,2024020601033009,MKHL,6,25,10,356.00,3560.00
48,49,2024020601033008,MKHL,6,35,10,356.00,3560.00
49,50,2024020601033007,MKHL,6,58,10,355.00,3550.00
50,51,2024020601033006,MKHL,6,14,54,355.00,19170.00
51,52,2024020601033005,RFPL,6,57,200,305.30,61060.00
52,53,2024020601033004,RFPL,45,57,300,305.40,91620.00
53,54,2024020604010043,RIDI,38,55,10,220.20,2202.00
54,55,2024020603006405,CORBL,29,45,100,404.00,40400.00
55,56,2024020603006404,NICLBSL,42,58,10,595.00,5950.00
56,57,2024020601033003,MCHL,42,34,20,328.80,6576.00
57,58,2024020601033002,MCHL,42,21,180,328.00,59040.00
58,59,2024020603006403,GFCL,59,56,36,443.50,15966.00
59,60,2024020603006402,GMFIL,59,18,10,357.90,3579.00
60,61,2024020601033001,MEL,63,58,10,223.00,2230.00
