,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024122204012512,CHL,91,19,20,393.80,7876.00
1,2,2024122204012511,CHL,91,48,100,393.70,39370.00
2,3,2024122204012510,CHL,91,75,20,393.60,7872.00
3,4,2024122204012509,CHL,91,22,40,393.50,15740.00
4,5,2024122203012477,GBBL,6,45,50,401.00,20050.00
5,6,2024122201021098,HBL,22,25,200,229.00,45800.00
6,7,2024122201021097,RFPL,83,39,15,940.00,14100.00
7,8,2024122203012476,SMFBS,70,18,10,1983.00,19830.00
8,9,2024122201021096,MKJC,57,72,89,513.00,45657.00
9,10,2024122203012475,ALICL,57,56,100,712.00,71200.00
10,11,2024122203012474,NUBL,55,16,10,673.30,6733.00
11,12,2024122203012473,MSLB,44,84,58,1480.00,85840.00
12,13,2024122203012472,MSLB,44,22,90,1469.00,132210.00
13,14,2024122203012471,MSLB,44,57,270,1468.00,396360.00
14,15,2024122203012470,MSLB,44,42,18,1467.00,26406.00
15,16,2024122201021095,PPL,53,41,100,576.00,57600.00
16,17,2024122201021094,MEHL,34,49,10,450.00,4500.00
17,18,2024122203012469,HLBSL,34,42,20,925.00,18500.00
18,19,2024122204012508,SALICO,46,51,10,695.00,6950.00
19,20,2024122201021093,HBL,22,42,500,229.00,114500.00
20,21,2024122203012468,SAPDBL,5,28,221,1009.00,222989.00
21,22,2024122203012467,SAPDBL,72,28,20,1015.00,20300.00
22,23,2024122203012466,SAPDBL,6,28,30,1015.00,30450.00
23,24,2024122203012465,SAPDBL,81,28,179,1025.50,183564.50
24,25,2024122203012464,SAPDBL,43,28,200,1026.00,205200.00
25,26,2024122203012463,SAPDBL,41,28,250,1026.00,256500.00
26,27,2024122203012462,MLBBL,58,98,50,1630.00,81500.00
27,28,2024122203012461,MLBBL,58,98,200,1640.00,328000.00
28,29,2024122201021092,RFPL,7,81,30,950.00,28500.00
29,30,2024122201021091,MEHL,55,49,10,450.00,4500.00
30,31,2024122201021090,CZBIL,51,45,30,213.70,6411.00
