,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023062004015455,RHPL,18,25,800,337.50,270000.00
1,2,2023062004015454,RHPL,18,45,200,337.50,67500.00
2,3,2023062003016509,NABBC,25,36,10,410.00,4100.00
3,4,2023062003016508,MFIL,45,25,60,472.00,28320.00
4,5,2023062004015453,MEN,39,50,100,859.00,85900.00
5,6,2023062003016507,EDBL,29,6,421,325.00,136825.00
6,7,2023062003016506,EDBL,29,21,79,325.00,25675.00
7,8,2023062003016505,RLFL,4,48,168,335.00,56280.00
8,9,2023062003016504,RLFL,4,57,132,334.90,44206.80
9,10,2023062001019259,MKHL,29,38,28,300.00,8400.00
10,11,2023062001019258,MKHL,29,58,10,300.00,3000.00
11,12,2023062001019257,MKHL,29,7,10,300.00,3000.00
12,13,2023062001019256,MKHL,29,21,10,300.00,3000.00
13,14,2023062001019255,MKHL,29,22,10,300.00,3000.00
14,15,2023062001019254,MKHL,29,13,22,299.90,6597.80
15,16,2023062001019253,MKHL,29,38,10,299.80,2998.00
16,17,2023062001019252,EHPL,52,57,10,369.90,3699.00
17,18,2023062001019251,NICA,28,4,50,759.00,37950.00
18,19,2023062001019250,NICA,28,58,50,756.00,37800.00
19,20,2023062003016503,GUFL,28,34,1000,560.00,560000.00
20,21,2023062003016502,GUFL,28,58,220,560.00,123200.00
21,22,2023062003016501,GUFL,28,38,500,559.00,279500.00
22,23,2023062003016500,GUFL,28,55,100,558.00,55800.00
23,24,2023062003016499,GUFL,28,10,225,557.90,125527.50
24,25,2023062003016498,GUFL,28,21,100,557.00,55700.00
25,26,2023062003016497,GUFL,28,35,500,557.00,278500.00
26,27,2023062003016496,GUFL,28,29,10,557.00,5570.00
27,28,2023062003016495,GUFL,28,51,370,555.00,205350.00
28,29,2023062003016494,GUFL,28,45,59,555.00,32745.00
29,30,2023062003016493,GUFL,28,49,49,555.00,27195.00
30,31,2023062003016492,GUFL,28,55,100,555.00,55500.00
31,32,2023062003016491,GUFL,28,58,300,555.00,166500.00
32,33,2023062003016490,GUFL,28,41,30,555.00,16650.00
33,34,2023062003016489,GUFL,28,57,217,555.00,120435.00
34,35,2023062003016488,GUFL,28,59,10,553.00,5530.00
35,36,2023062003016487,GUFL,28,35,140,552.00,77280.00
36,37,2023062003016486,GUFL,28,32,70,550.10,38507.00
37,38,2023062001019249,HHL,28,52,10,275.20,2752.00
38,39,2023062001019248,SIKLES,21,45,50,429.00,21450.00
39,40,2023062004015452,SHPC,37,43,10,379.00,3790.00
40,41,2023062001019247,MBJC,26,11,150,338.70,50805.00
41,42,2023062004015451,BARUN,41,4,20,267.80,5356.00
42,43,2023062001019246,SGHC,42,45,20,309.00,6180.00
43,44,2023062001019245,SGHC,42,51,10,306.00,3060.00
44,45,2023062004015450,UPCL,36,48,100,229.90,22990.00
45,46,2023062004015449,AHPC,45,35,30,304.00,9120.00
46,47,2023062004015448,AHPC,45,13,100,304.00,30400.00
47,48,2023062004015447,AHPC,45,39,90,304.00,27360.00
48,49,2023062003016485,SWMF,14,33,10,710.00,7100.00
49,50,2023062003016484,SWMF,14,42,50,710.00,35500.00
50,51,2023062003016483,SWMF,14,7,100,709.00,70900.00
