,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024051501024775,EBL,39,42,10,510.00,5100.00
1,2,2024051501024774,RHGCL,74,63,762,382.50,291465.00
2,3,2024051501024773,RHGCL,74,50,500,382.50,191250.00
3,4,2024051501024772,RHGCL,74,8,88,382.50,33660.00
4,5,2024051501024771,RHGCL,74,16,500,382.00,191000.00
5,6,2024051503016366,MNBBL,29,49,156,352.90,55052.40
6,7,2024051503016365,MNBBL,29,42,109,352.80,38455.20
7,8,2024051504010819,HEI,35,78,10,613.00,6130.00
8,9,2024051504010818,HEI,49,78,10,613.00,6130.00
9,10,2024051504010817,HEI,57,78,100,613.00,61300.00
10,11,2024051504010816,HEI,1,78,10,613.00,6130.00
11,12,2024051504010815,HEI,50,78,20,613.00,12260.00
12,13,2024051504010814,HEI,37,78,150,613.10,91965.00
13,14,2024051504010813,HEI,46,78,200,613.10,122620.00
14,15,2024051501024770,PPL,69,70,10,570.00,5700.00
15,16,2024051503016364,CFCL,43,43,10,394.00,3940.00
16,17,2024051503016363,SWMF,22,4,10,808.00,8080.00
17,18,2024051504010812,AHPC,35,22,10,165.00,1650.00
18,19,2024051504010811,HURJA,41,35,25,286.00,7150.00
19,20,2024051504010810,HURJA,34,35,203,286.00,58058.00
20,21,2024051503016362,CFCL,44,43,10,394.00,3940.00
21,22,2024051501024769,SIKLES,44,42,10,510.00,5100.00
22,23,2024051501024768,SIKLES,71,42,10,510.00,5100.00
23,24,2024051501024767,MLBS,19,58,35,1340.00,46900.00
24,25,2024051501024766,MLBS,19,42,20,1335.00,26700.00
25,26,2024051501024765,MLBS,19,37,25,1335.00,33375.00
26,27,2024051501024764,MLBS,19,35,10,1330.00,13300.00
27,28,2024051501024763,MLBS,19,49,10,1329.00,13290.00
28,29,2024051501024762,SHIVM,56,63,190,502.50,95475.00
29,30,2024051501024761,SHIVM,56,63,10,502.90,5029.00
30,31,2024051501024760,CYCL,66,14,10,1525.00,15250.00
31,32,2024051501024759,DOLTI,52,34,240,411.00,98640.00
32,33,2024051503016361,HLI,26,88,266,395.10,105096.60
33,34,2024051503016360,HLI,45,88,34,395.20,13436.80
34,35,2024051501024758,PPL,58,6,10,540.10,5401.00
35,36,2024051501024757,MMKJL,82,25,10,447.00,4470.00
36,37,2024051501024756,MMKJL,82,42,10,447.00,4470.00
37,38,2024051501024755,MMKJL,82,49,10,445.00,4450.00
38,39,2024051501024754,MMKJL,82,49,10,445.00,4450.00
39,40,2024051501024753,MMKJL,82,41,100,444.90,44490.00
40,41,2024051501024752,MMKJL,82,59,10,441.00,4410.00
41,42,2024051501024751,SHIVM,8,53,10,503.00,5030.00
42,43,2024051501024750,MANDU,25,58,10,1025.00,10250.00
43,44,2024051501024749,SARBTM,58,64,30,790.00,23700.00
44,45,2024051501024748,SARBTM,38,64,70,790.10,55307.00
45,46,2024051504010809,RADHI,13,25,50,235.00,11750.00
46,47,2024051501024747,PPL,25,70,10,570.00,5700.00
47,48,2024051501024746,DORDI,14,7,10,406.00,4060.00
48,49,2024051504010808,BARUN,16,70,10,231.90,2319.00
49,50,2024051501024745,KDL,25,16,15,800.10,12001.50
50,51,2024051501024744,KDL,54,16,100,800.10,80010.00
51,52,2024051501024743,KDL,36,16,10,801.20,8012.00
52,53,2024051501024742,KDL,42,16,100,802.20,80220.00
53,54,2024051501024741,KDL,57,16,50,802.70,40135.00
54,55,2024051501024740,KDL,32,16,230,805.00,185150.00
55,56,2024051504010807,SHL,84,37,100,444.10,44410.00
56,57,2024051504010806,SHL,57,37,300,445.10,133530.00
57,58,2024051501024739,PPL,17,28,11,575.00,6325.00
58,59,2024051501024738,NICA,32,17,21,358.00,7518.00
59,60,2024051501024737,NICA,74,17,50,358.00,17900.00
60,61,2024051503016359,VLBS,28,45,20,866.00,17320.00
61,62,2024051504010805,SSHL,17,55,10,163.80,1638.00
62,63,2024051501024736,ULHC,68,60,65,330.00,21450.00
63,64,2024051501024735,SMHL,53,52,10,434.00,4340.00
64,65,2024051503016358,JBBL,52,42,70,298.00,20860.00
65,66,2024051503016357,JBBL,52,44,30,297.90,8937.00
66,67,2024051505003902,NRIC,58,25,10,687.50,6875.00
67,68,2024051503016356,DDBL,7,38,68,718.10,48830.80
68,69,2024051503016355,DDBL,13,38,20,718.10,14362.00
69,70,2024051503016354,DDBL,58,38,50,719.00,35950.00
70,71,2024051503016353,DDBL,82,38,62,720.00,44640.00
71,72,2024051501024734,PPL,58,28,10,575.00,5750.00
72,73,2024051501024733,SARBTM,58,62,147,794.00,116718.00
73,74,2024051501024732,SARBTM,58,42,50,793.00,39650.00
74,75,2024051501024731,SARBTM,58,42,100,793.00,79300.00
75,76,2024051501024730,SARBTM,58,40,100,793.00,79300.00
76,77,2024051501024729,SARBTM,58,34,50,792.00,39600.00
77,78,2024051501024728,SARBTM,58,86,15,792.00,11880.00
78,79,2024051501024727,SARBTM,58,49,38,791.00,30058.00
79,80,2024051503016352,GUFL,72,42,10,708.00,7080.00
80,81,2024051504010804,RADHI,13,46,100,235.00,23500.00
81,82,2024051504010803,SPDL,60,26,40,239.00,9560.00
82,83,2024051504010802,SPDL,60,55,11,238.30,2621.30
83,84,2024051504010801,SPDL,60,34,204,238.00,48552.00
84,85,2024051504010800,SPDL,60,64,200,237.90,47580.00
85,86,2024051504010799,SPDL,60,3,25,237.00,5925.00
86,87,2024051501024726,HATHY,95,18,50,835.00,41750.00
87,88,2024051501024725,NWCL,36,26,130,720.10,93613.00
88,89,2024051503016351,RLFL,4,4,100,388.50,38850.00
89,90,2024051503016350,RLFL,4,16,301,392.90,118262.90
90,91,2024051503016349,RLFL,4,49,623,392.00,244216.00
91,92,2024051503016348,RLFL,4,38,50,392.00,19600.00
92,93,2024051503016347,RLFL,4,53,200,390.00,78000.00
93,94,2024051503016346,RLFL,4,3,206,390.00,80340.00
94,95,2024051503016345,RLFL,4,42,120,389.80,46776.00
95,96,2024051503016344,RLFL,4,8,500,388.60,194300.00
96,97,2024051503016343,NFS,41,29,1600,541.80,866880.00
97,98,2024051503016342,JBBL,56,29,10,295.60,2956.00
98,99,2024051505003901,NTC,57,42,20,829.00,16580.00
99,100,2024051504010798,KKHC,57,49,10,223.00,2230.00
100,101,2024051503016341,MNBBL,4,42,219,351.00,76869.00
101,102,2024051503016340,SAPDBL,42,13,290,327.00,94830.00
102,103,2024051503016339,SAPDBL,42,45,10,327.00,3270.00
103,104,2024051503016338,SAPDBL,42,29,100,326.90,32690.00
104,105,2024051505003900,STC,84,13,20,4380.00,87600.00
105,106,2024051504010797,RIDI,42,33,10,162.80,1628.00
106,107,2024051501024724,EHPL,59,43,380,443.00,168340.00
107,108,2024051501024723,EHPL,57,43,70,443.00,31010.00
108,109,2024051501024722,MEHL,43,16,11,308.00,3388.00
109,110,2024051501024721,MEHL,43,51,10,308.00,3080.00
110,111,2024051503016337,JFL,62,49,70,516.00,36120.00
111,112,2024051503016336,JFL,62,16,90,516.00,46440.00
