,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023071803015382,SIFC,28,56,10,392.60,3926.00
1,2,2023071804010535,MEN,43,39,10,1024.00,10240.00
2,3,2023071803015381,NMBMF,26,7,10,670.00,6700.00
3,4,2023071805003489,ENL,39,22,10,715.00,7150.00
4,5,2023071804010534,RHPL,22,58,300,302.70,90810.00
5,6,2023071804010533,HEI,49,58,50,637.00,31850.00
6,7,2023071801027070,PRVU,53,45,140,169.70,23758.00
7,8,2023071801027069,SHLB,45,58,5,1255.00,6275.00
8,9,2023071801027068,DORDI,45,42,10,248.00,2480.00
9,10,2023071801027067,DORDI,45,49,10,248.00,2480.00
10,11,2023071801027066,DORDI,45,58,10,248.00,2480.00
11,12,2023071801027065,DORDI,45,59,10,248.00,2480.00
12,13,2023071801027064,DORDI,45,49,10,247.00,2470.00
13,14,2023071801027063,DORDI,45,22,10,247.00,2470.00
14,15,2023071801027062,DORDI,45,58,10,246.00,2460.00
15,16,2023071801027061,DORDI,45,6,10,246.00,2460.00
16,17,2023071801027060,DORDI,45,42,10,246.00,2460.00
17,18,2023071801027059,DORDI,45,4,10,245.00,2450.00
18,19,2023071805003488,NIFRA,45,22,100,228.30,22830.00
19,20,2023071801027058,SANIMA,52,4,10,285.00,2850.00
20,21,2023071804010532,HPPL,4,50,10,284.90,2849.00
21,22,2023071801027057,SPL,20,5,20,882.00,17640.00
22,23,2023071803015380,SINDU,13,20,10,284.00,2840.00
23,24,2023071801027056,BHPL,17,35,21,457.00,9597.00
24,25,2023071801027055,BHPL,17,41,10,456.00,4560.00
25,26,2023071801027054,BHPL,17,17,10,455.00,4550.00
26,27,2023071801027053,BHPL,17,50,10,454.90,4549.00
27,28,2023071801027052,BHPL,17,41,20,454.90,9098.00
28,29,2023071801027051,BHPL,17,17,10,454.90,4549.00
29,30,2023071801027050,BHPL,17,17,59,454.80,26833.20
30,31,2023071801027049,BHPL,17,58,10,450.00,4500.00
31,32,2023071803015379,MFIL,19,8,25,564.10,14102.50
32,33,2023071803015378,PFL,56,49,10,411.00,4110.00
33,34,2023071801027048,MCHL,59,29,10,227.80,2278.00
34,35,2023071803015377,KMCDB,48,43,36,759.00,27324.00
35,36,2023071803015376,KMCDB,48,11,100,755.00,75500.00
36,37,2023071803015375,KMCDB,48,22,40,753.00,30120.00
37,38,2023071803015374,KMCDB,48,45,50,750.00,37500.00
38,39,2023071803015373,KMCDB,48,5,10,749.90,7499.00
39,40,2023071803015372,KMCDB,48,11,14,749.00,10486.00
40,41,2023071804010531,SPDL,34,28,50,262.90,13145.00
41,42,2023071804010530,SHEL,3,56,10,280.00,2800.00
42,43,2023071801027047,PHCL,44,58,10,329.40,3294.00
43,44,2023071801027046,PHCL,44,19,10,329.40,3294.00
44,45,2023071801027045,PHCL,44,58,10,329.40,3294.00
45,46,2023071801027044,PHCL,44,45,10,329.40,3294.00
46,47,2023071801027043,PHCL,44,25,10,329.40,3294.00
47,48,2023071801027042,PHCL,44,45,10,329.00,3290.00
