,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023091901037916,TAMOR,62,34,10,255.00,2550.00
1,2,2023091901037915,AVYAN,62,38,100,729.00,72900.00
2,3,2023091901037914,AVYAN,62,34,60,679.30,40758.00
3,4,2023091901037913,AVYAN,62,4,150,678.00,101700.00
4,5,2023091901037912,AVYAN,62,16,50,670.10,33505.00
5,6,2023091901037911,SBI,32,45,10,328.40,3284.00
6,7,2023091904006798,API,36,45,200,187.00,37400.00
7,8,2023091901037910,RNLI,61,48,10,485.50,4855.00
8,9,2023091903003769,ICFC,48,45,500,476.90,238450.00
9,10,2023091903003768,DDBL,34,62,10,744.90,7449.00
10,11,2023091903003767,DDBL,34,13,12,742.00,8904.00
11,12,2023091903003766,DDBL,34,32,20,741.00,14820.00
12,13,2023091901037909,KBSH,42,42,10,799.10,7991.00
13,14,2023091901037908,MKHL,7,50,10,255.00,2550.00
14,15,2023091904006797,UPPER,35,32,100,204.00,20400.00
15,16,2023091904006796,UPPER,35,13,112,204.00,22848.00
16,17,2023091901037907,RNLI,61,33,10,485.50,4855.00
17,18,2023091903003765,CORBL,38,7,15,325.40,4881.00
18,19,2023091901037906,GVL,17,34,50,347.00,17350.00
19,20,2023091903003764,GRDBL,20,28,10,319.90,3199.00
20,21,2023091901037905,PHCL,63,6,10,275.00,2750.00
21,22,2023091904006795,OHL,55,42,200,751.00,150200.00
22,23,2023091904006794,OHL,55,59,768,751.00,576768.00
23,24,2023091903003763,SINDU,20,42,12,259.00,3108.00
24,25,2023091901037904,PCBL,44,38,203,183.50,37250.50
25,26,2023091903003762,SFCL,22,38,60,276.00,16560.00
26,27,2023091901037903,RNLI,61,19,10,485.50,4855.00
27,28,2023091903003761,JBBL,59,3,90,304.90,27441.00
28,29,2023091901037902,GCIL,29,65,100,475.00,47500.00
29,30,2023091901037901,MKHL,51,51,10,256.00,2560.00
30,31,2023091901037900,MKHL,51,42,10,256.00,2560.00
31,32,2023091901037899,MKHL,51,49,10,256.00,2560.00
32,33,2023091901037898,MKHL,51,3,10,256.00,2560.00
33,34,2023091901037897,MKHL,51,45,10,256.00,2560.00
34,35,2023091901037896,MKHL,51,21,10,255.50,2555.00
35,36,2023091901037895,MKHL,51,58,10,255.10,2551.00
36,37,2023091901037894,MHL,49,32,10,279.40,2794.00
37,38,2023091904006793,NICL,1,49,25,789.00,19725.00
38,39,2023091901037893,RNLI,61,49,10,485.50,4855.00
39,40,2023091904006792,SPDL,21,49,50,183.00,9150.00
40,41,2023091903003760,MDB,64,34,100,411.00,41100.00
41,42,2023091904006791,RADHI,45,54,20,227.00,4540.00
42,43,2023091901037892,PCBL,45,38,2297,183.50,421499.50
43,44,2023091901037891,PCBL,45,34,430,183.50,78905.00
44,45,2023091901037890,PCBL,45,58,118,183.30,21629.40
45,46,2023091901037889,PCBL,45,52,50,183.00,9150.00
46,47,2023091901037888,PCBL,45,3,290,182.00,52780.00
47,48,2023091901037887,PCBL,45,41,50,182.00,9100.00
48,49,2023091901037886,PCBL,45,36,909,182.00,165438.00
49,50,2023091901037885,PCBL,45,1,20,181.50,3630.00
50,51,2023091901037884,MKHC,45,58,10,205.60,2056.00
51,52,2023091901037883,MKHC,45,58,10,205.00,2050.00
52,53,2023091901037882,MKHC,45,51,10,204.00,2040.00
53,54,2023091901037881,MKHC,45,58,10,204.00,2040.00
54,55,2023091901037880,MKHC,45,4,10,202.00,2020.00
55,56,2023091903003759,SIFC,42,58,10,337.00,3370.00
56,57,2023091901037879,USHL,45,42,40,330.00,13200.00
57,58,2023091901037878,RNLI,52,36,10,485.00,4850.00
58,59,2023091904006790,HDHPC,49,36,900,121.00,108900.00
59,60,2023091904006789,HDHPC,49,36,100,121.30,12130.00
60,61,2023091904006788,NHDL,50,22,10,348.70,3487.00
61,62,2023091901037877,GCIL,50,49,10,476.00,4760.00
62,63,2023091904006787,GLH,35,45,10,229.00,2290.00
63,64,2023091901037876,UHEWA,17,19,10,305.00,3050.00
64,65,2023091903003758,CORBL,38,28,10,325.40,3254.00
65,66,2023091903003757,CORBL,69,28,20,326.00,6520.00
66,67,2023091903003756,CORBL,3,28,20,329.00,6580.00
67,68,2023091903003755,ICFC,14,45,10,476.90,4769.00
68,69,2023091901037875,SMH,44,39,10,588.00,5880.00
69,70,2023091904006786,API,36,44,50,187.00,9350.00
70,71,2023091901037874,RNLI,52,56,10,485.00,4850.00
71,72,2023091901037873,SHIVM,39,16,70,516.00,36120.00
72,73,2023091903003754,GUFL,39,57,10,524.20,5242.00
73,74,2023091901037872,CITY,61,57,10,655.90,6559.00
74,75,2023091901037871,CITY,61,39,10,655.80,6558.00
75,76,2023091901037870,CITY,61,38,10,655.00,6550.00
76,77,2023091901037869,CITY,61,57,10,655.00,6550.00
77,78,2023091901037868,CITY,61,40,10,655.00,6550.00
78,79,2023091901037867,CITY,61,49,10,655.00,6550.00
79,80,2023091901037866,CITY,61,33,10,655.00,6550.00
80,81,2023091901037865,CITY,61,59,10,655.00,6550.00
81,82,2023091901037864,CITY,61,34,10,655.00,6550.00
82,83,2023091901037863,CITY,61,16,10,655.00,6550.00
83,84,2023091901037862,CITY,61,42,10,655.00,6550.00
84,85,2023091901037861,CITY,61,58,160,655.00,104800.00
85,86,2023091901037860,CITY,61,6,100,654.90,65490.00
86,87,2023091901037859,CITY,61,45,10,654.80,6548.00
87,88,2023091901037858,CITY,61,35,10,653.00,6530.00
