,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023021201014157,CBL,13,33,15,218.90,3283.50
1,2,2023021201014156,EHPL,43,34,10,497.00,4970.00
2,3,2023021201014155,EHPL,41,43,12,484.00,5808.00
3,4,2023021201014154,HDL,40,57,20,2605.00,52100.00
4,5,2023021203015026,GMFIL,29,45,20,338.90,6778.00
5,6,2023021201014153,EHPL,29,34,10,497.00,4970.00
6,7,2023021201014152,SHIVM,34,55,17,524.00,8908.00
7,8,2023021203015025,GBLBS,22,43,41,616.00,25256.00
8,9,2023021203015024,NUBL,36,54,10,993.00,9930.00
9,10,2023021201014151,SHIVM,16,52,462,523.00,241626.00
10,11,2023021201014150,SHIVM,58,52,10,523.00,5230.00
11,12,2023021201014149,SHIVM,50,52,220,523.00,115060.00
12,13,2023021201014148,SHIVM,32,52,58,523.20,30345.60
13,14,2023021204018074,KKHC,38,52,30,255.00,7650.00
14,15,2023021204018073,KKHC,4,52,250,255.00,63750.00
15,16,2023021204018072,KKHC,56,52,130,255.00,33150.00
16,17,2023021203015023,JBBL,46,16,10,296.00,2960.00
17,18,2023021204018071,STC,6,11,10,4580.00,45800.00
18,19,2023021204018070,NHPC,57,55,129,252.20,32533.80
19,20,2023021204018069,NHPC,7,55,40,252.20,10088.00
20,21,2023021204018068,NHPC,25,55,61,252.30,15390.30
21,22,2023021204018067,NHPC,6,55,500,252.40,126200.00
22,23,2023021204018066,NHPC,43,55,60,252.40,15144.00
23,24,2023021204018065,NHPC,54,55,10,252.80,2528.00
24,25,2023021204018064,JOSHI,28,45,10,298.00,2980.00
25,26,2023021204018063,JOSHI,28,53,10,297.60,2976.00
26,27,2023021204018062,JOSHI,28,10,700,297.00,207900.00
27,28,2023021201014147,BHPL,17,5,65,641.50,41697.50
28,29,2023021201014146,BHPL,17,3,10,641.00,6410.00
29,30,2023021201014145,BHPL,17,16,75,641.00,48075.00
30,31,2023021204018061,RIDI,21,38,100,370.00,37000.00
31,32,2023021204018060,JOSHI,41,21,50,296.00,14800.00
32,33,2023021204018059,UIC,14,38,72,455.00,32760.00
33,34,2023021203015022,CFCL,14,21,10,336.00,3360.00
34,35,2023021201014144,SGHC,25,18,50,387.00,19350.00
35,36,2023021201014143,SGHC,25,4,10,387.00,3870.00
36,37,2023021201014142,SGHC,25,42,10,387.00,3870.00
37,38,2023021201014141,SGHC,25,56,140,385.00,53900.00
38,39,2023021201014140,SGHC,25,57,150,383.00,57450.00
39,40,2023021204018058,SHPC,5,45,10,329.00,3290.00
40,41,2023021203015021,ICFC,35,35,10,467.00,4670.00
41,42,2023021204018057,RADHI,8,51,10,274.10,2741.00
42,43,2023021203015020,SAPDBL,35,26,30,262.00,7860.00
43,44,2023021204018056,IGI,48,34,488,455.00,222040.00
44,45,2023021201014139,PCBL,56,39,717,213.00,152721.00
45,46,2023021201014138,PCBL,56,53,35,213.00,7455.00
46,47,2023021201014137,PCBL,56,22,1100,212.00,233200.00
47,48,2023021201014136,PCBL,56,38,50,212.00,10600.00
48,49,2023021201014135,PCBL,56,32,1448,212.00,306976.00
49,50,2023021201014134,PCBL,56,38,150,211.90,31785.00
50,51,2023021204018055,RIDI,44,38,10,370.00,3700.00
51,52,2023021204018054,SHPC,37,45,10,329.00,3290.00
52,53,2023021201014133,BHPL,58,16,25,641.00,16025.00
53,54,2023021201014132,BHPL,58,58,125,641.00,80125.00
54,55,2023021203015019,KRBL,37,49,39,297.90,11618.10
