,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023120701038313,IHL,42,49,10,233.20,2332.00
1,2,2023120703004619,GRDBL,62,43,33,297.00,9801.00
2,3,2023120703004618,GRDBL,62,10,27,295.00,7965.00
3,4,2023120701038312,LSL,58,34,500,177.10,88550.00
4,5,2023120704007430,SGIC,34,58,10,485.00,4850.00
5,6,2023120701038311,PCBL,44,45,10,188.00,1880.00
6,7,2023120701038310,RFPL,52,39,120,216.00,25920.00
7,8,2023120701038309,RFPL,52,8,10,215.50,2155.00
8,9,2023120701038308,RFPL,52,6,10,215.20,2152.00
9,10,2023120701038307,RFPL,52,38,60,215.20,12912.00
10,11,2023120701038306,ILI,42,45,10,517.20,5172.00
11,12,2023120703004617,SWBBL,32,16,10,720.10,7201.00
12,13,2023120701038305,RNLI,33,67,170,486.30,82671.00
13,14,2023120701038304,RNLI,33,67,330,486.40,160512.00
14,15,2023120701038303,SBL,1,48,150,227.20,34080.00
15,16,2023120704007429,GLH,32,49,10,203.00,2030.00
16,17,2023120701038302,SONA,34,32,10,297.00,2970.00
17,18,2023120701038301,KBL,21,3,10,151.00,1510.00
18,19,2023120703004616,CORBL,1,39,10,340.00,3400.00
19,20,2023120703004615,CORBL,1,45,50,339.90,16995.00
20,21,2023120703004614,CORBL,1,36,30,338.00,10140.00
21,22,2023120703004613,CORBL,1,22,50,337.00,16850.00
22,23,2023120703004612,CORBL,1,58,20,336.00,6720.00
23,24,2023120703004611,SADBL,17,10,200,269.00,53800.00
24,25,2023120704007428,NICL,58,18,50,829.40,41470.00
25,26,2023120703004610,GRDBL,43,10,11,295.00,3245.00
26,27,2023120701038300,CLI,39,47,50,468.00,23400.00
27,28,2023120701038299,MHL,64,58,15,350.00,5250.00
28,29,2023120701038298,MHL,64,71,395,345.00,136275.00
29,30,2023120701038297,KBL,44,3,20,151.00,3020.00
30,31,2023120701038296,SNLI,18,14,10,494.10,4941.00
31,32,2023120701038295,MMKJL,29,42,10,273.90,2739.00
32,33,2023120705001871,NTC,57,47,10,855.00,8550.00
33,34,2023120701038294,RNLI,33,28,170,486.40,82688.00
34,35,2023120701038293,USHL,29,29,10,342.00,3420.00
35,36,2023120701038292,USHL,29,52,10,341.00,3410.00
36,37,2023120701038291,USHL,29,41,10,340.00,3400.00
37,38,2023120701038290,USHL,29,56,10,339.00,3390.00
38,39,2023120701038289,USHL,29,45,100,338.00,33800.00
39,40,2023120701038288,USHL,29,45,100,334.00,33400.00
40,41,2023120701038287,USHL,29,38,10,333.00,3330.00
41,42,2023120701038286,GBIME,45,25,10,191.00,1910.00
42,43,2023120701038285,DORDI,45,42,10,209.80,2098.00
43,44,2023120701038284,CITY,35,16,110,552.00,60720.00
44,45,2023120701038283,CITY,34,16,30,553.00,16590.00
45,46,2023120701038282,CITY,34,16,50,555.00,27750.00
46,47,2023120701038281,CITY,58,16,10,555.00,5550.00
47,48,2023120701038280,NRM,41,42,30,241.00,7230.00
48,49,2023120703004609,HLI,55,38,10,412.80,4128.00
49,50,2023120703004608,NICLBSL,38,44,10,584.00,5840.00
50,51,2023120703004607,NICLBSL,38,58,10,584.00,5840.00
51,52,2023120703004606,NICLBSL,38,38,10,584.00,5840.00
52,53,2023120703004605,NICLBSL,38,58,10,584.00,5840.00
53,54,2023120703004604,NICLBSL,38,57,10,584.00,5840.00
54,55,2023120703004603,NICLBSL,38,38,10,584.00,5840.00
55,56,2023120703004602,NICLBSL,38,38,10,584.00,5840.00
56,57,2023120703004601,NICLBSL,38,38,10,582.00,5820.00
57,58,2023120703004600,NICLBSL,38,38,10,582.00,5820.00
58,59,2023120703004599,NICLBSL,38,38,10,582.00,5820.00
59,60,2023120703004598,MLBBL,5,58,10,693.00,6930.00
60,61,2023120703004597,MLBBL,5,41,20,687.00,13740.00
61,62,2023120704007427,SHPC,17,7,10,309.00,3090.00
62,63,2023120701038279,SRLI,32,67,30,470.00,14100.00
63,64,2023120701038278,SRLI,32,33,200,470.00,94000.00
64,65,2023120701038277,SRLI,32,58,15,470.00,7050.00
65,66,2023120701038276,SRLI,32,4,10,470.00,4700.00
66,67,2023120701038275,SRLI,32,59,10,470.00,4700.00
67,68,2023120701038274,SRLI,32,32,10,469.90,4699.00
68,69,2023120701038273,SRLI,32,45,15,468.00,7020.00
69,70,2023120701038272,SRLI,32,35,10,468.00,4680.00
70,71,2023120701038271,SRLI,32,35,200,468.00,93600.00
71,72,2023120701038270,GCIL,32,45,10,418.00,4180.00
72,73,2023120701038269,KBL,8,3,10,151.00,1510.00
73,74,2023120704007426,UMHL,11,58,10,179.90,1799.00
74,75,2023120705001870,CHDC,71,42,10,900.00,9000.00
75,76,2023120704007425,PRIN,71,33,10,671.00,6710.00
76,77,2023120701038268,SPL,58,47,10,706.00,7060.00
77,78,2023120701038267,AHL,58,42,10,345.00,3450.00
78,79,2023120704007424,HEI,33,53,180,528.20,95076.00
79,80,2023120701038266,MHCL,56,6,200,253.30,50660.00
80,81,2023120701038265,MHCL,56,29,200,253.30,50660.00
81,82,2023120701038264,MHCL,56,1,400,253.00,101200.00
82,83,2023120701038263,MHCL,56,28,200,253.00,50600.00
83,84,2023120701038262,MHCL,56,45,40,253.00,10120.00
84,85,2023120701038261,MHCL,56,58,150,252.00,37800.00
85,86,2023120701038260,MHCL,56,45,100,251.00,25100.00
86,87,2023120701038259,MHCL,56,45,80,250.90,20072.00
87,88,2023120701038258,MHCL,56,38,20,250.90,5018.00
88,89,2023120701038257,MHCL,56,35,30,250.90,7527.00
89,90,2023120701038256,MHCL,56,17,50,250.70,12535.00
90,91,2023120701038255,MHCL,56,35,200,250.70,50140.00
91,92,2023120701038254,MHCL,56,34,200,250.70,50140.00
92,93,2023120701038253,MHCL,56,35,500,250.00,125000.00
93,94,2023120701038252,MHCL,56,29,994,250.00,248500.00
94,95,2023120701038251,MHCL,56,42,50,250.00,12500.00
95,96,2023120701038250,MHCL,56,17,100,249.90,24990.00
96,97,2023120701038249,MHCL,56,34,300,249.70,74910.00
97,98,2023120701038248,MHCL,56,42,100,249.70,24970.00
98,99,2023120701038247,MHCL,56,42,90,249.00,22410.00
99,100,2023120701038246,MHCL,56,58,10,249.00,2490.00
100,101,2023120701038245,MHCL,56,62,50,248.90,12445.00
101,102,2023120701038244,MHCL,56,18,50,248.80,12440.00
102,103,2023120701038243,MHCL,56,26,25,248.80,6220.00
103,104,2023120701038242,MHCL,56,58,10,248.80,2488.00
104,105,2023120701038241,MHCL,56,45,10,248.80,2488.00
105,106,2023120701038240,MHCL,56,45,10,248.70,2487.00
106,107,2023120701038239,MHCL,56,58,10,248.50,2485.00
107,108,2023120701038238,MHCL,56,4,10,248.50,2485.00
108,109,2023120701038237,MHCL,56,29,200,248.50,49700.00
109,110,2023120701038236,MHCL,56,53,50,248.50,12425.00
110,111,2023120701038235,MHCL,56,48,10,248.40,2484.00
111,112,2023120701038234,MHCL,56,42,10,248.40,2484.00
112,113,2023120701038233,MHCL,56,25,10,248.40,2484.00
113,114,2023120701038232,MHCL,56,1,60,248.40,14904.00
114,115,2023120701038231,MHCL,56,34,10,248.30,2483.00
115,116,2023120701038230,MHCL,56,34,10,248.30,2483.00
116,117,2023120701038229,MHCL,56,35,200,248.30,49660.00
117,118,2023120701038228,MHCL,56,19,130,248.30,32279.00
118,119,2023120701038227,MHCL,56,25,10,248.30,2483.00
119,120,2023120701038226,MHCL,56,6,10,248.30,2483.00
120,121,2023120701038225,MHCL,56,29,10,248.20,2482.00
121,122,2023120701038224,MHCL,56,57,970,248.00,240560.00
122,123,2023120701038223,MHCL,56,29,1000,248.00,248000.00
123,124,2023120701038222,MHCL,56,52,40,248.00,9920.00
124,125,2023120701038221,MHCL,56,47,200,248.00,49600.00
125,126,2023120701038220,MHCL,56,58,10,248.00,2480.00
126,127,2023120701038219,MHCL,56,58,10,248.00,2480.00
127,128,2023120701038218,MHCL,56,58,10,248.00,2480.00
128,129,2023120701038217,MHCL,56,35,10,248.00,2480.00
129,130,2023120701038216,MHCL,56,19,69,248.00,17112.00
130,131,2023120701038215,MHCL,56,28,100,248.00,24800.00
131,132,2023120701038214,MHCL,56,1,300,247.90,74370.00
132,133,2023120701038213,MHCL,56,34,10,247.80,2478.00
133,134,2023120701038212,MHCL,56,6,200,247.80,49560.00
134,135,2023120701038211,MHCL,56,58,10,247.80,2478.00
135,136,2023120701038210,MHCL,56,58,10,247.80,2478.00
136,137,2023120701038209,MHCL,56,22,85,247.00,20995.00
137,138,2023120701038208,MHCL,56,58,10,247.00,2470.00
138,139,2023120701038207,MHCL,56,42,200,247.00,49400.00
139,140,2023120701038206,MHCL,56,28,200,247.00,49400.00
140,141,2023120701038205,MHCL,56,58,10,247.00,2470.00
141,142,2023120701038204,MHCL,56,34,10,246.90,2469.00
142,143,2023120701038203,MHCL,56,45,10,246.90,2469.00
143,144,2023120701038202,MHCL,56,4,110,246.90,27159.00
144,145,2023120701038201,MHCL,56,6,100,246.30,24630.00
145,146,2023120701038200,MHCL,56,57,120,246.00,29520.00
146,147,2023120701038199,MHCL,56,14,190,246.00,46740.00
147,148,2023120701038198,MHCL,56,58,10,246.00,2460.00
148,149,2023120701038197,MHCL,56,55,10,245.00,2450.00
149,150,2023120701038196,MHCL,56,56,10,245.00,2450.00
150,151,2023120701038195,MHCL,56,4,10,245.00,2450.00
151,152,2023120701038194,MHCL,56,58,10,245.00,2450.00
152,153,2023120701038193,MHCL,56,35,10,245.00,2450.00
153,154,2023120701038192,MHCL,56,42,10,245.00,2450.00
154,155,2023120701038191,MHCL,56,58,300,244.80,73440.00
155,156,2023120701038190,MHCL,56,38,10,244.80,2448.00
156,157,2023120701038189,MHCL,56,69,1000,244.80,244800.00
157,158,2023120701038188,MHCL,56,88,100,244.80,24480.00
158,159,2023120701038187,MHCL,56,37,208,244.50,50856.00
159,160,2023120701038186,MHCL,56,62,810,244.00,197640.00
160,161,2023120701038185,MHCL,56,4,17,244.00,4148.00
161,162,2023120701038184,MHCL,56,19,10,244.00,2440.00
162,163,2023120701038183,MHCL,56,49,10,244.00,2440.00
163,164,2023120701038182,MHCL,56,58,15,244.00,3660.00
164,165,2023120701038181,MHCL,56,46,50,244.00,12200.00
165,166,2023120701038180,MHCL,56,38,10,244.00,2440.00
166,167,2023120701038179,MHCL,56,35,151,243.50,36768.50
167,168,2023120701038178,MHCL,56,28,32,243.10,7779.20
168,169,2023120701038177,MHCL,56,58,10,243.10,2431.00
169,170,2023120701038176,MHCL,56,58,240,243.10,58344.00
170,171,2023120701038175,MHCL,56,57,10,243.00,2430.00
171,172,2023120701038174,MHCL,56,66,20,243.00,4860.00
172,173,2023120701038173,MHCL,56,53,280,242.80,67984.00
173,174,2023120701038172,MHCL,56,4,10,241.70,2417.00
174,175,2023120701038171,MHCL,56,59,100,241.00,24100.00
175,176,2023120701038170,MHCL,56,35,420,241.00,101220.00
176,177,2023120704007423,IGI,49,50,10,490.00,4900.00
177,178,2023120701038169,EBL,33,32,10,475.00,4750.00
178,179,2023120701038168,EBL,33,14,100,472.00,47200.00
179,180,2023120701038167,EBL,33,13,20,471.00,9420.00
180,181,2023120704007422,CHL,35,56,10,211.00,2110.00
181,182,2023120701038166,RNLI,62,53,50,487.00,24350.00
182,183,2023120704007421,SSHL,62,14,40,137.60,5504.00
183,184,2023120704007420,SSHL,62,35,85,137.50,11687.50
184,185,2023120704007419,SSHL,62,51,385,137.00,52745.00
185,186,2023120704007418,SSHL,62,6,490,137.00,67130.00
186,187,2023120703004596,JBBL,34,34,58,274.00,15892.00
187,188,2023120703004595,JBBL,34,38,42,273.00,11466.00
188,189,2023120704007417,SSHL,8,42,100,136.50,13650.00
189,190,2023120701038165,SONA,57,57,10,298.00,2980.00
190,191,2023120701038164,SONA,57,57,10,298.00,2980.00
191,192,2023120701038163,SONA,57,52,10,298.00,2980.00
192,193,2023120704007416,GLH,14,49,10,203.00,2030.00
193,194,2023120701038162,USHEC,22,14,10,239.10,2391.00
194,195,2023120701038161,CLI,29,19,1870,469.00,877030.00
195,196,2023120701038160,CLI,29,58,10,469.00,4690.00
196,197,2023120701038159,CLI,29,55,10,469.00,4690.00
197,198,2023120701038158,CLI,29,39,647,469.00,303443.00
198,199,2023120701038157,CLI,29,50,500,468.90,234450.00
199,200,2023120701038156,CLI,29,45,300,468.90,140670.00
200,201,2023120701038155,CLI,29,58,10,468.80,4688.00
201,202,2023120701038154,CLI,29,34,43,468.80,20158.40
202,203,2023120701038153,CLI,29,38,610,468.00,285480.00
203,204,2023120701038152,PPL,45,35,10,219.00,2190.00
204,205,2023120701038151,GCIL,68,41,10,416.60,4166.00
205,206,2023120704007415,UAIL,85,67,10,580.00,5800.00
206,207,2023120703004594,HLBSL,38,14,18,546.90,9844.20
207,208,2023120703004593,HLBSL,38,19,23,546.00,12558.00
208,209,2023120701038150,MHCL,25,35,80,241.00,19280.00
209,210,2023120701038149,MHCL,25,35,320,241.00,77120.00
210,211,2023120701038148,MHCL,25,8,100,240.90,24090.00
211,212,2023120701038147,MKHL,32,38,64,255.00,16320.00
212,213,2023120701038146,MKHL,32,38,136,254.90,34666.40
213,214,2023120703004592,MPFL,48,56,20,278.00,5560.00
214,215,2023120701038145,SONA,57,58,10,298.00,2980.00
215,216,2023120701038144,ULHC,58,47,10,227.00,2270.00
216,217,2023120701038143,SNLI,42,64,110,494.00,54340.00
217,218,2023120701038142,SNLI,16,64,180,494.10,88938.00
218,219,2023120701038141,SNLI,43,64,10,494.30,4943.00
219,220,2023120701038140,LVF2,5,35,100,7.48,748.00
220,221,2023120701038139,GCIL,68,44,500,416.60,208300.00
221,222,2023120701038138,SBI,44,26,121,298.80,36154.80
222,223,2023120701038137,SBI,44,11,150,297.80,44670.00
223,224,2023120701038136,SBI,44,59,39,297.80,11614.20
224,225,2023120701038135,SBI,44,16,500,296.00,148000.00
225,226,2023120701038134,SBI,44,22,80,296.00,23680.00
226,227,2023120701038133,SBI,44,45,100,295.90,29590.00
227,228,2023120701038132,SBI,44,51,10,295.90,2959.00
228,229,2023120704007414,IGI,34,50,10,490.00,4900.00
229,230,2023120701038131,SONA,57,42,10,298.00,2980.00
230,231,2023120704007413,KPCL,17,57,200,309.00,61800.00
231,232,2023120701038130,DOLTI,57,57,10,212.00,2120.00
232,233,2023120701038129,NBL,66,6,10,240.00,2400.00
233,234,2023120701038128,NBL,66,44,10,240.00,2400.00
234,235,2023120701038127,NBL,66,26,50,239.90,11995.00
235,236,2023120704007412,SSHL,45,6,10,137.00,1370.00
236,237,2023120704007411,UMHL,41,58,10,179.90,1799.00
237,238,2023120701038126,SNLI,14,38,70,495.00,34650.00
238,239,2023120703004591,SHINE,7,13,10,354.50,3545.00
239,240,2023120701038125,MMKJL,43,57,10,275.20,2752.00
240,241,2023120701038124,MMKJL,43,4,10,275.00,2750.00
241,242,2023120701038123,MMKJL,43,49,10,274.00,2740.00
242,243,2023120701038122,MMKJL,43,66,10,274.00,2740.00
243,244,2023120701038121,HDL,58,49,10,1586.00,15860.00
244,245,2023120704007410,HDHPC,58,35,1676,123.30,206650.80
245,246,2023120704007409,HDHPC,58,35,800,123.20,98560.00
246,247,2023120704007408,HDHPC,58,14,1034,123.00,127182.00
247,248,2023120704007407,HDHPC,58,4,200,122.10,24420.00
248,249,2023120704007406,HDHPC,58,4,100,122.00,12200.00
249,250,2023120704007405,HDHPC,58,38,400,122.00,48800.00
250,251,2023120704007404,HDHPC,58,41,30,122.00,3660.00
251,252,2023120704007403,HDHPC,58,35,760,122.00,92720.00
252,253,2023120703004590,SMFBS,13,49,10,736.00,7360.00
253,254,2023120701038120,MBJC,49,34,10,262.00,2620.00
254,255,2023120701038119,MBJC,49,49,10,262.00,2620.00
255,256,2023120701038118,MBJC,49,58,10,262.00,2620.00
256,257,2023120701038117,MBJC,49,26,10,261.50,2615.00
257,258,2023120701038116,MBJC,49,38,10,261.50,2615.00
258,259,2023120701038115,MEL,62,38,180,174.00,31320.00
259,260,2023120701038114,MEL,62,56,20,174.00,3480.00
260,261,2023120703004589,GUFL,28,59,10,505.00,5050.00
261,262,2023120701038113,SONA,57,49,50,298.00,14900.00
262,263,2023120701038112,PRVU,29,45,1000,156.00,156000.00
263,264,2023120701038111,PRVU,29,45,320,156.00,49920.00
264,265,2023120701038110,PRVU,29,45,888,156.00,138528.00
265,266,2023120705001869,NBF3,16,35,100,7.14,714.00
266,267,2023120705001868,NBF3,16,34,100,7.12,712.00
267,268,2023120701038109,AVYAN,55,52,90,590.00,53100.00
268,269,2023120701038108,CLI,46,34,10,468.80,4688.00
269,270,2023120701038107,CLI,46,56,10,468.00,4680.00
270,271,2023120701038106,CLI,90,38,10,467.00,4670.00
271,272,2023120704007402,CHCL,84,28,10,479.00,4790.00
272,273,2023120704007401,CHCL,84,6,40,478.90,19156.00
273,274,2023120701038105,MEHL,48,58,10,210.00,2100.00
274,275,2023120703004588,FMDBL,51,48,20,580.00,11600.00
275,276,2023120703004587,FMDBL,39,48,80,581.00,46480.00
276,277,2023120701038104,MHCL,71,34,25,240.00,6000.00
277,278,2023120701038103,MHCL,71,45,75,239.70,17977.50
278,279,2023120704007400,SGIC,20,58,200,485.00,97000.00
279,280,2023120701038102,SONA,72,65,185,298.90,55296.50
280,281,2023120701038101,SONA,72,26,10,298.90,2989.00
281,282,2023120701038100,SONA,72,58,10,298.50,2985.00
282,283,2023120701038099,SONA,72,43,50,298.50,14925.00
283,284,2023120701038098,SONA,72,58,10,298.50,2985.00
284,285,2023120701038097,SONA,72,8,10,298.50,2985.00
285,286,2023120701038096,SONA,72,32,100,298.40,29840.00
286,287,2023120701038095,SONA,72,45,10,298.20,2982.00
287,288,2023120701038094,SONA,72,34,40,298.00,11920.00
288,289,2023120701038093,SONA,72,49,10,298.00,2980.00
289,290,2023120701038092,SONA,72,49,10,298.00,2980.00
290,291,2023120701038091,SONA,72,58,10,298.00,2980.00
291,292,2023120701038090,SONA,72,49,10,298.00,2980.00
292,293,2023120701038089,SONA,72,58,10,298.00,2980.00
293,294,2023120701038088,SONA,72,45,10,298.00,2980.00
294,295,2023120701038087,SONA,72,49,10,298.00,2980.00
295,296,2023120701038086,SONA,72,42,10,298.00,2980.00
296,297,2023120701038085,SONA,72,54,10,298.00,2980.00
297,298,2023120701038084,SONA,72,45,10,298.00,2980.00
298,299,2023120701038083,SONA,72,42,10,298.00,2980.00
299,300,2023120701038082,SONA,72,52,10,298.00,2980.00
300,301,2023120701038081,SONA,72,45,10,298.00,2980.00
301,302,2023120701038080,SONA,72,57,60,298.00,17880.00
302,303,2023120701038079,SONA,72,8,200,297.90,59580.00
303,304,2023120701038078,SONA,72,16,10,297.20,2972.00
304,305,2023120701038077,SONA,72,55,10,297.20,2972.00
305,306,2023120701038076,SONA,72,71,165,297.20,49038.00
306,307,2023120701038075,BGWT,65,72,1000,427.10,427100.00
307,308,2023120705001867,ENL,42,64,10,805.00,8050.00
308,309,2023120703004586,SIFC,28,34,10,320.50,3205.00
309,310,2023120701038074,BNHC,51,16,10,339.00,3390.00
310,311,2023120704007399,JOSHI,45,45,20,190.00,3800.00
311,312,2023120701038073,SAHAS,17,50,10,450.00,4500.00
312,313,2023120701038072,SAHAS,17,42,10,450.00,4500.00
313,314,2023120701038071,SAHAS,17,36,100,450.00,45000.00
314,315,2023120701038070,SAHAS,17,42,10,450.00,4500.00
315,316,2023120703004585,NLIC,38,36,20,652.00,13040.00
316,317,2023120701038069,ULBSL,19,48,29,954.00,27666.00
317,318,2023120705001866,HIDCL,25,54,60,158.00,9480.00
318,319,2023120701038068,PPL,43,44,10,219.00,2190.00
319,320,2023120701038067,PPL,43,56,30,218.90,6567.00
320,321,2023120701038066,SONA,34,47,10,297.00,2970.00
321,322,2023120704007398,NICL,42,39,331,821.00,271751.00
322,323,2023120704007397,NICL,67,39,298,822.00,244956.00
