,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2022122704019520,HDHPC,18,21,36,186.40,6710.40
1,2,2022122701020758,SHIVM,21,36,100,533.00,53300.00
2,3,2022122704019519,SBCF,21,33,100,7.28,728.00
3,4,2022122701020757,SGHC,25,57,40,274.00,10960.00
4,5,2022122701020756,SGHC,25,58,10,274.00,2740.00
5,6,2022122701020755,SGHC,25,45,100,273.90,27390.00
6,7,2022122701020754,SGHC,25,55,10,273.00,2730.00
7,8,2022122701020753,SGHC,25,48,20,271.10,5422.00
8,9,2022122701020752,SGHC,25,41,10,271.00,2710.00
9,10,2022122701020751,SGHC,25,35,200,270.00,54000.00
10,11,2022122701020750,SGHC,25,49,10,270.00,2700.00
11,12,2022122703020349,JSLBB,59,41,20,1598.00,31960.00
12,13,2022122704019518,SHPC,36,38,100,288.00,28800.00
13,14,2022122704019517,SHPC,26,38,500,288.00,144000.00
14,15,2022122704019516,SHPC,40,38,500,288.20,144100.00
15,16,2022122701020749,PHCL,44,10,10,210.00,2100.00
16,17,2022122704019515,API,33,25,100,225.40,22540.00
17,18,2022122705002440,MKLB,33,21,30,889.00,26670.00
18,19,2022122705002439,MKLB,33,39,50,889.00,44450.00
19,20,2022122705002438,MKLB,33,39,20,889.00,17780.00
20,21,2022122701020748,BHDC,6,56,30,384.00,11520.00
21,22,2022122701020747,BHDC,6,48,10,382.00,3820.00
22,23,2022122701020746,BHDC,6,58,20,380.00,7600.00
23,24,2022122704019514,GLH,14,6,100,254.00,25400.00
24,25,2022122701020745,MHL,52,58,10,326.00,3260.00
25,26,2022122703020348,BFC,3,58,45,330.00,14850.00
26,27,2022122705002437,SAHAS,58,7,10,498.00,4980.00
27,28,2022122705002436,SAHAS,58,43,10,497.70,4977.00
28,29,2022122703020347,BFC,41,58,55,330.00,18150.00
29,30,2022122705002435,SAHAS,58,51,10,497.00,4970.00
30,31,2022122705002434,SAHAS,58,58,10,496.00,4960.00
31,32,2022122705002433,SAHAS,58,51,30,496.00,14880.00
32,33,2022122705002432,SAHAS,58,52,10,496.00,4960.00
33,34,2022122705002431,SAHAS,58,6,10,495.00,4950.00
34,35,2022122705002430,SAHAS,58,19,100,494.90,49490.00
35,36,2022122705002429,SAHAS,58,52,20,493.80,9876.00
36,37,2022122705002428,SAHAS,58,42,30,493.50,14805.00
37,38,2022122705002427,SAHAS,58,52,10,491.00,4910.00
38,39,2022122705002426,SAHAS,58,58,16,490.00,7840.00
39,40,2022122705002425,SAHAS,58,49,10,485.00,4850.00
40,41,2022122705002424,SAHAS,58,6,215,484.90,104253.50
41,42,2022122704019513,UNHPL,44,48,10,198.00,1980.00
42,43,2022122703020346,GUFL,20,54,40,567.10,22684.00
43,44,2022122703020345,GUFL,20,21,500,567.00,283500.00
44,45,2022122703020344,GUFL,20,52,450,567.00,255150.00
45,46,2022122703020343,GUFL,20,21,200,565.00,113000.00
46,47,2022122703020342,GUFL,20,54,60,565.00,33900.00
47,48,2022122703020341,GUFL,20,58,100,565.00,56500.00
48,49,2022122703020340,GUFL,20,50,1500,565.00,847500.00
49,50,2022122703020339,GUFL,20,19,10,562.00,5620.00
50,51,2022122703020338,GUFL,20,19,110,562.00,61820.00
51,52,2022122703020337,GUFL,20,6,200,560.00,112000.00
52,53,2022122703020336,GUFL,20,42,100,560.00,56000.00
53,54,2022122703020335,GUFL,20,58,1400,560.00,784000.00
54,55,2022122703020334,GUFL,20,26,20,560.00,11200.00
55,56,2022122703020333,GUFL,20,13,185,560.00,103600.00
56,57,2022122701020744,NICA,37,34,15,700.10,10501.50
57,58,2022122701020743,NICA,52,34,35,700.10,24503.50
58,59,2022122705002423,TPC,28,3,100,368.00,36800.00
59,60,2022122704019512,UMRH,21,35,10,423.00,4230.00
60,61,2022122703020332,GMFIL,54,19,50,334.00,16700.00
61,62,2022122704019511,AKPL,50,10,80,365.00,29200.00
62,63,2022122704019510,AKPL,50,32,20,364.90,7298.00
63,64,2022122703020331,SAPDBL,25,58,10,233.50,2335.00
64,65,2022122701020742,NCCB,8,33,10,190.00,1900.00
65,66,2022122703020330,SADBL,48,56,470,313.00,147110.00
66,67,2022122703020329,SADBL,43,56,20,313.00,6260.00
67,68,2022122703020328,SADBL,45,56,400,313.20,125280.00
68,69,2022122701020741,LBL,39,49,10,200.00,2000.00
69,70,2022122703020327,GUFL,3,13,300,560.00,168000.00
70,71,2022122701020740,PHCL,44,58,10,210.00,2100.00
71,72,2022122701020739,NCCB,44,33,10,190.00,1900.00
72,73,2022122704019509,SPDL,34,32,10,274.00,2740.00
73,74,2022122701020738,BHDC,21,58,10,380.00,3800.00
74,75,2022122703020326,GUFL,17,13,100,560.00,56000.00
75,76,2022122703020325,NRIC,1,42,11,718.00,7898.00
76,77,2022122704019508,DHPL,59,49,10,195.00,1950.00
77,78,2022122704019507,PMHPL,47,38,10,199.10,1991.00
78,79,2022122704019506,PIC,33,58,280,587.00,164360.00
79,80,2022122704019505,PIC,33,11,100,586.00,58600.00
80,81,2022122704019504,PIC,33,56,100,586.00,58600.00
81,82,2022122704019503,PIC,33,33,20,585.00,11700.00
82,83,2022122703020324,GUFL,45,13,10,560.00,5600.00
83,84,2022122704019502,NGPL,45,53,10,220.00,2200.00
84,85,2022122701020737,NCCB,39,33,28,190.00,5320.00
85,86,2022122701020736,NCCB,39,26,32,190.00,6080.00
86,87,2022122701020735,NCCB,39,34,490,189.90,93051.00
87,88,2022122701020734,CZBIL,11,58,100,187.00,18700.00
88,89,2022122703020323,NTC,58,1,10,915.90,9159.00
89,90,2022122701020733,BHL,57,14,10,256.00,2560.00
90,91,2022122701020732,SBL,19,13,74,339.00,25086.00
91,92,2022122704019501,HDHPC,18,26,264,186.40,49209.60
92,93,2022122703020322,KRBL,18,29,20,260.20,5204.00
93,94,2022122703020321,MMFDB,17,58,10,932.80,9328.00
94,95,2022122703020320,MMFDB,17,32,10,925.00,9250.00
95,96,2022122703020319,NTC,59,47,100,916.00,91600.00
96,97,2022122703020318,NRN,46,58,10,437.90,4379.00
97,98,2022122704019500,UPPER,22,47,10,427.00,4270.00
98,99,2022122703020317,ALICL,45,54,15,570.00,8550.00
99,100,2022122703020316,ALICL,45,5,100,570.00,57000.00
100,101,2022122703020315,ALICL,45,10,213,570.00,121410.00
101,102,2022122704019499,LEC,57,45,100,222.40,22240.00
102,103,2022122701020731,SGHC,16,58,10,269.00,2690.00
103,104,2022122703020314,NLBBL,57,37,90,904.00,81360.00
104,105,2022122703020313,NLBBL,57,56,10,903.00,9030.00
105,106,2022122704019498,API,59,42,199,225.00,44775.00
106,107,2022122703020312,HIDCL,28,6,50,188.60,9430.00
107,108,2022122701020730,PPL,28,44,10,208.00,2080.00
108,109,2022122703020311,NRIC,33,29,13,713.00,9269.00
109,110,2022122701020729,EHPL,29,59,40,325.00,13000.00
110,111,2022122701020728,EHPL,29,41,100,323.00,32300.00
111,112,2022122701020727,EHPL,29,45,10,319.40,3194.00
112,113,2022122703020310,CBBL,46,45,43,1130.00,48590.00
113,114,2022122704019497,RADHI,38,49,97,222.00,21534.00
114,115,2022122701020726,SHIVM,48,36,20,533.00,10660.00
115,116,2022122701020725,SHIVM,45,36,30,533.00,15990.00
116,117,2022122703020309,GMFIL,45,29,40,330.00,13200.00
117,118,2022122703020308,NRIC,33,45,965,713.00,688045.00
118,119,2022122703020307,NRIC,14,45,200,714.00,142800.00
119,120,2022122703020306,DDBL,40,43,23,1008.90,23204.70
120,121,2022122703020305,DDBL,40,6,77,1008.80,77677.60
121,122,2022122704019496,UPCL,58,5,300,231.00,69300.00
122,123,2022122701020724,SBI,5,56,25,296.40,7410.00
123,124,2022122703020304,JFL,42,58,465,411.00,191115.00
124,125,2022122701020723,SBL,19,25,26,339.00,8814.00
125,126,2022122703020303,NTC,58,41,400,910.00,364000.00
126,127,2022122701020722,ADBL,34,43,10,323.30,3233.00
127,128,2022122704019495,RADHI,26,49,30,222.00,6660.00
