,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023090704006769,RURU,6,39,34,761.10,25877.40
1,2,2023090704006768,NICL,6,26,30,736.00,22080.00
2,3,2023090703004846,GBLBS,34,62,10,483.00,4830.00
3,4,2023090703004845,GBLBS,34,45,10,480.00,4800.00
4,5,2023090703004844,GUFL,21,32,10,500.00,5000.00
5,6,2023090701018081,ADBL,21,14,62,251.00,15562.00
6,7,2023090701018080,ADBL,58,14,60,251.50,15090.00
7,8,2023090701018079,MBL,49,54,30,261.00,7830.00
8,9,2023090704006767,API,65,13,61,165.30,10083.30
9,10,2023090704006766,API,22,13,574,165.40,94939.60
10,11,2023090704006765,API,49,13,15,165.60,2484.00
11,12,2023090704006764,API,45,13,150,165.70,24855.00
12,13,2023090703004843,SLBBL,74,41,10,622.00,6220.00
13,14,2023090703004842,LICN,69,53,10,1410.00,14100.00
14,15,2023090703004841,LICN,69,5,10,1410.00,14100.00
15,16,2023090701018078,NABIL,58,35,100,577.20,57720.00
16,17,2023090701018077,USHL,29,22,10,297.00,2970.00
17,18,2023090704006763,NLG,22,19,20,746.00,14920.00
18,19,2023090701018076,MAKAR,26,58,10,226.80,2268.00
19,20,2023090703004840,MFIL,65,36,270,503.10,135837.00
20,21,2023090701018075,SPC,45,58,10,330.00,3300.00
21,22,2023090703004839,GFCL,45,57,15,417.00,6255.00
22,23,2023090704006762,OHL,11,59,10,748.00,7480.00
23,24,2023090703004838,GRDBL,43,48,10,291.10,2911.00
24,25,2023090701018074,KBL,44,56,20,155.00,3100.00
25,26,2023090701018073,PCBL,44,32,10,179.40,1794.00
26,27,2023090703004837,HLI,44,47,10,412.00,4120.00
27,28,2023090701018072,MKJC,50,35,10,304.70,3047.00
28,29,2023090705002443,HIDCL,50,41,30,164.50,4935.00
29,30,2023090703004836,NLICL,57,50,100,565.00,56500.00
30,31,2023090704006761,AKJCL,57,41,50,147.90,7395.00
31,32,2023090705002442,NTC,57,57,10,840.00,8400.00
32,33,2023090704006760,AKJCL,38,57,500,147.00,73500.00
33,34,2023090704006759,UPPER,26,41,76,208.10,15815.60
