,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024060604007856,CHL,86,22,10,315.00,3150.00
1,2,2024060601028277,AHL,41,8,240,468.00,112320.00
2,3,2024060601028276,AHL,5,8,200,468.20,93640.00
3,4,2024060601028275,AHL,39,8,90,468.40,42156.00
4,5,2024060604007855,CGH,62,10,10,860.00,8600.00
5,6,2024060601028274,BHPL,35,7,100,620.00,62000.00
6,7,2024060605005462,ENL,32,71,10,1021.90,10219.00
7,8,2024060603018055,HLBSL,70,49,129,1360.00,175440.00
8,9,2024060603018054,HLBSL,70,74,250,1360.00,340000.00
9,10,2024060603018053,HLBSL,70,58,150,1360.00,204000.00
10,11,2024060603018052,HLBSL,70,34,17,1360.00,23120.00
11,12,2024060603018051,HLBSL,70,38,300,1357.00,407100.00
12,13,2024060603018050,HLBSL,70,6,154,1357.00,208978.00
13,14,2024060603018049,HLBSL,70,6,50,1357.00,67850.00
14,15,2024060601028273,BNHC,70,29,100,715.00,71500.00
15,16,2024060603018048,PFL,22,46,17,613.70,10432.90
16,17,2024060601028272,MKHL,70,29,182,468.00,85176.00
17,18,2024060601028271,MKHL,57,29,200,468.30,93660.00
18,19,2024060601028270,MKHL,50,29,78,468.40,36535.20
19,20,2024060601028269,MKHL,42,29,540,469.10,253314.00
20,21,2024060601028268,MMKJL,38,56,442,488.00,215696.00
21,22,2024060601028267,MMKJL,38,57,58,488.00,28304.00
22,23,2024060603018047,NADEP,38,83,10,875.00,8750.00
23,24,2024060604007854,NGPL,62,57,500,300.10,150050.00
24,25,2024060601028266,MMKJL,58,38,560,487.00,272720.00
25,26,2024060603018046,CBBL,16,36,10,847.00,8470.00
26,27,2024060604007853,CHCL,49,65,196,432.50,84770.00
27,28,2024060604007852,CHCL,16,65,50,432.60,21630.00
28,29,2024060604007851,SPDL,65,35,500,230.00,115000.00
29,30,2024060604007850,SPDL,65,4,17,230.00,3910.00
30,31,2024060604007849,SPDL,65,48,156,230.00,35880.00
31,32,2024060604007848,RURU,60,1,21,620.00,13020.00
32,33,2024060603018045,VLBS,45,46,100,1070.00,107000.00
33,34,2024060603018044,VLBS,45,42,63,1070.00,67410.00
34,35,2024060603018043,VLBS,45,40,40,1070.00,42800.00
35,36,2024060603018042,VLBS,45,42,500,1070.00,535000.00
36,37,2024060603018041,VLBS,45,42,20,1070.00,21400.00
37,38,2024060603018040,VLBS,45,58,20,1069.00,21380.00
38,39,2024060603018039,VLBS,45,42,310,1068.00,331080.00
39,40,2024060603018038,VLBS,45,42,669,1065.00,712485.00
40,41,2024060603018037,VLBS,45,6,44,1064.50,46838.00
41,42,2024060603018036,VLBS,45,45,100,1064.00,106400.00
42,43,2024060603018035,VLBS,45,21,17,1054.00,17918.00
43,44,2024060605005461,ENL,88,71,120,1021.90,122628.00
44,45,2024060605005460,ENL,88,42,80,1021.90,81752.00
45,46,2024060603018034,NLICL,34,57,13,545.00,7085.00
46,47,2024060603018033,NLICL,34,33,57,544.90,31059.30
47,48,2024060603018032,JFL,41,50,500,569.90,284950.00
48,49,2024060601028265,SBL,50,59,45,249.00,11205.00
49,50,2024060603018031,JFL,71,58,10,570.00,5700.00
50,51,2024060604007847,SPDL,42,48,10,230.00,2300.00
51,52,2024060601028264,ILI,71,67,10,433.00,4330.00
52,53,2024060601028263,ILI,71,21,10,432.20,4322.00
53,54,2024060601028262,ILI,71,13,10,432.10,4321.00
