,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023052401015618,MKHC,57,57,10,261.20,2612.00
1,2,2023052404008747,AHPC,26,45,10,295.90,2959.00
2,3,2023052404008746,JOSHI,7,26,39,275.00,10725.00
3,4,2023052404008745,JOSHI,50,26,10,275.10,2751.00
4,5,2023052404008744,JOSHI,1,26,100,275.10,27510.00
5,6,2023052404008743,JOSHI,1,26,101,275.20,27795.20
6,7,2023052405002809,HIDCL,42,49,487,190.10,92578.70
7,8,2023052404008742,SHPC,52,19,26,341.00,8866.00
8,9,2023052404008741,SHPC,52,39,274,341.00,93434.00
9,10,2023052401015617,SANIMA,1,58,10,248.00,2480.00
10,11,2023052404008740,KKHC,32,45,200,225.60,45120.00
11,12,2023052401015616,AVYAN,45,36,10,615.00,6150.00
12,13,2023052403007667,GUFL,50,16,85,519.00,44115.00
13,14,2023052403007666,GUFL,50,16,40,518.00,20720.00
14,15,2023052403007665,GUFL,50,57,40,518.00,20720.00
15,16,2023052403007664,GUFL,50,1,10,518.00,5180.00
16,17,2023052403007663,GUFL,50,49,100,518.00,51800.00
17,18,2023052403007662,GUFL,50,57,100,518.00,51800.00
18,19,2023052403007661,GUFL,50,38,105,517.00,54285.00
19,20,2023052403007660,GUFL,50,34,100,517.00,51700.00
20,21,2023052403007659,GUFL,50,34,100,517.00,51700.00
21,22,2023052403007658,GUFL,50,11,20,517.00,10340.00
22,23,2023052401015615,SGHC,59,39,93,317.20,29499.60
23,24,2023052404008739,UPPER,44,17,475,454.00,215650.00
24,25,2023052404008738,UPPER,44,19,10,454.00,4540.00
25,26,2023052404008737,UPPER,44,4,165,453.90,74893.50
26,27,2023052404008736,UPPER,44,17,300,453.00,135900.00
27,28,2023052404008735,UPPER,44,34,50,450.00,22500.00
28,29,2023052404008734,AKJCL,56,4,10,219.00,2190.00
29,30,2023052401015614,PCBL,56,56,10,197.70,1977.00
30,31,2023052404008733,SPDL,34,50,20,285.00,5700.00
31,32,2023052404008732,UPPER,49,34,10,449.10,4491.00
32,33,2023052403007657,MNBBL,34,54,28,397.00,11116.00
33,34,2023052403007656,MNBBL,34,51,72,397.00,28584.00
34,35,2023052401015613,SMJC,34,51,10,275.50,2755.00
35,36,2023052405002808,NIFRA,48,22,20,219.80,4396.00
36,37,2023052401015612,HHL,36,48,432,272.10,117547.20
37,38,2023052403007655,GFCL,17,57,10,465.10,4651.00
38,39,2023052401015611,SMHL,6,28,40,405.70,16228.00
39,40,2023052401015610,SMHL,26,28,50,405.80,20290.00
40,41,2023052405002807,NTC,28,58,29,805.00,23345.00
41,42,2023052405002806,NTC,28,14,10,805.00,8050.00
42,43,2023052405002805,NTC,28,48,100,805.00,80500.00
43,44,2023052405002804,NTC,28,49,100,805.00,80500.00
44,45,2023052405002803,NTC,28,58,45,805.00,36225.00
45,46,2023052405002802,NTC,28,21,200,805.00,161000.00
46,47,2023052405002801,NTC,28,54,10,805.00,8050.00
47,48,2023052405002800,NTC,28,59,27,805.00,21735.00
48,49,2023052405002799,NTC,28,34,92,805.00,74060.00
49,50,2023052405002798,NTC,28,34,60,805.00,48300.00
50,51,2023052405002797,NTC,28,49,10,805.00,8050.00
51,52,2023052405002796,NTC,28,16,100,805.00,80500.00
52,53,2023052405002795,NTC,28,43,30,804.00,24120.00
53,54,2023052405002794,NTC,28,3,100,804.00,80400.00
54,55,2023052405002793,NTC,28,53,300,804.00,241200.00
55,56,2023052405002792,NTC,28,44,500,803.00,401500.00
56,57,2023052405002791,NTC,28,52,50,803.00,40150.00
57,58,2023052405002790,NTC,28,53,237,803.00,190311.00
58,59,2023052404008731,PPCL,46,59,10,340.00,3400.00
59,60,2023052403007654,MLBL,32,44,10,312.90,3129.00
60,61,2023052401015609,AVYAN,38,16,65,619.00,40235.00
61,62,2023052401015608,AVYAN,38,38,20,618.00,12360.00
62,63,2023052401015607,AVYAN,38,47,235,618.00,145230.00
63,64,2023052404008730,LEC,40,7,40,252.00,10080.00
64,65,2023052401015606,SAHAS,36,21,10,522.00,5220.00
65,66,2023052404008729,AHPC,35,45,200,295.90,59180.00
66,67,2023052404008728,JOSHI,1,50,130,275.20,35776.00
67,68,2023052403007653,PROFL,20,57,10,304.00,3040.00
68,69,2023052404008727,NHDL,50,50,20,398.00,7960.00
69,70,2023052404008726,NHDL,50,56,90,397.90,35811.00
70,71,2023052404008725,JOSHI,50,41,100,277.00,27700.00
71,72,2023052403007652,GBBL,40,54,140,364.00,50960.00
72,73,2023052403007651,GBBL,40,57,100,364.00,36400.00
73,74,2023052403007650,GBBL,40,21,100,364.00,36400.00
74,75,2023052403007649,GBBL,40,58,22,364.00,8008.00
75,76,2023052403007648,GBBL,40,5,467,364.00,169988.00
76,77,2023052403007647,GBBL,40,39,42,363.80,15279.60
77,78,2023052403007646,GBBL,40,43,100,363.80,36380.00
78,79,2023052403007645,GBBL,40,44,100,363.70,36370.00
79,80,2023052403007644,GBBL,40,32,200,363.00,72600.00
80,81,2023052403007643,GBBL,40,45,200,363.00,72600.00
81,82,2023052403007642,GBBL,40,16,14,363.00,5082.00
82,83,2023052403007641,GBBL,40,48,282,363.00,102366.00
83,84,2023052403007640,GBBL,40,39,16,363.00,5808.00
84,85,2023052403007639,GBBL,40,57,60,363.00,21780.00
85,86,2023052403007638,GBBL,40,38,80,362.90,29032.00
86,87,2023052403007637,GBBL,40,48,56,362.80,20316.80
87,88,2023052403007636,GBBL,40,7,21,362.00,7602.00
88,89,2023052401015605,MAKAR,47,34,10,258.70,2587.00
89,90,2023052401015604,HBL,25,33,50,222.00,11100.00
90,91,2023052404008724,HDHPC,38,43,241,174.00,41934.00
91,92,2023052404008723,HDHPC,49,43,100,174.00,17400.00
92,93,2023052404008722,HDHPC,38,43,100,174.00,17400.00
93,94,2023052404008721,HDHPC,21,43,250,174.00,43500.00
94,95,2023052404008720,HDHPC,33,43,1000,174.10,174100.00
95,96,2023052404008719,HDHPC,14,43,309,174.10,53796.90
96,97,2023052403007635,CFCL,17,36,10,312.00,3120.00
97,98,2023052403007634,JBBL,22,29,10,273.00,2730.00
98,99,2023052401015603,KBL,8,29,10,169.20,1692.00
99,100,2023052401015602,EHPL,29,55,10,360.00,3600.00
100,101,2023052401015601,EHPL,29,39,17,360.00,6120.00
101,102,2023052401015600,EHPL,29,43,10,360.00,3600.00
102,103,2023052401015599,EHPL,29,29,100,359.80,35980.00
103,104,2023052401015598,EHPL,29,35,10,354.00,3540.00
104,105,2023052401015597,AHL,58,58,10,368.40,3684.00
105,106,2023052401015596,AHL,58,58,10,368.00,3680.00
106,107,2023052404008718,HEI,58,6,10,520.00,5200.00
107,108,2023052403007633,JBBL,13,29,10,273.00,2730.00
108,109,2023052405002789,NIFRA,57,22,10,219.90,2199.00
109,110,2023052401015595,MKHL,26,57,110,286.00,31460.00
110,111,2023052405002788,NRN,18,7,130,484.00,62920.00
111,112,2023052405002787,NRN,18,51,10,484.00,4840.00
112,113,2023052405002786,NRN,18,48,10,483.60,4836.00
113,114,2023052401015594,TAMOR,7,42,40,272.10,10884.00
114,115,2023052404008717,SALICO,1,35,100,660.00,66000.00
115,116,2023052404008716,NICL,45,58,100,610.00,61000.00
116,117,2023052404008715,RIDI,38,45,137,275.00,37675.00
117,118,2023052404008714,RIDI,21,45,50,275.00,13750.00
118,119,2023052404008713,RIDI,41,45,100,275.00,27500.00
119,120,2023052404008712,RIDI,32,45,500,275.00,137500.00
120,121,2023052404008711,RIDI,52,45,738,275.00,202950.00
121,122,2023052404008710,SSHL,39,48,150,216.00,32400.00
122,123,2023052404008709,SSHL,39,26,850,216.00,183600.00
123,124,2023052401015593,PRVU,6,35,100,169.00,16900.00
124,125,2023052401015592,PRVU,32,35,100,169.00,16900.00
125,126,2023052405002785,CHDC,47,17,10,790.00,7900.00
126,127,2023052405002784,HIDCL,36,6,460,192.00,88320.00
127,128,2023052405002783,HIDCL,36,54,125,192.00,24000.00
128,129,2023052405002782,HIDCL,36,42,32,192.00,6144.00
129,130,2023052405002781,HIDCL,36,49,90,192.00,17280.00
130,131,2023052405002780,HIDCL,36,14,28,192.00,5376.00
131,132,2023052405002779,HIDCL,36,56,365,191.90,70043.50
132,133,2023052405002778,HIDCL,36,54,201,191.90,38571.90
133,134,2023052405002777,HIDCL,36,48,160,191.90,30704.00
134,135,2023052405002776,HIDCL,36,36,200,191.70,38340.00
135,136,2023052405002775,HIDCL,36,33,41,191.60,7855.60
136,137,2023052405002774,HIDCL,36,38,150,191.00,28650.00
137,138,2023052405002773,HIDCL,36,32,100,191.00,19100.00
138,139,2023052405002772,HIDCL,36,44,48,190.30,9134.40
139,140,2023052404008708,NIL,42,6,500,791.00,395500.00
140,141,2023052401015591,JBLB,19,29,20,1500.00,30000.00
141,142,2023052401015590,SRBL,59,45,500,183.50,91750.00
142,143,2023052401015589,SRBL,59,40,96,183.40,17606.40
143,144,2023052401015588,SRBL,59,45,46,183.40,8436.40
144,145,2023052401015587,SRBL,59,34,10,183.00,1830.00
145,146,2023052401015586,SRBL,59,16,250,182.10,45525.00
146,147,2023052401015585,SRBL,59,14,90,182.00,16380.00
147,148,2023052401015584,NESDO,59,52,10,2156.00,21560.00
148,149,2023052401015583,SMJC,53,44,10,275.00,2750.00
149,150,2023052403007632,GILB,25,43,43,860.00,36980.00
150,151,2023052403007631,GILB,25,54,10,851.70,8517.00
151,152,2023052403007630,GILB,25,4,17,851.50,14475.50
152,153,2023052403007629,GILB,25,6,20,851.00,17020.00
