,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023100504004916,HPPL,42,38,10,233.00,2330.00
1,2,2023100504004915,HPPL,42,41,10,232.00,2320.00
2,3,2023100503003912,SJLIC,67,4,497,530.30,263559.10
3,4,2023100503003911,SJLIC,62,4,253,530.40,134191.20
4,5,2023100501039149,SNLI,47,25,10,463.60,4636.00
5,6,2023100503003910,NFS,28,52,100,303.10,30310.00
6,7,2023100503003909,HLBSL,49,61,100,756.00,75600.00
7,8,2023100501039148,UHEWA,52,49,20,322.00,6440.00
8,9,2023100501039147,JALPA,49,38,10,1122.80,11228.00
9,10,2023100505002092,CHDC,49,45,10,1002.00,10020.00
10,11,2023100501039146,SHIVM,66,35,200,535.10,107020.00
11,12,2023100501039145,CLI,58,58,10,442.00,4420.00
12,13,2023100504004914,SHEL,53,51,10,222.00,2220.00
13,14,2023100501039144,RNLI,55,45,10,458.20,4582.00
14,15,2023100503003908,ALBSL,62,10,10,690.00,6900.00
15,16,2023100505002091,CHDC,71,38,10,1002.00,10020.00
16,17,2023100505002090,CHDC,71,58,10,1002.00,10020.00
17,18,2023100505002089,CHDC,71,48,10,1001.00,10010.00
18,19,2023100505002088,CHDC,71,57,10,1000.00,10000.00
19,20,2023100505002087,CHDC,71,32,10,998.00,9980.00
20,21,2023100505002086,CHDC,71,17,50,998.00,49900.00
21,22,2023100501039143,NICA,14,17,20,562.00,11240.00
22,23,2023100503003907,GBBL,47,34,92,382.00,35144.00
23,24,2023100504004913,UNHPL,26,32,87,181.00,15747.00
24,25,2023100504004912,UNHPL,26,47,330,179.00,59070.00
25,26,2023100503003906,GBBL,47,26,100,382.00,38200.00
26,27,2023100501039142,UNLB,18,45,10,1099.00,10990.00
27,28,2023100503003905,NFS,50,52,10,304.00,3040.00
28,29,2023100501039141,BHPL,64,71,80,502.80,40224.00
29,30,2023100501039140,BHPL,64,58,225,482.40,108540.00
