,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024041401030847,CYCL,54,62,20,1727.00,34540.00
1,2,2024041403013462,CORBL,33,41,10,435.90,4359.00
2,3,2024041405005119,NRIC,90,58,11,760.00,8360.00
3,4,2024041405005118,NRIC,58,58,25,758.00,18950.00
4,5,2024041405005117,NRIC,34,58,164,758.00,124312.00
5,6,2024041401030846,PPL,58,62,25,640.40,16010.00
6,7,2024041404009614,NGPL,84,58,190,332.00,63080.00
7,8,2024041401030845,MKHL,36,58,44,464.50,20438.00
8,9,2024041401030844,MKHL,58,58,10,464.00,4640.00
9,10,2024041401030843,MKHL,13,58,300,464.00,139200.00
10,11,2024041401030842,MKHL,74,58,146,463.90,67729.40
11,12,2024041401030841,BNHC,70,34,20,484.30,9686.00
12,13,2024041405005116,CHDC,34,14,100,843.00,84300.00
13,14,2024041403013461,NMBMF,41,34,10,615.00,6150.00
14,15,2024041404009613,TRH,33,14,65,730.10,47456.50
15,16,2024041404009612,TRH,33,17,50,730.20,36510.00
16,17,2024041404009611,TRH,33,55,25,731.00,18275.00
17,18,2024041404009610,TRH,33,58,25,731.10,18277.50
18,19,2024041401030840,SNLI,52,34,10,593.00,5930.00
19,20,2024041403013460,NLICL,52,44,10,555.00,5550.00
20,21,2024041403013459,SWBBL,34,50,60,764.90,45894.00
21,22,2024041401030839,SONA,6,52,147,453.00,66591.00
22,23,2024041401030838,SONA,6,21,353,453.10,159944.30
23,24,2024041401030837,SMJC,57,6,180,387.90,69822.00
24,25,2024041401030836,SMJC,52,6,10,387.90,3879.00
25,26,2024041401030835,SMJC,33,6,520,387.80,201656.00
26,27,2024041401030834,RFPL,6,95,200,394.00,78800.00
27,28,2024041403013458,NICLBSL,38,38,50,667.00,33350.00
28,29,2024041403013457,GUFL,1,41,32,828.50,26512.00
29,30,2024041401030833,SARBTM,35,59,20,821.00,16420.00
30,31,2024041401030832,DORDI,59,14,20,433.90,8678.00
31,32,2024041401030831,MBJC,85,83,280,300.10,84028.00
32,33,2024041401030830,MBJC,85,21,50,300.10,15005.00
33,34,2024041401030829,MBJC,85,51,50,300.10,15005.00
34,35,2024041401030828,MBJC,85,50,50,300.20,15010.00
35,36,2024041401030827,MBJC,85,29,20,300.20,6004.00
36,37,2024041401030826,MBJC,85,42,50,300.20,15010.00
37,38,2024041403013456,NICLBSL,38,74,23,667.00,15341.00
38,39,2024041403013455,NICLBSL,35,74,77,667.00,51359.00
39,40,2024041404009609,AHPC,7,47,10,171.30,1713.00
40,41,2024041401030825,ULHC,66,45,10,344.90,3449.00
41,42,2024041401030824,VLUCL,49,42,10,502.00,5020.00
42,43,2024041401030823,VLUCL,49,42,10,502.00,5020.00
43,44,2024041403013454,SWBBL,8,50,10,758.20,7582.00
44,45,2024041401030822,SHLB,28,62,10,1262.80,12628.00
45,46,2024041401030821,CYCL,54,71,10,1727.00,17270.00
46,47,2024041405005115,STC,55,54,14,4500.00,63000.00
47,48,2024041401030820,RHGCL,58,71,10,353.90,3539.00
48,49,2024041403013453,VLBS,88,28,10,747.00,7470.00
49,50,2024041401030819,RHGCL,87,25,10,353.50,3535.00
50,51,2024041401030818,RHGCL,42,25,10,353.50,3535.00
51,52,2024041401030817,RHGCL,32,25,100,353.50,35350.00
52,53,2024041401030816,RHGCL,26,25,200,353.40,70680.00
53,54,2024041401030815,RHGCL,28,25,100,353.00,35300.00
54,55,2024041401030814,RHGCL,52,25,10,353.00,3530.00
55,56,2024041401030813,RHGCL,20,25,500,353.00,176500.00
56,57,2024041401030812,RHGCL,58,25,10,353.00,3530.00
57,58,2024041401030811,RHGCL,58,25,50,353.00,17650.00
