,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024102403018051,JBBL,3,44,185,349.00,64565.00
1,2,2024102403018050,JBBL,1,44,305,349.00,106445.00
2,3,2024102401018791,TPC,44,34,76,476.00,36176.00
3,4,2024102401018790,TPC,44,33,250,476.00,119000.00
4,5,2024102401018789,TPC,44,34,140,475.50,66570.00
5,6,2024102401018788,TPC,44,39,34,475.00,16150.00
6,7,2024102403018049,NFS,41,44,100,1318.90,131890.00
7,8,2024102403018048,RSDC,63,55,10,721.50,7215.00
8,9,2024102401018787,TVCL,45,92,20,460.00,9200.00
9,10,2024102403018047,SHINE,45,21,20,469.00,9380.00
10,11,2024102401018786,PCBL,21,52,400,290.00,116000.00
11,12,2024102401018785,EHPL,3,14,50,820.10,41005.00
12,13,2024102404010125,NLG,55,86,3000,1357.00,4071000.00
13,14,2024102401018784,SAMAJ,38,50,50,3221.00,161050.00
14,15,2024102401018783,NBL,50,13,10,289.00,2890.00
15,16,2024102403018046,MERO,56,43,20,759.90,15198.00
16,17,2024102403018045,MERO,56,53,40,755.00,30200.00
17,18,2024102403018044,GFCL,51,43,10,1015.00,10150.00
18,19,2024102401018782,RFPL,33,92,50,522.00,26100.00
19,20,2024102401018781,RFPL,49,92,30,522.00,15660.00
20,21,2024102401018780,RFPL,42,92,100,522.00,52200.00
21,22,2024102401018779,RFPL,48,92,500,527.30,263650.00
22,23,2024102401018778,RFPL,36,92,200,528.00,105600.00
23,24,2024102401018777,RFPL,42,92,1000,528.30,528300.00
24,25,2024102401018776,RFPL,52,92,2800,529.40,1482320.00
25,26,2024102401018775,RFPL,50,92,10,530.00,5300.00
26,27,2024102401018774,RFPL,45,92,1000,531.30,531300.00
27,28,2024102401018773,RFPL,55,92,40,531.30,21252.00
28,29,2024102401018772,RFPL,8,92,80,531.80,42544.00
29,30,2024102401018771,RFPL,8,92,1000,533.10,533100.00
30,31,2024102401018770,RFPL,8,92,500,535.20,267600.00
31,32,2024102401018769,RFPL,22,92,100,536.10,53610.00
32,33,2024102401018768,RFPL,39,92,400,538.20,215280.00
33,34,2024102401018767,RFPL,42,92,30,545.00,16350.00
34,35,2024102401018766,RFPL,62,92,300,546.10,163830.00
35,36,2024102401018765,RFPL,17,92,500,551.20,275600.00
36,37,2024102401018764,RFPL,5,92,500,553.00,276500.00
37,38,2024102401018763,RFPL,86,92,200,553.00,110600.00
38,39,2024102401018762,RFPL,39,92,3000,555.00,1665000.00
39,40,2024102401018761,RFPL,22,92,10,555.00,5550.00
40,41,2024102401018760,RFPL,62,92,980,555.30,544194.00
41,42,2024102401018759,RFPL,39,92,1791,555.40,994721.40
42,43,2024102403018043,MERO,46,53,10,755.00,7550.00
43,44,2024102404010124,AHPC,34,56,22,267.90,5893.80
44,45,2024102404010123,AHPC,34,48,28,267.50,7490.00
45,46,2024102405014818,SAHAS,34,49,115,531.00,61065.00
46,47,2024102401018758,MAKAR,4,58,10,501.00,5010.00
