,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023101001029854,AHL,70,5,10,326.00,3260.00
1,2,2023101003005153,PROFL,6,13,255,300.00,76500.00
2,3,2023101001029853,SRLI,13,26,90,446.90,40221.00
3,4,2023101001029852,EHPL,64,50,10,351.10,3511.00
4,5,2023101003005152,GFCL,50,48,10,424.90,4249.00
5,6,2023101003005151,SHINE,34,34,60,368.00,22080.00
6,7,2023101003005150,ALICL,34,25,10,640.00,6400.00
7,8,2023101001029851,SPL,53,58,10,750.00,7500.00
8,9,2023101001029850,RAWA,35,71,20,343.10,6862.00
9,10,2023101001029849,RAWA,50,71,10,343.30,3433.00
10,11,2023101001029848,RAWA,21,71,894,343.50,307089.00
11,12,2023101001029847,RAWA,37,71,90,344.00,30960.00
12,13,2023101001029846,RAWA,49,71,50,344.10,17205.00
13,14,2023101001029845,RAWA,32,71,200,364.90,72980.00
14,15,2023101001029844,SPHL,43,71,70,495.20,34664.00
15,16,2023101001029843,SPHL,48,71,20,496.10,9922.00
16,17,2023101001029842,SPHL,63,71,100,497.00,49700.00
17,18,2023101001029841,SPHL,39,71,10,498.00,4980.00
18,19,2023101001029840,MEL,55,42,890,168.30,149787.00
19,20,2023101001029839,MEL,13,42,10,168.30,1683.00
20,21,2023101001029838,MEL,11,42,100,168.80,16880.00
21,22,2023101001029837,EHPL,17,52,30,358.00,10740.00
22,23,2023101004006862,SGIC,7,17,50,499.00,24950.00
23,24,2023101003005149,ILBS,38,42,10,646.00,6460.00
24,25,2023101003005148,ILBS,38,57,120,642.00,77040.00
25,26,2023101003005147,ILBS,38,57,100,635.00,63500.00
26,27,2023101003005146,ILBS,38,19,40,633.40,25336.00
27,28,2023101001029836,CLI,38,58,10,418.20,4182.00
28,29,2023101003005145,GFCL,54,58,10,409.00,4090.00
29,30,2023101004006861,LEC,58,72,50,154.00,7700.00
30,31,2023101004006860,SGIC,7,58,100,499.00,49900.00
31,32,2023101001029835,SNLI,69,4,10,448.00,4480.00
32,33,2023101004006859,NGPL,45,33,10,201.00,2010.00
33,34,2023101003005144,CBBL,59,42,20,921.00,18420.00
34,35,2023101005002200,CIT,51,66,10,1885.00,18850.00
35,36,2023101001029834,SBI,74,45,10,308.80,3088.00
36,37,2023101001029833,KBL,48,57,30,157.00,4710.00
37,38,2023101001029832,TAMOR,26,58,10,245.00,2450.00
38,39,2023101001029831,KBL,44,57,30,157.00,4710.00
39,40,2023101001029830,PCBL,44,43,10,180.00,1800.00
40,41,2023101001029829,BNHC,44,29,10,350.00,3500.00
41,42,2023101003005143,NLICL,16,46,10,534.00,5340.00
42,43,2023101003005142,LICN,41,44,10,1321.00,13210.00
43,44,2023101001029828,CLI,38,39,10,418.20,4182.00
44,45,2023101004006858,RADHI,21,57,46,212.00,9752.00
45,46,2023101001029827,USHL,21,34,10,340.00,3400.00
46,47,2023101001029826,MEHL,68,58,10,221.00,2210.00
47,48,2023101001029825,MBL,42,42,41,205.00,8405.00
48,49,2023101001029824,MBL,42,26,59,205.00,12095.00
49,50,2023101001029823,AHL,42,65,10,338.10,3381.00
50,51,2023101001029822,KBSH,42,56,10,780.00,7800.00
51,52,2023101004006857,SGIC,7,26,10,500.00,5000.00
52,53,2023101004006856,SGIC,4,26,10,500.00,5000.00
53,54,2023101001029821,RNLI,57,45,10,433.60,4336.00
54,55,2023101003005141,RLFL,45,46,29,309.00,8961.00
55,56,2023101003005140,RLFL,45,21,39,309.00,12051.00
56,57,2023101003005139,RLFL,45,45,150,308.00,46200.00
57,58,2023101003005138,RLFL,45,50,1457,303.00,441471.00
