,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2022121301006857,HDL,32,21,16,3825.10,61201.60
1,2,2022121301006856,HDL,20,21,50,3826.00,191300.00
2,3,2022121301006855,USHEC,45,45,20,254.50,5090.00
3,4,2022121303004720,NFS,38,58,20,254.00,5080.00
4,5,2022121304003839,KPCL,44,38,10,315.20,3152.00
5,6,2022121303004719,NFS,43,58,10,254.00,2540.00
6,7,2022121303004718,NRIC,58,33,500,699.00,349500.00
7,8,2022121303004717,SWBBL,17,6,10,1177.90,11779.00
8,9,2022121301006854,LBL,59,45,10,193.00,1930.00
9,10,2022121301006853,SCB,13,37,50,403.20,20160.00
10,11,2022121304003838,AKJCL,52,41,10,171.00,1710.00
11,12,2022121301006852,NCCB,8,32,10,183.50,1835.00
12,13,2022121304003837,SSHL,29,10,10,172.00,1720.00
13,14,2022121303004716,GRDBL,48,58,84,234.50,19698.00
14,15,2022121303004715,GRDBL,48,5,100,234.40,23440.00
15,16,2022121303004714,GRDBL,48,26,100,233.00,23300.00
16,17,2022121303004713,GRDBL,48,41,126,231.00,29106.00
17,18,2022121303004712,GRDBL,48,44,100,230.00,23000.00
18,19,2022121303004711,GRDBL,48,35,40,229.00,9160.00
19,20,2022121303004710,NABBC,7,58,10,358.00,3580.00
20,21,2022121304003836,HURJA,51,38,40,200.00,8000.00
21,22,2022121304003835,API,33,57,103,211.00,21733.00
22,23,2022121304003834,API,33,29,85,211.00,17935.00
23,24,2022121304003833,API,33,40,100,210.90,21090.00
24,25,2022121304003832,API,33,50,100,210.80,21080.00
25,26,2022121304003831,API,33,38,100,210.00,21000.00
26,27,2022121304003830,API,33,40,500,210.00,105000.00
27,28,2022121304003829,API,33,58,150,210.00,31500.00
28,29,2022121304003828,API,33,37,77,210.00,16170.00
29,30,2022121304003827,API,33,29,30,209.90,6297.00
30,31,2022121304003826,API,33,14,200,208.80,41760.00
31,32,2022121304003825,API,33,57,55,208.10,11445.50
32,33,2022121304003824,IGI,17,28,10,365.00,3650.00
33,34,2022121304003823,NGPL,34,34,67,208.00,13936.00
34,35,2022121303004709,MLBL,34,14,20,344.00,6880.00
