,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024102901018803,USHEC,22,54,10,580.00,5800.00
1,2,2024102905013812,HIDCL,56,45,100,279.10,27910.00
2,3,2024102903019602,NABBC,45,53,100,659.50,65950.00
3,4,2024102903019601,ICFC,57,99,15,818.10,12271.50
4,5,2024102903019600,ICFC,40,99,85,819.00,69615.00
5,6,2024102903019599,ICFC,98,99,200,819.10,163820.00
6,7,2024102901018802,RAWA,96,49,100,776.00,77600.00
7,8,2024102903019598,GMFIL,81,33,57,650.00,37050.00
8,9,2024102903019597,GMFIL,81,72,93,649.00,60357.00
9,10,2024102901018801,MSHL,64,38,81,965.00,78165.00
10,11,2024102901018800,MSHL,64,84,10,962.00,9620.00
11,12,2024102901018799,MSHL,64,58,20,960.00,19200.00
12,13,2024102901018798,MSHL,64,55,100,960.00,96000.00
13,14,2024102901018797,MSHL,64,6,62,960.00,59520.00
14,15,2024102901018796,MSHL,64,50,20,958.00,19160.00
15,16,2024102901018795,MSHL,64,48,10,957.90,9579.00
16,17,2024102901018794,MSHL,64,58,75,955.00,71625.00
17,18,2024102901018793,MSHL,64,45,122,955.00,116510.00
18,19,2024102904016397,SALICO,13,44,10,774.00,7740.00
19,20,2024102905013811,PSF,94,13,10000,9.93,99300.00
20,21,2024102903019596,GRDBL,20,38,10,775.00,7750.00
21,22,2024102905013810,SFMF,41,37,116,10.18,1180.88
22,23,2024102905013809,HRL,67,50,192,880.00,168960.00
23,24,2024102905013808,HRL,67,34,100,879.90,87990.00
24,25,2024102905013807,HRL,67,49,100,878.00,87800.00
25,26,2024102905013806,HRL,67,70,100,878.00,87800.00
26,27,2024102905013805,HRL,67,54,31,878.00,27218.00
27,28,2024102905013804,HRL,67,50,467,878.00,410026.00
28,29,2024102905013803,HRL,67,38,10,877.40,8774.00
29,30,2024102904016396,SPDL,41,38,10,317.90,3179.00
30,31,2024102903019595,NLIC,16,45,10,840.00,8400.00
31,32,2024102901018792,BHPL,36,55,10,688.00,6880.00
32,33,2024102903019594,MPFL,71,57,10,774.00,7740.00
33,34,2024102905013802,PHCL,71,41,10,544.00,5440.00
34,35,2024102904016395,UPPER,29,57,55,221.00,12155.00
35,36,2024102901018791,MLBS,26,29,75,1610.00,120750.00
36,37,2024102901018790,MLBS,42,29,15,1610.90,24163.50
37,38,2024102901018789,CZBIL,29,22,80,242.00,19360.00
38,39,2024102903019593,SFCL,41,14,139,798.50,110991.50
39,40,2024102903019592,SFCL,14,14,50,798.60,39930.00
40,41,2024102903019591,SFCL,17,14,100,798.60,79860.00
41,42,2024102903019590,SFCL,34,14,50,798.60,39930.00
42,43,2024102903019589,SFCL,38,14,100,798.60,79860.00
43,44,2024102903019588,SFCL,50,14,100,798.60,79860.00
44,45,2024102903019587,SFCL,42,14,461,798.60,368154.60
45,46,2024102905013801,PHCL,38,74,50,542.00,27100.00
46,47,2024102901018788,TAMOR,95,80,10,517.00,5170.00
47,48,2024102903019586,GILB,40,77,17,1235.00,20995.00
48,49,2024102903019585,HLBSL,57,48,10,968.00,9680.00
49,50,2024102903019584,RLFL,57,57,10,653.00,6530.00
50,51,2024102904016394,SPIL,57,55,10,883.00,8830.00
51,52,2024102903019583,KRBL,96,57,40,655.00,26200.00
52,53,2024102901018787,NIMBPO,34,37,10,175.00,1750.00
53,54,2024102901018786,MHCL,34,38,25,430.20,10755.00
54,55,2024102905013800,NRM,6,52,10,451.50,4515.00
55,56,2024102904016393,BARUN,34,39,10,399.90,3999.00
56,57,2024102903019582,ACLBSL,52,50,10,1042.90,10429.00
57,58,2024102903019581,NUBL,34,44,10,733.00,7330.00
58,59,2024102905013799,MEL,34,45,100,297.00,29700.00
59,60,2024102905013798,SMJC,51,34,180,598.00,107640.00
60,61,2024102904016392,SPDL,88,34,10,317.10,3171.00
61,62,2024102903019580,SMFBS,44,40,38,1547.00,58786.00
62,63,2024102903019579,SMFBS,44,35,42,1545.00,64890.00
63,64,2024102903019578,SMFBS,44,13,10,1544.90,15449.00
64,65,2024102903019577,SMFBS,44,13,10,1544.80,15448.00
65,66,2024102903019576,NABBC,56,53,50,659.50,32975.00
66,67,2024102903019575,EDBL,43,33,11,655.00,7205.00
67,68,2024102904016391,PRIN,56,52,10,1004.00,10040.00
68,69,2024102904016390,NLG,55,92,500,1355.00,677500.00
69,70,2024102901018785,EBL,59,38,100,599.90,59990.00
70,71,2024102903019574,ICFC,88,18,78,820.00,63960.00
71,72,2024102901018784,MEHL,55,95,100,398.40,39840.00
72,73,2024102904016389,HPPL,17,90,10,339.00,3390.00
73,74,2024102904016388,JOSHI,17,25,32,316.00,10112.00
74,75,2024102904016387,JOSHI,17,45,20,315.00,6300.00
75,76,2024102904016386,JOSHI,17,38,198,315.00,62370.00
76,77,2024102905013797,NRN,58,62,10,908.00,9080.00
77,78,2024102903019573,PFL,58,44,10,669.00,6690.00
78,79,2024102904016385,LEC,62,34,440,279.00,122760.00
79,80,2024102905013796,RNLI,62,45,10,509.20,5092.00
80,81,2024102904016384,LEC,62,20,210,279.00,58590.00
81,82,2024102904016383,LEC,62,18,350,278.70,97545.00
82,83,2024102903019572,PMLI,50,57,10,570.00,5700.00
83,84,2024102903019571,PMLI,50,14,10,570.00,5700.00
84,85,2024102903019570,PMLI,50,5,13,570.00,7410.00
85,86,2024102901018783,USHL,62,51,10,792.80,7928.00
86,87,2024102901018782,RFPL,62,34,20,629.00,12580.00
87,88,2024102903019569,MDB,62,37,45,650.00,29250.00
88,89,2024102903019568,MDB,62,71,155,650.00,100750.00
89,90,2024102901018781,ULHC,45,57,10,443.00,4430.00
90,91,2024102901018780,NWCL,45,90,10,1028.00,10280.00
91,92,2024102905013795,SONA,1,58,10,487.00,4870.00
92,93,2024102901018779,HBL,39,1,11,256.10,2817.10
93,94,2024102901018778,CZBIL,1,22,30,242.00,7260.00
94,95,2024102901018777,CZBIL,1,46,70,240.00,16800.00
95,96,2024102903019567,JSLBB,54,62,10,1501.00,15010.00
96,97,2024102901018776,SAMAJ,62,38,21,3629.00,76209.00
97,98,2024102901018775,SAMAJ,62,50,20,3600.00,72000.00
98,99,2024102903019566,MATRI,45,101,39,1425.00,55575.00
