,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024050803015685,NADEP,33,46,10,799.00,7990.00
1,2,2024050801016918,EBL,33,14,10,502.00,5020.00
2,3,2024050803015684,ACLBSL,62,47,100,902.70,90270.00
3,4,2024050803015683,ILBS,62,70,10,1407.90,14079.00
4,5,2024050801016917,MANDU,29,62,20,780.00,15600.00
5,6,2024050803015682,GLBSL,74,35,20,2004.50,40090.00
6,7,2024050803015681,ILBS,44,70,100,1407.90,140790.00
7,8,2024050801016916,SANIMA,1,46,10,232.20,2322.00
8,9,2024050801016915,HATHY,58,45,30,814.10,24423.00
9,10,2024050803015680,EDBL,1,71,100,370.00,37000.00
10,11,2024050803015679,RSDC,58,55,484,760.00,367840.00
11,12,2024050803015678,RSDC,58,17,17,760.00,12920.00
12,13,2024050803015677,RSDC,58,22,11,760.00,8360.00
13,14,2024050803015676,RSDC,58,1,281,760.00,213560.00
14,15,2024050803015675,RSDC,58,45,35,760.00,26600.00
15,16,2024050803015674,RSDC,58,13,12,760.00,9120.00
16,17,2024050803015673,RSDC,58,53,10,760.00,7600.00
17,18,2024050803015672,RSDC,58,47,50,760.00,38000.00
18,19,2024050803015671,RSDC,58,48,50,760.00,38000.00
19,20,2024050803015670,RSDC,58,58,95,760.00,72200.00
20,21,2024050803015669,RSDC,58,21,20,760.00,15200.00
21,22,2024050803015668,RSDC,58,69,50,760.00,38000.00
22,23,2024050803015667,RSDC,58,58,23,760.00,17480.00
23,24,2024050803015666,RSDC,58,5,21,760.00,15960.00
24,25,2024050803015665,RSDC,58,29,10,760.00,7600.00
25,26,2024050803015664,RSDC,58,32,54,760.00,41040.00
26,27,2024050803015663,RSDC,58,57,543,760.00,412680.00
27,28,2024050803015662,RSDC,58,49,108,760.00,82080.00
28,29,2024050803015661,RSDC,58,81,100,760.00,76000.00
29,30,2024050803015660,RSDC,58,46,18,760.00,13680.00
30,31,2024050803015659,RSDC,58,18,150,760.00,114000.00
31,32,2024050803015658,RSDC,58,51,50,760.00,38000.00
32,33,2024050803015657,RSDC,58,57,16,760.00,12160.00
33,34,2024050803015656,RSDC,58,67,39,760.00,29640.00
34,35,2024050803015655,RSDC,58,28,36,759.90,27356.40
35,36,2024050803015654,RSDC,58,66,100,759.70,75970.00
36,37,2024050803015653,RSDC,58,66,250,759.70,189925.00
37,38,2024050803015652,RSDC,58,68,200,759.00,151800.00
38,39,2024050803015651,RSDC,58,68,200,759.00,151800.00
39,40,2024050803015650,RSDC,58,5,58,759.00,44022.00
40,41,2024050803015649,RSDC,58,57,251,758.80,190458.80
41,42,2024050803015648,RSDC,58,34,300,758.00,227400.00
42,43,2024050803015647,RSDC,58,5,10,758.00,7580.00
43,44,2024050803015646,RSDC,58,17,20,757.00,15140.00
44,45,2024050803015645,RSDC,58,69,100,756.80,75680.00
45,46,2024050803015644,RSDC,58,69,50,756.70,37835.00
46,47,2024050803015643,RSDC,58,63,178,756.00,134568.00
47,48,2024050801016914,MKHC,42,51,10,304.00,3040.00
48,49,2024050801016913,MKHC,42,51,10,304.90,3049.00
49,50,2024050805003134,CIT,45,1,20,2070.00,41400.00
50,51,2024050805003133,CIT,14,1,15,2070.00,31050.00
51,52,2024050803015642,MSLB,36,21,10,1265.00,12650.00
52,53,2024050803015641,MSLB,36,5,10,1250.00,12500.00
53,54,2024050804005400,UNHPL,36,18,10,216.50,2165.00
54,55,2024050801016912,SHIVM,56,35,10,496.00,4960.00
55,56,2024050803015640,SIFC,36,25,30,434.80,13044.00
56,57,2024050801016911,MEHL,43,58,21,300.00,6300.00
57,58,2024050804005399,JOSHI,14,45,10,317.00,3170.00
58,59,2024050801016910,MAKAR,70,40,10,346.00,3460.00
59,60,2024050801016909,MAKAR,70,48,40,345.90,13836.00
60,61,2024050801016908,TSHL,60,34,310,517.00,160270.00
61,62,2024050801016907,TSHL,60,42,240,512.00,122880.00
62,63,2024050801016906,TSHL,60,41,50,512.00,25600.00
63,64,2024050803015639,ICFC,60,58,10,524.00,5240.00
64,65,2024050803015638,ALBSL,19,53,50,845.00,42250.00
65,66,2024050803015637,SDLBSL,41,38,10,950.00,9500.00
66,67,2024050801016905,PPL,50,25,10,524.00,5240.00
67,68,2024050801016904,SBL,50,29,100,216.90,21690.00
68,69,2024050803015636,MPFL,29,25,20,452.00,9040.00
69,70,2024050801016903,EBL,39,14,10,502.00,5020.00
70,71,2024050801016902,PPL,17,25,11,524.00,5764.00
71,72,2024050803015635,NABBC,22,34,20,433.00,8660.00
72,73,2024050801016901,SNLI,22,34,10,583.00,5830.00
73,74,2024050801016900,SNLI,22,49,10,583.00,5830.00
74,75,2024050801016899,SNLI,22,57,100,583.00,58300.00
75,76,2024050801016898,MKCL,8,13,10,799.90,7999.00
76,77,2024050801016897,RHGCL,69,16,10,334.30,3343.00
77,78,2024050801016896,PPL,69,25,50,524.00,26200.00
78,79,2024050803015634,VLBS,28,54,14,861.00,12054.00
79,80,2024050803015633,VLBS,28,34,23,861.00,19803.00
80,81,2024050803015632,VLBS,28,46,48,861.00,41328.00
81,82,2024050803015631,VLBS,28,49,215,860.00,184900.00
82,83,2024050803015630,SFCL,5,28,10,352.00,3520.00
83,84,2024050805003132,HIDCL,34,45,100,159.50,15950.00
84,85,2024050801016895,HHL,63,4,40,338.90,13556.00
85,86,2024050801016894,HHL,63,16,10,335.00,3350.00
86,87,2024050801016893,CYCL,34,49,10,1580.00,15800.00
87,88,2024050801016892,AVYAN,34,38,60,824.00,49440.00
88,89,2024050803015629,CFCL,77,41,27,395.00,10665.00
89,90,2024050803015628,CFCL,77,52,500,395.00,197500.00
90,91,2024050803015627,CFCL,77,18,50,395.00,19750.00
91,92,2024050803015626,CFCL,77,43,673,395.00,265835.00
92,93,2024050803015625,CFCL,77,35,50,394.90,19745.00
93,94,2024050803015624,CFCL,77,58,400,394.90,157960.00
94,95,2024050803015623,MERO,77,57,10,697.00,6970.00
95,96,2024050803015622,JBBL,57,33,110,287.00,31570.00
96,97,2024050803015621,PFL,11,69,10,651.00,6510.00
97,98,2024050803015620,GUFL,71,35,10,702.90,7029.00
98,99,2024050803015619,PFL,71,69,160,651.00,104160.00
99,100,2024050803015618,PFL,71,42,40,651.00,26040.00
100,101,2024050801016891,UNLB,48,57,10,1715.00,17150.00
101,102,2024050801016890,KBL,48,39,20,130.40,2608.00
102,103,2024050801016889,SGHC,32,38,10,314.00,3140.00
103,104,2024050803015617,RLFL,42,59,10,384.00,3840.00
104,105,2024050803015616,SDLBSL,62,38,20,950.00,19000.00
105,106,2024050803015615,FMDBL,38,65,150,678.00,101700.00
106,107,2024050801016888,MKHL,21,91,10,420.90,4209.00
107,108,2024050803015614,ILBS,74,70,100,1407.90,140790.00
108,109,2024050803015613,RSDC,58,63,153,756.00,115668.00
109,110,2024050803015612,RSDC,58,51,30,756.00,22680.00
110,111,2024050803015611,RSDC,58,69,77,756.00,58212.00
111,112,2024050803015610,RSDC,58,69,50,755.90,37795.00
112,113,2024050803015609,RSDC,58,41,49,755.00,36995.00
113,114,2024050803015608,RSDC,58,56,73,755.00,55115.00
114,115,2024050803015607,RSDC,58,44,200,755.00,151000.00
115,116,2024050803015606,RSDC,58,36,50,755.00,37750.00
116,117,2024050803015605,RSDC,58,41,250,755.00,188750.00
117,118,2024050803015604,RSDC,58,91,50,754.90,37745.00
118,119,2024050803015603,RSDC,58,69,100,754.80,75480.00
119,120,2024050803015602,RSDC,58,69,10,754.50,7545.00
120,121,2024050803015601,RSDC,58,6,500,754.00,377000.00
121,122,2024050803015600,RSDC,58,6,500,754.00,377000.00
122,123,2024050803015599,RSDC,58,11,40,754.00,30160.00
123,124,2024050803015598,RSDC,58,69,10,754.00,7540.00
124,125,2024050803015597,RSDC,58,51,24,753.50,18084.00
125,126,2024050803015596,RSDC,58,69,50,753.50,37675.00
126,127,2024050803015595,RSDC,58,65,21,752.00,15792.00
127,128,2024050803015594,RSDC,58,49,50,750.10,37505.00
128,129,2024050803015593,RSDC,58,52,200,750.00,150000.00
129,130,2024050803015592,RSDC,58,38,43,750.00,32250.00
130,131,2024050803015591,RSDC,58,4,50,749.90,37495.00
131,132,2024050803015590,RSDC,58,69,420,749.90,314958.00
132,133,2024050803015589,JFL,57,58,340,518.10,176154.00
133,134,2024050803015588,JFL,29,58,40,519.00,20760.00
134,135,2024050803015587,JFL,50,58,30,519.10,15573.00
135,136,2024050804005398,NHPC,58,14,81,142.60,11550.60
136,137,2024050804005397,NHPC,58,57,14,142.50,1995.00
137,138,2024050801016887,KBL,58,39,76,130.40,9910.40
138,139,2024050803015586,GUFL,39,56,658,691.10,454743.80
139,140,2024050803015585,GUFL,59,56,160,691.20,110592.00
140,141,2024050803015584,GUFL,34,56,50,694.00,34700.00
