,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024041804007381,MEN,40,36,200,502.00,100400.00
1,2,2024041804007380,MEN,40,18,500,502.00,251000.00
2,3,2024041803010737,NFS,88,38,30,441.00,13230.00
3,4,2024041803010736,SFCL,44,61,130,313.70,40781.00
4,5,2024041803010735,NADEP,64,36,10,679.00,6790.00
5,6,2024041803010734,NADEP,64,57,100,678.90,67890.00
6,7,2024041801019278,NIMB,4,52,500,152.50,76250.00
7,8,2024041804007379,AKJCL,14,45,68,206.20,14021.60
8,9,2024041805003516,ENL,17,45,50,815.20,40760.00
9,10,2024041801019277,LSL,22,69,10,150.90,1509.00
10,11,2024041801019276,EBL,39,32,10,497.00,4970.00
11,12,2024041804007378,SALICO,39,43,10,634.00,6340.00
12,13,2024041803010733,KLBSL,62,47,11,856.80,9424.80
13,14,2024041803010732,JFL,71,10,60,439.00,26340.00
14,15,2024041803010731,JFL,71,17,40,438.10,17524.00
15,16,2024041804007377,MEN,4,11,10,501.60,5016.00
16,17,2024041801019275,GBIME,49,42,177,175.30,31028.10
17,18,2024041801019274,GBIME,49,42,200,175.40,35080.00
18,19,2024041801019273,SARBTM,19,7,5,767.80,3839.00
19,20,2024041801019272,SARBTM,34,7,20,767.80,15356.00
20,21,2024041801019271,SARBTM,58,7,25,767.90,19197.50
21,22,2024041801019270,MEL,71,18,53,226.30,11993.90
22,23,2024041801019269,MEL,4,18,46,226.30,10409.80
23,24,2024041801019268,MEL,58,18,50,226.30,11315.00
24,25,2024041801019267,MEL,48,18,47,226.30,10636.10
25,26,2024041801019266,MEL,58,18,154,229.00,35266.00
26,27,2024041801019265,EBL,49,55,100,495.00,49500.00
27,28,2024041803010730,NLICL,34,41,10,543.40,5434.00
28,29,2024041803010729,GILB,44,19,10,965.00,9650.00
29,30,2024041801019264,EBL,44,32,10,497.00,4970.00
30,31,2024041801019263,IHL,44,49,10,381.00,3810.00
31,32,2024041803010728,JBBL,48,49,100,281.00,28100.00
32,33,2024041803010727,SJLIC,58,38,39,504.70,19683.30
33,34,2024041803010726,SJLIC,11,38,11,504.80,5552.80
34,35,2024041803010725,SJLIC,35,38,50,504.80,25240.00
35,36,2024041801019262,NICA,11,46,20,385.00,7700.00
36,37,2024041801019261,CLI,18,38,325,439.50,142837.50
37,38,2024041803010724,MERO,55,43,10,610.00,6100.00
38,39,2024041803010723,GLBSL,38,50,100,1836.00,183600.00
39,40,2024041805003515,HRL,43,47,50,600.00,30000.00
40,41,2024041801019260,BHL,34,62,10,334.00,3340.00
41,42,2024041801019259,PPL,20,69,20,657.00,13140.00
42,43,2024041801019258,PCBL,56,49,10,188.80,1888.00
43,44,2024041801019257,PPL,58,71,44,657.00,28908.00
44,45,2024041801019256,EBL,46,32,13,497.00,6461.00
45,46,2024041804007376,NHPC,46,57,300,145.00,43500.00
