,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023101901015902,MANDU,62,14,100,446.80,44680.00
1,2,2023101901015901,AHL,50,25,10,321.00,3210.00
2,3,2023101903003533,EDBL,59,5,10,318.80,3188.00
3,4,2023101903003532,KRBL,52,29,10,260.10,2601.00
4,5,2023101903003531,KRBL,52,29,10,265.00,2650.00
5,6,2023101901015900,RNLI,32,51,230,415.80,95634.00
6,7,2023101901015899,MCHL,35,6,10,234.50,2345.00
7,8,2023101901015898,PCBL,44,8,20,184.00,3680.00
8,9,2023101901015897,IHL,72,37,40,243.90,9756.00
9,10,2023101901015896,IHL,72,37,10,246.00,2460.00
10,11,2023101903003530,GBBL,25,57,99,374.00,37026.00
11,12,2023101903003529,ICFC,14,80,20,462.50,9250.00
12,13,2023101901015895,PPL,34,49,10,223.00,2230.00
13,14,2023101901015894,PPL,34,42,10,222.00,2220.00
14,15,2023101901015893,PPL,34,46,60,221.90,13314.00
15,16,2023101904004830,AKPL,45,1,98,178.60,17502.80
16,17,2023101901015892,SANIMA,1,41,10,248.80,2488.00
17,18,2023101901015891,NICA,41,19,20,542.50,10850.00
18,19,2023101903003528,SJLIC,45,5,13,505.00,6565.00
19,20,2023101903003527,SJLIC,56,5,17,505.00,8585.00
20,21,2023101903003526,SJLIC,44,5,20,505.00,10100.00
21,22,2023101901015890,SMJC,65,28,152,251.20,38182.40
22,23,2023101901015889,SMJC,65,44,10,251.10,2511.00
23,24,2023101901015888,SMJC,65,44,10,251.10,2511.00
24,25,2023101901015887,SMJC,65,42,10,250.90,2509.00
25,26,2023101901015886,SMJC,65,44,10,250.80,2508.00
26,27,2023101901015885,SMJC,65,65,200,250.00,50000.00
27,28,2023101901015884,SMJC,65,58,10,250.00,2500.00
28,29,2023101901015883,SMJC,65,58,10,250.00,2500.00
29,30,2023101901015882,SMJC,65,58,10,250.00,2500.00
30,31,2023101901015881,SMJC,65,48,50,250.00,12500.00
31,32,2023101901015880,SMJC,65,42,10,250.00,2500.00
32,33,2023101901015879,SMJC,65,17,415,249.80,103667.00
33,34,2023101901015878,SMJC,65,22,270,249.00,67230.00
34,35,2023101901015877,SMJC,65,58,10,248.00,2480.00
35,36,2023101901015876,SMJC,65,38,28,247.50,6930.00
36,37,2023101901015875,SMJC,65,49,10,246.00,2460.00
37,38,2023101901015874,SMJC,65,28,785,245.00,192325.00
38,39,2023101901015873,KDL,39,35,20,757.80,15156.00
39,40,2023101901015872,RNLI,59,39,100,415.00,41500.00
40,41,2023101901015871,RNLI,53,39,10,415.10,4151.00
41,42,2023101901015870,BGWT,26,43,20,384.50,7690.00
42,43,2023101901015869,BGWT,26,49,10,384.00,3840.00
43,44,2023101901015868,BGWT,26,46,10,382.50,3825.00
44,45,2023101901015867,BGWT,26,58,10,382.00,3820.00
45,46,2023101901015866,BGWT,26,49,10,381.00,3810.00
46,47,2023101901015865,BGWT,26,34,10,381.00,3810.00
47,48,2023101901015864,BGWT,26,58,10,380.50,3805.00
48,49,2023101901015863,BGWT,26,45,10,380.00,3800.00
49,50,2023101901015862,BGWT,26,42,10,380.00,3800.00
