,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2024053001031558,AVYAN,88,95,110,820.00,90200.00
1,2,2024053003014380,HLBSL,38,19,330,1200.00,396000.00
2,3,2024053003014379,HLBSL,38,77,170,1198.00,203660.00
3,4,2024053003014378,HLBSL,26,77,1000,1198.00,1198000.00
4,5,2024053003014377,SINDU,52,64,10,379.00,3790.00
5,6,2024053004010553,SHL,40,52,108,437.80,47282.40
6,7,2024053004010552,NLG,22,42,10,759.00,7590.00
7,8,2024053001031557,GBIME,45,22,701,185.10,129755.10
8,9,2024053001031556,GBIME,32,22,100,185.20,18520.00
9,10,2024053001031555,GBIME,34,22,100,185.20,18520.00
10,11,2024053001031554,GBIME,95,22,283,185.60,52524.80
11,12,2024053001031553,GBIME,57,22,10,186.00,1860.00
12,13,2024053001031552,GBIME,17,22,75,186.00,13950.00
13,14,2024053001031551,GBIME,55,22,500,186.00,93000.00
14,15,2024053001031550,GBIME,45,22,231,186.00,42966.00
15,16,2024053001031549,HDL,52,43,43,1304.00,56072.00
16,17,2024053001031548,HDL,45,43,70,1304.00,91280.00
17,18,2024053001031547,HDL,58,43,37,1305.00,48285.00
18,19,2024053001031546,HDL,38,43,50,1306.00,65300.00
19,20,2024053005004581,NICGF,7,17,12000,9.73,116760.00
20,21,2024053001031545,NRM,8,52,10,375.00,3750.00
21,22,2024053001031544,BHPL,41,42,10,540.00,5400.00
22,23,2024053001031543,MKHC,41,34,10,325.00,3250.00
23,24,2024053001031542,SARBTM,42,6,10,849.00,8490.00
24,25,2024053003014376,MSLB,48,57,10,1208.00,12080.00
25,26,2024053003014375,MSLB,48,67,10,1206.00,12060.00
26,27,2024053003014374,SHINE,58,45,30,388.00,11640.00
27,28,2024053003014373,SHINE,65,57,13,387.20,5033.60
28,29,2024053001031541,RFPL,58,71,145,366.00,53070.00
29,30,2024053001031540,RFPL,58,71,85,366.00,31110.00
30,31,2024053001031539,RFPL,58,48,200,365.00,73000.00
31,32,2024053001031538,RFPL,58,7,30,365.00,10950.00
32,33,2024053001031537,RFPL,58,7,50,365.00,18250.00
33,34,2024053001031536,RFPL,58,42,490,365.00,178850.00
