,S.N.,Contract No,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount
0,1,2023020103009688,SLBSL,13,29,10,1200.00,12000.00
1,2,2023020101013396,HHL,13,57,10,291.80,2918.00
2,3,2023020101013395,EHPL,29,56,21,499.00,10479.00
3,4,2023020101013394,SGHC,25,56,20,378.90,7578.00
4,5,2023020103009687,SAPDBL,48,28,111,264.90,29403.90
5,6,2023020103009686,SAPDBL,48,55,500,264.40,132200.00
6,7,2023020103009685,SAPDBL,48,41,200,264.30,52860.00
7,8,2023020103009684,SAPDBL,48,58,100,263.00,26300.00
8,9,2023020103009683,SAPDBL,48,59,50,263.00,13150.00
9,10,2023020103009682,SAPDBL,48,40,39,263.00,10257.00
10,11,2023020103009681,EDBL,25,26,50,348.00,17400.00
11,12,2023020103009680,EDBL,25,26,15,350.30,5254.50
12,13,2023020103009679,EDBL,25,26,20,350.60,7012.00
13,14,2023020104010274,KPCL,26,38,10,378.30,3783.00
14,15,2023020104010273,JOSHI,3,43,321,266.00,85386.00
15,16,2023020104010272,JOSHI,3,41,80,265.50,21240.00
16,17,2023020104010271,JOSHI,3,43,90,265.00,23850.00
17,18,2023020104010270,JOSHI,3,43,240,264.00,63360.00
18,19,2023020104010269,JOSHI,3,42,300,263.00,78900.00
19,20,2023020104010268,JOSHI,3,22,169,263.00,44447.00
20,21,2023020103009678,GUFL,28,34,75,563.00,42225.00
21,22,2023020103009677,GUFL,28,1,150,560.00,84000.00
22,23,2023020103009676,GUFL,28,32,20,556.00,11120.00
23,24,2023020103009675,GUFL,28,49,655,554.00,362870.00
24,25,2023020101013393,RFPL,28,34,10,300.00,3000.00
25,26,2023020104010267,NGPL,57,22,100,290.20,29020.00
26,27,2023020104010266,NGPL,59,22,100,290.20,29020.00
27,28,2023020103009674,HIDCL,22,57,50,198.50,9925.00
28,29,2023020103009673,NRN,14,49,10,502.00,5020.00
29,30,2023020103009672,NRN,14,38,20,501.00,10020.00
30,31,2023020103009671,NADEP,46,58,20,784.00,15680.00
31,32,2023020103009670,GLICL,57,57,26,456.70,11874.20
32,33,2023020105003521,JALPA,49,58,10,3332.00,33320.00
33,34,2023020101013392,NICA,55,58,10,815.10,8151.00
34,35,2023020104010265,RADHI,58,58,30,259.70,7791.00
35,36,2023020101013391,RFPL,18,17,121,295.60,35767.60
36,37,2023020104010264,NHPC,1,19,50,257.00,12850.00
37,38,2023020104010263,NHPC,14,19,15,257.00,3855.00
38,39,2023020104010262,NHPC,52,19,66,257.00,16962.00
39,40,2023020101013390,USHEC,26,58,10,374.00,3740.00
40,41,2023020101013389,USHEC,26,35,10,374.00,3740.00
41,42,2023020101013388,USHEC,26,21,10,374.00,3740.00
42,43,2023020101013387,USHEC,26,35,10,374.00,3740.00
43,44,2023020101013386,USHEC,26,17,10,374.00,3740.00
44,45,2023020101013385,USHEC,26,32,10,373.50,3735.00
45,46,2023020104010261,GLH,38,49,10,334.90,3349.00
46,47,2023020101013384,NMB,28,38,100,233.00,23300.00
47,48,2023020103009669,ICFC,28,57,10,460.00,4600.00
48,49,2023020101013383,PCBL,44,56,10,218.90,2189.00
49,50,2023020101013382,PCBL,44,56,10,218.90,2189.00
50,51,2023020101013381,PCBL,44,11,60,218.00,13080.00
51,52,2023020101013380,KBL,8,32,10,190.00,1900.00
52,53,2023020101013379,ADBL,22,14,10,300.00,3000.00
53,54,2023020101013378,SGHC,21,56,10,378.90,3789.00
54,55,2023020101013377,MHL,16,50,100,375.50,37550.00
55,56,2023020101013376,MHL,56,50,40,376.00,15040.00
56,57,2023020101013375,MHL,3,50,90,376.10,33849.00
57,58,2023020103009668,NTC,57,13,10,839.00,8390.00
58,59,2023020101013374,RFPL,57,46,10,300.00,3000.00
59,60,2023020103009667,NFS,57,17,500,304.50,152250.00
60,61,2023020104010260,UPCL,39,33,10,251.50,2515.00
61,62,2023020104010259,UPCL,58,33,30,252.00,7560.00
62,63,2023020104010258,HDHPC,33,49,73,241.00,17593.00
63,64,2023020104010257,HDHPC,33,58,50,241.00,12050.00
64,65,2023020104010256,HDHPC,33,47,50,240.00,12000.00
65,66,2023020104010255,HDHPC,33,57,1817,239.60,435353.20
66,67,2023020104010254,HDHPC,33,58,10,239.50,2395.00
67,68,2023020104010253,HEI,33,58,10,445.00,4450.00
68,69,2023020104010252,SHPC,34,7,50,330.00,16500.00
69,70,2023020101013373,PHCL,58,36,10,399.00,3990.00
70,71,2023020101013372,PHCL,58,58,10,398.00,3980.00
71,72,2023020101013371,RHGCL,29,34,20,317.00,6340.00
72,73,2023020103009666,SFCL,34,36,90,318.70,28683.00
73,74,2023020104010251,HPPL,34,57,200,342.00,68400.00
74,75,2023020104010250,GLH,17,49,10,334.90,3349.00
75,76,2023020103009665,PLI,52,7,100,524.80,52480.00
76,77,2023020103009664,MLBL,25,13,10,340.00,3400.00
77,78,2023020103009663,MLBL,32,13,50,340.00,17000.00
78,79,2023020103009662,MLBL,32,13,110,340.00,37400.00
79,80,2023020103009661,MLBL,13,13,500,340.40,170200.00
80,81,2023020104010249,SSHL,51,25,300,255.10,76530.00
81,82,2023020101013370,RHGCL,29,49,10,317.00,3170.00
82,83,2023020101013369,RHGCL,29,7,10,317.00,3170.00
83,84,2023020101013368,RHGCL,29,21,10,317.00,3170.00
84,85,2023020101013367,RHGCL,29,1,50,317.00,15850.00
85,86,2023020101013366,RHGCL,29,58,300,317.00,95100.00
86,87,2023020101013365,RHGCL,29,49,10,316.90,3169.00
87,88,2023020101013364,RHGCL,29,1,10,316.80,3168.00
88,89,2023020101013363,RHGCL,29,48,200,316.50,63300.00
89,90,2023020101013362,RHGCL,29,6,50,316.20,15810.00
90,91,2023020101013361,RHGCL,29,21,10,316.20,3162.00
91,92,2023020101013360,RHGCL,29,42,10,316.00,3160.00
92,93,2023020101013359,RHGCL,29,45,10,316.00,3160.00
93,94,2023020101013358,RHGCL,29,6,10,316.00,3160.00
94,95,2023020101013357,RHGCL,29,48,100,316.00,31600.00
95,96,2023020101013356,RHGCL,29,41,500,316.00,158000.00
96,97,2023020101013355,RHGCL,29,14,100,316.00,31600.00
97,98,2023020101013354,RHGCL,29,25,10,316.00,3160.00
98,99,2023020101013353,RHGCL,29,47,10,316.00,3160.00
99,100,2023020101013352,RHGCL,29,35,20,316.00,6320.00
100,101,2023020101013351,RHGCL,29,29,10,316.00,3160.00
101,102,2023020101013350,RHGCL,29,42,20,316.00,6320.00
102,103,2023020101013349,EHPL,29,56,30,499.00,14970.00
103,104,2023020105003520,CYCL,43,32,20,1855.00,37100.00
104,105,2023020105003519,CYCL,43,36,10,1845.00,18450.00
105,106,2023020105003518,CYCL,43,22,10,1840.00,18400.00
106,107,2023020105003517,CYCL,43,18,10,1835.00,18350.00
107,108,2023020105003516,CYCL,43,38,10,1835.00,18350.00
108,109,2023020105003515,DLBS,45,59,50,1311.00,65550.00
109,110,2023020104010248,PMHPL,59,34,20,258.70,5174.00
110,111,2023020101013348,RFPL,18,14,100,295.60,29560.00
111,112,2023020101013347,RFPL,47,14,90,295.70,26613.00
112,113,2023020101013346,RFPL,41,14,80,297.00,23760.00
113,114,2023020101013345,RFPL,7,14,30,297.00,8910.00
114,115,2023020101013344,SIKLES,21,17,50,471.00,23550.00
115,116,2023020101013343,SIKLES,21,57,100,470.00,47000.00
116,117,2023020101013342,SIKLES,21,57,10,470.00,4700.00
117,118,2023020101013341,SIKLES,21,42,10,470.00,4700.00
118,119,2023020101013340,SIKLES,21,43,10,470.00,4700.00
119,120,2023020101013339,SIKLES,21,41,10,470.00,4700.00
120,121,2023020101013338,SIKLES,21,49,10,470.00,4700.00
121,122,2023020104010247,SGIC,10,41,100,493.00,49300.00
122,123,2023020104010246,SGIC,10,58,20,493.00,9860.00
123,124,2023020104010245,SGIC,10,47,20,493.00,9860.00
124,125,2023020104010244,HEI,10,58,10,445.00,4450.00
125,126,2023020104010243,PMHPL,50,22,10,257.80,2578.00
126,127,2023020101013337,KBL,57,32,50,190.00,9500.00
127,128,2023020105003514,CYCL,21,58,10,1831.20,18312.00
128,129,2023020103009660,GLICL,34,57,20,456.70,9134.00
129,130,2023020101013336,BHPL,58,8,10,596.00,5960.00
130,131,2023020101013335,BHPL,58,49,10,595.00,5950.00
131,132,2023020101013334,BHPL,58,51,10,595.00,5950.00
132,133,2023020101013333,BHPL,58,14,10,595.00,5950.00
133,134,2023020101013332,BHPL,58,35,10,594.00,5940.00
134,135,2023020101013331,BHPL,58,29,10,593.00,5930.00
135,136,2023020101013330,BHPL,58,58,10,592.00,5920.00
136,137,2023020101013329,BHPL,58,58,10,591.60,5916.00
137,138,2023020101013328,BHPL,58,58,10,590.60,5906.00
138,139,2023020101013327,BHPL,58,58,10,590.00,5900.00
139,140,2023020101013326,BHPL,58,5,10,590.00,5900.00
140,141,2023020101013325,BHPL,58,45,10,590.00,5900.00
141,142,2023020101013324,BHPL,58,38,10,590.00,5900.00
142,143,2023020101013323,BHPL,58,21,10,590.00,5900.00
143,144,2023020101013322,BHPL,58,49,10,590.00,5900.00
144,145,2023020101013321,BHPL,58,22,10,590.00,5900.00
145,146,2023020101013320,BHPL,58,44,10,590.00,5900.00
146,147,2023020101013319,BHPL,58,58,10,590.00,5900.00
147,148,2023020101013318,BHPL,58,58,10,590.00,5900.00
148,149,2023020101013317,BHPL,58,58,10,589.00,5890.00
149,150,2023020101013316,BHPL,58,18,200,589.00,117800.00
150,151,2023020104010242,AKPL,36,58,67,407.00,27269.00
151,152,2023020104010241,AKPL,19,58,50,407.00,20350.00
